step,0,1,2
0,0.2025,0.1825,-0.385
1,0.175563,0.154562,-0.330125
2,0.1505,0.1285,-0.279
3,0.127312,0.104313,-0.231625
4,0.106,0.082,-0.188
5,0.0865625,0.0615625,-0.148125
6,0.069,0.043,-0.112
7,0.0533125,0.0263125,-0.079625
8,0.0395,0.0115,-0.051
9,0.0275625,-0.0014375,-0.026125
10,0.0175,-0.0125,-0.005
11,0.011,-0.0240625,0.0130625
12,0.012,-0.0375,0.0255
13,0.013,-0.0528125,0.0398125
14,0.014,-0.07,0.056
15,0.015,-0.0890625,0.0740625
16,0.016,-0.11,0.094
17,0.017,-0.132812,0.115812
18,0.018,-0.1575,0.1395
19,0.019,-0.184062,0.165063
20,0.02,-0.2125,0.1925
21,0.174563,0.155562,-0.330125
22,0.1495,0.1295,-0.279
23,0.126312,0.105313,-0.231625
24,0.105,0.083,-0.188
25,0.0855625,0.0625625,-0.148125
26,0.068,0.044,-0.112
27,0.0523125,0.0273125,-0.079625
28,0.0385,0.0125,-0.051
29,0.0265625,-0.0004375,-0.026125
30,0.0165,-0.01125,-0.00525
31,0.0098125,-0.021875,0.0120625
32,0.009875,-0.034375,0.0245
33,0.0099375,-0.04875,0.0388125
34,0.01,-0.065,0.055
35,0.0100625,-0.083125,0.0730625
36,0.010125,-0.103125,0.093
37,0.0101875,-0.125,0.114812
38,0.01025,-0.14875,0.1385
39,0.0103125,-0.174375,0.164062
40,0.010375,-0.201875,0.1915
41,0.1485,0.1305,-0.279
42,0.125312,0.106313,-0.231625
43,0.104,0.084,-0.188
44,0.0845625,0.0635625,-0.148125
45,0.067,0.045,-0.112
46,0.0513125,0.0283125,-0.079625
47,0.0375,0.0135,-0.051
48,0.0255625,0.0005625,-0.026125
49,0.0155,-0.01,-0.0055
50,0.008625,-0.0196875,0.0110625
51,0.00775,-0.03125,0.0235
52,0.006875,-0.0446875,0.0378125
53,0.006,-0.06,0.054
54,0.005125,-0.0771875,0.0720625
55,0.00425,-0.09625,0.092
56,0.003375,-0.117188,0.113812
57,0.0025,-0.14,0.1375
58,0.001625,-0.164687,0.163062
59,0.00075,-0.19125,0.1905
60,0.124313,0.107313,-0.231625
61,0.103,0.085,-0.188
62,0.0835625,0.0645625,-0.148125
63,0.066,0.046,-0.112
64,0.0503125,0.0293125,-0.079625
65,0.0365,0.0145,-0.051
66,0.0245625,0.0015625,-0.026125
67,0.0145,-0.00875,-0.00575
68,0.0074375,-0.0175,0.0100625
69,0.005625,-0.028125,0.0225
70,0.0038125,-0.040625,0.0368125
71,0.002,-0.055,0.053
72,0.0001875,-0.07125,0.0710625
73,-0.001625,-0.089375,0.091
74,-0.0034375,-0.109375,0.112813
75,-0.00525,-0.13125,0.1365
76,-0.0070625,-0.155,0.162062
77,-0.008875,-0.180625,0.1895
78,0.102,0.086,-0.188
79,0.0825625,0.0655625,-0.148125
80,0.065,0.047,-0.112
81,0.0493125,0.0303125,-0.079625
82,0.0355,0.0155,-0.051
83,0.0235625,0.0025625,-0.026125
84,0.0135,-0.0075,-0.006
85,0.00625,-0.0153125,0.0090625
86,0.0035,-0.025,0.0215
87,0.00075,-0.0365625,0.0358125
88,-0.002,-0.05,0.052
89,-0.00475,-0.0653125,0.0700625
90,-0.0075,-0.0825,0.09
91,-0.01025,-0.101562,0.111813
92,-0.013,-0.1225,0.1355
93,-0.01575,-0.145313,0.161062
94,-0.0185,-0.17,0.1885
95,0.0815625,0.0665625,-0.148125
96,0.064,0.048,-0.112
97,0.0483125,0.0313125,-0.079625
98,0.0345,0.0165,-0.051
99,0.0225625,0.0035625,-0.026125
100,0.0125,-0.00625,-0.00625
101,0.0050625,-0.013125,0.0080625
102,0.001375,-0.021875,0.0205
103,-0.0023125,-0.0325,0.0348125
104,-0.006,-0.045,0.051
105,-0.0096875,-0.059375,0.0690625
106,-0.013375,-0.075625,0.089
107,-0.0170625,-0.09375,0.110813
108,-0.02075,-0.11375,0.1345
109,-0.0244375,-0.135625,0.160062
110,-0.028125,-0.159375,0.1875
111,0.063,0.049,-0.112
112,0.0473125,0.0323125,-0.079625
113,0.0335,0.0175,-0.051
114,0.0215625,0.0045625,-0.026125
115,0.0115,-0.005,-0.0065
116,0.003875,-0.0109375,0.0070625
117,-0.00075,-0.01875,0.0195
118,-0.005375,-0.0284375,0.0338125
119,-0.01,-0.04,0.05
120,-0.014625,-0.0534375,0.0680625
121,-0.01925,-0.06875,0.088
122,-0.023875,-0.0859375,0.109813
123,-0.0285,-0.105,0.1335
124,-0.033125,-0.125938,0.159062
125,-0.03775,-0.14875,0.1865
126,0.0463125,0.0333125,-0.079625
127,0.0325,0.0185,-0.051
128,0.0205625,0.0055625,-0.026125
129,0.0105,-0.00375,-0.00675
130,0.0026875,-0.00875,0.0060625
131,-0.002875,-0.015625,0.0185
132,-0.0084375,-0.024375,0.0328125
133,-0.014,-0.035,0.049
134,-0.0195625,-0.0475,0.0670625
135,-0.025125,-0.061875,0.087
136,-0.0306875,-0.078125,0.108813
137,-0.03625,-0.09625,0.1325
138,-0.0418125,-0.11625,0.158062
139,-0.047375,-0.138125,0.1855
140,0.0315,0.0195,-0.051
141,0.0195625,0.0065625,-0.026125
142,0.0095,-0.0025,-0.007
143,0.0015,-0.0065625,0.0050625
144,-0.005,-0.0125,0.0175
145,-0.0115,-0.0203125,0.0318125
146,-0.018,-0.03,0.048
147,-0.0245,-0.0415625,0.0660625
148,-0.031,-0.055,0.086
149,-0.0375,-0.0703125,0.107813
150,-0.044,-0.0875,0.1315
151,-0.0505,-0.106563,0.157062
152,-0.057,-0.1275,0.1845
153,0.0185625,0.0075625,-0.026125
154,0.0085,-0.00125,-0.00725
155,0.0003125,-0.004375,0.0040625
156,-0.007125,-0.009375,0.0165
157,-0.0145625,-0.01625,0.0308125
158,-0.022,-0.025,0.047
159,-0.0294375,-0.035625,0.0650625
160,-0.036875,-0.048125,0.085
161,-0.0443125,-0.0625,0.106813
162,-0.05175,-0.07875,0.1305
163,-0.0591875,-0.096875,0.156062
164,-0.066625,-0.116875,0.1835
165,0.0075,0,-0.0075
166,-0.000875,-0.0021875,0.0030625
167,-0.00925,-0.00625,0.0155
168,-0.017625,-0.0121875,0.0298125
169,-0.026,-0.02,0.046
