step,sumCost
0,107.5
1,98.8438
2,91.125
3,84.3438
4,78.5
5,73.5938
6,69.625
7,66.5938
8,64.5
9,63.3438
10,63.125
11,63.8438
12,65.5
13,68.0938
14,71.625
15,76.0938
16,81.5
17,87.8438
18,95.125
19,103.344
20,112.5
21,97.8438
22,90.125
23,83.3438
24,77.5
25,72.5938
26,68.625
27,65.5938
28,63.5
29,62.3438
30,62.125
31,62.8438
32,64.5
33,67.0938
34,70.625
35,75.0938
36,80.5
37,86.8438
38,94.125
39,102.344
40,111.5
41,89.125
42,82.3438
43,76.5
44,71.5938
45,67.625
46,64.5938
47,62.5
48,61.3438
49,61.125
50,61.8438
51,63.5
52,66.0938
53,69.625
54,74.0938
55,79.5
56,85.8438
57,93.125
58,101.344
59,110.5
60,81.3438
61,75.5
62,70.5938
63,66.625
64,63.5938
65,61.5
66,60.3438
67,60.125
68,60.8438
69,62.5
70,65.0938
71,68.625
72,73.0938
73,78.5
74,84.8438
75,92.125
76,100.344
77,109.5
78,74.5
79,69.5938
80,65.625
81,62.5938
82,60.5
83,59.3438
84,59.125
85,59.8438
86,61.5
87,64.0938
88,67.625
89,72.0938
90,77.5
91,83.8438
92,91.125
93,99.3438
94,108.5
95,68.5938
96,64.625
97,61.5938
98,59.5
99,58.3438
100,58.125
101,58.8438
102,60.5
103,63.0938
104,66.625
105,71.0938
106,76.5
107,82.8438
108,90.125
109,98.3438
110,107.5
111,63.625
112,60.5938
113,58.5
114,57.3438
115,57.125
116,57.8438
117,59.5
118,62.0938
119,65.625
120,70.0938
121,75.5
122,81.8438
123,89.125
124,97.3438
125,106.5
126,59.5938
127,57.5
128,56.3438
129,56.125
130,56.8438
131,58.5
132,61.0938
133,64.625
134,69.0938
135,74.5
136,80.8438
137,88.125
138,96.3438
139,105.5
140,56.5
141,55.3438
142,55.125
143,55.8438
144,57.5
145,60.0938
146,63.625
147,68.0938
148,73.5
149,79.8438
150,87.125
151,95.3438
152,104.5
153,54.3438
154,54.125
155,54.8438
156,56.5
157,59.0938
158,62.625
159,67.0938
160,72.5
161,78.8438
162,86.125
163,94.3438
164,103.5
165,53.125
166,53.8438
167,55.5
168,58.0938
169,61.625
170,66.0938
171,71.5
172,77.8438
173,85.125
174,93.3438
175,102.5
176,52.8438
177,54.5
178,57.0938
179,60.625
180,65.0938
181,70.5
182,76.8438
183,84.125
184,92.3438
185,101.5
186,53.5
187,56.0938
188,59.625
189,64.0938
190,69.5
191,75.8438
192,83.125
193,91.3438
194,100.5
195,55.0938
196,58.625
197,63.0938
198,68.5
199,74.8438
200,82.125
201,90.3438
202,99.5
203,57.625
204,62.0938
205,67.5
206,73.8438
207,81.125
208,89.3438
209,98.5
210,61.0938
211,66.5
212,72.8438
213,80.125
214,88.3438
215,97.5
216,65.5
217,71.8438
218,79.125
219,87.3438
220,96.5
221,70.8438
222,78.125
223,86.3438
224,95.5
225,77.125
226,85.3438
227,94.5
228,84.3438
229,93.5
230,92.5
