step,storeRevenue
0,248.089
1,367.046
2,435.338
3,478.532
4,478.532
5,478.532
6,507.446
7,527.443
8,541.499
9,541.499
10,541.499
11,541.499
12,541.499
13,551.368
14,558.175
15,558.175
16,562.665
17,565.355
18,566.675
19,566.675
20,566.675
21,566.675
22,566.675
23,566.675
24,566.675
25,566.675
26,566.675
27,566.675
28,566.826
29,566.826
30,566.012
31,564.388
32,562.077
33,562.077
34,562.077
35,559.347
36,556.084
37,556.084
38,552.354
39,548.21
40,548.21
41,543.697
42,539.209
43,534.388
44,529.265
45,529.265
46,523.865
47,518.212
48,512.932
49,507.387
50,507.387
51,501.596
52,495.576
53,495.576
54,495.576
55,495.576
56,489.345
57,483.813
58,483.813
59,483.813
60,483.813
61,483.813
62,478.028
63,478.028
64,472.008
65,472.008
66,472.008
67,472.008
68,472.008
69,472.008
70,472.008
71,472.008
72,472.008
73,472.008
74,472.008
75,472.008
76,465.768
77,465.768
78,459.322
79,453.879
80,448.172
81,442.217
82,442.217
83,442.217
84,436.031
85,429.627
86,429.627
87,429.627
88,429.627
89,429.627
90,429.627
91,424.488
92,424.488
93,419.065
94,413.373
95,407.428
96,401.244
97,396.534
98,391.518
99,391.518
100,391.518
101,391.518
102,391.518
103,391.518
104,386.21
105,386.21
106,380.625
107,370.553
108,366.004
109,366.004
110,366.004
111,361.143
112,355.982
113,355.982
114,355.982
115,355.982
116,355.982
117,350.535
118,350.535
119,346.807
120,342.741
121,338.347
122,333.636
123,328.62
124,325.367
125,325.367
126,325.367
127,325.367
128,325.367
129,321.769
130,317.833
131,317.833
132,317.833
133,317.833
134,317.833
135,317.833
136,317.833
137,317.833
138,317.833
139,317.833
140,317.833
141,317.833
142,317.833
143,317.833
144,317.833
145,317.833
146,317.833
147,317.833
148,317.833
149,317.833
150,313.57
151,313.57
152,308.989
153,306.17
154,303.008
155,299.506
156,299.506
157,299.506
158,295.671
159,291.51
160,291.51
161,291.51
162,291.51
163,291.51
164,289.08
165,289.08
166,286.312
167,543.697
168,539.209
169,539.209
170,534.388
171,529.265
172,523.865
173,518.212
174,518.212
175,512.932
176,507.387
177,507.387
178,501.596
179,495.576
180,495.576
181,495.576
182,495.576
183,489.345
184,483.813
185,483.813
186,483.813
187,483.813
188,483.813
189,478.028
190,478.028
191,472.008
192,472.008
193,472.008
194,472.008
195,472.008
196,472.008
197,472.008
198,472.008
199,472.008
200,472.008
201,465.768
202,465.768
203,459.322
204,453.879
205,448.172
206,442.217
207,442.217
208,442.217
209,436.031
210,429.627
211,429.627
212,429.627
213,429.627
214,429.627
215,429.627
216,429.627
217,424.488
218,424.488
219,419.065
220,407.428
221,401.244
222,401.244
223,401.244
224,396.534
225,391.518
226,391.518
227,391.518
228,391.518
229,391.518
230,386.21
231,386.21
232,380.625
233,370.553
234,366.004
235,366.004
236,366.004
237,361.143
238,355.982
239,355.982
240,355.982
241,355.982
242,355.982
243,350.535
244,350.535
245,346.807
246,342.741
247,338.347
248,333.636
249,328.62
250,325.367
251,325.367
252,325.367
253,325.367
254,325.367
255,321.769
256,317.833
257,317.833
258,317.833
259,317.833
260,317.833
261,317.833
262,317.833
263,317.833
264,317.833
265,317.833
266,317.833
267,317.833
268,317.833
269,317.833
270,317.833
271,317.833
272,317.833
273,317.833
274,317.833
275,313.57
276,313.57
277,308.989
278,306.17
279,303.008
280,299.506
281,299.506
282,299.506
283,295.671
284,291.51
285,291.51
286,291.51
287,291.51
288,291.51
289,289.08
290,289.08
291,286.312
292,543.697
293,539.209
294,539.209
295,534.388
296,529.265
297,523.865
298,518.212
299,518.212
300,512.932
301,507.387
302,507.387
303,501.596
304,495.576
305,495.576
306,495.576
307,495.576
308,489.345
309,483.813
310,483.813
311,483.813
312,483.813
313,483.813
314,478.028
315,478.028
316,472.008
317,472.008
318,472.008
319,472.008
320,472.008
321,472.008
322,472.008
323,472.008
324,472.008
325,472.008
326,472.008
327,465.768
328,465.768
329,459.322
330,453.879
331,448.172
332,442.217
333,442.217
334,442.217
335,436.031
336,429.627
337,429.627
338,429.627
339,429.627
340,429.627
341,429.627
342,424.488
343,424.488
344,419.065
345,413.373
346,407.428
347,401.244
348,396.534
349,391.518
350,391.518
351,391.518
352,391.518
353,391.518
354,391.518
355,386.21
356,386.21
357,380.625
358,370.553
359,366.004
360,366.004
361,366.004
362,361.143
363,355.982
364,355.982
365,355.982
366,355.982
367,355.982
368,350.535
369,350.535
370,346.807
371,342.741
372,338.347
373,333.636
374,328.62
375,325.367
376,325.367
377,325.367
378,325.367
379,325.367
380,321.769
381,317.833
382,317.833
383,317.833
384,317.833
385,317.833
386,317.833
387,317.833
388,317.833
389,317.833
390,317.833
391,317.833
392,317.833
393,317.833
394,317.833
395,317.833
396,317.833
397,317.833
398,317.833
399,317.833
400,317.833
401,313.57
402,313.57
403,308.989
404,306.17
405,303.008
406,299.506
407,299.506
408,299.506
409,295.671
410,291.51
411,291.51
412,291.51
413,291.51
414,291.51
415,289.08
416,289.08
