step,railRevenue
0,56.2481
1,55.7278
2,55.2324
3,54.7606
4,54.3109
5,53.8821
6,63.4731
7,63.0828
8,62.7101
9,62.3541
10,62.0139
11,61.6886
12,61.3775
13,71.0798
14,70.7949
15,70.522
16,80.2606
17,80.0101
18,79.7699
19,79.5396
20,79.3186
21,79.1066
22,78.903
23,78.7074
24,78.5196
25,78.3391
26,78.1656
27,77.9987
28,87.8382
29,87.6838
30,87.5351
31,97.392
32,97.2542
33,97.1215
34,96.9936
35,106.87
36,106.751
37,106.637
38,116.526
39,116.42
40,116.317
41,126.217
42,126.121
43,136.029
44,135.939
45,135.853
46,145.769
47,145.688
48,155.61
49,155.535
50,155.462
51,165.391
52,165.322
53,165.256
54,165.192
55,165.13
56,175.07
57,175.012
58,174.955
59,174.901
60,174.848
61,174.796
62,184.747
63,184.698
64,184.652
65,184.606
66,184.562
67,184.519
68,184.478
69,184.438
70,184.398
71,184.361
72,184.324
73,184.288
74,184.253
75,184.219
76,194.187
77,194.155
78,204.124
79,204.094
80,214.064
81,214.036
82,214.008
83,213.981
84,223.955
85,223.93
86,223.905
87,223.881
88,223.857
89,223.834
90,223.812
91,233.791
92,233.77
93,243.749
94,243.729
95,253.71
96,253.691
97,263.672
98,263.654
99,263.637
100,263.62
101,263.603
102,263.587
103,263.571
104,273.556
105,273.541
106,283.527
107,293.512
108,293.498
109,293.485
110,293.472
111,303.459
112,303.446
113,303.434
114,303.422
115,303.411
116,303.399
117,313.388
118,313.377
119,323.367
120,323.357
121,333.347
122,333.337
123,343.327
124,343.318
125,343.309
126,343.3
127,343.291
128,343.283
129,353.275
130,353.266
131,353.259
132,353.251
133,353.243
134,353.236
135,353.229
136,353.222
137,353.215
138,353.208
139,353.202
140,353.196
141,353.189
142,353.183
143,353.177
144,353.172
145,353.166
146,353.16
147,353.155
148,353.15
149,353.145
150,363.14
151,363.135
152,373.13
153,373.125
154,383.121
155,383.116
156,383.112
157,383.107
158,393.103
159,393.099
160,393.095
161,393.091
162,393.087
163,393.084
164,403.08
165,403.076
166,33.0729
167,123.07
168,123.066
169,123.063
170,133.06
171,133.057
172,143.054
173,143.051
174,143.048
175,153.045
176,153.042
177,153.039
178,163.037
179,163.034
180,163.032
181,163.029
182,163.027
183,173.024
184,173.022
185,173.02
186,173.017
187,173.015
188,173.013
189,183.011
190,183.009
191,183.007
192,183.005
193,183.003
194,183.001
195,182.999
196,182.998
197,182.996
198,182.994
199,182.992
200,182.991
201,192.989
202,192.988
203,202.986
204,202.985
205,212.983
206,212.982
207,212.98
208,212.979
209,222.978
210,222.976
211,222.975
212,222.974
213,222.973
214,222.971
215,222.97
216,222.969
217,232.968
218,232.967
219,242.966
220,252.965
221,252.964
222,252.963
223,252.962
224,262.961
225,262.96
226,262.959
227,262.958
228,262.957
229,262.956
230,272.955
231,272.955
232,282.954
233,292.953
234,292.952
235,292.951
236,292.951
237,302.95
238,302.949
239,302.949
240,302.948
241,302.947
242,302.947
243,312.946
244,312.945
245,322.945
246,322.944
247,332.943
248,332.943
249,342.942
250,342.942
251,342.941
252,342.941
253,342.94
254,342.94
255,352.939
256,352.939
257,352.938
258,352.938
259,352.937
260,352.937
261,352.936
262,352.936
263,352.936
264,352.935
265,352.935
266,352.934
267,352.934
268,352.934
269,352.933
270,352.933
271,352.933
272,352.932
273,352.932
274,352.932
275,362.931
276,362.931
277,372.931
278,372.93
279,382.93
280,382.93
281,382.93
282,382.929
283,392.929
284,392.929
285,392.928
286,392.928
287,392.928
288,392.928
289,402.928
290,402.927
291,32.9271
292,122.927
293,122.927
294,122.926
295,132.926
296,132.926
297,142.926
298,142.926
299,142.925
300,152.925
301,152.925
302,152.925
303,162.925
304,162.925
305,162.924
306,162.924
307,162.924
308,172.924
309,172.924
310,172.924
311,172.923
312,172.923
313,172.923
314,182.923
315,182.923
316,182.923
317,182.923
318,182.922
319,182.922
320,182.922
321,182.922
322,182.922
323,182.922
324,182.922
325,182.922
326,182.922
327,192.921
328,192.921
329,202.921
330,202.921
331,212.921
332,212.921
333,212.921
334,212.921
335,222.921
336,222.921
337,222.921
338,222.92
339,222.92
340,222.92
341,222.92
342,232.92
343,232.92
344,242.92
345,242.92
346,252.92
347,252.92
348,262.92
349,262.92
350,262.92
351,262.92
352,262.919
353,262.919
354,262.919
355,272.919
356,272.919
357,282.919
358,292.919
359,292.919
360,292.919
361,292.919
362,302.919
363,302.919
364,302.919
365,302.919
366,302.919
367,302.919
368,312.919
369,312.919
370,322.919
371,322.919
372,332.918
373,332.918
374,342.918
375,342.918
376,342.918
377,342.918
378,342.918
379,342.918
380,352.918
381,352.918
382,352.918
383,352.918
384,352.918
385,352.918
386,352.918
387,352.918
388,352.918
389,352.918
390,352.918
391,352.918
392,352.918
393,352.918
394,352.918
395,352.918
396,352.918
397,352.918
398,352.918
399,352.918
400,352.918
401,362.918
402,362.918
403,372.918
404,372.918
405,382.918
406,382.918
407,382.918
408,382.918
409,392.917
410,392.917
411,392.917
412,392.917
413,392.917
414,392.917
415,402.917
416,402.917
417,32.9174
418,122.917
419,122.917
420,122.917
421,132.917
422,132.917
423,142.917
424,142.917
425,142.917
426,152.917
427,152.917
428,152.917
429,162.917
430,162.917
431,162.917
432,162.917
433,162.917
434,172.917
435,172.917
436,172.917
437,172.917
438,172.917
439,172.917
440,182.917
441,182.917
442,182.917
443,182.917
444,182.917
445,182.917
446,182.917
447,182.917
448,182.917
449,182.917
450,182.917
451,182.917
452,182.917
453,192.917
454,192.917
455,202.917
456,202.917
457,212.917
458,212.917
459,212.917
460,212.917
461,222.917
462,222.917
463,222.917
464,222.917
465,222.917
466,222.917
467,222.917
468,232.917
469,232.917
470,242.917
471,242.917
472,252.917
473,252.917
474,262.917
475,262.917
476,262.917
477,262.917
478,262.917
479,262.917
480,262.917
481,272.917
482,272.917
483,282.917
484,292.917
485,292.917
486,292.917
487,292.917
488,302.917
489,302.917
490,302.917
491,302.917
492,302.917
493,302.917
494,312.917
495,312.917
496,322.917
497,322.917
498,332.917
499,332.917
500,342.917
501,342.917
502,342.917
503,342.917
504,342.917
505,342.917
506,352.917
507,352.917
508,352.917
509,352.917
510,352.917
511,352.917
512,352.917
513,352.917
514,352.917
515,352.917
516,352.917
517,352.917
518,352.917
519,352.917
520,352.917
521,352.917
522,352.917
523,352.917
524,352.917
525,352.917
526,352.917
527,362.917
528,362.917
529,372.917
530,372.917
531,382.917
532,382.917
533,382.917
534,382.917
535,392.917
536,392.917
537,392.917
538,392.917
539,392.917
540,392.917
541,402.917
542,402.917
543,32.9167
544,122.917
545,122.917
546,122.917
547,132.917
548,132.917
549,142.917
550,142.917
551,142.917
552,152.917
553,152.917
554,152.917
555,162.917
556,162.917
557,162.917
558,162.917
559,162.917
560,172.917
561,172.917
562,172.917
563,172.917
564,172.917
565,172.917
566,182.917
567,182.917
568,182.917
569,182.917
570,182.917
571,182.917
572,182.917
573,182.917
574,182.917
575,182.917
576,182.917
577,182.917
578,182.917
579,192.917
580,192.917
581,202.917
582,202.917
583,212.917
584,212.917
585,212.917
586,212.917
587,222.917
588,222.917
589,222.917
590,222.917
591,222.917
592,222.917
593,222.917
594,232.917
595,232.917
596,242.917
597,242.917
598,252.917
599,252.917
600,262.917
601,262.917
602,262.917
603,262.917
604,262.917
605,262.917
606,262.917
607,272.917
608,272.917
609,282.917
610,292.917
611,292.917
612,292.917
613,292.917
614,302.917
615,302.917
616,302.917
617,302.917
618,302.917
619,302.917
620,312.917
621,312.917
622,322.917
623,322.917
624,332.917
625,332.917
626,342.917
627,342.917
628,342.917
629,342.917
630,342.917
631,342.917
632,352.917
633,352.917
634,352.917
635,352.917
636,352.917
637,352.917
638,352.917
639,352.917
640,352.917
641,352.917
642,352.917
643,352.917
644,352.917
645,352.917
646,352.917
647,352.917
648,352.917
649,352.917
650,352.917
651,352.917
652,352.917
653,362.917
654,362.917
655,372.917
656,372.917
657,382.917
658,382.917
659,382.917
660,382.917
661,392.917
662,392.917
663,392.917
664,392.917
665,392.917
666,392.917
667,402.917
668,402.917
669,32.9167
670,122.917
671,122.917
672,122.917
673,132.917
674,132.917
675,142.917
676,142.917
677,142.917
678,152.917
679,152.917
680,152.917
681,162.917
682,162.917
683,162.917
684,162.917
685,162.917
686,172.917
687,172.917
688,172.917
689,172.917
690,172.917
691,172.917
692,182.917
693,182.917
694,182.917
695,182.917
696,182.917
697,182.917
698,182.917
699,182.917
700,182.917
701,182.917
702,182.917
703,182.917
704,182.917
705,192.917
706,192.917
707,202.917
708,202.917
