step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,5.06443,2.46779,2.46779,1.64118e-107,8.10676e-97,2.68719e-39,2.68719e-39,7.47406e-160,0.263177,2.68719e-39,7.47406e-160,0.263177,1.13635e-322,7.23037e-154,4.47365
1,4.86219,2.56891,2.56891,1.52391e-107,7.53983e-97,0.108156,0.108156,0.0418209,0.346324,0.108156,0.0418209,0.346324,7.90505e-323,5.72358e-154,3.89924
2,4.77725,2.61137,2.61137,1.43741e-107,7.18192e-97,0.179713,0.179713,0.039108,0.379375,0.179713,0.039108,0.379375,6.42285e-323,4.86152e-154,3.62389
3,4.73794,2.63103,2.63103,1.36441e-107,6.90737e-97,0.236548,0.236548,0.0361277,0.394295,0.236548,0.0361277,0.394295,6.42285e-323,4.24788e-154,3.42951
4,4.72365,2.63818,2.63818,1.30018e-107,6.67931e-97,0.284337,0.284337,0.0332651,0.399648,0.284337,0.0332651,0.399648,6.42285e-323,3.77453e-154,3.28116
5,4.72367,2.63816,2.63816,1.24219e-107,6.47899e-97,0.32587,0.32587,0.0305829,0.3997,0.32587,0.0305829,0.3997,6.42285e-323,3.39022e-154,3.16183
6,4.72833,2.63583,2.63583,1.18897e-107,6.29607e-97,0.362722,0.362722,0.0281031,0.39677,0.362722,0.0281031,0.39677,6.42285e-323,3.06733e-154,3.06209
7,4.73605,2.63198,2.63198,1.13962e-107,6.12561e-97,0.395808,0.395808,0.0258237,0.392009,0.395808,0.0258237,0.392009,6.42285e-323,2.79044e-154,2.97691
8,4.74572,2.62714,2.62714,1.09351e-107,5.96435e-97,0.425779,0.425779,0.0237358,0.386153,0.425779,0.0237358,0.386153,6.42285e-323,2.54929e-154,2.90288
9,4.75659,2.6217,2.6217,1.05018e-107,5.81011e-97,0.453115,0.453115,0.0218273,0.379682,0.453115,0.0218273,0.379682,6.42285e-323,2.33674e-154,2.83764
10,4.76814,2.61593,2.61593,1.00928e-107,5.6614e-97,0.478185,0.478185,0.0200844,0.372912,0.478185,0.0200844,0.372912,6.42285e-323,2.14764e-154,2.77945
11,4.77999,2.61,2.61,9.7055e-108,5.5172e-97,0.501279,0.501279,0.0184924,0.366144,0.501279,0.0184924,0.366144,6.42285e-323,1.57485e-06,2.72689
12,4.7919,2.60405,2.60405,9.3378e-108,5.37685e-97,0.52263,0.52263,0.0170364,0.359716,0.52263,0.0170364,0.359716,6.42285e-323,7.69402e-06,2.6786
13,4.80372,2.59814,2.59814,8.98807e-108,5.23995e-97,0.542423,0.542423,0.0157045,0.353614,0.542423,0.0157045,0.353614,6.42285e-323,1.63588e-05,2.63408
14,4.81534,2.59233,2.59233,8.65495e-108,5.1062e-97,0.560816,0.560816,0.0144856,0.347825,0.560816,0.0144856,0.347825,6.42285e-323,2.62195e-05,2.5929
15,4.8267,2.58665,2.58665,8.33723e-108,4.97539e-97,0.577947,0.577947,0.0133696,0.342332,0.577947,0.0133696,0.342332,6.42285e-323,3.63797e-05,2.55472
16,4.83773,2.58113,2.58113,8.03384e-108,4.84735e-97,0.593933,0.593933,0.0123471,0.33712,0.593933,0.0123471,0.33712,6.42285e-323,4.62584e-05,2.51922
17,4.84841,2.5758,2.5758,7.74385e-108,4.72197e-97,0.608878,0.608878,0.0114098,0.332173,0.608878,0.0114098,0.332173,6.42285e-323,5.54943e-05,2.48615
18,4.85869,2.57065,2.57065,7.46641e-108,4.59917e-97,0.622872,0.622872,0.0105498,0.327476,0.622872,0.0105498,0.327476,6.42285e-323,6.38774e-05,2.45527
19,4.86858,2.56571,2.56571,7.20075e-108,4.47888e-97,0.635997,0.635997,0.0097603,0.323015,0.635997,0.0097603,0.323015,6.42285e-323,7.13021e-05,2.42639
20,4.87806,2.56097,2.56097,6.94619e-108,4.36106e-97,0.648323,0.648323,0.00903491,0.318774,0.648323,0.00903491,0.318774,6.42285e-323,7.77328e-05,2.39933
21,4.88713,2.55643,2.55643,6.70211e-108,4.24568e-97,0.659915,0.659915,0.00836793,0.314741,0.659915,0.00836793,0.314741,6.42285e-323,8.31801e-05,2.37395
22,4.8958,2.5521,2.5521,6.46792e-108,4.13271e-97,0.670827,0.670827,0.00775422,0.310903,0.670827,0.00775422,0.310903,6.42285e-323,8.76848e-05,2.35012
23,4.90408,2.54796,2.54796,6.2431e-108,4.02213e-97,0.681113,0.681113,0.00718909,0.307248,0.681113,0.00718909,0.307248,6.42285e-323,9.13056e-05,2.3277
24,4.91197,2.54402,2.54402,6.02717e-108,3.91392e-97,0.690817,0.690817,0.00666835,0.303764,0.690817,0.00666835,0.303764,6.42285e-323,9.4111e-05,2.30659
25,4.91948,2.54026,2.54026,5.81968e-108,3.80806e-97,0.699982,0.699982,0.00618816,0.300442,0.699982,0.00618816,0.300442,6.42285e-323,9.61742e-05,2.2867
26,4.92663,2.53668,2.53668,5.6202e-108,3.70454e-97,0.708645,0.708645,0.00574507,0.297271,0.708645,0.00574507,0.297271,6.42285e-323,9.75689e-05,2.26794
27,4.93343,2.53328,2.53328,5.42834e-108,3.60334e-97,0.71684,0.71684,0.00533595,0.294243,0.71684,0.00533595,0.294243,6.42285e-323,9.8367e-05,2.25022
28,4.9399,2.53005,2.53005,5.24376e-108,3.50443e-97,0.724599,0.724599,0.00495795,0.291349,0.724599,0.00495795,0.291349,6.42285e-323,9.86372e-05,2.23349
29,4.94604,2.52698,2.52698,5.06611e-108,3.40781e-97,0.73195,0.73195,0.00460851,0.288581,0.73195,0.00460851,0.288581,6.42285e-323,9.84436e-05,2.21767
30,4.95188,2.52406,2.52406,4.89506e-108,3.31345e-97,0.73892,0.73892,0.00428526,0.285931,0.73892,0.00428526,0.285931,6.42285e-323,9.78459e-05,2.20271
31,4.95742,2.52129,2.52129,4.73033e-108,3.22132e-97,0.745533,0.745533,0.00398608,0.283393,0.745533,0.00398608,0.283393,6.42285e-323,9.68986e-05,2.18855
32,4.96268,2.51866,2.51866,4.57163e-108,3.1314e-97,0.751811,0.751811,0.00370903,0.28096,0.751811,0.00370903,0.28096,6.42285e-323,9.56513e-05,2.17513
33,4.96767,2.51616,2.51616,4.41871e-108,3.04366e-97,0.757774,0.757774,0.00345235,0.278626,0.757774,0.00345235,0.278626,6.42285e-323,9.41489e-05,2.16243
