step,railRevenue
0,427.491
1,377.047
2,340.269
3,319.703
4,305.927
5,295.785
6,302.756
7,296.194
8,290.536
9,285.846
10,282.004
11,278.826
12,276.182
13,288.973
14,287.122
15,285.622
16,299.399
17,298.41
18,297.688
19,297.147
20,296.693
21,296.302
22,295.951
23,295.624
24,295.309
25,294.996
26,294.677
27,294.349
28,309.006
29,308.647
30,308.265
31,322.862
32,322.44
33,322
34,321.546
35,336.078
36,335.6
37,335.112
38,349.618
39,349.118
40,348.615
41,363.11
42,362.605
43,377.101
44,376.599
45,376.1
46,390.606
47,390.117
48,404.634
49,404.157
50,403.687
51,418.224
52,417.769
53,417.323
54,416.884
55,416.455
56,431.034
57,430.622
58,430.218
59,429.824
60,429.438
61,429.062
62,218.693
63,293.334
64,292.983
65,292.641
66,292.307
67,291.981
68,306.663
69,306.353
70,306.051
71,305.756
72,320.468
73,320.188
74,319.915
75,334.648
76,334.388
77,349.135
78,348.887
79,348.646
80,363.411
81,363.182
82,377.958
83,377.74
84,377.527
85,392.319
86,392.116
87,391.918
88,406.725
89,406.536
90,406.352
91,406.172
92,405.996
93,420.825
94,420.657
95,420.493
96,420.333
97,420.177
98,420.024
99,209.874
100,284.728
101,284.585
102,284.445
103,284.308
104,284.174
105,299.043
106,298.915
107,298.789
108,298.667
109,313.546
110,313.429
111,313.313
112,328.2
113,328.09
114,327.981
115,342.875
116,342.771
117,357.669
118,357.569
119,357.47
120,372.374
121,372.28
122,387.187
123,387.097
124,387.008
125,401.92
126,401.834
127,401.75
128,401.668
129,401.587
130,416.507
131,416.429
132,416.352
133,416.277
134,416.203
135,416.13
136,206.059
137,280.988
138,280.919
139,280.852
140,280.785
141,280.719
142,295.655
143,295.592
144,295.529
145,295.468
146,310.408
147,310.349
148,310.291
149,325.233
150,325.177
151,325.121
152,340.067
153,340.013
154,354.96
155,354.908
156,354.857
157,369.807
158,369.757
159,384.708
160,384.66
161,384.613
162,399.566
163,399.52
164,399.475
165,399.43
166,399.386
167,414.343
168,414.3
169,414.258
170,414.216
171,414.176
172,414.135
173,204.096
174,279.057
175,279.018
176,278.98
177,278.942
178,278.905
179,293.869
180,293.833
181,293.798
182,293.763
183,308.728
184,308.694
185,308.661
186,323.627
187,323.595
188,323.562
189,338.531
190,338.499
191,353.468
192,353.438
193,353.408
194,368.378
195,368.348
196,383.319
197,383.291
198,383.262
199,398.234
200,398.207
201,398.18
202,398.153
203,398.126
204,413.1
205,413.074
206,413.048
207,413.023
208,412.998
209,412.973
210,202.949
211,277.925
212,277.901
213,277.878
214,277.854
215,277.832
216,292.809
217,292.786
218,292.764
219,292.742
220,307.721
221,307.699
222,307.678
223,322.657
224,322.637
225,322.616
226,337.596
227,337.576
228,352.556
229,352.537
230,352.518
231,367.499
232,367.48
233,382.461
234,382.443
235,382.424
236,397.406
237,397.388
238,397.371
239,397.353
240,397.336
241,412.319
242,412.302
243,412.285
244,412.269
245,412.252
246,412.236
247,202.22
248,277.204
249,277.188
250,277.173
251,277.158
252,277.142
253,292.127
254,292.112
255,292.098
256,292.083
257,307.069
258,307.054
259,307.04
260,322.026
261,322.012
262,321.998
263,336.985
264,336.971
265,351.958
266,351.945
267,351.932
268,366.919
269,366.906
270,381.893
271,381.881
272,381.868
273,396.856
274,396.844
275,396.832
276,396.82
277,396.808
278,411.796
279,411.784
280,411.773
281,411.761
282,411.75
283,411.739
284,201.728
285,276.717
286,276.706
287,276.695
288,276.684
289,276.674
290,291.663
291,291.653
292,291.643
293,291.632
294,306.622
295,306.612
296,306.602
297,321.592
298,321.583
299,321.573
300,336.563
301,336.554
302,351.544
303,351.535
304,351.526
305,366.517
306,366.507
307,381.498
308,381.489
309,381.481
310,396.472
311,396.463
312,396.454
313,396.446
314,396.437
315,411.429
316,411.421
317,411.412
318,411.404
319,411.396
320,411.388
321,201.38
322,276.372
323,276.364
324,276.356
325,276.349
326,276.341
327,291.333
328,291.326
329,291.318
330,291.311
331,306.304
332,306.296
333,306.289
334,321.282
335,321.275
336,321.268
337,336.261
338,336.254
339,351.247
340,351.24
341,351.233
342,366.226
343,366.22
344,381.213
345,381.207
346,381.2
347,396.194
348,396.187
349,396.181
350,396.174
351,396.168
352,411.162
353,411.156
354,411.15
355,411.144
356,411.137
357,411.131
358,201.126
359,276.12
360,276.114
361,276.108
362,276.102
363,276.096
364,291.091
365,291.085
366,291.08
367,291.074
368,306.069
369,306.063
370,306.058
371,321.052
372,321.047
373,321.042
374,336.036
375,336.031
376,351.026
377,351.021
378,351.016
379,366.011
380,366.005
381,381
382,380.995
383,380.991
384,395.986
385,395.981
386,395.976
387,395.971
388,395.966
389,410.962
390,410.957
391,410.952
392,410.948
393,410.943
394,410.939
395,200.934
396,275.929
397,275.925
398,275.921
399,275.916
400,275.912
401,290.907
402,290.903
403,290.899
404,290.895
405,305.89
406,305.886
407,305.882
408,320.878
409,320.874
410,320.87
411,335.866
412,335.862
413,350.858
414,350.854
415,350.85
416,365.846
417,365.842
418,380.838
419,380.834
420,380.83
421,395.826
422,395.823
423,395.819
424,395.815
425,395.812
426,410.808
427,410.804
428,410.801
429,410.797
430,410.793
431,410.79
432,200.786
433,275.783
434,275.779
435,275.776
436,275.772
437,275.769
438,290.766
439,290.762
440,290.759
441,290.756
442,305.752
443,305.749
444,305.746
445,320.743
446,320.739
447,320.736
448,335.733
449,335.73
450,350.727
451,350.723
452,350.72
453,365.717
454,365.714
455,380.711
456,380.708
457,380.705
458,395.702
459,395.699
460,395.696
461,395.693
462,395.69
463,410.687
464,410.685
465,410.682
466,410.679
467,410.676
468,200.673
469,275.67
470,275.668
471,275.665
472,290.662
473,290.659
474,290.657
475,290.654
476,305.651
477,305.649
478,305.646
479,320.643
480,320.641
481,320.638
482,335.635
483,335.633
484,350.63
485,350.628
486,350.625
487,365.623
488,365.62
489,380.618
490,380.615
491,380.613
492,395.61
493,395.608
494,395.606
495,395.603
496,395.601
497,410.598
498,410.596
499,410.594
500,410.591
