step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,49.9792,30.0124,30.0124,60.3607,59.9792,3,3,17.3197,7.31966,3,17.3197,7.31966,46.6679,36.6679,26.6679
1,42.1937,33.4594,33.4594,54.5167,52.1937,3.05053,3.05053,19.7888,9.78877,3.05053,19.7888,9.78877,39.8461,29.8461,19.8461
2,38.8327,34.7187,34.7187,51.9711,48.8327,3.13952,3.13952,20.6257,10.6257,3.13952,20.6257,10.6257,36.878,26.878,16.878
3,36.7946,35.286,35.286,50.3103,46.7946,3.24172,3.24172,20.9952,10.9952,3.24172,20.9952,10.9952,35.0195,25.0195,15.0195
4,35.4671,35.4718,35.4718,49.1201,45.4671,3.34926,3.34926,21.1086,11.1086,3.34926,21.1086,11.1086,33.757,23.757,13.757
5,34.5572,35.4405,35.4405,48.2099,44.5572,3.45875,3.45875,21.0775,11.0775,3.45875,21.0775,11.0775,32.8469,22.8469,12.8469
6,33.863,35.3258,35.3258,47.4709,43.863,3.56837,3.56837,20.9864,10.9864,3.56837,20.9864,10.9864,32.1315,22.1315,12.1315
7,33.3215,35.159,35.159,46.8555,43.3215,3.67679,3.67679,20.8586,10.8586,3.67679,20.8586,10.8586,31.555,21.555,11.555
8,32.891,34.9608,34.9608,46.3321,42.891,3.78316,3.78316,20.7092,10.7092,3.78316,20.7092,10.7092,31.0805,21.0805,11.0805
9,32.5428,34.7452,34.7452,45.8795,42.5428,3.88695,3.88695,20.5484,10.5484,3.88695,20.5484,10.5484,30.6827,20.6827,10.6827
10,32.2567,34.5217,34.5217,45.4825,42.2567,3.98781,3.98781,20.383,10.383,3.98781,20.383,10.383,30.3438,20.3438,10.3438
11,32.0168,34.2976,34.2976,45.1288,42.0168,4.08553,4.08553,20.2183,10.2183,4.08553,20.2183,10.2183,30.0496,20.0496,10.0496
12,31.8099,34.0792,34.0792,44.8077,41.8099,4.17997,4.17997,20.0596,10.0596,4.17997,20.0596,10.0596,29.788,19.788,9.78804
13,31.6304,33.8678,33.8678,44.5147,41.6304,4.27104,4.27104,19.9072,9.90718,4.27104,19.9072,9.90718,29.5541,19.5541,9.55409
14,31.4736,33.6641,33.6641,44.2463,41.4736,4.3587,4.3587,19.7614,9.76139,4.3587,19.7614,9.76139,29.3436,19.3436,9.34361
15,31.3358,33.4685,33.4685,43.9995,41.3358,4.44298,4.44298,19.6223,9.62227,4.44298,19.6223,9.62227,29.1532,19.1532,9.15324
16,31.214,33.2813,33.2813,43.7717,41.214,4.52391,4.52391,19.4898,9.48976,4.52391,19.4898,9.48976,28.9802,18.9802,8.98023
17,31.1057,33.1024,33.1024,43.561,41.1057,4.60156,4.60156,19.3637,9.36374,4.60156,19.3637,9.36374,28.8223,18.8223,8.8223
18,31.0089,32.9319,32.9319,43.3654,41.0089,4.67603,4.67603,19.244,9.24401,4.67603,19.244,9.24401,28.6776,18.6776,8.67756
19,30.9219,32.7695,32.7695,43.1835,40.9219,4.74741,4.74741,19.1303,9.13034,4.74741,19.1303,9.13034,28.5444,18.5444,8.54443
20,30.8434,32.6149,32.6149,43.014,40.8434,4.8158,4.8158,19.0225,9.02249,4.8158,19.0225,9.02249,28.4216,18.4216,8.42156
21,30.7722,32.4681,32.4681,42.8557,40.7722,4.88131,4.88131,18.9202,8.92019,4.88131,18.9202,8.92019,28.3078,18.3078,8.30781
22,30.7073,32.3285,32.3285,42.7076,40.7073,4.94404,4.94404,18.8232,8.82317,4.94404,18.8232,8.82317,28.2022,18.2022,8.20222
23,30.6479,32.196,32.196,42.5688,40.6479,5.00411,5.00411,18.7312,8.73117,5.00411,18.7312,8.73117,28.1039,18.1039,8.10395
24,30.5934,32.0702,32.0702,42.4386,40.5934,5.06163,5.06163,18.6439,8.64392,5.06163,18.6439,8.64392,28.0123,18.0123,8.01228
25,30.5432,31.9508,31.9508,42.3162,40.5432,5.11669,5.11669,18.5612,8.56118,5.11669,18.5612,8.56118,27.9266,17.9266,7.92659
26,30.4968,31.8374,31.8374,42.2011,40.4968,5.16941,5.16941,18.4827,8.48268,5.16941,18.4827,8.48268,27.8463,17.8463,7.84634
27,30.4537,31.7298,31.7298,42.0927,40.4537,5.21987,5.21987,18.4082,8.40821,5.21987,18.4082,8.40821,27.771,17.771,7.77105
28,30.4136,31.6277,31.6277,41.9905,40.4136,5.26819,5.26819,18.3375,8.33752,5.26819,18.3375,8.33752,27.7003,17.7003,7.7003
29,30.3761,31.5308,31.5308,41.8941,40.3761,5.31445,5.31445,18.2704,8.27042,5.31445,18.2704,8.27042,27.6337,17.6337,7.63372
30,30.3411,31.4388,31.4388,41.8031,40.3411,5.35873,5.35873,18.2067,8.20669,5.35873,18.2067,8.20669,27.571,17.571,7.57098
31,30.3083,31.3514,31.3514,41.717,40.3083,5.40114,5.40114,18.1461,8.14615,5.40114,18.1461,8.14615,27.5118,17.5118,7.51179
32,30.2774,31.2684,31.2684,41.6357,40.2774,5.44175,5.44175,18.0886,8.08861,5.44175,18.0886,8.08861,27.4559,17.4559,7.45588
33,30.2484,31.1896,31.1896,41.5587,40.2484,5.48064,5.48064,18.0339,8.03391,5.48064,18.0339,8.03391,27.403,17.403,7.40303
34,30.2209,31.1147,31.1147,41.4858,40.2209,5.51789,5.51789,17.9819,7.98188,5.51789,17.9819,7.98188,27.353,17.353,7.35302
35,30.195,31.0435,31.0435,41.4168,40.195,5.55356,5.55356,17.9324,7.93237,5.55356,17.9324,7.93237,27.3056,17.3056,7.30565
36,30.1705,30.9758,30.9758,41.3513,40.1705,5.58773,5.58773,17.8852,7.88525,5.58773,17.8852,7.88525,27.2608,17.2608,7.26075
37,30.1473,30.9115,30.9115,41.2893,40.1473,5.62047,5.62047,17.8404,7.84037,5.62047,17.8404,7.84037,27.2182,17.2182,7.21817
38,30.1252,30.8503,30.8503,41.2304,40.1252,5.65184,5.65184,17.7976,7.79762,5.65184,17.7976,7.79762,27.1778,17.1778,7.17776
39,30.1042,30.7921,30.7921,41.1746,40.1042,5.6819,5.6819,17.7569,7.75688,5.6819,17.7569,7.75688,27.1394,17.1394,7.13939
40,30.0843,30.7367,30.7367,41.1216,40.0843,5.71071,5.71071,17.718,7.71803,5.71071,17.718,7.71803,27.1029,17.1029,7.10293
41,30.0653,30.6839,30.6839,41.0712,40.0653,5.73832,5.73832,17.681,7.68098,5.73832,17.681,7.68098,27.0683,17.0683,7.06828
