step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,49.9778,30.0109,30.0109,60.3479,59.9778,3,3,17.3237,7.32374,3,17.3237,7.32374,46.6608,36.6608,26.6608
1,42.1967,33.4565,33.4565,54.5087,52.1967,3.05047,3.05047,19.7915,9.79151,3.05047,19.7915,9.79151,39.8437,29.8437,19.8437
2,38.8363,34.7158,34.7158,51.9645,48.8363,3.13938,3.13938,20.6281,10.6281,3.13938,20.6281,10.6281,36.8768,26.8768,16.8768
3,36.7982,35.2834,35.2834,50.3044,46.7982,3.24152,3.24152,20.9976,10.9976,3.24152,20.9976,10.9976,35.0186,25.0186,15.0186
4,35.4706,35.4695,35.4695,49.1146,45.4706,3.34901,3.34901,21.111,11.111,3.34901,21.111,11.111,33.7562,23.7562,13.7562
5,34.5607,35.4382,35.4382,48.2049,44.5607,3.45846,3.45846,21.0797,11.0797,3.45846,21.0797,11.0797,32.8464,22.8464,12.8464
6,33.8665,35.3236,35.3236,47.4662,43.8665,3.56805,3.56805,20.9885,10.9885,3.56805,20.9885,10.9885,32.1311,22.1311,12.1311
7,33.325,35.1568,35.1568,46.8509,43.325,3.67645,3.67645,20.8606,10.8606,3.67645,20.8606,10.8606,31.5547,21.5547,11.5547
8,32.8944,34.9587,34.9587,46.3278,42.8944,3.7828,3.7828,20.7112,10.7112,3.7828,20.7112,10.7112,31.0802,21.0802,11.0802
9,32.546,34.7433,34.7433,45.8753,42.546,3.88658,3.88658,20.5503,10.5503,3.88658,20.5503,10.5503,30.6824,20.6824,10.6824
10,32.2597,34.5198,34.5198,45.4785,42.2597,3.98743,3.98743,20.3848,10.3848,3.98743,20.3848,10.3848,30.3435,20.3435,10.3435
11,32.0196,34.2959,34.2959,45.1249,42.0196,4.08515,4.08515,20.2202,10.2202,4.08515,20.2202,10.2202,30.0492,20.0492,10.0492
12,31.8126,34.0777,34.0777,44.8038,41.8126,4.17958,4.17958,20.0614,10.0614,4.17958,20.0614,10.0614,29.7876,19.7876,9.78757
13,31.633,33.8664,33.8664,44.5109,41.633,4.27065,4.27065,19.909,9.90904,4.27065,19.909,9.90904,29.5536,19.5536,9.55356
14,31.476,33.6628,33.6628,44.2425,41.476,4.35831,4.35831,19.7633,9.76325,4.35831,19.7633,9.76325,29.343,19.343,9.34302
15,31.3381,33.4673,33.4673,43.9958,41.3381,4.44258,4.44258,19.6241,9.62413,4.44258,19.6241,9.62413,29.1526,19.1526,9.15261
16,31.2161,33.2802,33.2802,43.7681,41.2161,4.52351,4.52351,19.4916,9.49162,4.52351,19.4916,9.49162,28.9796,18.9796,8.97956
17,31.1077,33.1014,33.1014,43.5574,41.1077,4.60116,4.60116,19.3656,9.36558,4.60116,19.3656,9.36558,28.8216,18.8216,8.8216
18,31.0108,32.9309,32.9309,43.3619,41.0108,4.67563,4.67563,19.2458,9.24584,4.67563,19.2458,9.24584,28.6768,18.6768,8.67683
19,30.9237,32.7686,32.7686,43.1801,40.9237,4.74701,4.74701,19.1322,9.13216,4.74701,19.1322,9.13216,28.5437,18.5437,8.54367
20,30.8451,32.6141,32.6141,43.0106,40.8451,4.8154,4.8154,19.0243,9.02429,4.8154,19.0243,9.02429,28.4208,18.4208,8.42078
21,30.7738,32.4673,32.4673,42.8523,40.7738,4.88091,4.88091,18.922,8.92198,4.88091,18.922,8.92198,28.307,18.307,8.30702
22,30.7089,32.3278,32.3278,42.7043,40.7089,4.94364,4.94364,18.8249,8.82494,4.94364,18.8249,8.82494,28.2014,18.2014,8.20141
23,30.6495,32.1953,32.1953,42.5655,40.6495,5.00372,5.00372,18.7329,8.73293,5.00372,18.7329,8.73293,28.1031,18.1031,8.10313
24,30.5949,32.0696,32.0696,42.4354,40.5949,5.06123,5.06123,18.6457,8.64567,5.06123,18.6457,8.64567,28.0115,18.0115,8.01146
25,30.5446,31.9502,31.9502,42.3131,40.5446,5.1163,5.1163,18.5629,8.5629,5.1163,18.5629,8.5629,27.9258,17.9258,7.92576
26,30.4981,31.8369,31.8369,42.198,40.4981,5.16901,5.16901,18.4844,8.48439,5.16901,18.4844,8.48439,27.8455,17.8455,7.8455
27,30.455,31.7293,31.7293,42.0897,40.455,5.21948,5.21948,18.4099,8.4099,5.21948,18.4099,8.4099,27.7702,17.7702,7.77021
28,30.4148,31.6273,31.6273,41.9875,40.4148,5.2678,5.2678,18.3392,8.3392,5.2678,18.3392,8.3392,27.6995,17.6995,7.69945
29,30.3773,31.5304,31.5304,41.8912,40.3773,5.31406,5.31406,18.2721,8.27208,5.31406,18.2721,8.27208,27.6329,17.6329,7.63287
30,30.3423,31.4384,31.4384,41.8002,40.3423,5.35835,5.35835,18.2083,8.20833,5.35835,18.2083,8.20833,27.5701,17.5701,7.57013
31,30.3094,31.351,31.351,41.7142,40.3094,5.40076,5.40076,18.1478,8.14777,5.40076,18.1478,8.14777,27.5109,17.5109,7.51094
32,30.2785,31.268,31.268,41.6329,40.2785,5.44137,5.44137,18.0902,8.09022,5.44137,18.0902,8.09022,27.455,17.455,7.45504
33,30.2494,31.1892,31.1892,41.5559,40.2494,5.48026,5.48026,18.0355,8.0355,5.48026,18.0355,8.0355,27.4022,17.4022,7.40219
34,30.222,31.1144,31.1144,41.4831,40.222,5.51751,5.51751,17.9835,7.98346,5.51751,17.9835,7.98346,27.3522,17.3522,7.35218
35,30.196,31.0432,31.0432,41.4141,40.196,5.55318,5.55318,17.9339,7.93394,5.55318,17.9339,7.93394,27.3048,17.3048,7.30481
36,30.1715,30.9756,30.9756,41.3487,40.1715,5.58736,5.58736,17.8868,7.8868,5.58736,17.8868,7.8868,27.2599,17.2599,7.25992
37,30.1482,30.9112,30.9112,41.2867,40.1482,5.6201,5.6201,17.8419,7.84191,5.6201,17.8419,7.84191,27.2173,17.2173,7.21735
38,30.1261,30.8501,30.8501,41.2279,40.1261,5.65147,5.65147,17.7991,7.79914,5.65147,17.7991,7.79914,27.1769,17.1769,7.17694
39,30.1051,30.7919,30.7919,41.172,40.1051,5.68153,5.68153,17.7584,7.75838,5.68153,17.7584,7.75838,27.1386,17.1386,7.13857
40,30.0852,30.7365,30.7365,41.1191,40.0852,5.71034,5.71034,17.7195,7.71952,5.71034,17.7195,7.71952,27.1021,17.1021,7.10212
41,30.0662,30.6838,30.6838,41.0688,40.0662,5.73795,5.73795,17.6825,7.68245,5.73795,17.6825,7.68245,27.0675,17.0675,7.06746
42,30.048,30.6336,30.6336,41.021,40.048,5.76442,5.76442,17.6471,7.64708,5.76442,17.6471,7.64708,27.0345,17.0345,7.03451
43,30.0307,30.5858,30.5858,40.9756,40.0307,5.78979,5.78979,17.6133,7.61331,5.78979,17.6133,7.61331,27.0032,17.0032,7.00317
44,30.0142,30.5402,30.5402,40.9325,40.0142,5.81411,5.81411,17.5811,7.58106,5.81411,17.5811,7.58106,26.9733,16.9733,6.97333
45,29.9985,30.4968,30.4968,40.8915,39.9985,5.83744,5.83744,17.5503,7.55025,5.83744,17.5503,7.55025,26.9449,16.9449,6.94493
46,29.9834,30.4555,30.4555,40.8526,39.9834,5.8598,5.8598,17.5208,7.5208,5.8598,17.5208,7.5208,26.9179,16.9179,6.91789
47,29.969,30.4161,30.4161,40.8155,39.969,5.88126,5.88126,17.4926,7.49265,5.88126,17.4926,7.49265,26.8921,16.8921,6.89213
48,29.9551,30.3785,30.3785,40.7803,39.9551,5.90183,5.90183,17.4657,7.46571,5.90183,17.4657,7.46571,26.8676,16.8676,6.86759
49,29.9419,30.3426,30.3426,40.7469,39.9419,5.92157,5.92157,17.4399,7.43994,5.92157,17.4399,7.43994,26.8442,16.8442,6.8442
50,29.9292,30.3084,30.3084,40.715,39.9292,5.94051,5.94051,17.4153,7.41526,5.94051,17.4153,7.41526,26.8219,16.8219,6.82191
51,29.9171,30.2758,30.2758,40.6848,39.9171,5.95868,5.95868,17.3916,7.39164,5.95868,17.3916,7.39164,26.8007,16.8007,6.80066
52,29.9055,30.2446,30.2446,40.656,39.9055,5.97612,5.97612,17.369,7.369,5.97612,17.369,7.369,26.7804,16.7804,6.7804
53,29.8943,30.2149,30.2149,40.6286,39.8943,5.99285,5.99285,17.3473,7.34731,5.99285,17.3473,7.34731,26.7611,16.7611,6.76108
54,29.8835,30.1864,30.1864,40.6026,39.8835,6.00892,6.00892,17.3265,7.32651,6.00892,17.3265,7.32651,26.7427,16.7427,6.74266
55,29.8732,30.1593,30.1593,40.5778,39.8732,6.02434,6.02434,17.3066,7.30656,6.02434,17.3066,7.30656,26.7251,16.7251,6.72509
56,29.8634,30.1334,30.1334,40.5543,39.8634,6.03914,6.03914,17.2874,7.28743,6.03914,17.2874,7.28743,26.7083,16.7083,6.70833
57,29.8538,30.1086,30.1086,40.5319,39.8538,6.05336,6.05336,17.2691,7.26906,6.05336,17.2691,7.26906,26.6923,16.6923,6.69234
58,29.8447,30.085,30.085,40.5106,39.8447,6.06701,6.06701,17.2514,7.25143,6.06701,17.2514,7.25143,26.6771,16.6771,6.67709
59,29.8359,30.0623,30.0623,40.4904,39.8359,6.08012,6.08012,17.2345,7.23449,6.08012,17.2345,7.23449,26.6625,16.6625,6.66255
60,29.8275,30.0407,30.0407,40.4712,39.8275,6.09271,6.09271,17.2182,7.21822,6.09271,17.2182,7.21822,26.6487,16.6487,6.64867
61,29.8194,30.02,30.02,40.4529,39.8194,6.1048,6.1048,17.2026,7.20258,6.1048,17.2026,7.20258,26.6354,16.6354,6.63543
62,29.8116,30.0003,30.0003,40.4355,39.8116,6.11642,6.11642,17.1875,7.18754,6.11642,17.1875,7.18754,26.6228,16.6228,6.62281
63,29.804,29.9813,29.9813,40.419,39.804,6.12759,6.12759,17.1731,7.17308,6.12759,17.1731,7.17308,26.6108,16.6108,6.61076
64,29.7968,29.9632,29.9632,40.4033,39.7968,6.13832,6.13832,17.1592,7.15917,6.13832,17.1592,7.15917,26.5993,16.5993,6.59927
65,29.7898,29.9459,29.9459,40.3885,39.7898,6.14863,6.14863,17.1458,7.14578,6.14863,17.1458,7.14578,26.5883,16.5883,6.58831
66,29.7831,29.9293,29.9293,40.3743,39.7831,6.15854,6.15854,17.1329,7.13289,6.15854,17.1329,7.13289,26.5779,16.5779,6.57786
67,29.7767,29.9135,29.9135,40.3609,39.7767,6.16807,6.16807,17.1205,7.12047,6.16807,17.1205,7.12047,26.5679,16.5679,6.56789
68,29.7705,29.8983,29.8983,40.3482,39.7705,6.17723,6.17723,17.1085,7.10851,6.17723,17.1085,7.10851,26.5584,16.5584,6.55838
69,29.7645,29.8838,29.8838,40.3361,39.7645,6.18603,6.18603,17.097,7.09698,6.18603,17.097,7.09698,26.5493,16.5493,6.54931
70,29.7587,29.8698,29.8698,40.3246,39.7587,6.1945,6.1945,17.0859,7.08587,6.1945,17.0859,7.08587,26.5407,16.5407,6.54067
71,29.7531,29.8565,29.8565,40.3138,39.7531,6.20265,6.20265,17.0751,7.07515,6.20265,17.0751,7.07515,26.5324,16.5324,6.53243
72,29.7477,29.8437,29.8437,40.3035,39.7477,6.21048,6.21048,17.0648,7.06481,6.21048,17.0648,7.06481,26.5246,16.5246,6.52458
73,29.7425,29.8315,29.8315,40.2937,39.7425,6.21802,6.21802,17.0548,7.05483,6.21802,17.0548,7.05483,26.5171,16.5171,6.51709
74,29.7376,29.8197,29.8197,40.2845,39.7376,6.22527,6.22527,17.0452,7.0452,6.22527,17.0452,7.0452,26.51,16.51,6.50996
75,29.7327,29.8085,29.8085,40.2758,39.7327,6.23225,6.23225,17.0359,7.0359,6.23225,17.0359,7.0359,26.5032,16.5032,6.50316
76,29.7281,29.7977,29.7977,40.2675,39.7281,6.23897,6.23897,17.0269,7.02692,6.23897,17.0269,7.02692,26.4967,16.4967,6.49669
77,29.7236,29.7874,29.7874,40.2597,39.7236,6.24543,6.24543,17.0182,7.01823,6.24543,17.0182,7.01823,26.4905,16.4905,6.49053
78,29.7192,29.7775,29.7775,40.2523,39.7192,6.25166,6.25166,17.0098,7.00984,6.25166,17.0098,7.00984,26.4847,16.4847,6.48466
79,29.7151,29.768,29.768,40.2454,39.7151,6.25765,6.25765,17.0017,7.00173,6.25765,17.0017,7.00173,26.4791,16.4791,6.47907
80,29.711,29.7589,29.7589,40.2388,39.711,6.26342,6.26342,16.9939,6.99388,6.26342,16.9939,6.99388,26.4738,16.4738,6.47375
81,29.7071,29.7502,29.7502,40.2326,39.7071,6.26897,6.26897,16.9863,6.98629,6.26897,16.9863,6.98629,26.4687,16.4687,6.46869
82,29.7033,29.7419,29.7419,40.2268,39.7033,6.27433,6.27433,16.9789,6.97894,6.27433,16.9789,6.97894,26.4639,16.4639,6.46388
83,29.6997,29.7338,29.7338,40.2213,39.6997,6.27948,6.27948,16.9718,6.97182,6.27948,16.9718,6.97182,26.4593,16.4593,6.45931
84,29.6961,29.7261,29.7261,40.2162,39.6961,6.28445,6.28445,16.9649,6.96493,6.28445,16.9649,6.96493,26.455,16.455,6.45496
85,29.6927,29.7188,29.7188,40.2113,39.6927,6.28924,6.28924,16.9583,6.95825,6.28924,16.9583,6.95825,26.4508,16.4508,6.45082
86,29.6894,29.7117,29.7117,40.2068,39.6894,6.29385,6.29385,16.9518,6.95178,6.29385,16.9518,6.95178,26.4469,16.4469,6.4469
87,29.6862,29.7049,29.7049,40.2025,39.6862,6.2983,6.2983,16.9455,6.94551,6.2983,16.9455,6.94551,26.4432,16.4432,6.44317
88,29.6831,29.6984,29.6984,40.1986,39.6831,6.30259,6.30259,16.9394,6.93942,6.30259,16.9394,6.93942,26.4396,16.4396,6.43963
