step,stayUtil
0,13
1,168.38
2,221.816
3,250.585
4,261.252
5,271.479
6,281.317
7,317.953
8,337.346
9,341.996
10,346.581
11,351.103
12,355.566
13,359.972
14,384.613
15,395.18
16,405.463
17,432.708
18,446.683
19,448.443
20,450.195
21,451.941
22,453.679
23,455.411
24,457.136
25,458.854
26,460.566
27,462.271
28,463.97
29,480.388
30,496.249
31,500.674
32,516.488
33,516.488
34,516.488
35,516.488
36,516.488
37,516.488
38,516.488
39,516.488
40,516.488
41,516.488
42,516.488
43,516.488
44,516.488
45,516.488
46,516.488
47,516.488
48,516.488
49,516.488
50,516.488
51,516.488
52,516.488
53,516.488
54,516.488
55,516.488
56,516.488
57,516.488
58,516.488
59,516.488
60,516.488
61,516.488
62,516.488
63,516.488
64,516.488
65,516.488
66,516.488
67,516.488
68,516.488
69,516.488
70,516.488
71,516.488
72,516.488
73,516.488
74,516.488
75,516.488
76,516.488
77,516.488
78,516.488
79,516.488
80,516.488
81,516.488
82,516.488
83,516.488
84,516.488
85,516.488
86,516.488
87,516.488
88,516.488
89,516.488
90,516.488
91,516.488
92,516.488
93,516.488
94,516.488
95,516.488
96,516.488
97,516.488
98,516.488
99,516.488
100,516.488
101,516.488
102,516.488
103,516.488
104,516.488
105,516.488
106,516.488
107,516.488
108,516.488
109,516.488
110,516.488
111,516.488
112,516.488
113,516.488
114,516.488
115,516.488
116,516.488
117,516.488
118,516.488
119,516.488
120,516.488
121,516.488
122,516.488
123,516.488
124,516.488
125,516.488
126,516.488
127,516.488
128,516.488
129,516.488
130,516.488
131,516.488
132,516.488
133,516.488
134,516.488
135,516.488
136,516.488
137,516.488
138,516.488
139,516.488
140,516.488
141,516.488
142,516.488
143,516.488
144,516.488
145,516.488
146,516.488
147,516.488
148,516.488
149,516.488
150,516.488
151,516.488
152,516.488
153,516.488
154,516.488
155,516.488
156,516.488
157,516.488
158,516.488
159,516.488
160,516.488
161,516.488
162,516.488
163,516.488
164,516.488
165,516.488
166,516.488
167,516.488
168,516.488
169,516.488
170,516.488
171,516.488
172,516.488
173,516.488
174,516.488
175,516.488
176,516.488
177,516.488
178,516.488
179,516.488
180,516.488
181,516.488
182,516.488
183,516.488
184,516.488
185,516.488
186,516.488
187,516.488
188,516.488
189,516.488
190,516.488
191,516.488
192,516.488
193,516.488
194,516.488
195,516.488
196,516.488
197,516.488
198,516.488
199,516.488
200,516.488
201,516.488
202,516.488
203,516.488
204,516.488
205,516.488
206,516.488
207,516.488
208,516.488
209,516.488
210,516.488
211,516.488
212,516.488
213,516.488
214,516.488
215,516.488
216,516.488
217,516.488
218,516.488
219,516.488
220,516.488
221,516.488
222,516.488
223,516.488
224,516.488
225,516.488
226,516.488
227,516.488
228,516.488
229,516.488
230,516.488
231,516.488
232,516.488
233,516.488
234,516.488
235,516.488
236,516.488
237,516.488
238,516.488
239,516.488
240,516.488
241,516.488
242,516.488
243,516.488
244,516.488
245,516.488
246,516.488
247,516.488
248,516.488
249,516.488
250,516.488
251,516.488
252,516.488
253,516.488
254,516.488
255,516.488
256,516.488
257,516.488
258,516.488
259,516.488
260,516.488
261,516.488
262,516.488
263,516.488
264,516.488
265,516.488
266,516.488
267,516.488
268,516.488
269,516.488
270,516.488
271,516.488
272,516.488
273,516.488
274,516.488
275,516.488
276,516.488
277,516.488
278,516.488
279,516.488
280,516.488
281,516.488
282,516.488
283,516.488
284,516.488
285,516.488
286,516.488
287,516.488
288,516.488
289,516.488
290,516.488
291,516.488
292,516.488
293,516.488
294,516.488
295,516.488
296,516.488
297,516.488
298,516.488
299,516.488
300,516.488
301,516.488
302,516.488
303,516.488
304,516.488
305,516.488
306,516.488
307,516.488
308,516.488
309,516.488
310,516.488
311,516.488
312,516.488
313,516.488
314,516.488
315,516.488
316,516.488
317,516.488
318,516.488
319,516.488
320,516.488
321,516.488
322,516.488
323,516.488
324,516.488
325,516.488
326,516.488
327,516.488
328,516.488
329,516.488
330,516.488
331,516.488
332,516.488
333,516.488
334,516.488
335,516.488
336,516.488
337,516.488
338,516.488
339,516.488
340,516.488
341,516.488
342,516.488
343,516.488
344,516.488
345,516.488
346,516.488
347,516.488
348,516.488
349,516.488
350,516.488
351,516.488
352,516.488
353,516.488
354,516.488
355,516.488
356,516.488
357,516.488
358,516.488
359,516.488
360,516.488
361,516.488
362,516.488
363,516.488
364,516.488
365,516.488
366,516.488
367,516.488
368,516.488
369,516.488
370,516.488
371,516.488
372,516.488
373,516.488
374,516.488
375,516.488
376,516.488
377,516.488
378,516.488
379,516.488
380,516.488
381,516.488
382,516.488
383,516.488
384,516.488
385,516.488
386,516.488
387,516.488
388,516.488
389,516.488
390,516.488
391,516.488
392,516.488
393,516.488
394,516.488
395,516.488
396,516.488
397,516.488
398,516.488
399,516.488
400,516.488
401,516.488
402,516.488
403,516.488
404,516.488
405,516.488
406,516.488
407,516.488
408,516.488
409,516.488
410,516.488
411,516.488
412,516.488
413,516.488
414,516.488
415,516.488
416,516.488
417,516.488
418,516.488
419,516.488
420,516.488
421,516.488
422,516.488
423,516.488
424,516.488
425,516.488
426,516.488
427,516.488
428,516.488
429,516.488
430,516.488
431,516.488
432,516.488
433,516.488
434,516.488
435,516.488
436,516.488
437,516.488
438,516.488
439,516.488
440,516.488
441,516.488
442,516.488
443,516.488
444,516.488
445,516.488
446,516.488
447,516.488
448,516.488
449,516.488
450,516.488
451,516.488
452,516.488
453,516.488
454,516.488
455,516.488
456,516.488
457,516.488
458,516.488
459,516.488
460,516.488
461,516.488
462,516.488
463,516.488
464,516.488
465,516.488
466,516.488
467,516.488
468,516.488
469,516.488
470,516.488
471,516.488
472,516.488
473,516.488
474,516.488
475,516.488
476,516.488
477,516.488
478,516.488
479,516.488
480,516.488
481,516.488
482,516.488
483,516.488
484,516.488
485,516.488
486,516.488
487,516.488
488,516.488
489,516.488
490,516.488
491,516.488
492,516.488
493,516.488
494,516.488
495,516.488
496,516.488
497,516.488
498,516.488
499,516.488
500,516.488
