step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,8.12497,0.937517,0.937517,8.85013e-24,1.89157e-50,1.28044e-33,1.28044e-33,8.1192e-93,1.87543e-05,1.28044e-33,8.1192e-93,1.87543e-05,2.47923e-49,4.99996,2.06e-12
1,7.40185,1.26251,1.26251,0.0731245,1.57189e-50,3.75084e-07,3.75084e-07,6.34058e-93,1.76407e-05,3.75084e-07,6.34058e-93,1.76407e-05,2.3266e-49,4.99996,3.63374e-07
2,6.81268,1.44686,1.56638,0.174079,1.39617e-50,3.97082e-07,6.92302e-07,5.18616e-93,1.57066e-05,0.00356074,6.91971e-08,1.71765e-05,4.4331e-07,4.9964,4.11727e-07
3,6.38929,1.53591,1.81762,0.257187,1.28938e-50,3.39795e-07,8.9273e-07,4.39237e-93,1.37695e-05,0.0210984,2.78792e-07,1.69213e-05,9.43813e-07,4.97887,3.67567e-07
4,6.07714,1.56062,2.03225,0.329989,1.22239e-50,2.74386e-07,1.0231e-06,2.58761e-09,1.19144e-05,0.0449622,5.45936e-07,1.67503e-05,1.45095e-06,4.95501,3.12981e-07
5,5.83883,1.5404,2.21899,0.39634,0.0054408,2.12488e-07,1.08984e-06,1.73983e-08,1.02363e-05,0.0703491,8.36796e-07,1.66112e-05,0.0044381,4.92518,2.60219e-07
6,5.65656,1.49055,2.38188,0.453657,0.0173515,1.60383e-07,1.10424e-06,3.59941e-08,8.79819e-06,0.0933619,1.11716e-06,1.64941e-05,0.0121953,4.89441,2.14057e-07
7,5.49885,1.42931,2.52896,0.505293,0.0375909,1.18437e-07,1.08468e-06,5.55135e-08,7.54938e-06,0.115022,1.38782e-06,1.63782e-05,0.0231287,4.86182,1.7439e-07
8,5.35832,1.36021,2.66418,0.552774,0.0645118,8.57439e-08,1.04227e-06,7.41954e-08,6.46047e-06,0.13583,1.64959e-06,1.62538e-05,0.0371065,4.82704,1.40782e-07
9,5.19672,1.27764,2.80405,0.61087,0.11071,5.91811e-08,9.92305e-07,1.04293e-07,5.3768e-06,0.166093,0.0135675,1.60286e-05,0.0639634,4.75635,1.09757e-07
10,5.03176,1.18867,2.941,0.671192,0.167371,3.94436e-08,9.30348e-07,1.32447e-07,4.4033e-06,0.199499,0.036163,1.57404e-05,0.0982782,4.66604,8.38085e-08
11,4.87602,1.09905,3.06978,0.727648,0.227502,2.57203e-08,8.57921e-07,1.52402e-07,3.58545e-06,0.231122,0.0624561,1.54249e-05,0.135546,4.57086,6.34649e-08
12,4.72698,1.01052,3.19152,0.78022,0.29077,1.64236e-08,7.8027e-07,1.65196e-07,2.9017e-06,0.26101,0.0917764,1.5082e-05,0.175564,4.47163,4.76811e-08
13,4.56061,0.919579,3.31602,0.838187,0.365608,1.0019e-08,7.01814e-07,1.76182e-07,2.28778e-06,0.296102,0.130727,1.46461e-05,0.22516,4.34799,3.48036e-08
14,4.3919,0.830589,3.43679,0.895026,0.445691,5.91266e-09,6.22607e-07,1.81679e-07,1.7769e-06,0.331105,0.1743,1.41609e-05,0.279704,4.21487,2.50009e-08
15,4.23184,0.746751,3.54934,0.946115,0.52596,3.42136e-09,5.45016e-07,1.81002e-07,1.37363e-06,0.362171,0.218385,1.36649e-05,0.335343,4.08409,1.78819e-08
16,4.07882,0.668499,3.65444,0.992074,0.606173,1.94286e-09,4.7167e-07,1.75791e-07,1.05665e-06,0.389688,0.262759,1.31604e-05,0.391979,3.95556,1.27351e-08
17,3.91545,0.593372,3.759,1.03973,0.692456,1.0577e-09,4.03671e-07,1.681e-07,7.94652e-07,0.419245,0.31249,1.25993e-05,0.454753,3.8135,8.86188e-09
18,3.75333,0.523545,3.85824,1.08448,0.78041,5.59249e-10,3.41592e-07,1.57856e-07,5.90453e-07,0.446929,0.363755,1.20203e-05,0.519991,3.66931,6.09713e-09
19,3.59277,0.459245,3.95206,1.12628,0.869636,2.87215e-10,2.85948e-07,1.45887e-07,4.33505e-07,0.47264,0.416129,1.14294e-05,0.587327,3.52389,4.14904e-09
20,3.44183,0.401537,4.03669,1.16223,0.957711,1.45347e-10,2.372e-07,1.32927e-07,3.17622e-07,0.493797,0.466703,1.08561e-05,0.65389,3.3856,2.8231e-09
21,3.29902,0.350052,4.1114,1.19315,1.04638,7.25638e-11,1.95252e-07,1.1974e-07,2.3218e-07,0.511057,0.515503,1.03008e-05,0.719699,3.25373,1.92035e-09
22,3.15167,0.303175,4.18176,1.22397,1.13942,3.49512e-11,1.59278e-07,1.06694e-07,1.66621e-07,0.528762,0.566248,9.728e-06,0.788492,3.11649,1.28368e-09
23,3.00799,0.261529,4.24482,1.25179,1.23387,1.64804e-11,1.28951e-07,9.41671e-08,1.18591e-07,0.544249,0.616155,9.16563e-06,0.857537,2.98205,8.52774e-10
24,2.86775,0.224754,4.30127,1.27689,1.32933,7.61212e-12,1.03672e-07,8.24011e-08,8.37045e-08,0.557756,0.665064,8.61564e-06,0.926679,2.85049,5.63017e-10
