step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,8.1273,0.936349,0.936349,3.74867e-21,1.46127e-43,1.05245e-31,1.05245e-31,7.13812e-83,1.33849e-05,1.05245e-31,7.13812e-83,1.33849e-05,2.29346e-38,4.99997,2.82126e-09
1,7.40307,1.2618,1.2618,0.073327,1.21415e-43,2.68296e-07,2.68296e-07,5.57356e-83,1.25888e-05,2.68296e-07,5.57356e-83,1.25888e-05,2.15233e-38,4.99997,2.62612e-07
2,6.99031,1.46234,1.46234,0.0850155,1.04933e-43,3.42235e-07,3.42235e-07,4.55845e-83,1.22385e-05,3.42235e-07,4.55845e-83,1.22385e-05,2.00667e-38,4.99997,3.69419e-07
3,6.72441,1.59715,1.59715,0.081297,9.27428e-44,3.36594e-07,3.36594e-07,3.82141e-83,1.20814e-05,3.36594e-07,3.82141e-83,1.20814e-05,1.86611e-38,4.99997,4.03754e-07
4,6.53798,1.69203,1.69203,0.0779545,8.31594e-44,3.28788e-07,3.28788e-07,3.25286e-83,1.19678e-05,3.28788e-07,3.25286e-83,1.19678e-05,1.73336e-38,4.99997,4.0266e-07
5,6.40407,1.76052,1.76052,0.0748939,7.53158e-44,3.19589e-07,3.19589e-07,2.79796e-83,1.18716e-05,3.19589e-07,2.79796e-83,1.18716e-05,1.60907e-38,4.99997,4.01142e-07
6,6.3063,1.81082,1.81082,0.0720542,6.87005e-44,3.09537e-07,3.09537e-07,2.42444e-83,1.17875e-05,3.09537e-07,2.42444e-83,1.17875e-05,1.49321e-38,4.99998,3.99307e-07
7,6.2341,1.84825,1.84825,0.0693936,6.29924e-44,2.99007e-07,2.99007e-07,2.11195e-83,1.17121e-05,2.99007e-07,2.11195e-83,1.17121e-05,1.38543e-38,4.99998,3.97214e-07
8,6.18036,1.87638,1.87638,0.066883,5.79801e-44,2.88267e-07,2.88267e-07,1.84689e-83,1.16428e-05,2.88267e-07,1.84689e-83,1.16428e-05,1.28531e-38,4.99998,3.94897e-07
9,6.14016,1.89767,1.89767,0.0645009,5.3519e-44,2.77502e-07,2.77502e-07,1.61972e-83,1.15779e-05,2.77502e-07,1.61972e-83,1.15779e-05,1.19236e-38,4.99998,3.9238e-07
10,6.10998,1.9139,1.9139,0.0622316,4.95069e-44,2.66843e-07,2.66843e-07,1.42353e-83,1.15164e-05,2.66843e-07,1.42353e-83,1.15164e-05,1.10609e-38,4.99998,3.89682e-07
11,6.08729,1.92632,1.92632,0.0600628,4.58694e-44,2.56379e-07,2.56379e-07,1.25309e-83,1.14573e-05,2.56379e-07,1.25309e-83,1.14573e-05,1.02604e-38,4.99998,3.86818e-07
12,6.07024,1.93589,1.93589,0.0579851,4.25511e-44,2.46169e-07,2.46169e-07,1.10438e-83,1.14e-05,2.46169e-07,1.10438e-83,1.14e-05,9.51775e-39,4.99998,3.83804e-07
13,6.05744,1.94328,1.94328,0.0559912,3.95093e-44,2.36254e-07,2.36254e-07,9.74194e-84,1.1344e-05,2.36254e-07,9.74194e-84,1.1344e-05,8.82878e-39,4.99998,3.80653e-07
14,6.04787,1.94903,1.94903,0.0540748,3.67107e-44,2.26658e-07,2.26658e-07,8.59928e-84,1.1289e-05,2.26658e-07,8.59928e-84,1.1289e-05,8.18966e-39,4.99998,3.77377e-07
15,6.04074,1.95352,1.95352,0.052231,3.41286e-44,2.17393e-07,2.17393e-07,7.59446e-84,1.12347e-05,2.17393e-07,7.59446e-84,1.12347e-05,7.59678e-39,4.99998,3.73988e-07
16,6.03547,1.95704,1.95704,0.0504554,3.17411e-44,2.08466e-07,2.08466e-07,6.70954e-84,1.11809e-05,2.08466e-07,6.70954e-84,1.11809e-05,7.04681e-39,4.99998,3.70497e-07
17,6.03161,1.95982,1.95982,0.0487445,2.95296e-44,1.99875e-07,1.99875e-07,5.92938e-84,1.11276e-05,1.99875e-07,5.92938e-84,1.11276e-05,6.53664e-39,4.99998,3.66914e-07
18,6.02884,1.96203,1.96203,0.0470951,2.74787e-44,1.91618e-07,1.91618e-07,5.24098e-84,1.10745e-05,1.91618e-07,5.24098e-84,1.10745e-05,6.06341e-39,4.99998,3.63249e-07
19,6.02688,1.96381,1.96381,0.0455041,2.55747e-44,1.83688e-07,1.83688e-07,4.63318e-84,1.10216e-05,1.83688e-07,4.63318e-84,1.10216e-05,5.62444e-39,4.99998,3.5951e-07
