step,railRevenue
0,46.2489
1,45.7285
2,45.2331
3,44.7612
4,44.3115
5,43.8827
6,43.4737
7,43.0833
8,42.7106
9,42.3546
10,42.0143
11,41.689
12,41.3779
13,41.0802
14,40.7952
15,40.5224
16,40.2609
17,40.0104
18,39.7702
19,39.5399
20,39.3189
21,39.1068
22,38.9032
23,38.7077
24,38.5198
25,38.3393
26,38.1658
27,37.9989
28,37.8384
29,37.684
30,37.5353
31,37.3922
32,37.2544
33,37.1216
34,36.9937
35,36.8704
36,36.7516
37,36.6369
38,36.5264
39,36.4197
40,36.3167
41,36.2174
42,36.1214
43,36.0288
44,35.9392
45,35.8527
46,35.7692
47,35.6884
48,35.6102
49,35.5347
50,35.4616
51,35.3909
52,35.3225
53,35.2563
54,35.1922
55,35.1301
56,35.07
57,35.0118
58,34.9554
59,34.9007
60,34.8477
61,34.7964
62,34.7466
63,34.6983
64,34.6515
65,34.6061
66,34.5621
67,34.5193
68,34.4778
69,34.4376
70,34.3985
71,34.3606
72,34.3237
73,34.2879
74,34.2532
75,34.2194
76,34.1866
77,34.1547
78,34.1237
79,34.0936
80,34.0643
81,34.0359
82,34.0082
83,33.9813
84,33.9551
85,33.9296
86,33.9049
87,33.8808
88,33.8573
89,33.8345
90,33.8123
91,33.7907
92,33.7696
93,33.7491
94,33.7292
95,33.7097
96,33.6908
97,33.6724
98,33.6544
99,33.637
100,33.6199
101,33.6033
102,33.5872
103,33.5714
104,33.556
105,33.5411
106,33.5265
107,33.5123
108,33.4984
109,33.4849
110,33.4717
111,33.4588
112,33.4463
113,33.4341
114,33.4222
115,33.4105
116,33.3992
117,33.3881
118,33.3773
119,33.3668
120,33.3565
121,33.3465
122,33.3367
123,33.3272
124,33.3178
125,33.3088
126,33.2999
127,33.2912
128,33.2827
129,33.2745
130,33.2664
131,33.2586
132,33.2509
133,33.2434
134,33.236
135,33.2289
136,33.2219
137,33.2151
138,33.2084
139,33.2019
140,33.1955
141,33.1893
142,33.1833
143,33.1773
144,33.1716
145,33.1659
146,33.1604
147,33.155
148,33.1497
149,33.1446
150,33.1395
151,33.1346
152,33.1298
153,33.1251
154,33.1205
155,33.116
156,33.1116
157,33.1074
158,33.1032
159,33.0991
160,33.0951
161,33.0912
162,33.0873
163,33.0836
164,33.08
165,33.0764
166,33.0729
167,33.0695
168,33.0661
169,33.0629
170,33.0597
171,33.0566
172,33.0535
173,33.0506
174,33.0476
175,33.0448
176,33.042
177,33.0393
178,33.0366
179,33.034
180,33.0315
181,33.029
182,33.0265
183,33.0242
184,33.0218
185,33.0196
186,33.0173
187,33.0152
188,33.013
189,33.0109
190,33.0089
191,33.0069
192,33.005
193,33.0031
194,33.0012
195,32.9994
196,32.9976
197,32.9958
198,32.9941
199,32.9925
200,32.9908
201,32.9892
202,32.9877
203,32.9861
204,32.9846
205,32.9832
206,32.9818
207,32.9804
208,32.979
209,32.9776
210,32.9763
211,32.975
212,32.9738
213,32.9726
214,32.9714
215,32.9702
216,32.969
217,32.9679
218,32.9668
219,32.9657
220,32.9647
221,32.9637
222,32.9627
223,32.9617
224,32.9607
225,32.9598
226,32.9588
227,32.9579
228,32.957
229,32.9562
230,32.9553
231,32.9545
232,32.9537
233,32.9529
234,32.9521
235,32.9514
236,32.9506
237,32.9499
238,32.9492
239,32.9485
240,32.9478
241,32.9471
242,32.9465
243,32.9459
244,32.9452
245,32.9446
246,32.944
247,32.9434
248,32.9429
249,32.9423
250,32.9418
251,32.9412
252,32.9407
253,32.9402
254,32.9397
255,32.9392
256,32.9387
257,32.9382
258,32.9378
259,32.9373
260,32.9369
261,32.9365
262,32.936
263,32.9356
264,32.9352
265,32.9348
266,32.9344
267,32.934
268,32.9337
269,32.9333
270,32.933
271,32.9326
272,32.9323
273,32.9319
274,32.9316
275,32.9313
276,32.931
277,32.9307
278,32.9304
279,32.9301
280,32.9298
281,32.9295
282,32.9292
283,32.929
284,32.9287
285,32.9285
286,32.9282
287,32.928
288,32.9277
289,32.9275
290,32.9272
291,32.927
292,32.9268
293,32.9266
294,32.9264
295,32.9262
296,32.926
297,32.9258
298,32.9256
299,32.9254
300,32.9252
301,32.925
302,32.9248
303,32.9247
304,32.9245
305,32.9243
306,32.9242
307,32.924
308,32.9238
309,32.9237
310,32.9235
311,32.9234
312,32.9232
313,32.9231
314,32.923
315,32.9228
316,32.9227
317,32.9226
318,32.9224
319,32.9223
320,32.9222
321,32.9221
322,32.922
323,32.9219
324,32.9217
325,32.9216
326,32.9215
327,32.9214
328,32.9213
329,32.9212
330,32.9211
331,32.921
332,32.9209
333,32.9208
334,32.9208
335,32.9207
336,32.9206
337,32.9205
338,32.9204
339,32.9203
340,32.9203
341,32.9202
342,32.9201
343,32.92
344,32.92
345,32.9199
346,32.9198
347,32.9198
348,32.9197
349,32.9196
350,32.9196
351,32.9195
352,32.9194
353,32.9194
354,32.9193
355,32.9193
356,32.9192
357,32.9192
358,32.9191
359,32.919
360,32.919
361,32.9189
362,32.9189
363,32.9188
364,32.9188
365,32.9188
366,32.9187
367,32.9187
368,32.9186
369,32.9186
370,32.9185
371,32.9185
372,32.9185
373,32.9184
374,32.9184
375,32.9183
376,32.9183
377,32.9183
378,32.9182
379,32.9182
380,32.9182
381,32.9181
382,32.9181
383,32.9181
384,32.918
385,32.918
386,32.918
387,32.918
388,32.9179
389,32.9179
390,32.9179
391,32.9178
392,32.9178
393,32.9178
394,32.9178
395,32.9177
396,32.9177
397,32.9177
398,32.9177
399,32.9177
400,32.9176
401,32.9176
402,32.9176
403,32.9176
404,32.9176
405,32.9175
