step,sumCost
0,20.6248
1,20.4521
2,20.2892
3,20.1354
4,19.9902
5,19.853
6,19.7234
7,19.6009
8,19.485
9,19.3754
10,19.2717
11,19.1736
12,19.0806
13,18.9926
14,18.9092
15,18.8302
16,18.7553
17,18.6843
18,18.617
19,18.5531
20,18.4925
21,18.4349
22,18.3803
23,18.3285
24,18.2792
25,18.2325
26,18.188
27,18.1458
28,18.1057
29,18.0675
30,18.0312
31,17.9968
32,17.9639
33,17.9327
34,17.903
35,17.8748
36,17.8479
37,17.8223
38,17.7979
39,17.7747
40,17.7526
41,17.7315
42,17.7115
43,17.6924
44,17.6742
45,17.6568
46,17.6403
47,17.6246
48,17.6095
49,17.5952
50,17.5816
51,17.5686
52,17.5561
53,17.5443
54,17.533
55,17.5222
56,17.5119
57,17.5021
58,17.4928
59,17.4838
60,17.4753
61,17.4672
62,17.4594
63,17.452
64,17.4449
65,17.4382
66,17.4317
67,17.4255
68,17.4197
69,17.414
70,17.4087
71,17.4035
72,17.3986
73,17.394
74,17.3895
75,17.3852
76,17.3811
77,17.3772
78,17.3735
79,17.37
80,17.3666
81,17.3633
82,17.3602
83,17.3572
84,17.3544
85,17.3517
86,17.3491
87,17.3466
88,17.3442
89,17.342
90,17.3398
91,17.3377
92,17.3357
93,17.3338
94,17.332
95,17.3303
96,17.3286
97,17.327
98,17.3255
99,17.3241
100,17.3227
101,17.3214
102,17.3201
103,17.3189
104,17.3177
105,17.3166
106,17.3155
107,17.3145
108,17.3136
109,17.3126
110,17.3117
111,17.3109
112,17.3101
113,17.3093
114,17.3085
115,17.3078
116,17.3071
117,17.3065
118,17.3059
119,17.3053
120,17.3047
121,17.3041
122,17.3036
123,17.3031
124,17.3026
125,17.3022
126,17.3017
127,17.3013
128,17.3009
129,17.3005
130,17.3001
131,17.2998
132,17.2994
133,17.2991
134,17.2988
135,17.2985
136,17.2982
137,17.298
138,17.2977
139,17.2974
140,17.2972
141,17.297
142,17.2968
143,17.2965
144,17.2963
145,17.2962
146,17.296
147,17.2958
148,17.2956
149,17.2955
150,17.2953
151,17.2952
152,17.295
153,17.2949
154,17.2948
155,17.2946
156,17.2945
157,17.2944
158,17.2943
159,17.2942
160,17.2941
161,17.294
162,17.2939
163,17.2938
164,17.2937
165,17.2936
166,17.2936
167,17.2935
168,17.2934
169,17.2933
170,17.2933
171,17.2932
172,17.2932
173,17.2931
174,17.293
175,17.293
176,17.2929
177,17.2929
178,17.2929
179,17.2928
180,17.2928
181,17.2927
182,17.2927
183,17.2926
184,17.2926
185,17.2926
186,17.2925
187,17.2925
188,17.2925
189,17.2925
190,17.2924
191,17.2924
192,17.2924
193,17.2924
194,17.2923
195,17.2923
196,17.2923
197,17.2923
198,17.2922
199,17.2922
200,17.2922
201,17.2922
202,17.2922
203,17.2922
204,17.2921
205,17.2921
206,17.2921
207,17.2921
208,17.2921
209,17.2921
210,17.2921
211,17.2921
212,17.292
213,17.292
214,17.292
215,17.292
216,17.292
217,17.292
218,17.292
219,17.292
220,17.292
221,17.292
222,17.292
223,17.292
224,17.2919
225,17.2919
226,17.2919
227,17.2919
228,17.2919
229,17.2919
230,17.2919
231,17.2919
232,17.2919
233,17.2919
234,17.2919
235,17.2919
236,17.2919
237,17.2919
238,17.2919
239,17.2919
240,17.2919
241,17.2919
242,17.2919
243,17.2919
244,17.2919
245,17.2919
246,17.2919
247,17.2919
248,17.2919
249,17.2918
250,17.2918
251,17.2918
252,17.2918
253,17.2918
254,17.2918
255,17.2918
256,17.2918
257,17.2918
258,17.2918
259,17.2918
260,17.2918
261,17.2918
262,17.2918
263,17.2918
264,17.2918
265,17.2918
266,17.2918
267,17.2918
268,17.2918
269,17.2918
270,17.2918
271,17.2918
272,17.2918
273,17.2918
274,17.2918
275,17.2918
276,17.2918
277,17.2918
278,17.2918
279,17.2918
280,17.2918
281,17.2918
282,17.2918
283,17.2918
284,17.2918
285,17.2918
286,17.2918
287,17.2918
288,17.2918
289,17.2918
290,17.2918
291,17.2918
292,17.2918
293,17.2918
294,17.2918
295,17.2918
296,17.2918
297,17.2918
298,17.2918
299,17.2918
300,17.2918
301,17.2918
302,17.2918
303,17.2918
304,17.2918
305,17.2918
306,17.2918
307,17.2918
308,17.2918
309,17.2918
310,17.2918
311,17.2918
312,17.2918
313,17.2918
314,17.2918
315,17.2918
316,17.2918
317,17.2918
318,17.2918
319,17.2918
320,17.2918
321,17.2918
322,17.2918
323,17.2918
324,17.2918
325,17.2918
326,17.2918
327,17.2918
328,17.2918
329,17.2918
330,17.2918
331,17.2918
332,17.2918
333,17.2918
334,17.2918
335,17.2918
336,17.2918
337,17.2918
338,17.2918
339,17.2918
340,17.2918
341,17.2918
342,17.2918
343,17.2918
344,17.2918
345,17.2918
346,17.2918
347,17.2918
348,17.2918
349,17.2918
350,17.2918
351,17.2918
352,17.2918
353,17.2918
354,17.2918
355,17.2918
356,17.2918
357,17.2918
358,17.2918
359,17.2918
360,17.2918
361,17.2918
362,17.2918
363,17.2918
364,17.2918
365,17.2918
366,17.2918
367,17.2918
368,17.2918
369,17.2918
370,17.2918
371,17.2918
372,17.2918
373,17.2918
374,17.2918
375,17.2918
376,17.2918
377,17.2918
378,17.2918
379,17.2918
380,17.2918
381,17.2918
382,17.2918
383,17.2918
384,17.2918
385,17.2918
386,17.2918
387,17.2918
388,17.2918
389,17.2918
390,17.2918
391,17.2918
392,17.2918
393,17.2918
394,17.2918
395,17.2918
396,17.2918
397,17.2918
398,17.2918
399,17.2918
400,17.2918
401,17.2918
402,17.2918
403,17.2918
404,17.2918
405,17.2918
406,17.2918
407,17.2918
408,17.2918
409,17.2918
410,17.2918
411,17.2918
412,17.2918
413,17.2918
414,17.2918
415,17.2918
416,17.2918
417,17.2918
418,17.2918
419,17.2918
420,17.2918
421,17.2918
422,17.2918
423,17.2918
424,17.2918
425,17.2918
426,17.2918
427,17.2918
428,17.2918
429,17.2918
430,17.2918
431,17.2918
432,17.2918
433,17.2918
434,17.2918
435,17.2918
436,17.2918
437,17.2918
438,17.2918
439,17.2918
440,17.2918
441,17.2918
442,17.2918
443,17.2918
444,17.2918
445,17.2918
446,17.2918
447,17.2918
448,17.2918
449,17.2918
450,17.2918
451,17.2918
452,17.2918
453,17.2918
454,17.2918
455,17.2918
456,17.2918
457,17.2918
458,17.2918
459,17.2918
460,17.2918
461,17.2918
462,17.2918
463,17.2918
464,17.2918
465,17.2918
466,17.2918
467,17.2918
468,17.2918
469,17.2918
470,17.2918
471,17.2918
472,17.2918
473,17.2918
474,17.2918
475,17.2918
476,17.2918
477,17.2918
478,17.2918
479,17.2918
480,17.2918
481,17.2918
482,17.2918
483,17.2918
484,17.2918
485,17.2918
486,17.2918
487,17.2918
488,17.2918
489,17.2918
490,17.2918
491,17.2918
492,17.2918
493,17.2918
494,17.2918
495,17.2918
496,17.2918
497,17.2918
498,17.2918
499,17.2918
500,17.2918
501,17.2918
502,17.2918
503,17.2918
504,17.2918
505,17.2918
506,17.2918
507,17.2918
508,17.2918
509,17.2918
510,17.2918
511,17.2918
512,17.2918
513,17.2918
514,17.2918
515,17.2918
516,17.2918
517,17.2918
518,17.2918
519,17.2918
520,17.2918
521,17.2918
522,17.2918
523,17.2918
524,17.2918
525,17.2918
526,17.2918
527,17.2918
528,17.2918
529,17.2918
530,17.2918
531,17.2918
532,17.2918
533,17.2918
534,17.2918
535,17.2918
536,17.2918
537,17.2918
538,17.2918
539,17.2918
540,17.2918
541,17.2918
542,17.2918
543,17.2918
544,17.2918
545,17.2918
546,17.2918
547,17.2918
548,17.2918
549,17.2918
550,17.2918
551,17.2918
552,17.2918
553,17.2918
554,17.2918
555,17.2918
556,17.2918
557,17.2918
558,17.2918
559,17.2918
560,17.2918
561,17.2918
562,17.2918
563,17.2918
564,17.2918
565,17.2918
566,17.2918
567,17.2918
568,17.2918
569,17.2918
570,17.2918
571,17.2918
572,17.2918
573,17.2918
574,17.2918
575,17.2918
576,17.2918
577,17.2918
578,17.2918
579,17.2918
