step,0,1,2,3
0,4.06243,-3.5,2.56243,6.12487
1,4.03189,-3.5,2.53189,6.06377
2,4.00244,-3.5,2.50244,6.00488
3,3.97403,-3.5,2.47403,5.94807
4,3.94663,-3.5,2.44663,5.89326
5,3.92018,-3.5,2.42018,5.84035
6,3.89464,-3.5,2.39464,5.78927
7,3.86997,-3.5,2.36997,5.73993
8,3.84613,-3.5,2.34613,5.69226
9,3.82309,-3.5,2.32309,5.64618
10,3.80081,-3.5,2.30081,5.60163
11,3.77927,-3.5,2.27927,5.55854
12,3.75843,-3.5,2.25843,5.51685
13,3.73826,-3.5,2.23826,5.47651
14,3.71873,-3.5,2.21873,5.43746
15,3.69983,-3.5,2.19983,5.39965
16,3.68152,-3.5,2.18152,5.36303
17,3.66378,-3.5,2.16378,5.32756
18,3.64659,-3.5,2.14659,5.29318
19,3.62993,-3.5,2.12993,5.25986
20,3.61378,-3.5,2.11378,5.22755
21,3.59811,-3.5,2.09811,5.19622
22,3.58292,-3.5,2.08292,5.16584
23,3.56818,-3.5,2.06818,5.13636
24,3.55388,-3.5,2.05388,5.10776
25,3.54,-3.5,2.04,5.08
26,3.52652,-3.5,2.02652,5.05305
27,3.51344,-3.5,2.01344,5.02688
28,3.50073,-3.5,2.00073,5.00147
29,3.48839,-3.5,1.98839,4.97679
30,3.4764,-3.5,1.9764,4.95281
31,3.46475,-3.5,1.96475,4.92951
32,3.45343,-3.5,1.95343,4.90686
33,3.44243,-3.5,1.94243,4.88485
34,3.43173,-3.5,1.93173,4.86346
35,3.42133,-3.5,1.92133,4.84266
36,3.41121,-3.5,1.91121,4.82243
37,3.40137,-3.5,1.90137,4.80275
38,3.3918,-3.5,1.8918,4.78361
39,3.38249,-3.5,1.88249,4.76499
40,3.37343,-3.5,1.87343,4.74687
41,3.36462,-3.5,1.86462,4.72924
42,3.35604,-3.5,1.85604,4.71208
43,3.34769,-3.5,1.84769,4.69537
44,3.33955,-3.5,1.83955,4.67911
45,3.33164,-3.5,1.83164,4.66328
46,3.32393,-3.5,1.82393,4.64786
47,3.31642,-3.5,1.81642,4.63284
48,3.30911,-3.5,1.80911,4.61821
49,3.30198,-3.5,1.80198,4.60397
50,3.29504,-3.5,1.79504,4.59009
51,3.28828,-3.5,1.78828,4.57657
52,3.28169,-3.5,1.78169,4.56339
53,3.27527,-3.5,1.77527,4.55055
54,3.26902,-3.5,1.76902,4.53803
55,3.26292,-3.5,1.76292,4.52583
56,3.25697,-3.5,1.75697,4.51394
57,3.25118,-3.5,1.75118,4.50235
