step,sumCost
0,77.5
1,64.5938
2,52.625
3,41.5938
4,31.5
5,22.3438
6,14.125
7,6.84375
8,0.5
9,-4.90625
10,-9.375
11,-12.9062
12,-15.5
13,-17.1562
14,-17.875
15,-17.6562
16,-16.5
17,-14.4062
18,-11.375
19,-7.40625
20,-2.5
21,67.3438
22,55.375
23,44.3438
24,34.25
25,25.0938
26,16.875
27,9.59375
28,3.25
29,-2.15625
30,-6.625
31,-10.1562
32,-12.75
33,-14.4062
34,-15.125
35,-14.9062
36,-13.75
37,-11.6562
38,-8.625
39,-4.65625
40,0.25
41,58.125
42,47.0938
43,37
44,27.8438
45,19.625
46,12.3438
47,6
48,0.59375
49,-3.875
50,-7.40625
51,-10
52,-11.6562
53,-12.375
54,-12.1562
55,-11
56,-8.90625
57,-5.875
58,-1.90625
59,3
60,49.8438
61,39.75
62,30.5938
63,22.375
64,15.0938
65,8.75
66,3.34375
67,-1.125
68,-4.65625
69,-7.25
70,-8.90625
71,-9.625
72,-9.40625
73,-8.25
74,-6.15625
75,-3.125
76,0.84375
77,5.75
78,42.5
79,33.3438
80,25.125
81,17.8438
82,11.5
83,6.09375
84,1.625
85,-1.90625
86,-4.5
87,-6.15625
88,-6.875
89,-6.65625
90,-5.5
91,-3.40625
92,-0.375
93,3.59375
94,8.5
95,36.0938
96,27.875
97,20.5938
98,14.25
99,8.84375
100,4.375
101,0.84375
102,-1.75
103,-3.40625
104,-4.125
105,-3.90625
106,-2.75
107,-0.65625
108,2.375
109,6.34375
110,11.25
111,30.625
112,23.3438
113,17
114,11.5938
115,7.125
116,3.59375
117,1
118,-0.65625
119,-1.375
120,-1.15625
121,0
122,2.09375
123,5.125
124,9.09375
125,14
126,26.0938
127,19.75
128,14.3438
129,9.875
130,6.34375
131,3.75
132,2.09375
133,1.375
134,1.59375
135,2.75
136,4.84375
137,7.875
138,11.8438
139,16.75
140,22.5
141,17.0938
142,12.625
143,9.09375
144,6.5
145,4.84375
146,4.125
147,4.34375
148,5.5
149,7.59375
150,10.625
151,14.5938
152,19.5
153,19.8438
154,15.375
155,11.8438
156,9.25
157,7.59375
158,6.875
159,7.09375
160,8.25
161,10.3438
162,13.375
163,17.3438
164,22.25
165,18.125
166,14.5938
167,12
168,10.3438
169,9.625
170,9.84375
171,11
172,13.0938
173,16.125
174,20.0938
175,25
176,17.3438
177,14.75
178,13.0938
179,12.375
180,12.5938
181,13.75
182,15.8438
183,18.875
184,22.8438
185,27.75
186,17.5
187,15.8438
188,15.125
189,15.3438
190,16.5
191,18.5938
192,21.625
193,25.5938
194,30.5
195,18.5938
196,17.875
197,18.0938
198,19.25
199,21.3438
200,24.375
201,28.3438
202,33.25
203,20.625
204,20.8438
205,22
206,24.0938
207,27.125
208,31.0938
209,36
210,23.5938
211,24.75
212,26.8438
213,29.875
214,33.8438
215,38.75
216,27.5
217,29.5938
218,32.625
219,36.5938
220,41.5
221,32.3438
222,35.375
223,39.3438
224,44.25
225,38.125
226,42.0938
227,47
228,44.8438
229,49.75
230,52.5
