step,0,1,2,3
0,1.56253,-1.5,2.06253,1.12506
1,1.57573,-1.5,2.07573,1.15146
2,1.58867,-1.5,2.08867,1.17733
3,1.60134,-1.5,2.10134,1.20268
4,1.61375,-1.5,2.11375,1.22751
5,1.62591,-1.5,2.12591,1.25182
6,1.63781,-1.5,2.13781,1.27563
7,1.64947,-1.5,2.14947,1.29893
8,1.66087,-1.5,2.16087,1.32174
9,1.67203,-1.5,2.17203,1.34406
10,1.68295,-1.5,2.18295,1.3659
11,1.69363,-1.5,2.19363,1.38727
12,1.70409,-1.5,2.20409,1.40817
13,1.71431,-1.5,2.21431,1.42862
14,1.72431,-1.5,2.22431,1.44861
15,1.73408,-1.5,2.23408,1.46816
16,1.74364,-1.5,2.24364,1.48728
17,1.75298,-1.5,2.25298,1.50596
18,1.76211,-1.5,2.26211,1.52422
19,1.77103,-1.5,2.27103,1.54206
20,1.77975,-1.5,2.27975,1.5595
21,1.78827,-1.5,2.28827,1.57654
22,1.7966,-1.5,2.2966,1.5932
23,1.80474,-1.5,2.30474,1.60947
24,1.81269,-1.5,2.31269,1.62537
25,1.82045,-1.5,2.32045,1.64091
26,1.82804,-1.5,2.32804,1.65608
27,1.83546,-1.5,2.33546,1.67091
28,1.8427,-1.5,2.3427,1.6854
29,1.84977,-1.5,2.34977,1.69955
30,1.85668,-1.5,2.35668,1.71336
31,1.86341,-1.5,2.36341,1.72683
32,1.86999,-1.5,2.36999,1.73998
33,1.8764,-1.5,2.3764,1.7528
34,1.88266,-1.5,2.38266,1.76532
35,1.88877,-1.5,2.38877,1.77753
36,1.89472,-1.5,2.39472,1.78944
37,1.90052,-1.5,2.40052,1.80105
38,1.90615,-1.5,2.40615,1.8123
39,1.91151,-1.5,2.41151,1.82302
40,1.91651,-1.5,2.41651,1.83303
41,1.92126,-1.5,2.42126,1.84253
42,1.92577,-1.5,2.42577,1.85153
43,1.92995,-1.5,2.42995,1.85989
44,1.9339,-1.5,2.4339,1.8678
45,1.93755,-1.5,2.43755,1.8751
46,1.94099,-1.5,2.44099,1.88199
47,1.94424,-1.5,2.44424,1.88848
48,1.94722,-1.5,2.44722,1.89444
49,1.95002,-1.5,2.45002,1.90005
