step,0,1,2
0,6.99951,3.00008,0.000418589
1,6.96451,3.03507,0.000416077
2,6.9306,3.06898,0.000413636
3,6.89774,3.10185,0.000411261
4,6.86589,3.1337,0.00040895
5,6.835,3.16459,0.000406702
6,6.80505,3.19455,0.000404512
7,6.77599,3.22361,0.00040238
8,6.74779,3.25181,0.000400304
9,6.72042,3.27918,0.00039828
10,6.69386,3.30575,0.000396307
11,6.66806,3.33154,0.000394384
12,6.64301,3.3566,0.000392508
13,6.61868,3.38093,0.000390677
14,6.59504,3.40457,0.000388891
15,6.57207,3.42754,0.000387148
16,6.54975,3.44987,0.000385446
17,6.52805,3.47157,0.000383783
18,6.50695,3.49266,0.000382159
19,6.48644,3.51318,0.000380573
20,6.46649,3.53313,0.000379021
21,6.44709,3.55254,0.000377505
22,6.42821,3.57141,0.000376022
23,6.40984,3.58978,0.000374572
24,6.39197,3.60766,0.000373153
25,6.37458,3.62505,0.000371764
26,6.35765,3.64198,0.000370405
27,6.34116,3.65847,0.000369074
28,6.32512,3.67452,0.000367771
29,6.30949,3.69014,0.000366495
30,6.29427,3.70536,0.000365244
31,6.27945,3.72019,0.000364019
32,6.26501,3.73463,0.000362818
33,6.25095,3.74869,0.000361641
34,6.23724,3.7624,0.000360486
35,6.22389,3.77575,0.000359354
36,6.21087,3.78877,0.000358243
37,6.19819,3.80145,0.000357153
38,6.18583,3.81382,0.000356084
39,6.17378,3.82587,0.000355034
40,6.16203,3.83762,0.000354003
41,6.15057,3.84907,0.000352991
42,6.1394,3.86024,0.000351997
43,6.12851,3.87114,0.000351021
44,6.11789,3.88176,0.000350061
45,6.10753,3.89212,0.000349119
46,6.09743,3.90223,0.000348192
47,6.08757,3.91208,0.000347281
48,6.07795,3.9217,0.000346385
49,6.06857,3.93108,0.000345504
50,6.05942,3.94024,0.000344637
51,6.05048,3.94917,0.000343784
52,6.04177,3.95789,0.000342945
53,6.03326,3.9664,0.00034212
54,6.02496,3.9747,0.000341307
55,6.01686,3.9828,0.000340506
56,6.00895,3.99071,0.000339718
57,6.00123,3.99843,0.000338942
58,5.99369,4.00597,0.000338177
59,5.98633,4.01333,0.000337424
60,5.97915,4.02051,0.000336682
61,5.97214,4.02753,0.00033595
62,5.96529,4.03438,0.000335229
63,5.9586,4.04106,0.000334518
64,5.95207,4.0476,0.000333817
65,5.94569,4.05397,0.000333125
66,5.93946,4.0602,0.000332443
67,5.93338,4.06629,0.00033177
68,5.92744,4.07223,0.000331106
69,5.92164,4.07803,0.000330451
70,5.91597,4.0837,0.000329804
71,5.91043,4.08924,0.000329165
72,5.90502,4.09465,0.000328535
73,5.89973,4.09994,0.000327912
74,5.89457,4.1051,0.000327298
75,5.88953,4.11015,0.00032669
76,5.8846,4.11508,0.00032609
77,5.87978,4.11989,0.000325497
78,5.87507,4.1246,0.000324911
79,5.87048,4.1292,0.000324332
80,5.86598,4.13369,0.000323759
81,5.86159,4.13809,0.000323193
82,5.8573,4.14238,0.000322633
83,5.85311,4.14657,0.000322079
84,5.84901,4.15067,0.000321532
85,5.845,4.15468,0.00032099
