step,0,1,2
0,0.2125,0.2075,-0.42
1,0.184312,0.179063,-0.363375
2,0.158,0.1525,-0.3105
3,0.133563,0.127812,-0.261375
4,0.111,0.105,-0.216
5,0.0903125,0.0840625,-0.174375
6,0.0715,0.065,-0.1365
7,0.0545625,0.0478125,-0.102375
8,0.0395,0.0325,-0.072
9,0.0263125,0.0190625,-0.045375
10,0.015,0.0075,-0.0225
11,0.0055625,-0.0021875,-0.003375
12,0.003,-0.0135,0.0105
13,0.00325,-0.0268125,0.0235625
14,0.0035,-0.042,0.0385
15,0.00375,-0.0590625,0.0553125
16,0.004,-0.078,0.074
17,0.00425,-0.0988125,0.0945625
18,0.0045,-0.1215,0.117
19,0.00475,-0.146063,0.141313
20,0.005,-0.1725,0.1675
21,0.184062,0.179313,-0.363375
22,0.15775,0.15275,-0.3105
23,0.133313,0.128062,-0.261375
24,0.11075,0.10525,-0.216
25,0.0900625,0.0843125,-0.174375
26,0.07125,0.06525,-0.1365
27,0.0543125,0.0480625,-0.102375
28,0.03925,0.03275,-0.072
29,0.0260625,0.0193125,-0.045375
30,0.01475,0.00775,-0.0225
31,0.0053125,-0.0019375,-0.003375
32,0.002125,-0.012375,0.01025
33,0.0014375,-0.02475,0.0233125
34,0.00075,-0.039,0.03825
35,6.25e-05,-0.055125,0.0550625
36,-0.000625,-0.073125,0.07375
37,-0.0013125,-0.093,0.0943125
38,-0.002,-0.11475,0.11675
39,-0.0026875,-0.138375,0.141063
40,-0.003375,-0.163875,0.16725
41,0.1575,0.153,-0.3105
42,0.133063,0.128312,-0.261375
43,0.1105,0.1055,-0.216
44,0.0898125,0.0845625,-0.174375
45,0.071,0.0655,-0.1365
46,0.0540625,0.0483125,-0.102375
47,0.039,0.033,-0.072
48,0.0258125,0.0195625,-0.045375
49,0.0145,0.008,-0.0225
50,0.0050625,-0.0016875,-0.003375
51,0.00125,-0.01125,0.01
52,-0.000375,-0.0226875,0.0230625
53,-0.002,-0.036,0.038
54,-0.003625,-0.0511875,0.0548125
55,-0.00525,-0.06825,0.0735
56,-0.006875,-0.0871875,0.0940625
57,-0.0085,-0.108,0.1165
58,-0.010125,-0.130688,0.140813
59,-0.01175,-0.15525,0.167
60,0.132812,0.128562,-0.261375
61,0.11025,0.10575,-0.216
62,0.0895625,0.0848125,-0.174375
63,0.07075,0.06575,-0.1365
64,0.0538125,0.0485625,-0.102375
65,0.03875,0.03325,-0.072
66,0.0255625,0.0198125,-0.045375
67,0.01425,0.00825,-0.0225
68,0.0048125,-0.0014375,-0.003375
69,0.000375,-0.010125,0.00975
70,-0.0021875,-0.020625,0.0228125
71,-0.00475,-0.033,0.03775
72,-0.0073125,-0.04725,0.0545625
73,-0.009875,-0.063375,0.07325
74,-0.0124375,-0.081375,0.0938125
75,-0.015,-0.10125,0.11625
76,-0.0175625,-0.123,0.140563
77,-0.020125,-0.146625,0.16675
78,0.11,0.106,-0.216
79,0.0893125,0.0850625,-0.174375
80,0.0705,0.066,-0.1365
81,0.0535625,0.0488125,-0.102375
82,0.0385,0.0335,-0.072
83,0.0253125,0.0200625,-0.045375
84,0.014,0.0085,-0.0225
85,0.0045625,-0.0011875,-0.003375
86,-0.0005,-0.009,0.0095
87,-0.004,-0.0185625,0.0225625
88,-0.0075,-0.03,0.0375
89,-0.011,-0.0433125,0.0543125
90,-0.0145,-0.0585,0.073
91,-0.018,-0.0755625,0.0935625
92,-0.0215,-0.0945,0.116
93,-0.025,-0.115313,0.140313
94,-0.0285,-0.138,0.1665
95,0.0890625,0.0853125,-0.174375
96,0.07025,0.06625,-0.1365
97,0.0533125,0.0490625,-0.102375
98,0.03825,0.03375,-0.072
99,0.0250625,0.0203125,-0.045375
100,0.01375,0.00875,-0.0225
101,0.0043125,-0.0009375,-0.003375
102,-0.001375,-0.007875,0.00925
103,-0.0058125,-0.0165,0.0223125
104,-0.01025,-0.027,0.03725
105,-0.0146875,-0.039375,0.0540625
106,-0.019125,-0.053625,0.07275
107,-0.0235625,-0.06975,0.0933125
108,-0.028,-0.08775,0.11575
109,-0.0324375,-0.107625,0.140063
110,-0.036875,-0.129375,0.16625
111,0.07,0.0665,-0.1365
112,0.0530625,0.0493125,-0.102375
113,0.038,0.034,-0.072
114,0.0248125,0.0205625,-0.045375
115,0.0135,0.009,-0.0225
116,0.0040625,-0.0006875,-0.003375
117,-0.00225,-0.00675,0.009
118,-0.007625,-0.0144375,0.0220625
119,-0.013,-0.024,0.037
120,-0.018375,-0.0354375,0.0538125
121,-0.02375,-0.04875,0.0725
122,-0.029125,-0.0639375,0.0930625
123,-0.0345,-0.081,0.1155
124,-0.039875,-0.0999375,0.139813
125,-0.04525,-0.12075,0.166
126,0.0528125,0.0495625,-0.102375
127,0.03775,0.03425,-0.072
128,0.0245625,0.0208125,-0.045375
129,0.01325,0.00925,-0.0225
130,0.0038125,-0.0004375,-0.003375
131,-0.003125,-0.005625,0.00875
132,-0.0094375,-0.012375,0.0218125
133,-0.01575,-0.021,0.03675
134,-0.0220625,-0.0315,0.0535625
135,-0.028375,-0.043875,0.07225
136,-0.0346875,-0.058125,0.0928125
137,-0.041,-0.07425,0.11525
138,-0.0473125,-0.09225,0.139563
139,-0.053625,-0.112125,0.16575
140,0.0375,0.0345,-0.072
141,0.0243125,0.0210625,-0.045375
142,0.013,0.0095,-0.0225
143,0.0035625,-0.0001875,-0.003375
144,-0.004,-0.0045,0.0085
145,-0.01125,-0.0103125,0.0215625
146,-0.0185,-0.018,0.0365
147,-0.02575,-0.0275625,0.0533125
148,-0.033,-0.039,0.072
149,-0.04025,-0.0523125,0.0925625
150,-0.0475,-0.0675,0.115
151,-0.05475,-0.0845625,0.139313
152,-0.062,-0.1035,0.1655
153,0.0240625,0.0213125,-0.045375
154,0.01275,0.00975,-0.0225
155,0.0033125,6.25e-05,-0.003375
156,-0.004875,-0.003375,0.00825
157,-0.0130625,-0.00825,0.0213125
158,-0.02125,-0.015,0.03625
159,-0.0294375,-0.023625,0.0530625
160,-0.037625,-0.034125,0.07175
161,-0.0458125,-0.0465,0.0923125
162,-0.054,-0.06075,0.11475
163,-0.0621875,-0.076875,0.139062
164,-0.070375,-0.094875,0.16525
165,0.0125,0.01,-0.0225
166,0.0030625,0.0003125,-0.003375
167,-0.00575,-0.00225,0.008
168,-0.014875,-0.0061875,0.0210625
169,-0.024,-0.012,0.036
170,-0.033125,-0.0196875,0.0528125
171,-0.04225,-0.02925,0.0715
172,-0.051375,-0.0406875,0.0920625
173,-0.0605,-0.054,0.1145
174,-0.069625,-0.0691875,0.138813
175,-0.07875,-0.08625,0.165
176,0.0028125,0.0005625,-0.003375
177,-0.006625,-0.001125,0.00775
178,-0.0166875,-0.004125,0.0208125
179,-0.02675,-0.009,0.03575
180,-0.0368125,-0.01575,0.0525625
181,-0.046875,-0.024375,0.07125
182,-0.0569375,-0.034875,0.0918125
183,-0.067,-0.04725,0.11425
184,-0.0770625,-0.0615,0.138563
185,-0.087125,-0.077625,0.16475
186,-0.0075,0,0.0075
187,-0.0185,-0.0020625,0.0205625
188,-0.0295,-0.006,0.0355
189,-0.0405,-0.0118125,0.0523125
190,-0.0515,-0.0195,0.071
191,-0.0625,-0.0290625,0.0915625
192,-0.0735,-0.0405,0.114
193,-0.0845,-0.0538125,0.138313
194,-0.0955,-0.069,0.1645
195,-0.0203125,0,0.0203125
196,-0.03225,-0.003,0.03525
197,-0.0441875,-0.007875,0.0520625
198,-0.056125,-0.014625,0.07075
199,-0.0680625,-0.02325,0.0913125
200,-0.08,-0.03375,0.11375
201,-0.0919375,-0.046125,0.138063
202,-0.103875,-0.060375,0.16425
203,-0.035,0,0.035
204,-0.047875,-0.0039375,0.0518125
205,-0.06075,-0.00975,0.0705
206,-0.073625,-0.0174375,0.0910625
207,-0.0865,-0.027,0.1135
208,-0.099375,-0.0384375,0.137813
209,-0.11225,-0.05175,0.164
210,-0.0515625,0,0.0515625
211,-0.065375,-0.004875,0.07025
212,-0.0791875,-0.011625,0.0908125
213,-0.093,-0.02025,0.11325
214,-0.106813,-0.03075,0.137563
215,-0.120625,-0.043125,0.16375
216,-0.07,0,0.07
217,-0.08475,-0.0058125,0.0905625
218,-0.0995,-0.0135,0.113
219,-0.11425,-0.0230625,0.137313
220,-0.129,-0.0345,0.1635
221,-0.0903125,0,0.0903125
222,-0.106,-0.00675,0.11275
223,-0.121688,-0.015375,0.137063
224,-0.137375,-0.025875,0.16325
225,-0.1125,0,0.1125
226,-0.129125,-0.0076875,0.136813
227,-0.14575,-0.01725,0.163
228,-0.136563,0,0.136563
229,-0.154125,-0.008625,0.16275
230,-0.1625,0,0.1625
