step,sumCost
0,144.273
1,143.026
2,142.074
3,141.336
4,140.756
5,140.294
6,139.92
7,139.612
8,139.356
9,139.138
10,138.951
11,138.787
12,138.642
13,138.512
14,138.393
15,138.285
16,138.185
17,138.091
18,138.003
19,137.919
20,137.84
21,137.765
22,137.693
23,137.624
24,137.557
25,137.493
26,137.431
27,137.372
28,137.314
29,137.258
30,137.204
31,137.151
32,137.101
33,137.051
34,137.003
35,136.957
36,136.912
37,136.868
38,136.825
39,136.783
40,136.743
41,136.704
42,136.666
43,136.629
44,136.593
45,136.557
46,136.523
47,136.49
48,136.457
49,136.426
50,136.395
51,136.365
52,136.336
53,136.307
54,136.279
55,136.252
56,136.226
57,136.2
58,136.175
59,136.151
60,136.127
61,136.104
62,136.081
63,136.059
64,136.037
65,136.016
66,135.995
67,135.975
68,135.955
69,135.936
70,135.917
71,135.899
72,135.881
73,135.863
74,135.846
75,135.83
76,135.813
77,135.797
78,135.782
79,135.766
80,135.751
81,135.737
82,135.723
83,135.709
84,135.695
85,135.682
86,135.668
87,135.656
88,135.643
89,135.631
90,135.619
91,135.607
92,135.596
93,135.585
94,135.574
95,135.563
96,135.552
97,135.542
98,135.532
99,135.522
100,135.512
101,135.503
102,135.493
103,135.484
104,135.475
105,135.467
106,135.458
107,135.45
108,135.442
109,135.433
110,135.426
111,135.418
112,135.41
113,135.403
114,135.396
115,135.388
116,135.381
117,135.375
118,135.368
119,135.361
120,135.355
121,135.348
122,135.342
123,135.336
124,135.33
125,135.324
126,135.318
127,135.313
128,135.307
129,135.302
130,135.296
131,135.291
132,135.286
133,135.281
134,135.276
135,135.271
136,135.266
137,135.262
138,135.257
139,135.252
140,135.248
141,135.244
142,135.239
143,135.235
144,135.231
145,135.227
146,135.223
147,135.219
148,135.215
149,135.211
150,135.208
151,135.204
152,135.2
153,135.197
154,135.193
155,135.19
156,135.187
157,135.183
158,135.18
159,135.177
160,135.174
161,135.171
162,135.168
163,135.165
164,135.162
165,135.159
166,135.156
167,135.154
168,135.151
169,135.148
170,135.146
171,135.143
172,135.14
173,135.138
174,135.136
175,135.133
176,135.131
177,135.128
178,135.126
179,135.124
180,135.122
181,135.119
182,135.117
183,135.115
184,135.113
185,135.111
186,135.109
187,135.107
188,135.105
189,135.103
190,135.101
191,135.099
192,135.098
193,135.096
194,135.094
195,135.092
196,135.091
197,135.089
198,135.087
199,135.086
200,135.084
201,135.082
202,135.081
203,135.079
204,135.078
205,135.076
206,135.075
207,135.073
208,135.072
209,135.07
210,135.069
211,135.068
212,135.066
213,135.065
214,135.064
215,135.062
216,135.061
217,135.06
218,135.059
219,135.058
220,135.056
221,135.055
222,135.054
223,135.053
224,135.052
225,135.051
226,135.05
227,135.048
228,135.047
229,135.046
230,135.045
231,135.044
232,135.043
233,135.042
234,135.041
235,135.04
236,135.039
237,135.038
238,135.038
239,135.037
240,135.036
241,135.035
242,135.034
243,135.033
244,135.032
245,135.031
246,135.031
247,135.03
248,135.029
249,135.028
250,135.027
251,135.027
252,135.026
253,135.025
254,135.024
255,135.024
256,135.023
257,135.022
258,135.022
259,135.021
260,135.02
261,135.02
262,135.019
263,135.018
264,135.018
265,135.017
266,135.016
267,135.016
268,135.015
269,135.014
270,135.014
271,135.013
272,135.013
273,135.012
274,135.012
275,135.011
276,135.01
277,135.01
278,135.009
279,135.009
280,135.008
281,135.008
282,135.007
283,135.007
284,135.006
285,135.006
286,135.005
287,135.005
288,135.004
289,135.004
290,135.003
291,135.003
292,135.002
293,135.002
294,135.002
295,135.001
296,135.001
297,135
298,135
299,134.999
300,134.999
301,134.999
302,134.998
303,134.998
304,134.997
305,134.997
306,134.997
307,134.996
308,134.996
309,134.995
310,134.995
311,134.995
312,134.994
313,134.994
314,134.994
315,134.993
316,134.993
317,134.993
318,134.992
319,134.992
320,134.992
321,134.991
322,134.991
323,134.991
324,134.99
325,134.99
326,134.99
327,134.989
328,134.989
329,134.989
330,134.988
331,134.988
332,134.988
333,134.988
334,134.987
335,134.987
336,134.987
337,134.986
338,134.986
339,134.986
340,134.986
341,134.985
342,134.985
343,134.985
344,134.985
345,134.984
346,134.984
347,134.984
348,134.984
349,134.983
350,134.983
351,134.983
352,134.983
353,134.982
354,134.982
355,134.982
356,134.982
357,134.981
358,134.981
359,134.981
360,134.981
361,134.981
362,134.98
363,134.98
364,134.98
365,134.98
366,134.979
367,134.979
368,134.979
369,134.979
370,134.979
371,134.978
372,134.978
373,134.978
374,134.978
375,134.978
376,134.977
377,134.977
378,134.977
379,134.977
380,134.977
381,134.977
382,134.976
383,134.976
384,134.976
385,134.976
386,134.976
387,134.975
388,134.975
389,134.975
390,134.975
391,134.975
392,134.975
393,134.974
394,134.974
395,134.974
396,134.974
397,134.974
398,134.974
399,134.973
400,134.973
401,134.973
402,134.973
403,134.973
404,134.973
405,134.973
406,134.972
407,134.972
408,134.972
409,134.972
410,134.972
411,134.972
412,134.971
413,134.971
414,134.971
415,134.971
416,134.971
417,134.971
418,134.971
419,134.97
420,134.97
421,134.97
422,134.97
423,134.97
424,134.97
425,134.97
426,134.97
427,134.969
428,134.969
429,134.969
430,134.969
431,134.969
432,134.969
433,134.969
434,134.969
435,134.968
436,134.968
437,134.968
438,134.968
439,134.968
440,134.968
441,134.968
442,134.968
443,134.967
444,134.967
445,134.967
446,134.967
447,134.967
448,134.967
449,134.967
450,134.967
451,134.967
452,134.966
453,134.966
454,134.966
455,134.966
456,134.966
457,134.966
458,134.966
459,134.966
460,134.966
461,134.965
462,134.965
463,134.965
464,134.965
465,134.965
466,134.965
467,134.965
468,134.965
469,134.965
470,134.964
471,134.964
472,134.964
473,134.964
474,134.964
475,134.964
476,134.964
477,134.964
478,134.964
479,134.964
480,134.963
481,134.963
482,134.963
483,134.963
484,134.963
485,134.963
486,134.963
487,134.963
488,134.963
489,134.963
490,134.963
491,134.962
492,134.962
493,134.962
494,134.962
495,134.962
496,134.962
497,134.962
498,134.962
499,134.962
500,134.962
