step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0,0,0,0,0,0,0,0,0,4.72663,5.27337,2.10753,2.89247,0,0,0,0,0,1.97626e-323,5.27337,0,2.96439e-323,2.89247,0,0,0,0,4.72663,0.000149087,2.10738,0,0,0,0,0,0,4.72663,0,2.96439e-323,7.38075,0,1.4822e-323,2.89247,0,0,0,0.000149087,0,0,0,0,0,0,0,0,0,4.72678,0,3.45846e-323,7.38075,0,0,0,0,0,0,0,0,2.89247,0,0,0,0,0,0,0,4.72678,0,0,0,0,0,0,0,0,10.2732
1,0,0,0,0,0,0,0,0,4.79017,5.20983,2.07943,2.92057,0,0,0,0,0,1.97626e-323,5.20983,0,2.96439e-323,2.92057,0,0,0,0,4.79017,0.0200081,2.05942,0,0,0,0,0,0,4.79017,0,2.96439e-323,7.26926,0,1.4822e-323,2.92057,0,0,0,0.0200081,0,0,0,0,0,0,0,0,0,4.81017,0,3.45846e-323,7.26926,0,0,0,0,0,0,0,0,2.92057,0,0,0,0,0,0,0,4.81017,0,0,0,0,0,0,0,0,10.1898
2,0,0,0,0,0,0,0,0,4.84368,5.15632,2.05367,2.94633,0,0,0,0,0,1.97626e-323,5.15632,0,2.96439e-323,2.94633,0,0,0,0,4.84368,0.0369306,2.01673,0,0,0,0,0,0,4.84368,0,2.96439e-323,7.17305,0,1.4822e-323,2.94633,0,0,0,0.0369306,0,0,0,0,0,0,0,0,0,4.88061,0,3.45846e-323,7.17305,0,0,0,0,0,0,0,0,2.94633,0,0,0,0,0,0,0,4.88061,0,0,0,0,0,0,0,0,10.1194
3,0,0,0,0,0,0,0,0,4.88887,5.11113,2.02984,2.97016,0,0,0,0,0,1.97626e-323,5.11113,0,2.96439e-323,2.97016,0,0,0,0,4.88887,0.0514142,1.97843,0,0,0,0,0,0,4.88887,0,2.96439e-323,7.08955,0,1.4822e-323,2.97016,0,0,0,0.0514142,0,0,0,0,0,0,0,0,0,4.94029,0,3.45846e-323,7.08955,0,0,0,0,0,0,0,0,2.97016,0,0,0,0,0,0,0,4.94029,0,0,0,0,0,0,0,0,10.0597
4,0,0,0,0,0,0,0,0,4.92709,5.07291,2.00766,2.99234,0,0,0,0,0,1.97626e-323,5.07291,0,2.96439e-323,2.99234,0,0,0,0,4.92709,0.0638564,1.9438,0,0,0,0,0,0,4.92709,0,2.96439e-323,7.01671,0,1.4822e-323,2.99234,0,0,0,0.0638564,0,0,0,0,0,0,0,0,0,4.99095,0,3.45846e-323,7.01671,0,0,0,0,0,0,0,0,2.99234,0,0,0,0,0,0,0,4.99095,0,0,0,0,0,0,0,0,10.0091
5,0,0,0,0,0,0,0,0,4.95944,5.04056,1.98687,3.01313,0,0,0,0,0,1.97626e-323,5.04056,0,2.96439e-323,3.01313,0,0,0,0,4.95944,0.0745788,1.91229,0,0,0,0,0,0,4.95944,0,2.96439e-323,6.95286,0,1.4822e-323,3.01313,0,0,0,0.0745788,0,0,0,0,0,0,0,0,0,5.03401,0,3.45846e-323,6.95286,0,0,0,0,0,0,0,0,3.01313,0,0,0,0,0,0,0,5.03401,0,0,0,0,0,0,0,0,9.96599
6,0,0,0,0,0,0,0,0,4.98681,5.01319,1.96729,3.03271,0,0,0,0,0,1.97626e-323,5.01319,0,2.96439e-323,3.03271,0,0,0,0,4.98681,0.0838443,1.88344,0,0,0,0,0,0,4.98681,0,2.96439e-323,6.89664,0,1.4822e-323,3.03271,0,0,0,0.0838443,0,0,0,0,0,0,0,0,0,5.07065,0,3.45846e-323,6.89664,0,0,0,0,0,0,0,0,3.03271,0,0,0,0,0,0,0,5.07065,0,0,0,0,0,0,0,0,9.92935
7,0,0,0,0,0,0,0,0,5.00994,4.99006,1.94875,3.05125,0,0,0,0,0,1.97626e-323,4.99006,0,2.96439e-323,3.05125,0,0,0,0,5.00994,0.0918692,1.85688,0,0,0,0,0,0,5.00994,0,2.96439e-323,6.84693,0,1.4822e-323,3.05125,0,0,0,0.0918692,0,0,0,0,0,0,0,0,0,5.10181,0,3.45846e-323,6.84693,0,0,0,0,0,0,0,0,3.05125,0,0,0,0,0,0,0,5.10181,0,0,0,0,0,0,0,0,9.89819
8,0,0,0,0,0,0,0,0,5.02947,4.97053,1.93112,3.06888,0,0,0,0,0,1.97626e-323,4.97053,0,2.96439e-323,3.06888,0,0,0,0,5.02947,0.0988334,1.83229,0,0,0,0,0,0,5.02947,0,2.96439e-323,6.80281,0,1.4822e-323,3.06888,0,0,0,0.0988334,0,0,0,0,0,0,0,0,0,5.12831,0,3.45846e-323,6.80281,0,0,0,0,0,0,0,0,3.06888,0,0,0,0,0,0,0,5.12831,0,0,0,0,0,0,0,0,9.87169
9,0,0,0,0,0,0,0,0,5.04591,4.95409,1.9143,3.0857,0,0,0,0,0,1.97626e-323,4.95409,0,2.96439e-323,3.0857,0,0,0,0,5.04591,0.104887,1.80942,0,0,0,0,0,0,5.04591,0,2.96439e-323,6.76351,0,1.4822e-323,3.0857,0,0,0,0.104887,0,0,0,0,0,0,0,0,0,5.1508,0,3.45846e-323,6.76351,0,0,0,0,0,0,0,0,3.0857,0,0,0,0,0,0,0,5.1508,0,0,0,0,0,0,0,0,9.8492
