step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,4.98803,2.50598,2.50598,9.15621e-75,2.83826e-66,0.90265,0.90265,1.25643e-136,0.138683,0.90265,1.25643e-136,0.138683,1.18576e-322,1.84172e-134,2.01468
1,4.98806,2.50597,2.50597,8.8408e-75,2.75314e-66,0.902523,0.902523,1.20165e-136,0.139149,0.902523,1.20165e-136,0.139149,1.18576e-322,1.73031e-134,2.01413
2,4.98813,2.50594,2.50594,8.53639e-75,2.67062e-66,0.902401,0.902401,1.14748e-136,0.139583,0.902401,1.14748e-136,0.139583,1.18576e-322,1.62571e-134,2.01363
3,4.98823,2.50589,2.50589,8.2426e-75,2.59061e-66,0.902285,0.902285,1.09432e-136,0.13999,0.902285,1.09432e-136,0.13999,1.18576e-322,1.52748e-134,2.01317
4,4.98835,2.50582,2.50582,7.95904e-75,2.51302e-66,0.902173,0.902173,1.04246e-136,0.140372,0.902173,1.04246e-136,0.140372,1.18576e-322,1.43524e-134,2.01274
5,4.9885,2.50575,2.50575,7.68533e-75,2.43778e-66,0.902066,0.902066,9.92105e-137,0.140733,0.902066,9.92105e-137,0.140733,1.18576e-322,1.3486e-134,2.01234
6,4.98866,2.50567,2.50567,7.42113e-75,2.3648e-66,0.901965,0.901965,9.43397e-137,0.141074,0.901965,9.43397e-137,0.141074,1.18576e-322,1.26722e-134,2.01196
7,4.98883,2.50558,2.50558,7.1661e-75,2.29402e-66,0.901868,0.901868,8.9643e-137,0.141397,0.901868,8.9643e-137,0.141397,1.18576e-322,1.19078e-134,2.0116
8,4.98902,2.50549,2.50549,6.91991e-75,2.22537e-66,0.901776,0.901776,8.5126e-137,0.141704,0.901776,8.5126e-137,0.141704,1.18576e-322,1.11896e-134,2.01126
9,4.98921,2.5054,2.5054,6.68224e-75,2.15878e-66,0.901688,0.901688,8.07911e-137,0.141997,0.901688,8.07911e-137,0.141997,1.18576e-322,1.05149e-134,2.01094
10,4.98941,2.5053,2.5053,6.4528e-75,2.09418e-66,0.901606,0.901606,7.66386e-137,0.142277,0.901606,7.66386e-137,0.142277,1.18576e-322,9.88106e-135,2.01063
11,4.98961,2.5052,2.5052,6.2313e-75,2.03153e-66,0.901527,0.901527,7.2667e-137,0.142545,0.901527,7.2667e-137,0.142545,1.18576e-322,9.2855e-135,2.01033
12,4.98981,2.5051,2.5051,6.01745e-75,1.97074e-66,0.901452,0.901452,6.88733e-137,0.142802,0.901452,6.88733e-137,0.142802,1.18576e-322,8.72593e-135,2.01004
13,4.99001,2.50499,2.50499,5.81099e-75,1.91178e-66,0.901381,0.901381,6.52537e-137,0.143049,0.901381,6.52537e-137,0.143049,1.18576e-322,8.20016e-135,2.00976
14,4.99022,2.50489,2.50489,5.61166e-75,1.85458e-66,0.901314,0.901314,6.18037e-137,0.143286,0.901314,6.18037e-137,0.143286,1.18576e-322,7.70613e-135,2.00949
15,4.99042,2.50479,2.50479,5.41921e-75,1.7991e-66,0.901251,0.901251,5.85181e-137,0.143514,0.901251,5.85181e-137,0.143514,1.18576e-322,7.24192e-135,2.00922
16,4.99062,2.50469,2.50469,5.2334e-75,1.74527e-66,0.901191,0.901191,5.53915e-137,0.143734,0.901191,5.53915e-137,0.143734,1.18576e-322,6.80572e-135,2.00896
17,4.99082,2.50459,2.50459,5.054e-75,1.69305e-66,0.901134,0.901134,5.24182e-137,0.143946,0.901134,5.24182e-137,0.143946,1.18576e-322,6.39584e-135,2.00871
18,4.99102,2.50449,2.50449,4.88078e-75,1.64239e-66,0.90108,0.90108,4.95923e-137,0.144151,0.90108,4.95923e-137,0.144151,1.18576e-322,6.01068e-135,2.00846
19,4.99122,2.50439,2.50439,4.71354e-75,1.59325e-66,0.901029,0.901029,4.6908e-137,0.144349,0.901029,4.6908e-137,0.144349,1.18576e-322,5.64874e-135,2.00822
20,4.99141,2.5043,2.5043,4.55205e-75,1.54558e-66,0.900981,0.900981,4.43595e-137,0.14454,0.900981,4.43595e-137,0.14454,1.18576e-322,5.30863e-135,2.00798
21,4.9916,2.5042,2.5042,4.39612e-75,1.49933e-66,0.900935,0.900935,4.1941e-137,0.144726,0.900935,4.1941e-137,0.144726,1.18576e-322,4.98902e-135,2.00774
22,4.99179,2.50411,2.50411,4.24557e-75,1.45446e-66,0.900892,0.900892,3.96468e-137,0.144905,0.900892,3.96468e-137,0.144905,1.18576e-322,4.68868e-135,2.00752
23,4.99197,2.50401,2.50401,4.10019e-75,1.41093e-66,0.900851,0.900851,3.74712e-137,0.145079,0.900851,3.74712e-137,0.145079,1.18576e-322,4.40644e-135,2.00729
24,4.99215,2.50392,2.50392,3.95981e-75,1.3687e-66,0.900812,0.900812,3.5409e-137,0.145247,0.900812,3.5409e-137,0.145247,1.18576e-322,4.14121e-135,2.00707
25,4.99233,2.50384,2.50384,3.82427e-75,1.32774e-66,0.900775,0.900775,3.34547e-137,0.145411,0.900775,3.34547e-137,0.145411,1.18576e-322,3.89196e-135,2.00685
