step,railCost
0,31.4957
1,31.4958
2,31.4958
3,31.4959
4,31.496
5,31.4962
6,31.4963
7,31.4964
8,31.4966
9,31.4967
10,31.4969
11,31.497
12,31.4971
13,31.4973
14,31.4974
15,31.4975
16,31.4976
17,31.4977
18,31.4978
19,31.4979
20,31.498
21,31.4981
22,31.4982
23,31.4983
24,31.4984
25,31.4984
26,31.4985
27,31.4986
28,31.4986
29,31.4987
30,31.4987
31,31.4988
32,31.4988
33,31.4989
34,31.4989
35,31.4989
36,31.499
37,31.499
38,31.499
39,31.499
40,31.4991
41,31.4991
42,31.4991
43,31.4991
44,31.4991
45,31.4992
46,31.4992
47,31.4992
48,31.4992
49,31.4992
50,31.4992
51,31.4992
52,31.4992
53,31.4992
54,31.4992
55,31.4992
56,31.4993
57,31.4993
58,31.4993
59,31.4993
60,31.4993
61,31.4993
62,31.4993
63,31.4993
64,31.4993
65,31.4993
66,31.4993
67,31.4993
68,31.4993
69,31.4993
70,31.4993
71,31.4993
72,31.4993
73,31.4993
74,31.4993
75,31.4993
76,31.4993
77,31.4993
78,31.4993
79,31.4993
80,31.4993
81,31.4993
82,31.4993
83,31.4993
84,31.4993
85,31.4993
86,31.4993
87,31.4993
88,31.4993
89,31.4992
90,31.4992
91,31.4992
92,31.4992
93,31.4992
94,31.4992
95,31.4992
96,31.4992
97,31.4992
98,31.4992
99,31.4992
100,31.4992
101,31.4992
102,31.4992
103,31.4992
104,31.4992
105,31.4992
106,31.4992
107,31.4992
108,31.4992
109,31.4992
110,31.4992
111,31.4992
112,31.4992
113,31.4992
114,31.4992
115,31.4992
116,31.4992
117,31.4992
118,31.4992
119,31.4992
120,31.4992
121,31.4992
122,31.4992
123,31.4992
124,31.4992
125,31.4992
126,31.4992
127,31.4992
128,31.4992
129,31.4992
130,31.4992
131,31.4992
132,31.4992
133,31.4992
134,31.4992
135,31.4992
136,31.4992
137,31.4992
138,31.4992
139,31.4992
140,31.4992
141,31.4992
142,31.4992
143,31.4992
144,31.4992
145,31.4992
146,31.4992
147,31.4992
148,31.4992
149,31.4992
150,31.4992
151,31.4992
152,31.4992
153,31.4992
154,31.4992
155,31.4992
156,31.4992
157,31.4992
158,31.4992
159,31.4992
160,31.4992
161,31.4992
162,31.4992
163,31.4992
164,31.4992
165,31.4992
166,31.4992
167,31.4992
168,31.4992
169,31.4992
170,31.4992
171,31.4992
172,31.4992
173,31.4992
174,31.4992
175,31.4992
176,31.4992
177,31.4992
178,31.4992
179,31.4992
180,31.4992
181,31.4991
182,31.4991
183,31.4991
184,31.4991
185,31.4991
186,31.4991
187,31.4991
188,31.4991
189,31.4991
190,31.4991
191,31.4991
192,31.4991
193,31.4991
194,31.4991
195,31.4991
196,31.4991
197,31.4991
198,31.4991
199,31.4991
200,31.4991
201,31.4991
202,31.4991
203,31.4991
204,31.4991
205,31.4991
206,31.4991
207,31.4991
208,31.4991
209,31.4991
210,31.4991
211,31.4991
212,31.4991
213,31.4991
214,31.4991
215,31.4991
216,31.4991
217,31.4991
218,31.4991
219,31.4991
220,31.4991
221,31.4991
222,31.4991
223,31.4991
224,31.4991
225,31.4991
226,31.4991
227,31.4991
228,31.4991
229,31.4991
230,31.4991
231,31.4991
232,31.4991
233,31.4991
234,31.4991
235,31.4991
236,31.4991
237,31.4991
238,31.4991
239,31.4991
240,31.4991
241,31.4991
242,31.4991
243,31.4991
244,31.4991
245,31.4991
246,31.4991
247,31.4991
248,31.4991
249,31.4991
250,31.4991
251,31.4991
252,31.4991
253,31.4991
254,31.4991
255,31.4991
256,31.4991
257,31.4991
258,31.4991
259,31.4991
260,31.4991
261,31.4991
262,31.4991
263,31.4991
264,31.4991
265,31.4991
266,31.4991
267,31.4991
268,31.4991
269,31.4991
270,31.4991
271,31.4991
272,31.4991
273,31.4991
274,31.4991
275,31.4991
276,31.4991
277,31.4991
278,31.4991
279,31.4991
280,31.4991
281,31.4991
282,31.4991
283,31.4991
284,31.4991
285,31.4991
286,31.4991
287,31.4991
288,31.4991
289,31.4991
290,31.4991
291,31.4991
292,31.4991
293,31.4991
294,31.4991
295,31.4991
296,31.4991
297,31.4991
298,31.4991
299,31.4991
300,31.4991
301,31.4991
302,31.4991
303,31.4991
304,31.4991
305,31.4991
306,31.4991
307,31.4991
308,31.4991
309,31.4991
310,31.4991
311,31.4991
312,31.4991
313,31.4991
314,31.4991
315,31.4991
316,31.4991
317,31.4991
318,31.4991
319,31.4991
320,31.4991
321,31.4991
322,31.4991
323,31.4991
324,31.4991
325,31.4991
326,31.4991
327,31.4991
328,31.4991
329,31.4991
330,31.4991
331,31.4991
332,31.4991
333,31.4991
334,31.4991
335,31.4991
336,31.4991
337,31.4991
338,31.4991
339,31.4991
340,31.4991
341,31.4991
342,31.4991
343,31.4991
344,31.4991
345,31.4991
346,31.4991
347,31.4991
348,31.4991
349,31.4991
350,31.4991
351,31.4991
352,31.4991
353,31.4991
354,31.4991
355,31.4991
356,31.4991
357,31.4991
358,31.4991
359,31.4991
360,31.4991
361,31.4991
362,31.4991
363,31.4991
364,31.4991
365,31.4991
366,31.4991
367,31.4991
368,31.4991
369,31.4991
370,31.4991
371,31.4991
372,31.4991
373,31.4991
374,31.4991
375,31.4991
376,31.4991
377,31.4991
378,31.4991
379,31.4991
380,31.4991
381,31.4991
382,31.4991
383,31.4991
384,31.4991
385,31.4991
386,31.4991
387,31.4991
388,31.4991
389,31.4991
390,31.4991
391,31.4991
392,31.4991
393,31.4991
394,31.4991
395,31.4991
396,31.4991
397,31.4991
398,31.4991
399,31.4991
400,31.4991
401,31.4991
402,31.4991
403,31.4991
404,31.4991
405,31.4991
406,31.4991
407,31.4991
408,31.4991
409,31.4991
410,31.4991
411,31.4991
412,31.4991
413,31.4991
414,31.4991
415,31.4991
416,31.4991
417,31.4991
418,31.4991
419,31.4991
420,31.4991
421,31.4991
422,31.4991
423,31.4991
424,31.4991
425,31.4991
426,31.4991
427,31.4991
428,31.4991
429,31.4991
430,31.4991
431,31.4991
432,31.4991
433,31.4991
434,31.4991
435,31.4991
436,31.4991
437,31.4991
438,31.4991
439,31.4991
440,31.4991
441,31.4991
442,31.4991
443,31.4991
444,31.4991
445,31.4991
446,31.4991
447,31.4991
448,31.4991
449,31.4991
450,31.4991
451,31.4991
452,31.4991
453,31.4991
454,31.4991
455,31.4991
456,31.4991
457,31.4991
458,31.4991
459,31.4991
460,31.4991
461,31.4991
462,31.4991
463,31.4991
464,31.4991
465,31.4991
466,31.4991
467,31.4991
468,31.4991
469,31.4991
470,31.4991
471,31.4991
472,31.4991
473,31.4991
474,31.4991
475,31.4991
476,31.4991
477,31.4991
478,31.4991
479,31.4991
480,31.4991
481,31.4991
482,31.4991
483,31.4991
484,31.4991
485,31.4991
486,31.4991
487,31.4991
488,31.4991
489,31.4991
490,31.4991
491,31.4991
492,31.4991
493,31.4991
494,31.4991
495,31.4991
496,31.4991
497,31.4991
498,31.4991
499,31.4991
500,31.4991
