step,railCost
0,37.3887
1,35.9014
2,35.2188
3,34.7593
4,34.413
5,34.1346
6,33.9013
7,33.7016
8,33.5281
9,33.3754
10,33.2398
11,33.1185
12,33.0091
13,32.91
14,32.8197
15,32.7373
16,32.6618
17,32.5925
18,32.5286
19,32.4697
20,32.4152
21,32.3646
22,32.3177
23,32.274
24,32.2334
25,32.1954
26,32.1599
27,32.1267
28,32.0956
29,32.0664
30,32.039
31,32.0133
32,31.989
33,31.9661
34,31.9446
35,31.9242
36,31.905
37,31.8868
38,31.8697
39,31.8534
40,31.838
41,31.8234
42,31.8095
43,31.7963
44,31.7839
45,31.772
46,31.7607
47,31.75
48,31.7398
49,31.7301
50,31.7208
51,31.712
52,31.7036
53,31.6956
54,31.688
55,31.6807
56,31.6737
57,31.6671
58,31.6608
59,31.6547
60,31.649
61,31.6434
62,31.6382
63,31.6331
64,31.6283
65,31.6237
66,31.6193
67,31.615
68,31.611
69,31.6071
70,31.6034
71,31.5999
72,31.5965
73,31.5932
74,31.5901
75,31.5871
76,31.5842
77,31.5815
78,31.5788
79,31.5763
80,31.5739
81,31.5715
82,31.5693
83,31.5672
84,31.5651
85,31.5631
86,31.5612
87,31.5594
88,31.5577
89,31.556
90,31.5544
91,31.5528
92,31.5513
93,31.5499
94,31.5485
95,31.5472
96,31.5459
97,31.5447
98,31.5435
99,31.5424
100,31.5413
101,31.5403
102,31.5393
103,31.5383
104,31.5373
105,31.5364
106,31.5356
107,31.5347
108,31.5339
109,31.5331
110,31.5323
111,31.5316
112,31.5309
113,31.5302
114,31.5296
115,31.529
116,31.5284
117,31.5278
118,31.5272
119,31.5267
120,31.5262
121,31.5257
122,31.5252
123,31.5247
124,31.5243
125,31.5238
126,31.5234
127,31.523
128,31.5226
129,31.5223
130,31.5219
131,31.5215
132,31.5212
133,31.5209
134,31.5205
135,31.5202
136,31.5199
137,31.5196
138,31.5192
139,31.5189
140,31.5187
141,31.5184
142,31.5181
143,31.5178
144,31.5175
145,31.5173
146,31.517
147,31.5167
148,31.5165
149,31.5163
150,31.516
151,31.5158
152,31.5156
153,31.5153
154,31.5151
155,31.5149
156,31.5147
157,31.5145
158,31.5143
159,31.5141
160,31.5139
161,31.5137
162,31.5135
163,31.5133
164,31.5131
165,31.513
166,31.5128
167,31.5126
168,31.5124
169,31.5123
170,31.5121
171,31.512
172,31.5118
173,31.5117
174,31.5115
175,31.5114
176,31.5112
177,31.5111
178,31.5109
179,31.5108
180,31.5107
181,31.5106
182,31.5104
183,31.5103
184,31.5102
185,31.5101
186,31.5099
187,31.5098
188,31.5097
189,31.5096
190,31.5095
191,31.5094
192,31.5093
193,31.5092
194,31.5091
195,31.509
196,31.5089
197,31.5088
198,31.5087
199,31.5086
200,31.5085
201,31.5084
202,31.5083
203,31.5082
204,31.5081
205,31.5081
206,31.508
207,31.5079
208,31.5078
209,31.5077
210,31.5077
211,31.5076
212,31.5075
213,31.5074
214,31.5074
215,31.5073
216,31.5072
217,31.5071
218,31.5071
219,31.507
220,31.5069
221,31.5069
222,31.5068
223,31.5068
224,31.5067
225,31.5066
226,31.5066
227,31.5065
228,31.5065
229,31.5064
230,31.5063
231,31.5063
232,31.5062
233,31.5062
234,31.5061
235,31.5061
236,31.506
237,31.506
238,31.5059
239,31.5059
240,31.5058
