step,railRevenue
0,412.491
1,362.047
2,341.487
3,328.459
4,319.031
5,311.646
6,305.539
7,300.363
8,295.891
9,291.975
10,288.507
11,285.409
12,282.618
13,280.084
14,277.775
15,275.665
16,273.729
17,271.95
18,270.309
19,268.794
20,267.39
21,266.087
22,264.876
23,263.749
24,262.697
25,261.714
26,260.795
27,259.933
28,259.125
29,258.367
30,257.653
31,256.982
32,256.35
33,255.753
34,255.19
35,254.659
36,254.156
37,253.681
38,253.231
39,252.804
40,252.4
41,252.016
42,251.653
43,251.307
44,250.979
45,250.667
46,250.37
47,250.088
48,249.819
49,249.563
50,249.32
51,249.087
52,248.866
53,248.655
54,248.454
55,248.261
56,248.078
57,247.903
58,247.736
59,247.576
60,247.424
61,247.278
62,247.138
63,247.005
64,246.878
65,246.756
66,246.639
67,246.528
68,246.421
69,246.319
70,246.221
71,246.127
72,246.037
73,245.952
74,245.869
75,245.79
76,245.715
77,245.642
78,245.573
79,245.506
80,245.442
81,245.381
82,245.322
83,245.266
84,245.212
85,245.16
86,245.11
87,245.063
88,245.017
89,244.973
90,244.931
91,244.89
92,244.851
93,244.814
94,244.778
95,244.744
96,244.711
97,244.679
98,244.648
99,244.619
100,244.591
101,244.564
102,244.537
103,244.512
104,244.488
105,244.464
106,244.442
107,244.42
108,244.399
109,244.378
110,244.359
111,244.34
112,244.322
113,244.305
114,244.288
115,244.272
116,244.257
117,244.242
118,244.228
119,244.214
120,244.201
121,244.188
122,244.176
123,244.164
124,244.153
125,244.142
126,244.132
127,244.122
128,244.112
129,244.103
130,244.094
131,244.085
132,244.077
133,244.068
134,244.06
135,244.052
136,244.044
137,244.036
138,244.029
139,244.021
140,244.014
141,244.007
142,244
143,243.994
144,243.987
145,243.981
146,243.974
147,243.968
148,243.962
149,243.956
150,243.95
151,243.945
152,243.939
153,243.934
154,243.929
155,243.924
156,243.919
157,243.914
158,243.909
159,243.904
160,243.9
161,243.895
162,243.891
163,243.887
164,243.882
165,243.878
166,243.874
167,243.87
168,243.867
169,243.863
170,243.859
171,243.856
172,243.852
173,243.849
174,243.845
175,243.842
176,243.839
177,243.836
178,243.833
179,243.83
180,243.827
181,243.824
182,243.821
183,243.818
184,243.815
185,243.813
186,243.81
187,243.808
188,243.805
189,243.803
190,243.8
191,243.798
192,243.796
193,243.794
194,243.792
195,243.789
196,243.787
197,243.785
198,243.783
199,243.781
200,243.779
201,243.778
202,243.776
203,243.774
204,243.772
205,243.77
206,243.769
207,243.767
208,243.765
209,243.764
210,243.762
211,243.761
212,243.759
213,243.758
214,243.756
215,243.755
216,243.754
217,243.752
218,243.751
219,243.75
220,243.748
221,243.747
222,243.746
223,243.745
224,243.743
225,243.742
226,243.741
227,243.74
228,243.739
229,243.738
230,243.737
231,243.736
232,243.735
233,243.734
234,243.733
235,243.732
236,243.731
237,243.73
238,243.729
239,243.728
240,243.727
241,243.727
242,243.726
243,243.725
244,243.724
245,243.723
246,243.722
247,243.722
248,243.721
249,243.72
250,243.719
251,243.719
252,243.718
253,243.717
254,243.717
255,243.716
256,243.715
257,243.715
258,243.714
259,243.713
260,243.713
261,243.712
262,243.712
263,243.711
264,243.71
265,243.71
266,243.709
267,243.709
268,243.708
269,243.708
270,243.707
271,243.707
272,243.706
273,243.706
274,243.705
275,243.705
276,243.704
277,243.704
278,243.703
279,243.703
280,243.702
281,243.702
282,243.701
283,243.701
284,243.701
285,243.7
286,243.7
287,243.699
288,243.699
289,243.699
290,243.698
291,243.698
292,243.697
293,243.697
294,243.697
295,243.696
296,243.696
297,243.695
298,243.695
299,243.695
300,243.694
301,243.694
302,243.694
303,243.693
304,243.693
305,243.693
306,243.692
307,243.692
308,243.692
309,243.691
310,243.691
311,243.691
312,243.691
313,243.69
314,243.69
315,243.69
316,243.689
317,243.689
318,243.689
319,243.689
320,243.688
321,243.688
322,243.688
323,243.687
324,243.687
325,243.687
326,243.687
327,243.686
328,243.686
329,243.686
330,243.686
331,243.685
332,243.685
333,243.685
334,243.685
335,243.684
336,243.684
337,243.684
338,243.684
339,243.683
340,243.683
341,243.683
342,243.683
343,243.683
344,243.682
345,243.682
346,243.682
347,243.682
348,243.681
349,243.681
350,243.681
351,243.681
352,243.681
353,243.68
354,243.68
355,243.68
356,243.68
357,243.68
358,243.679
359,243.679
360,243.679
361,243.679
362,243.679
363,243.678
364,243.678
365,243.678
366,243.678
367,243.678
368,243.678
369,243.677
370,243.677
371,243.677
372,243.677
373,243.677
374,243.676
375,243.676
376,243.676
377,243.676
378,243.676
379,243.676
380,243.675
381,243.675
382,243.675
383,243.675
384,243.675
385,243.675
386,243.674
387,243.674
388,243.674
389,243.674
390,243.674
391,243.674
392,243.673
393,243.673
394,243.673
395,243.673
396,243.673
397,243.673
398,243.672
399,243.672
400,243.672
401,243.672
402,243.672
403,243.672
404,243.672
405,243.671
406,243.671
407,243.671
408,243.671
409,243.671
410,243.671
411,243.671
412,243.67
413,243.67
414,243.67
415,243.67
416,243.67
417,243.67
418,243.67
419,243.669
420,243.669
421,243.669
422,243.669
423,243.669
424,243.669
425,243.669
426,243.668
427,243.668
428,243.668
429,243.668
430,243.668
431,243.668
432,243.668
433,243.667
434,243.667
435,243.667
436,243.667
437,243.667
438,243.667
439,243.667
440,243.667
441,243.666
442,243.666
443,243.666
444,243.666
445,243.666
446,243.666
447,243.666
448,243.666
449,243.665
450,243.665
451,243.665
452,243.665
453,243.665
454,243.665
455,243.665
456,243.665
457,243.665
458,243.664
459,243.664
460,243.664
461,243.664
462,243.664
463,243.664
464,243.664
465,243.664
466,243.664
467,243.663
468,243.663
469,243.663
470,243.663
471,243.663
472,243.663
473,243.663
474,243.663
475,243.663
476,243.662
477,243.662
478,243.662
479,243.662
480,243.662
481,243.662
482,243.662
483,243.662
484,243.662
485,243.661
486,243.661
487,243.661
488,243.661
489,243.661
490,243.661
491,243.661
492,243.661
493,243.661
494,243.661
495,243.66
496,243.66
497,243.66
498,243.66
499,243.66
500,243.66
