step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,50.0831,30.083,30.083,61.0808,60.0831,3,3,17.0841,7.08414,3,17.0841,7.08414,47.0819,37.0819,27.0819
1,42.0385,33.6114,33.6114,54.9564,52.0385,3.05426,3.05426,19.6333,9.63331,3.05426,19.6333,9.63331,39.9783,29.9783,19.9783
2,38.6343,34.8747,34.8747,52.3288,48.6343,3.14755,3.14755,20.4896,10.4896,3.14755,20.4896,10.4896,36.9437,26.9437,16.9437
3,36.5994,35.4252,35.4252,50.6345,46.5994,3.2533,3.2533,20.8596,10.8596,3.2533,20.8596,10.8596,35.069,25.069,15.069
4,35.279,35.5963,35.5963,49.4197,45.279,3.3637,3.3637,20.9745,10.9745,3.3637,20.9745,10.9745,33.798,23.798,13.798
5,34.3625,35.5658,35.5658,48.487,44.3625,3.47547,3.47547,20.9527,10.9527,3.47547,20.9527,10.9527,32.8739,22.8739,12.8739
6,33.6685,35.4486,35.4486,47.7315,43.6685,3.58683,3.58683,20.8682,10.8682,3.58683,20.8682,10.8682,32.1511,22.1511,12.1511
7,33.131,35.2773,35.2773,47.1031,43.131,3.69656,3.69656,20.7453,10.7453,3.69656,20.7453,10.7453,31.5711,21.5711,11.5711
8,32.7065,35.0738,35.0738,46.5692,42.7065,3.80391,3.80391,20.5997,10.5997,3.80391,20.5997,10.5997,31.0952,21.0952,11.0952
9,32.3653,34.8525,34.8525,46.1076,42.3653,3.90841,3.90841,20.4421,10.4421,3.90841,20.4421,10.4421,30.6973,20.6973,10.6973
10,32.0865,34.6231,34.6231,45.7026,42.0865,4.00978,4.00978,20.2794,10.2794,4.00978,20.2794,10.2794,30.3589,20.3589,10.3589
11,31.8554,34.3922,34.3922,45.3432,41.8554,4.10785,4.10785,20.1161,10.1161,4.10785,20.1161,10.1161,30.0671,20.0671,10.0671
12,31.6595,34.1654,34.1654,45.0192,41.6595,4.20253,4.20253,19.9566,9.95658,4.20253,19.9566,9.95658,29.8103,19.8103,9.81034
13,31.4897,33.9465,33.9465,44.7231,41.4897,4.29377,4.29377,19.8038,9.80377,4.29377,19.8038,9.80377,29.5804,19.5804,9.58045
14,31.3416,33.7361,33.7361,44.4516,41.3416,4.38156,4.38156,19.6578,9.65785,4.38156,19.6578,9.65785,29.3734,19.3734,9.37339
15,31.2115,33.5345,33.5345,44.2016,41.2115,4.46592,4.46592,19.5188,9.51881,4.46592,19.5188,9.51881,29.1859,19.1859,9.18592
16,31.0967,33.3418,33.3418,43.9706,41.0967,4.54691,4.54691,19.3866,9.38657,4.54691,19.3866,9.38657,29.0154,19.0154,9.01535
17,30.9947,33.1581,33.1581,43.7566,40.9947,4.62459,4.62459,19.2609,9.26095,4.62459,19.2609,9.26095,28.8595,18.8595,8.85949
18,30.9036,32.9831,32.9831,43.5579,40.9036,4.69907,4.69907,19.1417,9.14174,4.69907,19.1417,9.14174,28.7165,18.7165,8.7165
19,30.8218,32.8167,32.8167,43.3729,40.8218,4.77044,4.77044,19.0287,9.02868,4.77044,19.0287,9.02868,28.5848,18.5848,8.58482
20,30.7481,32.6586,32.6586,43.2003,40.7481,4.8388,4.8388,18.9215,8.92151,4.8388,18.9215,8.92151,28.4632,18.4632,8.46317
21,30.6812,32.5084,32.5084,43.0389,40.6812,4.90427,4.90427,18.8199,8.81995,4.90427,18.8199,8.81995,28.3504,18.3504,8.35045
22,30.6203,32.3658,32.3658,42.8878,40.6203,4.96696,4.96696,18.7237,8.72371,4.96696,18.7237,8.72371,28.2457,18.2457,8.24569
23,30.5646,32.2306,32.2306,42.7461,40.5646,5.02697,5.02697,18.6325,8.63252,5.02697,18.6325,8.63252,28.1481,18.1481,8.14811
24,30.5135,32.1022,32.1022,42.6131,40.5135,5.08442,5.08442,18.5461,8.54611,5.08442,18.5461,8.54611,28.057,18.057,8.057
25,30.4664,31.9804,31.9804,42.488,40.4664,5.13941,5.13941,18.4642,8.46422,5.13941,18.4642,8.46422,27.9718,17.9718,7.97175
26,30.4228,31.8649,31.8649,42.3702,40.4228,5.19205,5.19205,18.3866,8.38659,5.19205,18.3866,8.38659,27.8918,17.8918,7.89184
27,30.3824,31.7554,31.7554,42.2592,40.3824,5.24244,5.24244,18.313,8.31299,5.24244,18.313,8.31299,27.8168,17.8168,7.8168
28,30.3448,31.6514,31.6514,42.1545,40.3448,5.29067,5.29067,18.2432,8.24318,5.29067,18.2432,8.24318,27.7462,17.7462,7.74623
29,30.3097,31.5528,31.5528,42.0556,40.3097,5.33684,5.33684,18.177,8.17695,5.33684,18.177,8.17695,27.6798,17.6798,7.67976
30,30.2769,31.4592,31.4592,41.9622,40.2769,5.38103,5.38103,18.1141,8.1141,5.38103,18.1141,8.1141,27.6171,17.6171,7.61707
31,30.2461,31.3703,31.3703,41.8738,40.2461,5.42335,5.42335,18.0544,8.05442,5.42335,18.0544,8.05442,27.5579,17.5579,7.55789
32,30.2171,31.286,31.286,41.7902,40.2171,5.46386,5.46386,17.9977,7.99775,5.46386,17.9977,7.99775,27.5019,17.5019,7.50194
