step,sumCost
0,117.5
1,106.946
2,97.3303
3,88.6517
4,80.9105
5,74.1069
6,68.2408
7,63.3122
8,59.3211
9,56.2675
10,54.1513
11,52.9727
12,52.7316
13,53.428
14,55.0619
15,57.6333
16,61.1421
17,65.5885
18,70.9724
19,77.2938
20,84.5527
21,107.344
22,97.7276
23,89.049
24,81.3079
25,74.5043
26,68.6382
27,63.7096
28,59.7184
29,56.6648
30,54.5487
31,53.3701
32,53.129
33,53.8254
34,55.4592
35,58.0306
36,61.5395
37,65.9859
38,71.3698
39,77.6912
40,84.95
41,98.125
42,89.4464
43,81.7053
44,74.9017
45,69.0355
46,64.1069
47,60.1158
48,57.0622
49,54.9461
50,53.7675
51,53.5263
52,54.2227
53,55.8566
54,58.428
55,61.9369
56,66.3833
57,71.7671
58,78.0885
59,85.3474
60,89.8438
61,82.1026
62,75.299
63,69.4329
64,64.5043
65,60.5132
66,57.4596
67,55.3434
68,54.1648
69,53.9237
70,54.6201
71,56.254
72,58.8254
73,62.3342
74,66.7806
75,72.1645
76,78.4859
77,85.7448
78,82.5
79,75.6964
80,69.8303
81,64.9017
82,60.9105
83,57.8569
84,55.7408
85,54.5622
86,54.3211
87,55.0175
88,56.6513
89,59.2227
90,62.7316
91,67.178
92,72.5619
93,78.8833
94,86.1421
95,76.0938
96,70.2276
97,65.299
98,61.3079
99,58.2543
100,56.1382
101,54.9596
102,54.7184
103,55.4148
104,57.0487
105,59.6201
106,63.129
107,67.5754
108,72.9592
109,79.2806
110,86.5395
111,70.625
112,65.6964
113,61.7053
114,58.6517
115,56.5355
116,55.3569
117,55.1158
118,55.8122
119,57.4461
120,60.0175
121,63.5263
122,67.9727
123,73.3566
124,79.678
125,86.9369
126,66.0938
127,62.1026
128,59.049
129,56.9329
130,55.7543
131,55.5132
132,56.2096
133,57.8434
134,60.4148
135,63.9237
136,68.3701
137,73.754
138,80.0754
139,87.3342
140,62.5
141,59.4464
142,57.3303
143,56.1517
144,55.9105
145,56.6069
146,58.2408
147,60.8122
148,64.3211
149,68.7675
150,74.1513
151,80.4727
152,87.7316
153,59.8438
154,57.7276
155,56.549
156,56.3079
157,57.0043
158,58.6382
159,61.2096
160,64.7184
161,69.1648
162,74.5487
163,80.8701
164,88.129
165,58.125
166,56.9464
167,56.7053
168,57.4017
169,59.0355
170,61.6069
171,65.1158
172,69.5622
173,74.9461
174,81.2675
175,88.5263
176,57.3438
177,57.1026
178,57.799
179,59.4329
180,62.0043
181,65.5132
182,69.9596
183,75.3434
184,81.6648
185,88.9237
186,57.5
187,58.1964
188,59.8303
189,62.4017
190,65.9105
191,70.3569
192,75.7408
193,82.0622
194,89.3211
195,58.5938
196,60.2276
197,62.799
198,66.3079
199,70.7543
200,76.1382
201,82.4596
202,89.7184
203,60.625
204,63.1964
205,66.7053
206,71.1517
207,76.5355
208,82.8569
209,90.1158
210,63.5938
211,67.1026
212,71.549
213,76.9329
214,83.2543
215,90.5132
216,67.5
217,71.9464
218,77.3303
219,83.6517
220,90.9105
221,72.3438
222,77.7276
223,84.049
224,91.3079
225,78.125
226,84.4464
227,91.7053
228,84.8438
229,92.1026
230,92.5
