step,stayUtil
0,4.50019
1,4.55269
2,4.60355
3,4.65284
4,4.70062
5,4.74695
6,4.79189
7,4.83548
8,4.87778
9,4.91883
10,4.95868
11,4.99737
12,5.03495
13,5.07144
14,5.1069
15,5.14136
16,5.17484
17,5.20739
18,5.23904
19,5.26981
20,5.29973
21,5.32884
22,5.35716
23,5.38471
24,5.41152
25,5.43761
26,5.46301
27,5.48773
28,5.5118
29,5.53524
30,5.55807
31,5.58031
32,5.60197
33,5.62306
34,5.64362
35,5.66365
36,5.68317
37,5.7022
38,5.72074
39,5.73882
40,5.75645
41,5.77363
42,5.79038
43,5.80672
44,5.82265
45,5.8382
46,5.85335
47,5.86814
48,5.88358
49,5.89936
50,5.91646
51,5.93382
52,5.95157
53,5.97044
54,5.98943
55,6.00856
56,6.02783
57,6.04766
58,6.06814
59,6.08861
60,6.10906
61,6.1295
62,6.14995
63,6.17126
64,6.19365
65,6.21592
66,6.23799
67,6.25987
68,6.28157
69,6.30309
70,6.32445
71,6.34564
72,6.36667
73,6.38754
74,6.40827
75,6.42885
76,6.4493
77,6.47169
78,6.495
79,6.52141
80,6.5469
81,6.5755
82,6.60264
83,6.63035
84,6.65889
85,6.68988
86,6.71925
87,6.74866
88,6.77808
89,6.80753
90,6.837
91,6.86649
92,6.89599
93,6.92551
94,6.95505
95,6.9846
96,7.01416
97,7.04373
98,7.07331
99,7.1029
100,7.13249
101,7.1621
102,7.1917
103,7.22131
104,7.25093
105,7.28054
106,7.31016
107,7.33977
108,7.36939
109,7.399
110,7.42861
111,7.45822
112,7.48782
113,7.51741
114,7.547
115,7.57659
116,7.60616
117,7.63573
118,7.66529
119,7.69483
120,7.72437
121,7.7539
122,7.78342
123,7.81292
124,7.84241
125,7.87189
126,7.90136
127,7.93081
128,7.96025
129,7.98967
130,8.01908
131,8.04847
132,8.07784
133,8.1072
134,8.13654
135,8.16587
136,8.19517
137,8.22446
138,8.25373
139,8.28298
140,8.31222
141,8.34143
142,8.37062
143,8.3998
144,8.42895
145,8.45809
146,8.4872
147,8.51629
148,8.54537
149,8.57442
150,8.60345
151,8.63245
152,8.66144
153,8.6904
154,8.71935
155,8.74826
156,8.77716
157,8.80604
158,8.83489
159,8.86372
160,8.89252
161,8.92131
162,8.95007
163,8.9788
164,9.00751
165,9.0362
166,9.06487
167,9.09351
168,9.12213
169,9.15072
170,9.17929
171,9.20783
172,9.23635
173,9.26485
174,9.29332
175,9.32177
176,9.35019
177,9.37859
178,9.40696
179,9.43531
180,9.46364
181,9.49193
182,9.52021
183,9.54846
184,9.57668
185,9.60488
186,9.63305
187,9.6612
188,9.68932
189,9.71742
190,9.74549
191,9.77354
192,9.80156
193,9.82956
194,9.85753
195,9.88547
196,9.91339
197,9.94129
198,9.96916
199,9.997
200,10.0248
201,10.0526
202,10.0804
203,10.1081
204,10.1358
205,10.1635
206,10.1912
207,10.2188
208,10.2464
209,10.274
210,10.3016
211,10.3291
212,10.3566
213,10.3841
214,10.4116
215,10.439
216,10.4664
217,10.4938
218,10.5212
219,10.5485
220,10.5758
221,10.6031
222,10.6303
223,10.6576
224,10.6848
225,10.7119
226,10.7391
227,10.7662
228,10.7933
229,10.8204
230,10.8474
231,10.8745
232,10.9015
233,10.9284
234,10.9554
235,10.9823
236,11.0092
237,11.0361
238,11.0629
239,11.0897
240,11.1165
241,11.1433
242,11.17
243,11.1967
244,11.2234
245,11.2501
246,11.2767
247,11.3034
248,11.3299
249,11.3565
250,11.3831
251,11.4096
252,11.4361
253,11.4625
254,11.4889
255,11.5154
256,11.5417
257,11.5681
258,11.5944
259,11.6208
260,11.647
261,11.6733
262,11.6995
263,11.7257
264,11.7519
265,11.7781
266,11.8042
267,11.8303
268,11.8564
269,11.8825
270,11.9085
271,11.9345
272,11.9605
273,11.9864
274,12.0124
275,12.0383
276,12.0642
277,12.09
278,12.1159
279,12.1417
280,12.1674
281,12.1932
282,12.2189
283,12.2446
284,12.2703
285,12.296
286,12.3216
287,12.3472
288,12.3728
289,12.3984
290,12.4239
291,12.4494
292,12.4749
293,12.5003
294,12.5258
295,12.5512
296,12.5766
297,12.6019
298,12.6273
299,12.6526
300,12.6779
301,12.7031
302,12.7284
303,12.7536
304,12.7788
305,12.8039
306,12.8291
307,12.8542
308,12.8793
309,12.9043
310,12.9294
311,12.9544
312,12.9794
313,13.0044
314,13.0293
315,13.0542
316,13.0791
317,13.104
318,13.1288
319,13.1537
320,13.1785
321,13.2032
322,13.228
323,13.2527
324,13.2774
325,13.3021
326,13.3267
327,13.3514
328,13.376
329,13.4005
330,13.4251
331,13.4496
332,13.4741
333,13.4986
334,13.5231
335,13.5475
336,13.5719
337,13.5963
338,13.6207
339,13.645
340,13.6693
341,13.6936
342,13.7179
343,13.7421
344,13.7664
345,13.7906
346,13.8147
347,13.8389
348,13.863
349,13.8871
350,13.9112
351,13.9352
352,13.9593
353,13.9833
354,14.0073
355,14.0312
356,14.0552
357,14.0791
358,14.103
359,14.1268
360,14.1507
361,14.1745
362,14.1983
363,14.222
364,14.2458
365,14.2695
366,14.2932
367,14.3169
368,14.3405
369,14.3642
370,14.3878
371,14.4114
372,14.4349
373,14.4585
374,14.482
375,14.5055
376,14.5289
377,14.5524
378,14.5758
379,14.5992
380,14.6226
381,14.6459
382,14.6693
383,14.6926
384,14.7158
385,14.7391
386,14.7623
387,14.7855
388,14.8087
389,14.8319
390,14.855
391,14.8782
392,14.9013
393,14.9243
394,14.9474
395,14.9704
396,14.9934
397,15.0164
398,15.0394
399,15.0623
400,15.0852
401,15.1081
402,15.131
403,15.1538
404,15.1766
405,15.1994
406,15.2222
407,15.245
408,15.2677
409,15.2904
410,15.3131
411,15.3358
412,15.3584
413,15.381
414,15.4036
415,15.4262
416,15.4487
417,15.4713
418,15.4938
419,15.5163
420,15.5387
421,15.5612
422,15.5836
423,15.606
424,15.6283
425,15.6507
426,15.673
427,15.6953
428,15.7176
429,15.7399
430,15.7621
431,15.7843
432,15.8065
433,15.8287
434,15.8508
435,15.8729
436,15.895
437,15.9171
438,15.9392
439,15.9612
440,15.9832
441,16.0052
442,16.0272
443,16.0492
444,16.0711
445,16.093
446,16.1149
447,16.1367
448,16.1586
449,16.1804
450,16.2022
451,16.2239
452,16.2457
453,16.2674
454,16.2891
455,16.3108
456,16.3325
457,16.3541
458,16.3757
459,16.3973
460,16.4189
461,16.4405
462,16.462
463,16.4835
464,16.505
465,16.5265
466,16.5479
467,16.5693
468,16.5907
469,16.6121
470,16.6335
471,16.6548
472,16.6761
473,16.6974
474,16.7187
475,16.7399
476,16.7612
477,16.7824
478,16.8035
479,16.8247
480,16.8459
481,16.867
482,16.8881
483,16.9092
484,16.9302
485,16.9512
486,16.9723
487,16.9933
488,17.0142
489,17.0352
490,17.0561
491,17.077
492,17.0979
493,17.1188
494,17.1396
495,17.1604
496,17.1812
497,17.202
498,17.2228
499,17.2435
500,17.2642
501,17.2849
502,17.3056
503,17.3262
504,17.3469
505,17.3675
506,17.3881
507,17.4086
508,17.4292
509,17.4497
510,17.4702
511,17.4907
512,17.5112
513,17.5316
514,17.552
515,17.5724
516,17.5928
517,17.6132
518,17.6335
519,17.6538
520,17.6741
521,17.6944
522,17.7147
523,17.7349
524,17.7551
525,17.7753
526,17.7955
527,17.8156
528,17.8358
529,17.8559
530,17.876
531,17.896
532,17.9161
533,17.9361
534,17.9561
535,17.9761
536,17.9961
537,18.016
538,18.0359
539,18.0558
540,18.0757
541,18.0956
542,18.1154
543,18.1353
544,18.1551
545,18.1748
546,18.1946
547,18.2144
548,18.2341
549,18.2538
550,18.2735
551,18.2931
552,18.3128
553,18.3324
554,18.352
555,18.3716
556,18.3911
557,18.4106
558,18.4302
559,18.4497
560,18.4691
561,18.4886
562,18.508
563,18.5275
564,18.5469
565,18.5662
566,18.5856
567,18.6049
568,18.6242
569,18.6435
570,18.6628
571,18.6821
572,18.7013
573,18.7205
574,18.7397
575,18.7589
576,18.7781
577,18.7972
578,18.8163
579,18.8354
580,18.8545
581,18.8736
582,18.8926
583,18.9116
584,18.9306
585,18.9496
586,18.9685
587,18.9875
588,19.0064
589,19.0253
590,19.0442
591,19.063
592,19.0819
593,19.1007
594,19.1195
595,19.1383
596,19.1571
597,19.1758
598,19.1945
599,19.2132
600,19.2319
601,19.2506
602,19.2692
603,19.2879
604,19.3065
605,19.325
606,19.3436
607,19.3622
608,19.3807
