step,sumCost
0,-13.7506
1,-111.595
2,-154.642
3,-179.525
4,-191.578
5,-201.694
6,-210.901
7,-236.473
8,-252.552
9,-259.594
10,-266.443
11,-273.177
12,-279.838
13,-286.449
14,-308.612
15,-320.963
16,-333.471
17,-353.334
18,-358.107
19,-362.491
20,-366.535
21,-370.278
22,-373.755
23,-376.992
24,-380.015
25,-382.846
26,-385.504
27,-388.008
28,-390.371
29,-392.607
30,-394.728
31,-396.743
32,-398.663
33,-400.496
34,-402.248
35,-403.927
36,-405.538
37,-407.087
38,-408.579
39,-410.018
40,-411.408
41,-412.752
42,-414.053
43,-415.315
44,-416.539
45,-417.729
46,-418.885
47,-420.011
48,-421.108
49,-422.177
50,-423.219
51,-424.236
52,-425.23
53,-426.2
54,-427.149
55,-428.076
56,-428.984
57,-429.871
58,-430.74
59,-431.591
60,-432.424
61,-433.24
62,-434.04
63,-434.823
64,-435.591
65,-436.343
66,-437.081
67,-437.804
68,-438.513
69,-439.208
70,-439.89
71,-440.559
72,-441.215
73,-441.858
74,-442.489
75,-443.108
76,-443.715
77,-444.311
78,-444.895
79,-445.468
80,-446.03
81,-446.582
82,-447.123
83,-447.654
84,-448.176
85,-448.687
86,-449.188
87,-449.68
88,-450.163
89,-450.637
90,-451.102
91,-451.558
92,-452.005
93,-452.444
94,-452.875
95,-453.297
96,-453.712
97,-454.119
98,-454.518
99,-454.91
100,-455.294
101,-455.671
102,-456.041
103,-456.405
104,-456.761
105,-457.11
106,-457.453
107,-457.79
108,-458.12
109,-458.444
110,-458.762
111,-459.074
112,-459.381
113,-459.681
114,-459.976
115,-460.265
116,-460.549
117,-460.828
118,-461.101
119,-461.37
120,-461.633
121,-461.891
122,-462.145
123,-462.394
124,-462.638
125,-462.878
126,-463.113
127,-463.344
128,-463.571
129,-463.793
130,-464.012
131,-464.226
132,-464.437
133,-464.643
134,-464.846
135,-465.045
136,-465.24
137,-465.432
138,-465.62
139,-465.805
140,-465.986
141,-466.165
142,-466.339
143,-466.511
144,-466.68
145,-466.845
146,-467.008
147,-467.167
148,-467.324
149,-467.478
150,-467.629
151,-467.777
152,-467.922
153,-468.065
154,-468.206
155,-468.344
156,-468.479
157,-468.612
158,-468.743
159,-468.871
160,-468.997
161,-469.121
162,-469.242
163,-469.362
164,-469.479
165,-469.594
166,-469.707
167,-469.818
168,-469.928
169,-470.035
170,-470.14
171,-470.244
172,-470.345
173,-470.445
174,-470.543
175,-470.64
176,-470.734
177,-470.828
178,-470.919
179,-471.009
180,-471.097
181,-471.184
182,-471.269
183,-471.353
184,-471.435
185,-471.516
186,-471.596
187,-471.674
188,-471.751
189,-471.826
190,-471.9
191,-471.973
192,-472.045
193,-472.115
194,-472.184
195,-472.252
196,-472.319
197,-472.385
198,-472.45
199,-472.513
200,-472.576
201,-472.637
202,-472.698
203,-472.757
204,-472.815
205,-472.873
206,-472.929
207,-472.985
208,-473.039
209,-473.093
210,-473.146
211,-473.198
212,-473.249
213,-473.299
214,-473.348
215,-473.397
216,-473.444
217,-473.491
218,-473.538
219,-473.583
220,-473.628
221,-473.672
222,-473.715
223,-473.758
224,-473.8
225,-473.841
226,-473.881
227,-473.921
228,-473.96
229,-473.999
230,-474.037
231,-474.074
232,-474.111
233,-474.148
234,-474.183
235,-474.218
236,-474.253
237,-474.287
238,-474.32
239,-474.353
240,-474.386
241,-474.418
242,-474.449
243,-474.48
244,-474.51
245,-474.54
246,-474.57
247,-474.599
248,-474.628
249,-474.656
250,-474.684
251,-474.711
252,-474.738
253,-474.765
254,-474.791
255,-474.816
256,-474.842
257,-474.867
258,-474.891
259,-474.916
260,-474.94
261,-474.963
262,-474.986
263,-475.009
264,-475.032
265,-475.054
266,-475.076
267,-475.097
268,-475.119
269,-475.14
270,-475.16
271,-475.181
272,-475.201
273,-475.221
274,-475.24
275,-475.259
276,-475.278
277,-475.297
278,-475.316
279,-475.334
280,-475.352
281,-475.369
282,-475.387
283,-475.404
284,-475.421
285,-475.438
286,-475.454
287,-475.471
288,-475.487
289,-475.503
290,-475.518
291,-475.534
292,-475.549
293,-475.564
294,-475.579
295,-475.594
296,-475.608
297,-475.623
298,-475.637
299,-475.651
300,-475.664
301,-475.678
302,-475.692
303,-475.705
304,-475.718
305,-475.731
306,-475.744
307,-475.756
308,-475.769
309,-475.781
310,-475.793
311,-475.805
312,-475.817
313,-475.829
314,-475.84
315,-475.852
316,-475.863
317,-475.874
318,-475.885
319,-475.896
320,-475.907
321,-475.918
322,-475.928
323,-475.939
324,-475.949
325,-475.959
326,-475.969
327,-475.979
328,-475.989
329,-475.999
330,-476.008
331,-476.018
332,-476.027
333,-476.037
334,-476.046
335,-476.055
336,-476.064
337,-476.073
338,-476.082
339,-476.09
340,-476.099
341,-476.108
342,-476.116
343,-476.124
344,-476.133
345,-476.141
346,-476.149
347,-476.157
348,-476.165
349,-476.173
350,-476.18
351,-476.188
352,-476.196
353,-476.203
354,-476.211
355,-476.218
356,-476.226
357,-476.233
358,-476.24
359,-476.247
360,-476.254
361,-476.261
362,-476.268
363,-476.275
364,-476.282
365,-476.288
366,-476.295
367,-476.302
368,-476.308
369,-476.315
370,-476.321
371,-476.327
372,-476.334
373,-476.34
374,-476.346
375,-476.352
376,-476.358
377,-476.364
378,-476.37
379,-476.376
380,-476.382
381,-476.388
382,-476.393
383,-476.399
384,-476.405
385,-476.41
386,-476.416
387,-476.421
388,-476.427
389,-476.432
390,-476.438
391,-476.443
392,-476.448
393,-476.453
394,-476.459
395,-476.464
396,-476.469
397,-476.474
398,-476.479
399,-476.484
400,-476.489
401,-476.494
402,-476.499
403,-476.503
404,-476.508
405,-476.513
406,-476.518
407,-476.522
408,-476.527
409,-476.531
410,-476.536
411,-476.541
412,-476.545
413,-476.549
414,-476.554
415,-476.558
416,-476.563
417,-476.567
418,-476.571
419,-476.575
420,-476.58
421,-476.584
422,-476.588
423,-476.592
424,-476.596
425,-476.6
426,-476.604
427,-476.608
428,-476.612
429,-476.616
430,-476.62
