step,railRevenue
0,427.491
1,377.047
2,335.806
3,315.009
4,301.747
5,292.19
6,284.756
7,278.785
8,273.889
9,269.818
10,281.41
11,278.543
12,276.158
13,274.228
14,272.685
15,271.419
16,270.366
17,269.477
18,268.713
19,268.043
20,267.445
21,266.898
22,266.387
23,265.902
24,265.432
25,264.972
26,264.516
27,264.061
28,263.604
29,263.145
30,262.682
31,262.214
32,261.742
33,261.266
34,260.787
35,260.305
36,274.82
37,274.335
38,273.924
39,288.539
40,288.144
41,287.794
42,302.428
43,302.049
44,301.693
45,316.317
46,315.923
47,315.54
48,330.136
49,329.718
50,329.303
51,328.874
52,343.435
53,342.99
54,342.551
55,342.108
56,341.665
57,341.224
58,340.788
59,340.358
60,339.936
61,339.522
62,339.117
63,338.722
64,338.337
65,337.962
66,337.597
67,337.242
68,336.897
69,336.562
70,336.237
71,350.92
72,350.613
73,365.315
74,365.026
75,379.744
76,379.471
77,379.205
78,378.946
79,378.695
80,378.45
81,378.212
82,377.981
83,377.756
84,377.537
85,377.323
86,377.116
87,376.913
88,391.716
89,391.524
90,406.337
91,406.154
92,420.976
93,420.802
94,420.633
95,420.467
96,435.306
97,435.148
98,449.994
99,449.844
100,449.697
101,449.554
102,464.413
103,464.276
104,479.142
105,494.011
106,493.883
107,493.758
108,493.635
109,493.515
110,493.397
111,508.282
112,508.17
113,523.059
114,537.951
115,537.845
116,537.742
117,537.64
118,537.54
119,537.443
120,537.347
121,537.253
122,552.161
123,552.071
124,566.982
125,566.895
126,581.81
127,581.726
128,581.644
129,581.564
130,581.484
131,596.407
132,596.33
133,611.255
134,611.182
135,626.11
136,626.038
137,625.969
138,625.9
139,640.833
140,640.766
141,655.701
142,670.637
143,670.574
144,670.512
145,685.452
146,685.392
147,685.333
148,685.275
149,685.218
150,685.162
151,685.107
152,685.052
153,684.999
154,684.946
155,699.895
156,699.844
157,714.794
158,714.744
159,729.696
160,729.648
161,729.6
162,744.554
163,744.508
164,744.463
165,744.419
166,759.375
167,759.332
168,774.289
169,774.248
170,789.206
171,789.166
172,789.126
173,789.086
174,789.047
175,804.009
176,803.971
177,803.934
178,818.897
179,818.86
180,833.825
181,833.789
182,848.754
183,848.72
184,848.686
185,863.653
186,863.62
187,863.587
188,863.555
189,863.523
190,863.492
191,863.461
192,878.431
193,878.401
194,878.371
195,878.342
196,878.313
197,878.284
198,878.256
199,878.228
200,878.201
201,878.174
202,878.147
203,878.12
204,878.094
205,878.068
206,878.043
207,878.018
208,877.993
209,877.968
210,877.944
211,877.92
212,892.896
213,892.873
214,907.85
215,907.827
216,922.804
217,922.782
218,922.76
219,922.738
220,922.716
221,922.695
222,937.674
223,937.653
224,937.633
225,937.612
226,937.592
227,937.572
228,952.552
229,952.533
230,967.514
231,967.495
232,982.476
233,997.457
234,997.439
235,997.421
236,1012.4
237,1012.38
238,1027.37
239,1027.35
240,1042.33
241,1042.32
242,1042.3
243,1042.28
244,1042.27
245,1042.25
246,1042.23
247,1042.22
248,1042.2
249,1042.19
250,1042.17
251,1042.15
252,1042.14
253,1042.12
254,1042.11
255,1042.09
256,1042.08
257,1042.07
258,1042.05
259,1042.04
260,1042.02
261,1057.01
262,1057
263,1071.98
264,1071.97
265,1086.96
266,1086.94
267,1086.93
268,1101.92
269,1101.9
270,1101.89
271,1116.88
272,1116.87
273,1131.85
274,1131.84
275,1146.83
276,1146.82
277,1146.81
278,1146.79
279,1146.78
280,1146.77
281,1146.76
282,1161.75
283,1161.74
284,1176.73
285,1176.71
286,1191.7
287,1191.69
288,1206.68
289,1206.67
290,1221.66
291,1221.65
292,1236.64
293,1236.63
294,1236.62
295,1236.61
296,1251.6
297,1251.59
298,1251.58
299,1266.57
300,1266.56
301,1266.55
302,1266.54
303,1281.53
304,1281.52
305,1281.51
306,1281.51
307,1296.5
308,1296.49
309,1296.48
310,1311.47
311,1311.46
312,1311.45
313,1311.44
314,1311.44
315,1311.43
316,1311.42
317,1311.41
318,1311.4
319,1311.39
320,1311.39
321,1311.38
322,1326.37
323,1326.36
324,1341.36
325,1341.35
326,1341.34
327,1341.33
328,1356.32
329,1356.32
330,1356.31
331,1356.3
332,1356.3
333,1356.29
334,1371.28
335,1371.27
336,1371.27
337,1386.26
338,1386.25
339,1386.25
340,1386.24
341,1386.23
342,1386.23
343,1386.22
344,1386.21
345,1386.21
346,1386.2
347,1386.19
348,1386.19
349,1386.18
350,1386.17
351,1386.17
352,1386.16
353,1386.15
354,1386.15
355,1386.14
356,1386.14
357,1386.13
358,1386.12
359,1401.12
360,1401.11
361,1416.11
362,1416.1
363,1416.1
364,1431.09
365,1431.08
366,1431.08
367,201.073
368,351.068
369,351.062
370,351.057
371,366.051
372,366.046
373,366.041
374,366.035
375,366.03
376,366.025
377,366.02
378,366.015
379,366.01
380,366.005
381,366
382,380.995
383,380.99
384,395.985
385,395.98
386,410.975
387,410.97
388,410.966
389,410.961
390,410.956
391,410.952
392,425.947
393,425.942
394,440.938
395,440.933
396,440.929
397,440.924
398,455.92
399,455.915
400,470.911
401,485.907
402,485.902
403,485.898
404,485.894
405,485.89
406,485.885
407,500.881
408,500.877
409,515.873
410,530.869
411,530.865
412,530.861
413,530.857
414,530.853
415,530.849
416,530.845
417,530.841
418,545.837
419,545.833
420,560.83
421,560.826
422,575.822
423,575.818
424,575.815
425,575.811
426,575.807
427,590.804
428,590.8
429,605.796
430,605.793
431,620.789
432,620.786
433,620.782
434,620.779
435,635.775
436,635.772
437,650.769
438,665.765
439,665.762
440,665.758
441,680.755
442,680.752
443,680.748
444,680.745
445,680.742
446,680.739
447,680.736
448,680.732
449,680.729
450,680.726
451,695.723
452,695.72
453,710.717
454,710.714
455,725.711
456,725.708
457,725.705
458,740.702
459,740.699
460,740.696
461,740.693
462,755.69
463,755.687
464,770.684
465,770.681
466,785.678
467,785.676
468,785.673
469,785.67
470,785.667
471,800.664
472,800.662
473,800.659
474,815.656
475,815.653
476,830.651
477,830.648
478,845.645
479,845.643
480,845.64
481,860.638
482,860.635
483,860.632
484,860.63
485,860.627
486,860.625
487,860.622
488,875.62
489,875.617
490,875.615
491,875.612
492,875.61
493,875.608
494,875.605
495,875.603
496,875.6
497,875.598
498,875.596
499,875.593
500,875.591
