step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0,0,0,0,0,0,0,0,0,0.263079,4.73692,0,0,0,0,0,0,0,0.263079,4.47384,0,0,0,0,0,0,2.61851e-39,0.263079,0,0,0,0,0,0,0,5.23702e-39,0.526157,0,6.57503e-154,0,4.47384,0,0,0,2.61851e-39,0,0,0,0,0,0,0,0,7.85553e-39,0,1.35561e-159,0,0.526157,0,0,0,0,0,0,0,0,0,4.47384,0,0,0,0,0,0,7.85553e-39,0,0,0,0,0,0,0,0,0,5,0
1,0,0,0,0,0,0,0,0,0.604389,4.39561,0,0,0,0,0,0,0,0.496226,3.89939,0,0,0,0,0,0,0.108162,0.496226,0,0,0,0,0,0,0,0.216325,0.776127,0,5.20477e-154,0,3.89939,0,0,0,0.108162,0,0,0,0,0,0,0,0,0.324487,0,0.0836555,0,0.692472,0,0,0,0,0,0,0,0,0,3.89939,0,0,0,0,0,0,0.408143,0,0,0,0,0,0,0,0,0,4.59186,0
2,0,0,0,0,0,0,0,0,0.777853,4.22215,0,0,0,0,0,0,0,0.598131,3.62402,0,0,0,0,0,0,0.179722,0.598131,0,0,0,0,0,0,0,0.359443,0.836819,0,4.42084e-154,0,3.62402,0,0,0,0.179722,0,0,0,0,0,0,0,0,0.539165,0,0.0782327,0,0.758586,0,0,0,0,0,0,0,0,0,3.62402,0,0,0,0,0,0,0.617398,0,0,0,0,0,0,0,0,0,4.3826,0
3,0,0,0,0,0,0,0,0,0.903468,4.09653,0,0,0,0,0,0,0,0.66691,3.42962,0,0,0,0,0,0,0.236557,0.66691,0,0,0,0,0,0,0,0.473115,0.860706,0,3.86281e-154,0,3.42962,0,0,0,0.236557,0,0,0,0,0,0,0,0,0.709672,0,0.072271,0,0.788435,0,0,0,0,0,0,0,0,0,3.42962,0,0,0,0,0,0,0.781943,0,0,0,0,0,0,0,0,0,4.21806,0
4,0,0,0,0,0,0,0,0,1.00154,3.99846,0,0,0,0,0,0,0,0.717193,3.28127,0,0,0,0,0,0,0.284347,0.717193,0,0,0,0,0,0,0,0.568694,0.865693,0,3.43237e-154,0,3.28127,0,0,0,0.284347,0,0,0,0,0,0,0,0,0.853041,0,0.0665446,0,0.799148,0,0,0,0,0,0,0,0,0,3.28127,0,0,0,0,0,0,0.919586,0,0,0,0,0,0,0,0,0,4.08041,0
5,0,0,0,0,0,0,0,0,1.08198,3.91802,0,0,0,0,0,0,0,0.756099,3.16192,0,0,0,0,0,0,0.32588,0.756099,0,0,0,0,0,0,0,0.65176,0.860438,0,3.08289e-154,0,3.16192,0,0,0,0.32588,0,0,0,0,0,0,0,0,0.97764,0,0.0611792,0,0.799259,0,0,0,0,0,0,0,0,0,3.16192,0,0,0,0,0,0,1.03882,0,0,0,0,0,0,0,0,0,3.96118,0
6,0,0,0,0,0,0,0,0,1.15028,3.84972,0,0,0,0,0,0,0,0.787544,3.06218,0,0,0,0,0,0,0.362732,0.787544,0,0,0,0,0,0,0,0.725464,0.849625,0,2.78926e-154,0,3.06218,0,0,0,0.362732,0,0,0,0,0,0,0,0,1.0882,0,0.0562184,0,0.793406,0,0,0,0,0,0,0,0,0,3.06218,0,0,0,0,0,0,1.14441,0,0,0,0,0,0,0,0,0,3.85559,0
7,0,0,0,0,0,0,0,0,1.20941,3.79059,0,0,0,0,0,0,0,0.813592,2.977,0,0,0,0,0,0,0.395818,0.813592,0,0,0,0,0,0,0,0.791637,0.835548,0,2.53747e-154,0,2.977,0,0,0,0.395818,0,0,0,0,0,0,0,0,1.18746,0,0.0516587,0,0.783889,0,0,0,0,0,0,0,0,0,2.977,0,0,0,0,0,0,1.23911,0,0,0,0,0,0,0,0,0,3.76089,0
8,0,0,0,0,0,0,0,0,1.26141,3.73859,0,0,0,0,0,0,0,0.835621,2.90297,0,0,0,0,0,0,0.425789,0.835621,0,0,0,0,0,0,0,0.851578,0.819664,0,2.31818e-154,0,2.90297,0,0,0,0.425789,0,0,0,0,0,0,0,0,1.27737,0,0.0474822,0,0.772182,0,0,0,0,0,0,0,0,0,2.90297,0,0,0,0,0,0,1.32485,0,0,0,0,0,0,0,0,0,3.67515,0
9,0,0,0,0,0,0,0,0,1.3077,3.6923,0,0,0,0,0,0,0,0.854579,2.83772,0,0,0,0,0,0,0.453125,0.854579,0,0,0,0,0,0,0,0.906249,0.802909,0,2.1249e-154,0,2.83772,0,0,0,0.453125,0,0,0,0,0,0,0,0,1.35937,0,0.0436643,0,0.759245,0,0,0,0,0,0,0,0,0,2.83772,0,0,0,0,0,0,1.40304,0,0,0,0,0,0,0,0,0,3.59696,0
10,0,0,0,0,0,0,0,0,1.34933,3.65067,0,0,0,0,0,0,0,0.871137,2.77953,0,0,0,0,0,0,0.478194,0.871137,0,0,0,0,0,0,0,0.956388,0.785887,0,1.95294e-154,0,2.77953,0,0,0,0.478194,0,0,0,0,0,0,0,0,1.43458,0,0.0401778,0,0.745709,0,0,0,0,0,0,0,0,0,2.77953,0,0,0,0,0,0,1.47476,0,0,0,0,0,0,0,0,0,3.52524,0
11,0,0,0,0,0,0,0,0,1.38716,3.61284,0,0,0,0,0,0,0,0.885873,2.72697,0,0,0,0,0,0,0.501288,0.885873,0,0,0,0,0,0,0,1.00258,0.76917,0,1.56662e-06,0,2.72696,0,0,0,0.501288,0,0,0,0,0,0,0,0,1.50386,0,0.0369932,0,0.732179,0,0,0,0,0,0,0,0,0,2.72696,0,0,0,0,0,0,1.54086,0,0,0,0,0,0,0,0,0,3.45914,0
12,0,0,0,0,0,0,0,0,1.42198,3.57802,0,0,0,0,0,0,0,0.899341,2.67868,0,0,0,0,0,0,0.522639,0.899341,0,0,0,0,0,0,0,1.04528,0.753404,0,7.67955e-06,0,2.67867,0,0,0,0.522639,0,0,0,0,0,0,0,0,1.56792,0,0.0340805,0,0.719331,0,0,0,0,0,0,0,0,0,2.67867,0,0,0,0,0,0,1.602,0,0,0,0,0,0,0,0,0,3.398,0
13,0,0,0,0,0,0,0,0,1.45413,3.54587,0,0,0,0,0,0,0,0.911701,2.63417,0,0,0,0,0,0,0.542431,0.911701,0,0,0,0,0,0,0,1.08486,0.738538,0,1.63396e-05,0,2.63415,0,0,0,0.542431,0,0,0,0,0,0,0,0,1.62729,0,0.0314161,0,0.707139,0,0,0,0,0,0,0,0,0,2.63415,0,0,0,0,0,0,1.65871,0,0,0,0,0,0,0,0,0,3.34129,0
14,0,0,0,0,0,0,0,0,1.48391,3.51609,0,0,0,0,0,0,0,0.923086,2.593,0,0,0,0,0,0,0.560825,0.923086,0,0,0,0,0,0,0,1.12165,0.724523,0,2.61968e-05,0,2.59298,0,0,0,0.560825,0,0,0,0,0,0,0,0,1.68247,0,0.0289778,0,0.695572,0,0,0,0,0,0,0,0,0,2.59298,0,0,0,0,0,0,1.71145,0,0,0,0,0,0,0,0,0,3.28855,0
