step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0,0,0,0,0,0,0,0,0,2.46784,7.53216,0,0,0,0,0,0,0,2.46784,5.06431,0,0,0,0,0,0,0,2.46784,0,0,0,0,0,0,0,0,4.93569,0,1.53376e-107,5.06431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93569,0,7.62817e-97,5.06431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93569,0,0,0,0,0,0,0,0,5.06431
1,0,0,0,0,0,0,0,0,2.56896,7.43104,0,0,0,0,0,0,0,2.56896,4.86207,0,0,0,0,0,0,0,2.56896,0,0,0,0,0,0,0,0,5.13793,0,1.42415e-107,4.86207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13793,0,7.09471e-97,4.86207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13793,0,0,0,0,0,0,0,0,4.86207
2,0,0,0,0,0,0,0,0,2.61143,7.38857,0,0,0,0,0,0,0,2.61143,4.77715,0,0,0,0,0,0,0,2.61143,0,0,0,0,0,0,0,0,5.22285,0,1.34331e-107,4.77715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22285,0,6.75794e-97,4.77715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22285,0,0,0,0,0,0,0,0,4.77715
3,0,0,0,0,0,0,0,0,2.63108,7.36892,0,0,0,0,0,0,0,2.63108,4.73785,0,0,0,0,0,0,0,2.63108,0,0,0,0,0,0,0,0,5.26215,0,1.27509e-107,4.73785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26215,0,6.4996e-97,4.73785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26215,0,0,0,0,0,0,0,0,4.73785
4,0,0,0,0,0,0,0,0,2.63822,7.36178,0,0,0,0,0,0,0,2.63822,4.72356,0,0,0,0,0,0,0,2.63822,0,0,0,0,0,0,0,0,5.27644,0,1.21506e-107,4.72356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27644,0,6.28501e-97,4.72356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27644,0,0,0,0,0,0,0,0,4.72356
5,0,0,0,0,0,0,0,0,2.63821,7.36179,0,0,0,0,0,0,0,2.63821,4.72358,0,0,0,0,0,0,0,2.63821,0,0,0,0,0,0,0,0,5.27642,0,1.16086e-107,4.72358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27642,0,6.09653e-97,4.72358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27642,0,0,0,0,0,0,0,0,4.72358
6,0,0,0,0,0,0,0,0,2.63588,7.36412,0,0,0,0,0,0,0,2.63588,4.72825,0,0,0,0,0,0,0,2.63588,0,0,0,0,0,0,0,0,5.27175,0,1.11112e-107,4.72825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27175,0,5.92441e-97,4.72825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27175,0,0,0,0,0,0,0,0,4.72825
7,0,0,0,0,0,0,0,0,2.63202,7.36798,0,0,0,0,0,0,0,2.63202,4.73596,0,0,0,0,0,0,0,2.63202,0,0,0,0,0,0,0,0,5.26404,0,1.065e-107,4.73596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26404,0,5.76402e-97,4.73596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26404,0,0,0,0,0,0,0,0,4.73596
8,0,0,0,0,0,0,0,0,2.62718,7.37282,0,0,0,0,0,0,0,2.62718,4.74564,0,0,0,0,0,0,0,2.62718,0,0,0,0,0,0,0,0,5.25436,0,1.02191e-107,4.74564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25436,0,5.61229e-97,4.74564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25436,0,0,0,0,0,0,0,0,4.74564
9,0,0,0,0,0,0,0,0,2.62174,7.37826,0,0,0,0,0,0,0,2.62174,4.75652,0,0,0,0,0,0,0,2.62174,0,0,0,0,0,0,0,0,5.24348,0,9.81413e-108,4.75652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24348,0,5.46716e-97,4.75652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24348,0,0,0,0,0,0,0,0,4.75652
