step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,49.9793,30.0125,30.0125,60.3619,59.9793,3,3,17.3193,7.31925,3,17.3193,7.31925,46.6687,36.6687,26.6687
1,42.1934,33.4597,33.4597,54.5175,52.1934,3.05054,3.05054,19.7885,9.78849,3.05054,19.7885,9.78849,39.8463,29.8463,19.8463
2,38.8323,34.719,34.719,51.9717,48.8323,3.13954,3.13954,20.6254,10.6254,3.13954,20.6254,10.6254,36.8782,26.8782,16.8782
3,36.7943,35.2862,35.2862,50.3109,46.7943,3.24174,3.24174,20.9949,10.9949,3.24174,20.9949,10.9949,35.0196,25.0196,15.0196
4,35.4668,35.472,35.472,49.1207,45.4668,3.34929,3.34929,21.1084,11.1084,3.34929,21.1084,11.1084,33.7571,23.7571,13.7571
5,34.5569,35.4407,35.4407,48.2104,44.5569,3.45877,3.45877,21.0773,11.0773,3.45877,21.0773,11.0773,32.847,22.847,12.847
6,33.8626,35.3261,35.3261,47.4714,43.8626,3.5684,3.5684,20.9862,10.9862,3.5684,20.9862,10.9862,32.1316,22.1316,12.1316
7,33.3212,35.1592,35.1592,46.8559,43.3212,3.67682,3.67682,20.8584,10.8584,3.67682,20.8584,10.8584,31.5551,21.5551,11.5551
8,32.8907,34.961,34.961,46.3326,42.8907,3.7832,3.7832,20.709,10.709,3.7832,20.709,10.709,31.0806,21.0806,11.0806
9,32.5425,34.7454,34.7454,45.8799,42.5425,3.88699,3.88699,20.5483,10.5483,3.88699,20.5483,10.5483,30.6827,20.6827,10.6827
10,32.2563,34.5219,34.5219,45.4829,42.2563,3.98785,3.98785,20.3828,10.3828,3.98785,20.3828,10.3828,30.3438,20.3438,10.3438
11,32.0165,34.2978,34.2978,45.1292,42.0165,4.08557,4.08557,20.2181,10.2181,4.08557,20.2181,10.2181,30.0496,20.0496,10.0496
12,31.8097,34.0794,34.0794,44.8081,41.8097,4.18001,4.18001,20.0594,10.0594,4.18001,20.0594,10.0594,29.7881,19.7881,9.78808
13,31.6302,33.868,33.868,44.5151,41.6302,4.27108,4.27108,19.907,9.90699,4.27108,19.907,9.90699,29.5541,19.5541,9.55414
14,31.4734,33.6642,33.6642,44.2467,41.4734,4.35874,4.35874,19.7612,9.7612,4.35874,19.7612,9.7612,29.3437,19.3437,9.34367
15,31.3356,33.4686,33.4686,43.9999,41.3356,4.44302,4.44302,19.6221,9.62208,4.44302,19.6221,9.62208,29.1533,19.1533,9.1533
16,31.2138,33.2814,33.2814,43.7721,41.2138,4.52395,4.52395,19.4896,9.48958,4.52395,19.4896,9.48958,28.9803,18.9803,8.98029
17,31.1055,33.1025,33.1025,43.5613,41.1055,4.6016,4.6016,19.3636,9.36356,4.6016,19.3636,9.36356,28.8224,18.8224,8.82237
18,31.0087,32.932,32.932,43.3658,41.0087,4.67607,4.67607,19.2438,9.24383,4.67607,19.2438,9.24383,28.6776,18.6776,8.67764
19,30.9217,32.7695,32.7695,43.1839,40.9217,4.74745,4.74745,19.1302,9.13016,4.74745,19.1302,9.13016,28.5445,18.5445,8.5445
20,30.8432,32.615,32.615,43.0144,40.8432,4.81584,4.81584,19.0223,9.02231,4.81584,19.0223,9.02231,28.4216,18.4216,8.42163
21,30.772,32.4681,32.4681,42.856,40.772,4.88135,4.88135,18.92,8.92001,4.88135,18.92,8.92001,28.3079,18.3079,8.30789
22,30.7071,32.3286,32.3286,42.7079,40.7071,4.94408,4.94408,18.823,8.82299,4.94408,18.823,8.82299,28.2023,18.2023,8.2023
23,30.6478,32.1961,32.1961,42.5691,40.6478,5.00415,5.00415,18.731,8.73099,5.00415,18.731,8.73099,28.104,18.104,8.10403
24,30.5933,32.0703,32.0703,42.4389,40.5933,5.06167,5.06167,18.6437,8.64375,5.06167,18.6437,8.64375,28.0124,18.0124,8.01236
25,30.5431,31.9508,31.9508,42.3165,40.5431,5.11673,5.11673,18.561,8.561,5.11673,18.561,8.561,27.9267,17.9267,7.92668
26,30.4966,31.8375,31.8375,42.2014,40.4966,5.16945,5.16945,18.4825,8.48251,5.16945,18.4825,8.48251,27.8464,17.8464,7.84642
27,30.4535,31.7299,31.7299,42.093,40.4535,5.21991,5.21991,18.408,8.40804,5.21991,18.408,8.40804,27.7711,17.7711,7.77113
28,30.4134,31.6278,31.6278,41.9908,40.4134,5.26823,5.26823,18.3374,8.33735,5.26823,18.3374,8.33735,27.7004,17.7004,7.70038
29,30.376,31.5308,31.5308,41.8944,40.376,5.31448,5.31448,18.2703,8.27025,5.31448,18.2703,8.27025,27.6338,17.6338,7.6338
30,30.341,31.4388,31.4388,41.8034,40.341,5.35877,5.35877,18.2065,8.20652,5.35877,18.2065,8.20652,27.5711,17.5711,7.57106
