step,stayUtil
0,13
1,168.38
2,221.816
3,250.585
4,261.252
5,271.479
6,281.317
7,317.953
8,337.346
9,341.996
10,346.581
11,351.103
12,355.566
13,359.972
14,384.613
15,395.18
16,405.463
17,432.708
18,446.683
19,448.443
20,450.195
21,451.941
22,453.679
23,455.411
24,457.136
25,458.854
26,460.566
27,462.271
28,463.97
29,480.388
30,481.722
31,481.722
32,481.722
33,481.722
34,481.722
35,481.722
36,481.722
37,481.722
38,481.722
39,481.722
40,481.722
41,481.722
42,481.722
43,481.722
44,481.722
45,481.722
46,481.722
47,481.722
48,481.722
49,481.722
50,481.722
51,481.722
52,481.722
53,481.722
54,481.722
55,481.722
56,481.722
57,481.722
58,481.722
59,481.722
60,481.722
61,481.722
62,481.722
63,481.722
64,481.722
65,481.722
66,481.722
67,481.722
68,481.722
69,481.722
70,481.722
71,481.722
72,481.722
73,481.722
74,481.722
75,481.722
76,481.722
77,481.722
78,481.722
79,481.722
80,481.722
81,481.722
82,481.722
83,481.722
84,481.722
85,481.722
86,481.722
87,481.722
88,481.722
89,481.722
90,481.722
91,481.722
92,481.722
93,481.722
94,481.722
95,481.722
96,481.722
97,481.722
98,481.722
99,481.722
100,481.722
101,481.722
102,481.722
103,481.722
104,481.722
105,481.722
106,481.722
107,481.722
108,481.722
109,481.722
110,481.722
111,481.722
112,481.722
113,481.722
114,481.722
115,481.722
116,481.722
117,481.722
118,481.722
119,481.722
120,481.722
121,481.722
122,481.722
123,481.722
124,481.722
125,481.722
126,481.722
127,481.722
128,481.722
129,481.722
130,481.722
131,481.722
132,481.722
133,481.722
134,481.722
135,481.722
136,481.722
137,481.722
138,481.722
139,481.722
140,481.722
141,481.722
142,481.722
143,481.722
144,481.722
145,481.722
146,481.722
147,481.722
148,481.722
149,481.722
150,481.722
151,481.722
152,481.722
153,481.722
154,481.722
155,481.722
156,481.722
157,481.722
158,481.722
159,481.722
160,481.722
161,481.722
162,481.722
163,481.722
164,481.722
165,481.722
166,481.722
167,481.722
168,481.722
169,481.722
170,481.722
171,481.722
172,481.722
173,481.722
174,481.722
175,481.722
176,481.722
177,481.722
178,481.722
179,481.722
180,481.722
181,481.722
182,481.722
183,481.722
184,481.722
185,481.722
186,481.722
187,481.722
188,481.722
189,481.722
190,481.722
191,481.722
192,481.722
193,481.722
194,481.722
195,481.722
196,481.722
197,481.722
198,481.722
199,481.722
200,481.722
201,481.722
202,481.722
203,481.722
204,481.722
205,481.722
206,481.722
207,481.722
208,481.722
209,481.722
210,481.722
211,481.722
212,481.722
213,481.722
214,481.722
215,481.722
216,481.722
217,481.722
218,481.722
219,481.722
220,481.722
221,481.722
222,481.722
223,481.722
224,481.722
225,481.722
226,481.722
227,481.722
228,481.722
229,481.722
230,481.722
231,481.722
232,481.722
233,481.722
234,481.722
235,481.722
236,481.722
237,481.722
238,481.722
239,481.722
240,481.722
241,481.722
242,481.722
243,481.722
244,481.722
245,481.722
246,481.722
247,481.722
248,481.722
249,481.722
250,481.722
251,481.722
252,481.722
253,481.722
254,481.722
255,481.722
256,481.722
257,481.722
258,481.722
259,481.722
260,481.722
261,481.722
262,481.722
263,481.722
264,481.722
265,481.722
266,481.722
267,481.722
268,481.722
269,481.722
270,481.722
271,481.722
272,481.722
273,481.722
274,481.722
275,481.722
276,481.722
277,481.722
278,481.722
279,481.722
280,481.722
281,481.722
282,481.722
283,481.722
284,481.722
285,481.722
286,481.722
287,481.722
288,481.722
289,481.722
290,481.722
291,481.722
292,481.722
293,481.722
294,481.722
295,481.722
296,481.722
297,481.722
298,481.722
299,481.722
300,481.722
301,481.722
302,481.722
303,481.722
304,481.722
305,481.722
306,481.722
307,481.722
308,481.722
309,481.722
310,481.722
311,481.722
312,481.722
313,481.722
314,481.722
315,481.722
316,481.722
317,481.722
318,481.722
319,481.722
320,481.722
321,481.722
322,481.722
323,481.722
324,481.722
325,481.722
326,481.722
327,481.722
328,481.722
329,481.722
330,481.722
331,481.722
332,481.722
333,481.722
334,481.722
335,481.722
336,481.722
337,481.722
338,481.722
339,481.722
340,481.722
341,481.722
342,481.722
343,481.722
344,481.722
345,481.722
346,481.722
347,481.722
348,481.722
349,481.722
350,481.722
351,481.722
352,481.722
353,481.722
354,481.722
355,481.722
356,481.722
357,481.722
358,481.722
359,481.722
360,481.722
361,481.722
362,481.722
363,481.722
364,481.722
365,481.722
366,481.722
367,481.722
368,481.722
369,481.722
370,481.722
371,481.722
372,481.722
373,481.722
374,481.722
375,481.722
376,481.722
377,481.722
378,481.722
379,481.722
380,481.722
381,481.722
382,481.722
383,481.722
384,481.722
385,481.722
386,481.722
387,481.722
388,481.722
389,481.722
390,481.722
391,481.722
392,481.722
393,481.722
394,481.722
395,481.722
396,481.722
397,481.722
398,481.722
399,481.722
400,481.722
401,481.722
402,481.722
403,481.722
404,481.722
405,481.722
406,481.722
407,481.722
408,481.722
409,481.722
410,481.722
411,481.722
412,481.722
413,481.722
414,481.722
415,481.722
416,481.722
417,481.722
418,481.722
419,481.722
420,481.722
421,481.722
422,481.722
423,481.722
424,481.722
425,481.722
426,481.722
427,481.722
428,481.722
429,481.722
430,481.722
431,481.722
432,481.722
433,481.722
434,481.722
435,481.722
436,481.722
437,481.722
438,481.722
439,481.722
440,481.722
441,481.722
442,481.722
443,481.722
444,481.722
445,481.722
446,481.722
447,481.722
448,481.722
449,481.722
450,481.722
451,481.722
452,481.722
453,481.722
454,481.722
455,481.722
456,481.722
457,481.722
458,481.722
459,481.722
460,481.722
461,481.722
462,481.722
463,481.722
464,481.722
465,481.722
466,481.722
467,481.722
468,481.722
469,481.722
470,481.722
471,481.722
472,481.722
473,481.722
474,481.722
475,481.722
476,481.722
477,481.722
478,481.722
479,481.722
480,481.722
481,481.722
482,481.722
483,481.722
484,481.722
485,481.722
486,481.722
487,481.722
488,481.722
489,481.722
490,481.722
491,481.722
492,481.722
493,481.722
494,481.722
495,481.722
496,481.722
497,481.722
498,481.722
499,481.722
500,481.722
