step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,5.06431,2.46784,2.46784,1.53376e-107,7.62817e-97,2.61851e-39,2.61851e-39,6.77807e-160,0.263079,2.61851e-39,6.77807e-160,0.263079,1.08694e-322,6.57503e-154,4.47384
1,4.86207,2.56896,2.56896,1.42415e-107,7.09471e-97,0.108162,0.108162,0.0418277,0.346236,0.108162,0.0418277,0.346236,7.41098e-323,5.20477e-154,3.89939
2,4.77715,2.61143,2.61143,1.34331e-107,6.75794e-97,0.179722,0.179722,0.0391164,0.379293,0.179722,0.0391164,0.379293,5.92879e-323,4.42084e-154,3.62402
3,4.73785,2.63108,2.63108,1.27509e-107,6.4996e-97,0.236557,0.236557,0.0361355,0.394217,0.236557,0.0361355,0.394217,5.92879e-323,3.86281e-154,3.42962
4,4.72356,2.63822,2.63822,1.21506e-107,6.28501e-97,0.284347,0.284347,0.0332723,0.399574,0.284347,0.0332723,0.399574,5.92879e-323,3.43237e-154,3.28127
5,4.72358,2.63821,2.63821,1.16086e-107,6.09653e-97,0.32588,0.32588,0.0305896,0.399629,0.32588,0.0305896,0.399629,5.92879e-323,3.08289e-154,3.16192
6,4.72825,2.63588,2.63588,1.11112e-107,5.92441e-97,0.362732,0.362732,0.0281092,0.396703,0.362732,0.0281092,0.396703,5.92879e-323,2.78926e-154,3.06218
7,4.73596,2.63202,2.63202,1.065e-107,5.76402e-97,0.395818,0.395818,0.0258293,0.391945,0.395818,0.0258293,0.391945,5.92879e-323,2.53747e-154,2.977
8,4.74564,2.62718,2.62718,1.02191e-107,5.61229e-97,0.425789,0.425789,0.0237411,0.386091,0.425789,0.0237411,0.386091,5.92879e-323,2.31818e-154,2.90297
9,4.75652,2.62174,2.62174,9.81413e-108,5.46716e-97,0.453125,0.453125,0.0218322,0.379622,0.453125,0.0218322,0.379622,5.92879e-323,2.1249e-154,2.83772
10,4.76807,2.61597,2.61597,9.43193e-108,5.32723e-97,0.478194,0.478194,0.0200889,0.372854,0.478194,0.0200889,0.372854,5.92879e-323,1.95294e-154,2.77953
11,4.77992,2.61004,2.61004,9.06998e-108,5.19155e-97,0.501288,0.501288,0.0184966,0.366088,0.501288,0.0184966,0.366088,5.92879e-323,1.56662e-06,2.72696
12,4.79183,2.60409,2.60409,8.72633e-108,5.05949e-97,0.522639,0.522639,0.0170403,0.359662,0.522639,0.0170403,0.359662,5.92879e-323,7.67955e-06,2.67867
13,4.80365,2.59817,2.59817,8.3995e-108,4.93067e-97,0.542431,0.542431,0.015708,0.353561,0.542431,0.015708,0.353561,5.92879e-323,1.63396e-05,2.63415
14,4.81528,2.59236,2.59236,8.08818e-108,4.80482e-97,0.560825,0.560825,0.0144889,0.347773,0.560825,0.0144889,0.347773,5.92879e-323,2.61968e-05,2.59298
15,4.82664,2.58668,2.58668,7.79125e-108,4.68173e-97,0.577955,0.577955,0.0133726,0.342281,0.577955,0.0133726,0.342281,5.92879e-323,3.63543e-05,2.55479
16,4.83767,2.58116,2.58116,7.50771e-108,4.56125e-97,0.59394,0.59394,0.01235,0.33707,0.59394,0.01235,0.33707,5.92879e-323,4.62311e-05,2.51929
17,4.84835,2.57583,2.57583,7.2367e-108,4.44327e-97,0.608885,0.608885,0.0114124,0.332125,0.608885,0.0114124,0.332125,5.92879e-323,5.54655e-05,2.48621
18,4.85863,2.57068,2.57068,6.97741e-108,4.32772e-97,0.62288,0.62288,0.0105523,0.327429,0.62288,0.0105523,0.327429,5.92879e-323,6.38478e-05,2.45533
19,4.86852,2.56574,2.56574,6.72914e-108,4.21454e-97,0.636004,0.636004,0.00976259,0.322969,0.636004,0.00976259,0.322969,5.92879e-323,7.1272e-05,2.42645
20,4.87801,2.561,2.561,6.49125e-108,4.10368e-97,0.648331,0.648331,0.00903704,0.318729,0.648331,0.00903704,0.318729,5.92879e-323,7.77023e-05,2.3994
21,4.88708,2.55646,2.55646,6.26314e-108,3.99511e-97,0.659922,0.659922,0.00836992,0.314697,0.659922,0.00836992,0.314697,5.92879e-323,8.31497e-05,2.37402
22,4.89575,2.55212,2.55212,6.04428e-108,3.88881e-97,0.670834,0.670834,0.00775606,0.310859,0.670834,0.00775606,0.310859,5.92879e-323,8.76545e-05,2.35018
23,4.90403,2.54799,2.54799,5.83418e-108,3.78476e-97,0.68112,0.68112,0.00719082,0.307205,0.68112,0.00719082,0.307205,5.92879e-323,9.12756e-05,2.32776
24,4.91192,2.54404,2.54404,5.63239e-108,3.68293e-97,0.690824,0.690824,0.00666995,0.303722,0.690824,0.00666995,0.303722,5.92879e-323,9.40815e-05,2.30665
