step,0,1,2,3
0,4.06239,-1,9.06239,6.12478
1,4.03184,-1,9.03184,6.06369
2,3.99934,-1,8.99934,5.99867
3,3.96676,-1,8.96676,5.93353
4,3.93477,-1,8.93477,5.86955
5,3.90341,-1,8.90341,5.80682
6,3.87313,-1,8.87313,5.74626
7,3.84388,-1,8.84388,5.68775
8,3.81561,-1,8.81561,5.63121
9,3.78827,-1,8.78827,5.57655
10,3.76184,-1,8.76184,5.52367
11,3.73626,-1,8.73626,5.47252
12,3.7115,-1,8.7115,5.423
13,3.68753,-1,8.68753,5.37506
14,3.66431,-1,8.66431,5.32863
15,3.64182,-1,8.64182,5.28363
16,3.62001,-1,8.62001,5.24002
17,3.59887,-1,8.59887,5.19774
18,3.57837,-1,8.57837,5.15673
19,3.55847,-1,8.55847,5.11695
20,3.53917,-1,8.53917,5.07834
21,3.52043,-1,8.52043,5.04086
22,3.50201,-1,8.50201,5.00402
23,3.48392,-1,8.48392,4.96783
24,3.46615,-1,8.46615,4.93229
25,3.4487,-1,8.4487,4.89739
26,3.43141,-1,8.43141,4.86282
27,3.41431,-1,8.41431,4.82862
28,3.39772,-1,8.39772,4.79544
29,3.38162,-1,8.38162,4.76325
30,3.366,-1,8.366,4.732
31,3.35083,-1,8.35083,4.70167
32,3.33611,-1,8.33611,4.67221
33,3.3218,-1,8.3218,4.64361
34,3.30791,-1,8.30791,4.61582
35,3.29441,-1,8.29441,4.58881
36,3.28128,-1,8.28128,4.56257
37,3.26853,-1,8.26853,4.53706
38,3.25613,-1,8.25613,4.51225
39,3.24407,-1,8.24407,4.48813
40,3.23234,-1,8.23234,4.46467
41,3.22093,-1,8.22093,4.44185
42,3.20982,-1,8.20982,4.41964
43,3.19902,-1,8.19902,4.39803
44,3.1885,-1,8.1885,4.377
45,3.17826,-1,8.17826,4.35652
46,3.16829,-1,8.16829,4.33658
47,3.15858,-1,8.15858,4.31716
48,3.14912,-1,8.14912,4.29824
49,3.13991,-1,8.13991,4.27982
50,3.13093,-1,8.13093,4.26187
51,3.12219,-1,8.12219,4.24437
52,3.11366,-1,8.11366,4.22732
53,3.10535,-1,8.10535,4.21071
54,3.09725,-1,8.09725,4.1945
55,3.08935,-1,8.08935,4.17871
56,3.08165,-1,8.08165,4.16331
57,3.07414,-1,8.07414,4.14828
58,3.06682,-1,8.06682,4.13363
59,3.05967,-1,8.05967,4.11934
60,3.0527,-1,8.0527,4.10539
61,3.04589,-1,8.04589,4.09178
62,3.03925,-1,8.03925,4.0785
63,3.03277,-1,8.03277,4.06554
64,3.02645,-1,8.02645,4.05289
65,3.02027,-1,8.02027,4.04054
66,3.01424,-1,8.01424,4.02848
67,3.00835,-1,8.00835,4.01671
68,3.0026,-1,8.0026,4.00521
69,2.99699,-1,7.99699,3.99398
70,2.99151,-1,7.99151,3.98301
71,2.98615,-1,7.98615,3.9723
72,2.98091,-1,7.98091,3.96183
73,2.9758,-1,7.9758,3.9516
74,2.9708,-1,7.9708,3.94161
75,2.96592,-1,7.96592,3.93184
76,2.96115,-1,7.96115,3.9223
77,2.95649,-1,7.95649,3.91297
78,2.95193,-1,7.95193,3.90385
79,2.94747,-1,7.94747,3.89494
80,2.94311,-1,7.94311,3.88622
81,2.93885,-1,7.93885,3.8777
82,2.93468,-1,7.93468,3.86937
83,2.93061,-1,7.93061,3.86122
84,2.92662,-1,7.92662,3.85325
85,2.92273,-1,7.92273,3.84545
86,2.91891,-1,7.91891,3.83783
87,2.91518,-1,7.91518,3.83037
88,2.91153,-1,7.91153,3.82307
89,2.90796,-1,7.90796,3.81593
90,2.90447,-1,7.90447,3.80894
91,2.90105,-1,7.90105,3.80211
92,2.89771,-1,7.89771,3.79541
93,2.89443,-1,7.89443,3.78887
94,2.89123,-1,7.89123,3.78246
95,2.88809,-1,7.88809,3.77618
96,2.88502,-1,7.88502,3.77004
97,2.88201,-1,7.88201,3.76403
98,2.87907,-1,7.87907,3.75814
99,2.87619,-1,7.87619,3.75238
100,2.87337,-1,7.87337,3.74673
101,2.8706,-1,7.8706,3.74121
102,2.8679,-1,7.8679,3.73579
103,2.86525,-1,7.86525,3.73049
104,2.86265,-1,7.86265,3.7253
105,2.86011,-1,7.86011,3.72021
106,2.85761,-1,7.85761,3.71523
107,2.85517,-1,7.85517,3.71035
108,2.85278,-1,7.85278,3.70556
109,2.85044,-1,7.85044,3.70088
110,2.84814,-1,7.84814,3.69628
111,2.84589,-1,7.84589,3.69178
112,2.84369,-1,7.84369,3.68737
113,2.84153,-1,7.84153,3.68305
114,2.83941,-1,7.83941,3.67882
115,2.83726,-1,7.83726,3.67451
116,2.83507,-1,7.83507,3.67014
117,2.83285,-1,7.83285,3.66571
118,2.83061,-1,7.83061,3.66121
119,2.82833,-1,7.82833,3.65667
120,2.82604,-1,7.82604,3.65207
121,2.82365,-1,7.82365,3.6473
122,2.82118,-1,7.82118,3.64237
123,2.81864,-1,7.81864,3.63728
124,2.81598,-1,7.81598,3.63195
125,2.8132,-1,7.8132,3.62639
126,2.81026,-1,7.81026,3.62053
127,2.80719,-1,7.80719,3.61438
128,2.80395,-1,7.80395,3.6079
129,2.80055,-1,7.80055,3.6011
130,2.7972,-1,7.7972,3.5944
131,2.79389,-1,7.79389,3.58778
132,2.79063,-1,7.79063,3.58126
133,2.78741,-1,7.78741,3.57482
134,2.78423,-1,7.78423,3.56846
135,2.78107,-1,7.78107,3.56214
136,2.77792,-1,7.77792,3.55584
137,2.77479,-1,7.77479,3.54958
138,2.77167,-1,7.77167,3.54334
139,2.76857,-1,7.76857,3.53713
140,2.76548,-1,7.76548,3.53096
141,2.76238,-1,7.76238,3.52477
142,2.75928,-1,7.75928,3.51857
143,2.75618,-1,7.75618,3.51235
144,2.75307,-1,7.75307,3.50613
145,2.74993,-1,7.74993,3.49987
146,2.74678,-1,7.74678,3.49356
147,2.74361,-1,7.74361,3.48722
148,2.74041,-1,7.74041,3.48082
149,2.73718,-1,7.73718,3.47435
150,2.73392,-1,7.73392,3.46784
151,2.73062,-1,7.73062,3.46124
152,2.72729,-1,7.72729,3.45457
153,2.72391,-1,7.72391,3.44782
154,2.7205,-1,7.7205,3.44099
155,2.71704,-1,7.71704,3.43407
156,2.71354,-1,7.71354,3.42707
157,2.71,-1,7.71,3.42
158,2.70642,-1,7.70642,3.41284
159,2.7028,-1,7.7028,3.40561
160,2.69915,-1,7.69915,3.3983
161,2.69546,-1,7.69546,3.39092
162,2.69174,-1,7.69174,3.38348
163,2.68799,-1,7.68799,3.37597
164,2.68421,-1,7.68421,3.36841
165,2.6804,-1,7.6804,3.3608
166,2.67658,-1,7.67658,3.35315
167,2.67274,-1,7.67274,3.34547
168,2.66888,-1,7.66888,3.33776
169,2.66502,-1,7.66502,3.33004
170,2.66115,-1,7.66115,3.32231
171,2.65729,-1,7.65729,3.31457
172,2.65342,-1,7.65342,3.30684
173,2.64955,-1,7.64955,3.29911
174,2.6457,-1,7.6457,3.2914
175,2.64186,-1,7.64186,3.28371
176,2.63803,-1,7.63803,3.27607
177,2.63423,-1,7.63423,3.26846
178,2.63045,-1,7.63045,3.26089
179,2.62669,-1,7.62669,3.25339
180,2.62297,-1,7.62297,3.24594
181,2.61927,-1,7.61927,3.23855
182,2.61561,-1,7.61561,3.23121
183,2.61198,-1,7.61198,3.22396
184,2.60839,-1,7.60839,3.21678
185,2.60484,-1,7.60484,3.20968
186,2.60133,-1,7.60133,3.20266
187,2.59786,-1,7.59786,3.19572
188,2.59444,-1,7.59444,3.18888
189,2.59106,-1,7.59106,3.18212
190,2.58772,-1,7.58772,3.17544
191,2.58443,-1,7.58443,3.16885
192,2.58117,-1,7.58117,3.16235
193,2.57797,-1,7.57797,3.15594
194,2.57482,-1,7.57482,3.14963
195,2.57171,-1,7.57171,3.14342
196,2.56865,-1,7.56865,3.1373
197,2.56564,-1,7.56564,3.13127
198,2.56267,-1,7.56267,3.12534
199,2.55974,-1,7.55974,3.11949
200,2.55686,-1,7.55686,3.11373
201,2.55403,-1,7.55403,3.10805
202,2.55123,-1,7.55123,3.10246
203,2.54848,-1,7.54848,3.09696
204,2.54579,-1,7.54579,3.09157
205,2.54314,-1,7.54314,3.08628
206,2.54055,-1,7.54055,3.08109
207,2.538,-1,7.538,3.07599
208,2.53549,-1,7.53549,3.07099
209,2.53304,-1,7.53304,3.06607
210,2.53062,-1,7.53062,3.06125
211,2.52825,-1,7.52825,3.05651
212,2.52593,-1,7.52593,3.05185
213,2.52364,-1,7.52364,3.04728
214,2.52139,-1,7.52139,3.04279
215,2.51919,-1,7.51919,3.03838
216,2.51702,-1,7.51702,3.03404
217,2.51489,-1,7.51489,3.02979
218,2.5128,-1,7.5128,3.0256
