step,sumCost
0,117.5
1,105.557
2,94.5523
3,84.4847
4,75.3547
5,67.1621
6,59.907
7,53.5894
8,48.2093
9,43.7667
10,40.2616
11,37.6941
12,36.064
13,35.3714
14,35.6163
15,36.7987
16,38.9186
17,41.976
18,45.971
19,50.9034
20,56.7733
21,107.344
22,96.3387
23,86.2711
24,77.141
25,68.9484
26,61.6933
27,55.3757
28,49.9957
29,45.5531
30,42.048
31,39.4804
32,37.8503
33,37.1577
34,37.4026
35,38.5851
36,40.705
37,43.7624
38,47.7573
39,52.6897
40,58.5596
41,98.125
42,88.0574
43,78.9273
44,70.7347
45,63.4797
46,57.1621
47,51.782
48,47.3394
49,43.8343
50,41.2667
51,39.6366
52,38.9441
53,39.189
54,40.3714
55,42.4913
56,45.5487
57,49.5436
58,54.476
59,60.346
60,89.8438
61,80.7137
62,72.5211
63,65.266
64,58.9484
65,53.5683
66,49.1257
67,45.6207
68,43.0531
69,41.423
70,40.7304
71,40.9753
72,42.1577
73,44.2776
74,47.3351
75,51.33
76,56.2624
77,62.1323
78,82.5
79,74.3074
80,67.0523
81,60.7347
82,55.3547
83,50.9121
84,47.407
85,44.8394
86,43.2093
87,42.5167
88,42.7616
89,43.9441
90,46.064
91,49.1214
92,53.1163
93,58.0487
94,63.9186
95,76.0938
96,68.8387
97,62.5211
98,57.141
99,52.6984
100,49.1933
101,46.6257
102,44.9957
103,44.3031
104,44.548
105,45.7304
106,47.8503
107,50.9077
108,54.9026
109,59.8351
110,65.705
111,70.625
112,64.3074
113,58.9273
114,54.4847
115,50.9797
116,48.4121
117,46.782
118,46.0894
119,46.3343
120,47.5167
121,49.6366
122,52.6941
123,56.689
124,61.6214
125,67.4913
126,66.0938
127,60.7137
128,56.2711
129,52.766
130,50.1984
131,48.5683
132,47.8757
133,48.1207
134,49.3031
135,51.423
136,54.4804
137,58.4753
138,63.4077
139,69.2776
140,62.5
141,58.0574
142,54.5523
143,51.9847
144,50.3547
145,49.6621
146,49.907
147,51.0894
148,53.2093
149,56.2667
150,60.2616
151,65.1941
152,71.064
153,59.8438
154,56.3387
155,53.7711
156,52.141
157,51.4484
158,51.6933
159,52.8757
160,54.9957
161,58.0531
162,62.048
163,66.9804
164,72.8503
165,58.125
166,55.5574
167,53.9273
168,53.2347
169,53.4797
170,54.6621
171,56.782
172,59.8394
173,63.8343
174,68.7667
175,74.6366
176,57.3438
177,55.7137
178,55.0211
179,55.266
180,56.4484
181,58.5683
182,61.6257
183,65.6207
184,70.5531
185,76.423
186,57.5
187,56.8074
188,57.0523
189,58.2347
190,60.3547
191,63.4121
192,67.407
193,72.3394
194,78.2093
195,58.5938
196,58.8387
197,60.0211
198,62.141
199,65.1984
200,69.1933
201,74.1257
202,79.9957
203,60.625
204,61.8074
205,63.9273
206,66.9847
207,70.9797
208,75.9121
209,81.782
210,63.5938
211,65.7137
212,68.7711
213,72.766
214,77.6984
215,83.5683
216,67.5
217,70.5574
218,74.5523
219,79.4847
220,85.3547
221,72.3438
222,76.3387
223,81.2711
224,87.141
225,78.125
226,83.0574
227,88.9273
228,84.8438
229,90.7137
230,92.5
