step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,5.06422,2.46789,2.46789,1.43292e-107,7.17773e-97,2.55245e-39,2.55245e-39,6.14625e-160,0.263001,2.55245e-39,6.14625e-160,0.263001,1.08694e-322,5.97504e-154,4.474
1,4.86198,2.56901,2.56901,1.33052e-107,6.67577e-97,0.108168,0.108168,0.0418331,0.346167,0.108168,0.0418331,0.346167,7.41098e-323,4.72979e-154,3.8995
2,4.77706,2.61147,2.61147,1.25499e-107,6.35889e-97,0.179729,0.179729,0.039123,0.379228,0.179729,0.039123,0.379228,5.92879e-323,4.01738e-154,3.62411
3,4.73777,2.63112,2.63112,1.19125e-107,6.11582e-97,0.236565,0.236565,0.0361417,0.394156,0.236565,0.0361417,0.394156,5.92879e-323,3.51028e-154,3.42971
4,4.72348,2.63826,2.63826,1.13516e-107,5.9139e-97,0.284355,0.284355,0.033278,0.399516,0.284355,0.033278,0.399516,5.92879e-323,3.11911e-154,3.28135
5,4.72351,2.63824,2.63824,1.08453e-107,5.73655e-97,0.325888,0.325888,0.0305949,0.399574,0.325888,0.0305949,0.399574,5.92879e-323,2.80153e-154,3.162
6,4.72818,2.63591,2.63591,1.03806e-107,5.5746e-97,0.36274,0.36274,0.0281141,0.39665,0.36274,0.0281141,0.39665,5.92879e-323,2.5347e-154,3.06225
7,4.7359,2.63205,2.63205,9.94966e-108,5.42369e-97,0.395826,0.395826,0.0258338,0.391894,0.395826,0.0258338,0.391894,5.92879e-323,2.30589e-154,2.97707
8,4.74557,2.62721,2.62721,9.54705e-108,5.28092e-97,0.425797,0.425797,0.0237452,0.386042,0.425797,0.0237452,0.386042,5.92879e-323,2.10661e-154,2.90304
9,4.75646,2.62177,2.62177,9.16872e-108,5.14436e-97,0.453132,0.453132,0.021836,0.379575,0.453132,0.021836,0.379575,5.92879e-323,1.93096e-154,2.83778
10,4.76801,2.616,2.616,8.81164e-108,5.0127e-97,0.478201,0.478201,0.0200924,0.372809,0.478201,0.0200924,0.372809,5.92879e-323,1.7747e-154,2.77959
11,4.77986,2.61007,2.61007,8.47348e-108,4.88504e-97,0.501295,0.501295,0.0184999,0.366044,0.501295,0.0184999,0.366044,5.92879e-323,1.56012e-06,2.72702
12,4.79177,2.60411,2.60411,8.15242e-108,4.76078e-97,0.522646,0.522646,0.0170433,0.359618,0.522646,0.0170433,0.359618,5.92879e-323,7.66812e-06,2.67873
