step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,49.9794,30.0127,30.0127,60.363,59.9794,3,3,17.3189,7.31893,3,17.3189,7.31893,46.6692,36.6692,26.6692
1,42.1932,33.4599,33.4599,54.5181,52.1932,3.05055,3.05055,19.7883,9.78828,3.05055,19.7883,9.78828,39.8465,29.8465,19.8465
2,38.832,34.7192,34.7192,51.9722,48.832,3.13955,3.13955,20.6252,10.6252,3.13955,20.6252,10.6252,36.8783,26.8783,16.8783
3,36.794,35.2865,35.2865,50.3114,46.794,3.24176,3.24176,20.9947,10.9947,3.24176,20.9947,10.9947,35.0197,25.0197,15.0197
4,35.4665,35.4722,35.4722,49.1211,45.4665,3.34931,3.34931,21.1082,11.1082,3.34931,21.1082,11.1082,33.7571,23.7571,13.7571
5,34.5566,35.4409,35.4409,48.2108,44.5566,3.4588,3.4588,21.0771,11.0771,3.4588,21.0771,11.0771,32.847,22.847,12.847
6,33.8623,35.3262,35.3262,47.4718,43.8623,3.56843,3.56843,20.986,10.986,3.56843,20.986,10.986,32.1316,22.1316,12.1316
7,33.3209,35.1594,35.1594,46.8563,43.3209,3.67685,3.67685,20.8582,10.8582,3.67685,20.8582,10.8582,31.5551,21.5551,11.5551
8,32.8904,34.9612,34.9612,46.3329,42.8904,3.78323,3.78323,20.7089,10.7089,3.78323,20.7089,10.7089,31.0806,21.0806,11.0806
9,32.5422,34.7456,34.7456,45.8802,42.5422,3.88702,3.88702,20.5481,10.5481,3.88702,20.5481,10.5481,30.6828,20.6828,10.6828
10,32.2561,34.522,34.522,45.4832,42.2561,3.98788,3.98788,20.3826,10.3826,3.98788,20.3826,10.3826,30.3438,20.3438,10.3438
11,32.0162,34.2979,34.2979,45.1295,42.0162,4.0856,4.0856,20.218,10.218,4.0856,20.218,10.218,30.0496,20.0496,10.0496
12,31.8095,34.0795,34.0795,44.8084,41.8095,4.18004,4.18004,20.0592,10.0592,4.18004,20.0592,10.0592,29.7881,19.7881,9.78812
13,31.63,33.8681,33.8681,44.5154,41.63,4.27111,4.27111,19.9068,9.90684,4.27111,19.9068,9.90684,29.5542,19.5542,9.55419
14,31.4732,33.6643,33.6643,44.247,41.4732,4.35878,4.35878,19.7611,9.76105,4.35878,19.7611,9.76105,29.3437,19.3437,9.34371
