step,sumCost
0,115.414
1,49.2278
2,1.18335
3,-33.7448
4,-58.9714
5,-81.4198
6,-101.98
7,-121.041
8,-138.841
9,-155.55
10,-171.301
11,-203.717
12,-215.331
13,-225.672
14,-234.932
15,-243.267
16,-250.806
17,-257.655
18,-263.905
19,-269.63
20,-274.895
21,-279.753
22,-284.25
23,-288.426
24,-292.316
25,-295.947
26,-299.346
27,-302.535
28,-305.533
29,-308.356
30,-311.02
31,-313.537
32,-315.92
33,-318.178
34,-320.322
35,-322.358
36,-324.295
37,-326.14
38,-327.897
39,-329.574
40,-331.175
41,-332.704
42,-334.166
43,-335.564
44,-336.902
45,-338.184
46,-339.412
47,-340.589
48,-341.718
49,-342.801
50,-343.841
51,-344.839
52,-345.797
53,-346.717
54,-347.602
55,-348.452
56,-349.269
57,-350.055
58,-350.811
59,-351.538
60,-352.238
61,-352.911
62,-353.558
63,-354.182
64,-354.782
65,-355.36
66,-355.917
67,-356.453
68,-356.969
69,-357.466
70,-357.945
71,-358.406
72,-358.851
73,-359.28
74,-359.693
75,-360.091
76,-360.474
77,-360.844
78,-361.201
79,-361.545
80,-361.877
81,-362.197
82,-362.505
83,-362.803
84,-363.09
85,-363.367
86,-363.635
87,-363.893
88,-364.142
89,-364.383
90,-364.615
91,-364.839
92,-365.056
93,-365.265
94,-365.467
95,-365.663
96,-365.852
97,-366.034
98,-366.211
99,-366.381
100,-366.546
101,-366.706
102,-366.86
103,-367.01
104,-367.154
105,-367.294
106,-367.43
107,-367.561
108,-367.688
109,-367.811
110,-367.93
111,-368.046
112,-368.158
113,-368.267
114,-368.372
115,-368.474
116,-368.573
117,-368.669
118,-368.763
119,-368.854
120,-368.942
121,-369.027
122,-369.11
123,-369.191
124,-369.27
125,-369.346
126,-369.42
127,-369.492
128,-369.563
129,-369.631
130,-369.698
131,-369.762
132,-369.826
133,-369.887
134,-369.947
135,-370.005
136,-370.062
137,-370.118
138,-370.172
139,-370.225
140,-370.276
141,-370.327
142,-370.376
143,-370.424
144,-370.471
145,-370.517
146,-370.561
147,-370.605
148,-370.648
149,-370.69
150,-370.731
151,-370.771
152,-370.81
153,-370.848
154,-370.886
155,-370.922
156,-370.958
157,-370.994
158,-371.028
159,-371.062
160,-371.095
161,-371.128
162,-371.16
163,-371.191
164,-371.222
165,-371.252
166,-371.281
167,-371.31
168,-371.339
169,-371.367
170,-371.394
171,-371.421
172,-371.448
173,-371.474
174,-371.499
175,-371.524
176,-371.549
177,-371.574
