step,railRevenue
0,427.491
1,377.047
2,335.806
3,315.009
4,301.747
5,292.19
6,284.756
7,278.785
8,273.889
9,269.818
10,281.41
11,278.543
12,276.134
13,274.108
14,272.389
15,270.917
16,269.645
17,268.537
18,267.56
19,266.691
20,265.909
21,265.197
22,264.543
23,263.934
24,263.362
25,262.82
26,262.302
27,261.803
28,261.32
29,260.849
30,260.388
31,259.935
32,259.489
33,259.048
34,258.613
35,258.181
36,272.754
37,272.33
38,271.91
39,286.493
40,286.08
41,285.67
42,300.265
43,299.863
44,299.465
45,314.071
46,313.681
47,223.296
48,252.916
49,252.539
50,252.168
51,251.802
52,251.44
53,251.084
54,250.733
55,250.386
56,250.046
57,249.71
58,249.38
59,249.055
60,248.736
61,248.422
62,248.114
63,247.811
64,247.513
65,247.221
66,246.934
67,246.652
68,246.376
69,246.105
70,245.839
71,245.578
72,245.322
73,245.071
74,244.825
75,244.584
76,244.348
77,244.116
78,243.889
79,243.667
80,243.449
81,243.235
82,258.026
83,257.821
84,257.62
85,272.424
86,272.231
87,272.042
88,286.857
89,286.676
90,286.498
91,301.324
92,301.154
93,210.987
94,240.824
95,240.663
96,240.506
97,240.352
98,240.202
99,240.054
100,239.909
101,239.767
102,239.628
103,239.492
104,239.358
105,239.227
106,239.099
107,238.973
108,238.849
109,238.728
110,238.609
111,238.493
112,238.379
113,238.267
114,238.157
115,238.049
116,237.943
117,237.839
118,237.737
119,237.637
120,237.539
121,237.443
122,237.349
123,237.256
124,237.165
125,237.075
126,236.988
127,236.901
128,251.817
129,251.734
130,251.652
131,266.572
132,266.493
133,266.415
134,281.339
135,281.265
136,281.191
137,296.119
138,296.048
139,205.978
140,235.909
141,235.842
142,235.776
143,235.71
144,235.646
145,235.583
146,235.521
147,235.46
148,235.4
149,235.341
150,235.283
151,235.226
152,235.169
153,235.114
154,235.06
155,235.006
156,234.953
157,234.901
158,234.85
159,234.8
160,234.75
161,234.701
162,234.653
163,234.606
164,234.559
165,234.513
166,234.468
167,234.423
168,234.379
169,234.336
170,234.293
171,234.251
172,234.209
173,234.169
174,249.128
175,249.089
176,249.05
177,264.011
178,263.973
179,263.935
180,278.898
181,278.862
182,278.826
183,293.79
184,293.756
185,203.721
186,233.687
187,233.653
188,233.62
189,233.588
190,233.555
191,233.523
192,233.492
193,233.461
194,233.431
195,233.4
196,233.371
197,233.341
198,233.312
199,233.283
200,233.255
201,233.227
202,233.2
203,233.172
204,233.145
205,233.119
206,233.093
207,233.067
208,233.041
209,233.016
210,232.991
211,232.966
212,232.942
213,232.918
214,232.894
215,232.871
216,232.847
217,232.825
218,232.802
219,232.779
220,247.757
221,247.735
222,247.714
223,262.693
224,262.671
225,262.651
226,277.63
227,277.609
228,277.589
229,292.569
230,292.55
231,202.53
232,232.511
233,232.492
234,232.473
235,232.454
236,232.436
237,232.418
238,232.4
239,232.382
240,232.364
241,232.347
242,232.33
243,232.312
244,232.296
245,232.279
246,232.262
247,232.246
248,232.23
249,232.214
250,232.198
251,232.182
252,232.167
253,232.151
254,232.136
255,232.121
256,232.106
257,232.092
258,232.077
259,232.063
260,232.048
261,232.034
262,232.02
263,232.006
264,231.993
265,231.979
266,246.966
267,246.952
268,246.939
269,261.926
270,261.913
271,261.9
272,276.888
273,276.875
274,276.863
275,291.851
276,291.838
277,201.826
278,231.814
279,231.802
280,231.791
281,231.779
282,231.768
283,231.756
284,231.745
285,231.734
286,231.723
287,231.712
288,231.701
289,231.69
290,231.679
291,231.669
292,231.658
293,231.648
294,231.638
295,231.628
296,231.617
297,231.607
298,231.597
299,231.588
300,231.578
301,231.568
302,231.559
303,231.549
304,231.54
305,231.531
306,231.521
307,231.512
308,231.503
309,231.494
310,231.485
311,231.476
312,246.468
313,246.459
314,246.45
315,261.442
316,261.433
317,261.425
318,276.417
319,276.408
320,276.4
321,291.392
322,291.384
323,201.376
324,231.368
325,231.36
326,231.352
327,231.345
328,231.337
329,231.33
330,231.322
331,231.315
332,231.307
333,231.3
334,231.293
335,231.285
336,231.278
337,231.271
338,231.264
339,231.257
340,231.25
341,231.243
342,231.236
343,231.23
344,231.223
345,231.216
346,231.21
347,231.203
348,231.197
349,231.19
350,231.184
351,231.177
352,231.171
353,231.165
354,231.159
355,231.152
356,231.146
357,231.14
358,246.134
359,246.128
360,246.122
361,261.116
362,261.111
363,261.105
364,276.099
365,276.093
366,276.088
367,291.082
368,291.077
369,201.071
370,231.066
371,231.06
372,231.055
373,231.049
374,231.044
375,231.039
376,231.033
377,231.028
378,231.023
379,231.018
380,231.013
381,231.008
382,231.003
383,230.998
384,230.993
385,230.988
386,230.983
387,230.978
388,230.973
389,230.968
390,230.964
391,230.959
392,230.954
393,230.95
394,230.945
395,230.941
396,230.936
397,230.931
398,230.927
399,230.923
400,230.918
401,230.914
402,230.909
403,230.905
404,230.901
405,245.896
406,245.892
407,245.888
408,260.884
409,260.88
410,260.876
411,275.871
412,275.867
413,275.863
414,290.859
415,290.855
416,200.851
417,230.847
418,230.843
419,230.84
420,230.836
421,230.832
422,230.828
423,230.824
424,230.821
425,230.817
426,230.813
427,230.809
428,230.806
429,230.802
430,230.799
431,230.795
432,230.791
433,230.788
434,230.784
435,230.781
436,230.777
437,230.774
438,230.77
439,230.767
440,230.764
441,230.76
442,230.757
443,230.754
444,230.75
445,230.747
446,230.744
447,230.741
448,230.737
449,230.734
450,230.731
451,245.728
452,245.725
453,245.722
454,260.719
455,260.715
456,260.712
457,275.709
458,275.706
459,275.703
460,290.7
461,290.697
462,200.694
463,230.692
464,230.689
465,230.686
466,230.683
467,230.68
468,230.677
469,230.674
470,230.671
471,230.669
472,230.666
473,230.663
474,230.66
475,230.658
476,230.655
477,230.652
478,230.65
479,230.647
480,230.644
481,230.642
482,230.639
483,230.637
484,230.634
485,230.631
486,230.629
487,230.626
488,230.624
489,230.621
490,230.619
491,230.616
492,230.614
493,230.611
494,230.609
495,230.607
496,230.604
497,245.602
498,245.599
499,245.597
500,260.595
