step,0,1,2
0,0.495,-0.94,0.445
1,0.371705,-0.693884,0.322179
2,0.294378,-0.540026,0.245648
3,0.241661,-0.435587,0.193926
4,0.203603,-0.360592,0.156989
5,0.174944,-0.304477,0.129532
6,0.152652,-0.261141,0.108489
7,0.134857,-0.226825,0.0919679
8,0.120348,-0.19909,0.0787426
9,0.108308,-0.176292,0.0679842
10,0.0981665,-0.15728,0.0591135
11,0.089515,-0.14123,0.0517149
12,0.0820523,-0.127535,0.0454828
13,0.0755525,-0.11574,0.040188
14,0.0698432,-0.105498,0.0356553
15,0.0647904,-0.0965394,0.031749
16,0.0602886,-0.0886511,0.0283625
17,0.0562535,-0.0816644,0.0254109
18,0.0526174,-0.0754434,0.022826
19,0.0493248,-0.0698771,0.0205523
20,0.0463301,-0.0648746,0.0185445
21,0.0435956,-0.0603606,0.016765
22,0.0410895,-0.0562722,0.0151827
23,0.0387852,-0.0525565,0.0137713
24,0.03666,-0.0491689,0.0125089
25,0.0346944,-0.0460713,0.0113769
26,0.0328719,-0.0432312,0.0103592
27,0.0311781,-0.0406205,0.00944239
28,0.0296004,-0.038215,0.00861465
29,0.0281279,-0.0359938,0.00786589
30,0.026751,-0.0339383,0.00718735
31,0.0254613,-0.0320327,0.0065714
32,0.0242514,-0.0302627,0.00601138
33,0.0231145,-0.028616,0.00550145
34,0.0220449,-0.0270813,0.00503647
35,0.0210371,-0.0256491,0.00461194
36,0.0200865,-0.0243104,0.00422385
37,0.0191889,-0.0230575,0.00386866
38,0.0183403,-0.0218835,0.00354324
39,0.0175372,-0.020782,0.00324478
40,0.0167766,-0.0197474,0.00297079
41,0.0160555,-0.0187745,0.00271904
42,0.0153713,-0.0178588,0.00248752
43,0.0147216,-0.0169961,0.00227445
44,0.0141042,-0.0161825,0.00207821
45,0.0135172,-0.0154145,0.00189735
46,0.0129585,-0.0146891,0.00173055
47,0.0124267,-0.0140033,0.00157664
48,0.0119199,-0.0133545,0.00143455
49,0.0114369,-0.0127402,0.00130329
50,0.0109762,-0.0121582,0.00118199
51,0.0105366,-0.0116064,0.00106985
52,0.0101169,-0.011083,0.000966144
53,0.00971606,-0.0105863,0.000870202
54,0.00933306,-0.0101145,0.000781421
55,0.00896694,-0.00966619,0.000699248
56,0.00861683,-0.00924001,0.000623177
57,0.00828191,-0.00883466,0.000552746
58,0.0079614,-0.00844893,0.000487531
59,0.00765457,-0.00808172,0.000427143
60,0.00736076,-0.00773199,0.000371225
61,0.00707932,-0.00739877,0.000319449
62,0.00680965,-0.00708117,0.000271514
63,0.00655119,-0.00677834,0.000227142
64,0.00630341,-0.00648949,0.000186078
65,0.0060658,-0.00621389,0.000148086
66,0.00583789,-0.00595084,0.000112947
67,0.00561924,-0.0056997,8.04615e-05
68,0.00540942,-0.00545986,5.04432e-05
69,0.00520803,-0.00523075,2.27205e-05
70,0.00501469,-0.00501182,-2.86572e-06
71,0.00482905,-0.00480258,-2.64627e-05
72,0.00465076,-0.00460255,-4.8207e-05
73,0.0044795,-0.00441127,-6.82252e-05
74,0.00431497,-0.00422833,-8.66348e-05
75,0.00415687,-0.00405333,-0.000103545
76,0.00400493,-0.00388588,-0.000119057
77,0.00385889,-0.00372563,-0.000133265
78,0.0037185,-0.00357224,-0.000146257
79,0.00358351,-0.00342539,-0.000158115
80,0.00345371,-0.00328479,-0.000168914
81,0.00332887,-0.00315014,-0.000178725
82,0.00320879,-0.00302118,-0.000187615
83,0.00309328,-0.00289764,-0.000195645
84,0.00298215,-0.00277928,-0.000202872
85,0.00287522,-0.00266587,-0.00020935
86,0.00277231,-0.00255718,-0.00021513
87,0.00267328,-0.00245302,-0.000220257
88,0.00257795,-0.00235318,-0.000224776
89,0.00248619,-0.00225746,-0.000228727
90,0.00239785,-0.0021657,-0.00023215
91,0.0023128,-0.00207772,-0.000235079
92,0.0022309,-0.00199335,-0.000237548
93,0.00215204,-0.00191245,-0.000239589
94,0.00207608,-0.00183485,-0.000241231
95,0.00200293,-0.00176043,-0.000242501
96,0.00193247,-0.00168904,-0.000243426
97,0.00186459,-0.00162056,-0.000244029
98,0.0017992,-0.00155487,-0.000244333
99,0.0017362,-0.00149184,-0.000244359
100,0.00167549,-0.00143136,-0.000244128
101,0.001617,-0.00137334,-0.000243658
102,0.00156063,-0.00131767,-0.000242967
103,0.00150631,-0.00126424,-0.000242071
104,0.00145396,-0.00121297,-0.000240985
105,0.00140349,-0.00116377,-0.000239725
106,0.00135485,-0.00111655,-0.000238303
107,0.00130796,-0.00107123,-0.000236733
108,0.00126276,-0.00102773,-0.000235026
109,0.00121918,-0.000985986,-0.000233194
110,0.00117716,-0.000945915,-0.000231248
111,0.00113665,-0.000907453,-0.000229197
112,0.00109758,-0.000870535,-0.00022705
113,0.00105991,-0.000835097,-0.000224817
114,0.00102359,-0.00080108,-0.000222506
115,0.00098855,-0.000768426,-0.000220124
116,0.000954759,-0.00073708,-0.000217679
117,0.000922168,-0.000706991,-0.000215177
118,0.000890731,-0.000678106,-0.000212625
119,0.000860406,-0.000650377,-0.000210029
120,0.000831153,-0.000623759,-0.000207394
121,0.000802932,-0.000598206,-0.000204726
122,0.000775705,-0.000573676,-0.000202029
123,0.000749437,-0.000550129,-0.000199308
124,0.000724092,-0.000527524,-0.000196568
125,0.000699636,-0.000505824,-0.000193812
126,0.000676038,-0.000484993,-0.000191045
