step,sumCost
0,147.574
1,124.084
2,102.995
3,84.3056
4,68.0162
5,54.1269
6,42.6376
7,33.5482
8,26.8589
9,22.5695
10,20.6802
11,21.1909
12,24.1015
13,29.4122
14,37.1228
15,47.2335
16,59.7442
17,74.6548
18,91.9655
19,111.676
20,133.787
21,124.395
22,103.186
23,84.2562
24,67.6069
25,53.2376
26,41.1482
27,31.3389
28,23.8095
29,18.5602
30,15.5909
31,14.9015
32,16.4922
33,20.3628
34,26.5135
35,34.9442
36,45.6548
37,58.6455
38,73.9161
39,91.4668
40,111.297
41,103.616
42,84.5669
43,67.6776
44,52.9482
45,40.3789
46,29.9695
47,21.7202
48,15.6309
49,11.7015
50,9.93218
51,10.3228
52,12.8735
53,17.5842
54,24.4548
55,33.4855
56,44.6761
57,58.0268
58,73.5375
59,91.2081
60,85.2376
61,68.2282
62,53.2589
63,40.3295
64,29.4402
65,20.5909
66,13.7815
67,9.01218
68,6.28284
69,5.5935
70,6.94416
71,10.3348
72,15.7655
73,23.2361
74,32.7468
75,44.2975
76,57.8881
77,73.5188
78,69.2589
79,54.1695
80,41.0002
81,29.7509
82,20.4215
83,13.0122
84,7.52284
85,3.9535
86,2.30416
87,2.57482
88,4.76548
89,8.87614
90,14.9068
91,22.8575
92,32.7281
93,44.5188
94,58.2294
95,55.6802
96,42.3909
97,30.9015
98,21.2122
99,13.3228
100,7.2335
101,2.94416
102,0.454816
103,-0.234524
104,0.876136
105,3.7868
106,8.49746
107,15.0081
108,23.3188
109,33.4294
110,45.3401
111,44.5015
112,32.8922
113,22.9628
114,14.7135
115,8.14416
116,3.25482
117,0.0454762
118,-1.48386
119,-1.3332
120,0.497457
121,4.00812
122,9.19878
123,16.0694
124,24.6201
125,34.8508
126,35.7228
127,25.6735
128,17.1842
129,10.2548
130,4.88548
131,1.07614
132,-1.1732
133,-1.86254
134,-0.991883
135,1.43878
136,5.42944
137,10.9801
138,18.0908
139,26.7614
140,29.3442
141,20.7348
142,13.5655
143,7.83614
144,3.5468
145,0.697457
146,-0.711883
147,-0.681223
148,0.789437
149,3.7001
150,8.05076
151,13.8414
152,21.0721
153,25.3655
154,18.0761
155,12.1068
156,7.45746
157,4.12812
158,2.11878
159,1.42944
160,2.0601
161,4.01076
162,7.28142
163,11.8721
164,17.7827
165,23.7868
166,17.6975
167,12.8081
168,9.11878
169,6.62944
170,5.3401
171,5.25076
172,6.36142
173,8.67208
174,12.1827
175,16.8934
176,24.6081
177,19.5988
178,15.6694
179,12.8201
180,11.0508
181,10.3614
182,10.7521
183,12.2227
184,14.7734
185,18.4041
186,27.8294
187,23.7801
188,20.6908
189,18.5614
190,17.3921
191,17.1827
192,17.9334
193,19.6441
194,22.3147
195,33.4508
196,30.2414
197,27.8721
198,26.3427
199,25.6534
200,25.8041
201,26.7947
202,28.6254
203,41.4721
204,38.9827
205,37.2134
206,36.1641
207,35.8347
208,36.2254
209,37.336
210,51.8934
211,50.0041
212,48.7147
213,48.0254
214,47.936
215,48.4467
216,64.7147
217,63.3054
218,62.376
219,61.9267
220,61.9574
221,79.936
222,78.8867
223,78.1974
224,77.868
225,97.5574
226,96.748
227,96.1787
228,117.579
229,116.889
230,140
