step,0,1,2,3,4,5,6,7,8,9,10
140,0,35.6973,0,0,36.0459,0,0,0,34.9673,0,0
141,0,35.694,0,0,36.0447,0,0,0,34.9712,0,0
142,0,35.6909,0,0,36.0436,0,0,0,34.9749,0,0
143,0,35.6879,0,0,36.0425,0,0,0,34.9786,0,0
144,0,35.685,0,0,36.0414,0,0,0,34.9821,0,0
145,0,35.6822,0,0,36.0404,0,0,0,34.9856,0,0
146,0,35.6794,0,0,36.0394,0,0,0,34.9889,0,0
147,0,35.6768,0,0,36.0385,0,0,0,34.9921,0,0
148,0,35.6742,0,0,36.0375,0,0,0,34.9952,0,0
149,0,35.6717,0,0,36.0366,0,0,0,34.9982,0,0
150,0,36.6693,0,0,37.0357,0,0,0,36.0012,0,0
151,0,36.667,0,0,37.0349,0,0,0,36.004,0,0
152,0,37.6648,0,0,38.0341,0,0,0,37.0067,0,0
153,0,37.6626,0,0,38.0333,0,0,0,37.0094,0,0
154,0,38.6605,0,0,39.0325,0,0,0,38.012,0,0
155,0,38.6584,0,0,39.0318,0,0,0,38.0145,0,0
156,0,38.6565,0,0,39.0311,0,0,0,38.0169,0,0
157,0,38.6546,0,0,39.0304,0,0,0,38.0192,0,0
158,0,39.6527,0,0,40.0297,0,0,0,39.0215,0,0
159,0,39.6509,0,0,40.029,0,0,0,39.0237,0,0
160,0,39.6492,0,0,40.0284,0,0,0,39.0258,0,0
161,0,39.6475,0,0,40.0278,0,0,0,39.0278,0,0
162,0,39.6459,0,0,40.0272,0,0,0,39.0298,0,0
163,0,39.6443,0,0,40.0267,0,0,0,39.0318,0,0
164,0,40.6428,0,0,41.0261,0,0,0,40.0336,0,0
165,0,40.6413,0,0,41.0256,0,0,0,40.0354,0,0
166,0,40.6399,0,0,41.0251,0,0,0,40.0372,0,0
167,0,40.6385,0,0,41.0246,0,0,0,40.0389,0,0
168,0,41.6371,0,0,42.0241,0,0,0,41.0405,0,0
169,0,41.6358,0,0,42.0236,0,0,0,41.0421,0,0
170,0,42.6346,0,0,43.0232,0,0,0,42.0437,0,0
171,0,42.6334,0,0,43.0227,0,0,0,42.0452,0,0
172,0,43.6322,0,0,44.0223,0,0,0,43.0466,0,0
173,0,43.631,0,0,44.0219,0,0,0,43.048,0,0
174,0,44.6299,0,0,45.0215,0,0,0,44.0494,0,0
175,0,44.6289,0,0,45.0211,0,0,0,44.0507,0,0
176,0,44.6278,0,0,45.0208,0,0,0,44.0519,0,0
177,0,45.6268,0,0,46.0204,0,0,0,45.0532,0,0
178,0,45.6259,0,0,46.0201,0,0,0,45.0544,0,0
179,0,45.6249,0,0,46.0197,0,0,0,45.0555,0,0
180,0,46.624,0,0,47.0194,0,0,0,46.0566,0,0
181,0,46.6231,0,0,47.0191,0,0,0,46.0577,0,0
182,0,46.6223,0,0,47.0188,0,0,0,46.0588,0,0
183,0,46.6214,0,0,47.0185,0,0,0,46.0598,0,0
184,0,47.6206,0,0,48.0182,0,0,0,47.0608,0,0
185,0,47.6199,0,0,48.018,0,0,0,47.0617,0,0
186,0,47.6191,0,0,48.0177,0,0,0,47.0626,0,0
187,0,47.6184,0,0,48.0174,0,0,0,47.0635,0,0
188,0,47.6177,0,0,48.0172,0,0,0,47.0644,0,0
189,0,48.617,0,0,49.017,0,0,0,48.0652,0,0
190,0,48.6163,0,0,49.0167,0,0,0,48.066,0,0
191,0,48.6157,0,0,49.0165,0,0,0,48.0668,0,0
192,0,48.6151,0,0,49.0163,0,0,0,48.0676,0,0
193,0,48.6145,0,0,49.0161,0,0,0,48.0683,0,0
194,0,49.6139,0,0,50.0159,0,0,0,49.069,0,0
195,0,49.6133,0,0,50.0157,0,0,0,49.0697,0,0
196,0,49.6128,0,0,50.0155,0,0,0,49.0704,0,0
197,0,49.6122,0,0,50.0153,0,0,0,49.0711,0,0
198,0,49.6117,0,0,50.0151,0,0,0,49.0717,0,0
199,0,49.6112,0,0,50.015,0,0,0,49.0723,0,0
200,0,50.6107,0,0,51.0148,0,0,0,50.0729,0,0
201,0,50.6103,0,0,51.0146,0,0,0,50.0734,0,0
202,0,50.6098,0,0,51.0145,0,0,0,50.074,0,0
203,0,50.6094,0,0,51.0143,0,0,0,50.0745,0,0
204,0,50.609,0,0,51.0142,0,0,0,50.075,0,0
205,0,50.6085,0,0,51.0141,0,0,0,50.0756,0,0
206,0,51.6081,0,0,52.0139,0,0,0,51.076,0,0
207,0,51.6078,0,0,52.0138,0,0,0,51.0765,0,0
208,0,51.6074,0,0,52.0137,0,0,0,51.077,0,0
209,0,51.607,0,0,52.0136,0,0,0,51.0774,0,0
210,0,51.6067,0,0,52.0134,0,0,0,51.0778,0,0
211,0,52.6063,0,0,53.0133,0,0,0,52.0782,0,0
212,0,52.606,0,0,53.0132,0,0,0,52.0786,0,0
213,0,52.6057,0,0,53.0131,0,0,0,52.079,0,0
214,0,52.6054,0,0,53.013,0,0,0,52.0794,0,0
215,0,52.6051,0,0,53.0129,0,0,0,52.0798,0,0
216,0,53.6048,0,0,54.0128,0,0,0,53.0801,0,0
217,0,53.6045,0,0,54.0127,0,0,0,53.0805,0,0
218,0,53.6042,0,0,54.0126,0,0,0,53.0808,0,0
219,0,53.604,0,0,54.0125,0,0,0,53.0811,0,0
220,0,54.6037,0,0,55.0125,0,0,0,54.0814,0,0
221,0,54.6035,0,0,55.0124,0,0,0,54.0817,0,0
222,0,54.6032,0,0,55.0123,0,0,0,54.082,0,0
223,0,55.603,0,0,56.0122,0,0,0,55.0823,0,0
224,0,55.6028,0,0,56.0121,0,0,0,55.0826,0,0
225,0,55.6026,0,0,56.0121,0,0,0,55.0828,0,0
226,0,56.6023,0,0,57.012,0,0,0,56.0831,0,0
227,0,56.6021,0,0,57.0119,0,0,0,56.0833,0,0
228,0,57.6019,0,0,58.0119,0,0,0,57.0836,0,0
229,0,57.6018,0,0,58.0118,0,0,0,57.0838,0,0
230,0,57.6016,0,0,58.0118,0,0,0,57.084,0,0
231,0,57.6014,0,0,58.0117,0,0,0,57.0842,0,0
232,0,57.6012,0,0,58.0116,0,0,0,57.0844,0,0
233,0,57.601,0,0,58.0116,0,0,0,57.0847,0,0
234,0,57.6009,0,0,58.0115,0,0,0,57.0849,0,0
235,0,57.6007,0,0,58.0115,0,0,0,57.085,0,0
236,0,57.6006,0,0,58.0114,0,0,0,57.0852,0,0
237,0,57.6004,0,0,58.0114,0,0,0,57.0854,0,0
238,0,57.6003,0,0,58.0113,0,0,0,57.0856,0,0
239,0,57.6001,0,0,58.0113,0,0,0,57.0857,0,0
240,0,57.6,0,0,58.0113,0,0,0,57.0859,0,0
241,0,57.5999,0,0,58.0112,0,0,0,57.0861,0,0
242,0,57.5997,0,0,58.0112,0,0,0,57.0862,0,0
243,0,57.5996,0,0,58.0111,0,0,0,57.0864,0,0
244,0,58.5995,0,0,59.0111,0,0,0,58.0865,0,0
245,0,58.5994,0,0,59.0111,0,0,0,58.0866,0,0
246,0,58.5993,0,0,59.011,0,0,0,58.0868,0,0
247,0,59.5992,0,0,60.011,0,0,0,59.0869,0,0
248,0,59.5991,0,0,60.011,0,0,0,59.087,0,0
249,0,59.599,0,0,60.0109,0,0,0,59.0872,0,0
250,0,59.5989,0,0,60.0109,0,0,0,59.0873,0,0
251,0,60.5988,0,0,61.0109,0,0,0,60.0874,0,0
252,0,60.5987,0,0,61.0108,0,0,0,60.0875,0,0
253,0,60.5986,0,0,61.0108,0,0,0,60.0876,0,0
254,0,61.5985,0,0,62.0108,0,0,0,61.0877,0,0
255,0,61.5984,0,0,62.0108,0,0,0,61.0878,0,0
256,0,61.5983,0,0,62.0107,0,0,0,61.0879,0,0
257,0,61.5982,0,0,62.0107,0,0,0,61.088,0,0
258,0,61.5982,0,0,62.0107,0,0,0,61.0881,0,0
259,0,61.5981,0,0,62.0107,0,0,0,61.0882,0,0
260,0,62.598,0,0,63.0106,0,0,0,62.0883,0,0
261,0,62.598,0,0,63.0106,0,0,0,62.0884,0,0
262,0,62.5979,0,0,63.0106,0,0,0,62.0884,0,0
263,0,63.5978,0,0,64.0106,0,0,0,63.0885,0,0
264,0,63.5978,0,0,64.0106,0,0,0,63.0886,0,0
265,0,63.5977,0,0,64.0105,0,0,0,63.0887,0,0
266,0,63.5976,0,0,64.0105,0,0,0,63.0887,0,0
267,0,63.5976,0,0,64.0105,0,0,0,63.0888,0,0
268,0,63.5975,0,0,64.0105,0,0,0,63.0889,0,0
269,0,63.5975,0,0,64.0105,0,0,0,63.0889,0,0
270,0,63.5974,0,0,64.0105,0,0,0,63.089,0,0
271,0,63.5974,0,0,64.0105,0,0,0,63.0891,0,0
272,0,63.5973,0,0,64.0104,0,0,0,63.0891,0,0
273,0,63.5973,0,0,64.0104,0,0,0,63.0892,0,0
274,0,63.5972,0,0,64.0104,0,0,0,63.0892,0,0
275,0,63.5972,0,0,64.0104,0,0,0,63.0893,0,0
276,0,63.5971,0,0,64.0104,0,0,0,63.0893,0,0
277,0,63.5971,0,0,64.0104,0,0,0,63.0894,0,0
278,0,63.5971,0,0,64.0104,0,0,0,63.0894,0,0
279,0,63.597,0,0,64.0103,0,0,0,63.0895,0,0
280,0,63.597,0,0,64.0103,0,0,0,63.0895,0,0
281,0,63.5969,0,0,64.0103,0,0,0,63.0896,0,0
282,0,63.5969,0,0,64.0103,0,0,0,63.0896,0,0
283,0,63.5969,0,0,64.0103,0,0,0,63.0896,0,0
284,0,63.5968,0,0,64.0103,0,0,0,63.0897,0,0
285,0,64.5968,0,0,65.0103,0,0,0,64.0897,0,0
286,0,64.5968,0,0,65.0103,0,0,0,64.0898,0,0
287,0,64.5967,0,0,65.0103,0,0,0,64.0898,0,0
288,0,65.5967,0,0,66.0103,0,0,0,65.0898,0,0
289,0,65.5967,0,0,66.0103,0,0,0,65.0899,0,0
290,0,65.5967,0,0,66.0102,0,0,0,65.0899,0,0
291,0,65.5966,0,0,66.0102,0,0,0,65.0899,0,0
292,0,65.5966,0,0,66.0102,0,0,0,65.09,0,0
293,0,65.5966,0,0,66.0102,0,0,0,65.09,0,0
294,0,65.5966,0,0,66.0102,0,0,0,65.09,0,0
295,0,65.5965,0,0,66.0102,0,0,0,65.09,0,0
296,0,65.5965,0,0,66.0102,0,0,0,65.0901,0,0
297,0,65.5965,0,0,66.0102,0,0,0,65.0901,0,0
298,0,65.5965,0,0,66.0102,0,0,0,65.0901,0,0
299,0,65.5964,0,0,66.0102,0,0,0,65.0901,0,0
300,0,65.5964,0,0,66.0102,0,0,0,65.0902,0,0
301,0,65.5964,0,0,66.0102,0,0,0,65.0902,0,0
302,0,66.5964,0,0,67.0102,0,0,0,66.0902,0,0
303,0,66.5964,0,0,67.0102,0,0,0,66.0902,0,0
304,0,66.5964,0,0,67.0102,0,0,0,66.0903,0,0
305,0,67.5963,0,0,68.0102,0,0,0,67.0903,0,0
306,0,67.5963,0,0,68.0101,0,0,0,67.0903,0,0
307,0,67.5963,0,0,68.0101,0,0,0,67.0903,0,0
308,0,67.5963,0,0,68.0101,0,0,0,67.0903,0,0
309,0,67.5963,0,0,68.0101,0,0,0,67.0903,0,0
310,0,67.5963,0,0,68.0101,0,0,0,67.0904,0,0
311,0,68.5962,0,0,69.0101,0,0,0,68.0904,0,0
312,0,68.5962,0,0,69.0101,0,0,0,68.0904,0,0
313,0,68.5962,0,0,69.0101,0,0,0,68.0904,0,0
314,0,68.5962,0,0,69.0101,0,0,0,68.0904,0,0
315,0,68.5962,0,0,69.0101,0,0,0,68.0904,0,0
316,0,68.5962,0,0,69.0101,0,0,0,68.0905,0,0
317,0,69.5962,0,0,70.0101,0,0,0,69.0905,0,0
318,0,69.5962,0,0,70.0101,0,0,0,69.0905,0,0
319,0,69.5961,0,0,70.0101,0,0,0,69.0905,0,0
320,0,69.5961,0,0,70.0101,0,0,0,69.0905,0,0
321,0,69.5961,0,0,70.0101,0,0,0,69.0905,0,0
322,0,69.5961,0,0,70.0101,0,0,0,69.0905,0,0
323,0,69.5961,0,0,70.0101,0,0,0,69.0905,0,0
324,0,69.5961,0,0,70.0101,0,0,0,69.0906,0,0
325,0,69.5961,0,0,70.0101,0,0,0,69.0906,0,0
326,0,69.5961,0,0,70.0101,0,0,0,69.0906,0,0
327,0,70.5961,0,0,71.0101,0,0,0,70.0906,0,0
328,0,70.5961,0,0,71.0101,0,0,0,70.0906,0,0
329,0,70.596,0,0,71.0101,0,0,0,70.0906,0,0
330,0,70.596,0,0,71.0101,0,0,0,70.0906,0,0
331,0,70.596,0,0,71.0101,0,0,0,70.0906,0,0
332,0,70.596,0,0,71.0101,0,0,0,70.0906,0,0
333,0,70.596,0,0,71.0101,0,0,0,70.0906,0,0
334,0,70.596,0,0,71.0101,0,0,0,70.0906,0,0
335,0,70.596,0,0,71.0101,0,0,0,70.0907,0,0
336,0,70.596,0,0,71.0101,0,0,0,70.0907,0,0
337,0,71.596,0,0,72.0101,0,0,0,71.0907,0,0
338,0,71.596,0,0,72.0101,0,0,0,71.0907,0,0
339,0,71.596,0,0,72.0101,0,0,0,71.0907,0,0
340,0,71.596,0,0,72.0101,0,0,0,71.0907,0,0
341,0,71.596,0,0,72.0101,0,0,0,71.0907,0,0
342,0,71.596,0,0,72.0101,0,0,0,71.0907,0,0
343,0,71.596,0,0,72.0101,0,0,0,71.0907,0,0
344,0,71.596,0,0,72.0101,0,0,0,71.0907,0,0
345,0,72.5959,0,0,73.01,0,0,0,72.0907,0,0
346,0,72.5959,0,0,73.01,0,0,0,72.0907,0,0
347,0,72.5959,0,0,73.01,0,0,0,72.0907,0,0
348,0,72.5959,0,0,73.01,0,0,0,72.0907,0,0
349,0,72.5959,0,0,73.01,0,0,0,72.0907,0,0
350,0,72.5959,0,0,73.01,0,0,0,72.0907,0,0
351,0,72.5959,0,0,73.01,0,0,0,72.0908,0,0
352,0,73.5959,0,0,74.01,0,0,0,73.0908,0,0
353,0,73.5959,0,0,74.01,0,0,0,73.0908,0,0
354,0,73.5959,0,0,74.01,0,0,0,73.0908,0,0
355,0,73.5959,0,0,74.01,0,0,0,73.0908,0,0
356,0,73.5959,0,0,74.01,0,0,0,73.0908,0,0
357,0,74.5959,0,0,75.01,0,0,0,74.0908,0,0
358,0,74.5959,0,0,75.01,0,0,0,74.0908,0,0
359,0,3.5959,0,0,4.01004,0,0,0,3.09078,0,0
360,0,28.5959,0,0,29.01,0,0,0,28.0908,0,0
361,0,28.5959,0,0,29.01,0,0,0,28.0908,0,0
362,0,29.5959,0,0,30.01,0,0,0,29.0908,0,0
363,0,29.5959,0,0,30.01,0,0,0,29.0908,0,0
364,0,30.5959,0,0,31.01,0,0,0,30.0908,0,0
365,0,30.5959,0,0,31.01,0,0,0,30.0908,0,0
366,0,30.5959,0,0,31.01,0,0,0,30.0908,0,0
367,0,30.5959,0,0,31.01,0,0,0,30.0908,0,0
368,0,30.5959,0,0,31.01,0,0,0,30.0908,0,0
369,0,30.5959,0,0,31.01,0,0,0,30.0908,0,0
370,0,30.5959,0,0,31.01,0,0,0,30.0908,0,0
371,0,30.5959,0,0,31.01,0,0,0,30.0908,0,0
372,0,31.5959,0,0,32.01,0,0,0,31.0908,0,0
373,0,31.5959,0,0,32.01,0,0,0,31.0908,0,0
374,0,32.5959,0,0,33.01,0,0,0,32.0908,0,0
375,0,32.5959,0,0,33.01,0,0,0,32.0908,0,0
376,0,33.5959,0,0,34.01,0,0,0,33.0908,0,0
377,0,33.5959,0,0,34.01,0,0,0,33.0908,0,0
378,0,34.5959,0,0,35.01,0,0,0,34.0908,0,0
379,0,34.5958,0,0,35.01,0,0,0,34.0908,0,0
380,0,34.5958,0,0,35.01,0,0,0,34.0908,0,0
381,0,34.5958,0,0,35.01,0,0,0,34.0908,0,0
382,0,34.5958,0,0,35.01,0,0,0,34.0908,0,0
383,0,34.5958,0,0,35.01,0,0,0,34.0908,0,0
384,0,35.5958,0,0,36.01,0,0,0,35.0908,0,0
385,0,35.5958,0,0,36.01,0,0,0,35.0908,0,0
386,0,35.5958,0,0,36.01,0,0,0,35.0908,0,0
387,0,35.5958,0,0,36.01,0,0,0,35.0908,0,0
388,0,35.5958,0,0,36.01,0,0,0,35.0908,0,0
389,0,35.5958,0,0,36.01,0,0,0,35.0909,0,0
390,0,35.5958,0,0,36.01,0,0,0,35.0909,0,0
391,0,35.5958,0,0,36.01,0,0,0,35.0909,0,0
392,0,35.5958,0,0,36.01,0,0,0,35.0909,0,0
393,0,35.5958,0,0,36.01,0,0,0,35.0909,0,0
394,0,35.5958,0,0,36.01,0,0,0,35.0909,0,0
395,0,35.5958,0,0,36.01,0,0,0,35.0909,0,0
396,0,35.5958,0,0,36.01,0,0,0,35.0909,0,0
397,0,35.5958,0,0,36.01,0,0,0,35.0909,0,0
398,0,35.5958,0,0,36.01,0,0,0,35.0909,0,0
399,0,35.5958,0,0,36.01,0,0,0,35.0909,0,0
400,0,35.5958,0,0,36.01,0,0,0,35.0909,0,0
401,0,35.5958,0,0,36.01,0,0,0,35.0909,0,0
402,0,35.5958,0,0,36.01,0,0,0,35.0909,0,0
403,0,35.5958,0,0,36.01,0,0,0,35.0909,0,0
404,0,35.5958,0,0,36.01,0,0,0,35.0909,0,0
405,0,36.5958,0,0,37.01,0,0,0,36.0909,0,0
406,0,36.5958,0,0,37.01,0,0,0,36.0909,0,0
407,0,37.5958,0,0,38.01,0,0,0,37.0909,0,0
408,0,37.5958,0,0,38.01,0,0,0,37.0909,0,0
409,0,38.5958,0,0,39.01,0,0,0,38.0909,0,0
410,0,38.5958,0,0,39.01,0,0,0,38.0909,0,0
411,0,38.5958,0,0,39.01,0,0,0,38.0909,0,0
412,0,38.5958,0,0,39.01,0,0,0,38.0909,0,0
413,0,39.5958,0,0,40.01,0,0,0,39.0909,0,0
414,0,39.5958,0,0,40.01,0,0,0,39.0909,0,0
415,0,39.5958,0,0,40.01,0,0,0,39.0909,0,0
416,0,39.5958,0,0,40.01,0,0,0,39.0909,0,0
417,0,39.5958,0,0,40.01,0,0,0,39.0909,0,0
418,0,39.5958,0,0,40.01,0,0,0,39.0909,0,0
419,0,40.5958,0,0,41.01,0,0,0,40.0909,0,0
420,0,40.5958,0,0,41.01,0,0,0,40.0909,0,0
421,0,40.5958,0,0,41.01,0,0,0,40.0909,0,0
422,0,40.5958,0,0,41.01,0,0,0,40.0909,0,0
423,0,41.5958,0,0,42.01,0,0,0,41.0909,0,0
424,0,41.5958,0,0,42.01,0,0,0,41.0909,0,0
425,0,42.5958,0,0,43.01,0,0,0,42.0909,0,0
426,0,42.5958,0,0,43.01,0,0,0,42.0909,0,0
427,0,43.5958,0,0,44.01,0,0,0,43.0909,0,0
