step,sumCost
0,27.8427
1,27.1446
2,26.5
3,25.903
4,25.3491
5,24.8341
6,24.3546
7,23.9077
8,23.4906
9,23.101
10,22.7369
11,22.3965
12,22.078
13,21.7799
14,21.5008
15,21.2394
16,20.9945
17,20.7652
18,20.5502
19,20.3488
20,20.16
21,19.983
22,19.8171
23,19.6616
24,19.5158
25,19.3791
26,19.251
27,19.1308
28,19.0181
29,18.9125
30,18.8134
31,18.7205
32,18.6334
33,18.5517
34,18.4751
35,18.4033
36,18.3359
37,18.2727
38,18.2135
39,18.1579
40,18.1058
41,18.0569
42,18.0111
43,17.9681
44,17.9278
45,17.8899
46,17.8545
47,17.8212
48,17.79
49,17.7607
50,17.7333
51,17.7075
52,17.6834
53,17.6607
54,17.6394
55,17.6195
56,17.6008
57,17.5833
58,17.5668
59,17.5513
60,17.5369
61,17.5233
62,17.5105
63,17.4986
64,17.4873
65,17.4768
66,17.4669
67,17.4576
68,17.449
69,17.4408
70,17.4331
71,17.4259
72,17.4192
73,17.4129
74,17.4069
75,17.4014
76,17.3961
77,17.3912
78,17.3866
79,17.3823
80,17.3783
81,17.3745
82,17.3709
83,17.3675
84,17.3644
85,17.3614
86,17.3587
87,17.3561
88,17.3536
89,17.3513
90,17.3492
91,17.3472
92,17.3453
93,17.3435
94,17.3418
95,17.3402
96,17.3388
97,17.3374
98,17.3361
99,17.3349
100,17.3337
101,17.3327
102,17.3317
103,17.3307
104,17.3298
105,17.329
106,17.3282
107,17.3275
108,17.3268
109,17.3261
110,17.3255
111,17.325
112,17.3244
113,17.3239
114,17.3235
115,17.323
116,17.3226
117,17.3222
118,17.3218
119,17.3215
120,17.3212
121,17.3209
122,17.3206
123,17.3203
124,17.3201
125,17.3198
126,17.3196
127,17.3194
128,17.3192
129,17.319
130,17.3189
131,17.3187
132,17.3185
133,17.3184
134,17.3183
135,17.3181
136,17.318
137,17.3179
138,17.3178
139,17.3177
140,17.3176
141,17.3175
142,17.3174
143,17.3174
144,17.3173
145,17.3172
146,17.3172
147,17.3171
148,17.3171
149,17.317
150,17.317
151,17.3169
152,17.3169
153,17.3168
154,17.3168
155,17.3168
156,17.3167
157,17.3167
158,17.3167
159,17.3166
160,17.3166
161,17.3166
162,17.3166
163,17.3165
164,17.3165
165,17.3165
166,17.3165
167,17.3165
168,17.3164
169,17.3164
170,17.3164
171,17.3164
172,17.3164
173,17.3164
174,17.3164
175,17.3164
176,17.3163
177,17.3163
178,17.3163
179,17.3163
180,17.3163
181,17.3163
182,17.3163
183,17.3163
184,17.3163
185,17.3163
186,17.3163
187,17.3163
188,17.3163
189,17.3163
190,17.3163
191,17.3163
192,17.3163
193,17.3163
194,17.3162
195,17.3162
196,17.3162
197,17.3162
198,17.3162
199,17.3162
200,17.3162
201,17.3162
202,17.3162
203,17.3162
204,17.3162
205,17.3162
206,17.3162
207,17.3162
208,17.3162
209,17.3162
210,17.3162
211,17.3162
212,17.3162
213,17.3162
214,17.3162
215,17.3162
216,17.3162
217,17.3162
218,17.3162
219,17.3162
220,17.3162
221,17.3162
222,17.3162
223,17.3162
224,17.3162
225,17.3162
226,17.3162
227,17.3162
228,17.3162
229,17.3162
230,17.3162
231,17.3162
232,17.3162
233,17.3162
234,17.3162
235,17.3162
236,17.3162
237,17.3162
238,17.3162
239,17.3162
240,17.3162
241,17.3162
242,17.3162
243,17.3162
244,17.3162
245,17.3162
246,17.3162
247,17.3162
248,17.3162
249,17.3162
250,17.3162
251,17.3162
252,17.3162
253,17.3162
254,17.3162
255,17.3162
256,17.3162
257,17.3162
258,17.3162
259,17.3162
260,17.3162
261,17.3162
262,17.3162
263,17.3162
264,17.3162
265,17.3162
266,17.3162
267,17.3162
268,17.3162
269,17.3162
270,17.3162
271,17.3162
272,17.3162
273,17.3162
274,17.3162
