step,0,1,2,3,4,5,6,7,8,9,10
32,0,6.23459,0,0,5.17528,0,0,0,0.78325,0,0
33,0,6.19393,0,0,5.14437,0,0,0,0.809949,0,0
34,0,6.15497,0,0,5.11437,0,0,0,0.836192,0,0
35,0,6.11762,0,0,5.08526,0,0,0,0.861966,0,0
36,0,6.08179,0,0,5.05701,0,0,0,0.887262,0,0
37,0,6.04743,0,0,5.0296,0,0,0,0.912074,0,0
38,0,6.01446,0,0,5.003,0,0,0,0.936394,0,0
39,0,5.98282,0,0,4.97721,0,0,0,0.96022,0,0
40,0,5.95243,0,0,4.9522,0,0,0,0.983549,0,0
41,0,5.92326,0,0,4.92793,0,0,0,1.00638,0,0
42,0,5.89523,0,0,4.90441,0,0,0,1.02871,0,0
43,0,5.86829,0,0,4.88161,0,0,0,1.05055,0,0
44,0,5.8424,0,0,4.85951,0,0,0,1.07189,0,0
45,0,5.81751,0,0,4.83808,0,0,0,1.09273,0,0
46,0,5.79358,0,0,4.81731,0,0,0,1.11309,0,0
47,0,5.77056,0,0,4.79718,0,0,0,1.13297,0,0
48,0,5.74843,0,0,4.77766,0,0,0,1.15236,0,0
49,0,5.72713,0,0,4.75874,0,0,0,1.17128,0,0
50,0,5.70664,0,0,4.7404,0,0,0,1.18974,0,0
51,0,5.68692,0,0,4.72263,0,0,0,1.20773,0,0
52,0,5.66794,0,0,4.7054,0,0,0,1.22527,0,0
53,0,5.64967,0,0,4.6887,0,0,0,1.24236,0,0
54,0,5.63209,0,0,4.6725,0,0,0,1.25901,0,0
55,0,5.61515,0,0,4.65681,0,0,0,1.27522,0,0
56,0,5.59885,0,0,4.6416,0,0,0,1.29102,0,0
57,0,5.58314,0,0,4.62685,0,0,0,1.30639,0,0
58,0,5.56802,0,0,4.61255,0,0,0,1.32136,0,0
59,0,5.55345,0,0,4.59869,0,0,0,1.33593,0,0
60,0,5.53941,0,0,4.58525,0,0,0,1.3501,0,0
61,0,5.52589,0,0,4.57223,0,0,0,1.36389,0,0
62,0,5.51286,0,0,4.5596,0,0,0,1.3773,0,0
63,0,5.5003,0,0,4.54735,0,0,0,1.39035,0,0
64,0,5.4882,0,0,4.53548,0,0,0,1.40303,0,0
65,0,5.47653,0,0,4.52397,0,0,0,1.41536,0,0
66,0,5.46529,0,0,4.51282,0,0,0,1.42735,0,0
67,0,5.45445,0,0,4.502,0,0,0,1.43901,0,0
68,0,5.444,0,0,4.4915,0,0,0,1.45034,0,0
69,0,5.43393,0,0,4.48133,0,0,0,1.46134,0,0
70,0,5.42421,0,0,4.47147,0,0,0,1.47204,0,0
71,0,5.41484,0,0,4.46191,0,0,0,1.48243,0,0
72,0,5.40581,0,0,4.45263,0,0,0,1.49252,0,0
73,0,5.3971,0,0,4.44364,0,0,0,1.50233,0,0
74,0,5.38869,0,0,4.43492,0,0,0,1.51185,0,0
75,0,5.38059,0,0,4.42646,0,0,0,1.5211,0,0
76,0,5.37277,0,0,4.41826,0,0,0,1.53008,0,0
77,0,5.36523,0,0,4.4103,0,0,0,1.5388,0,0
78,0,5.35795,0,0,4.40259,0,0,0,1.54727,0,0
79,0,5.35093,0,0,4.39511,0,0,0,1.55549,0,0
80,0,5.34416,0,0,4.38786,0,0,0,1.56348,0,0
81,0,5.33762,0,0,4.38082,0,0,0,1.57122,0,0
82,0,5.33132,0,0,4.37399,0,0,0,1.57874,0,0
83,0,5.32523,0,0,4.36738,0,0,0,1.58604,0,0
84,0,5.31936,0,0,4.36096,0,0,0,1.59312,0,0
85,0,5.31369,0,0,4.35473,0,0,0,1.6,0,0
86,0,5.30822,0,0,4.34869,0,0,0,1.60667,0,0
87,0,5.30294,0,0,4.34283,0,0,0,1.61314,0,0
88,0,5.29785,0,0,4.33715,0,0,0,1.61942,0,0
89,0,5.29293,0,0,4.33164,0,0,0,1.62552,0,0
90,0,5.28818,0,0,4.32629,0,0,0,1.63143,0,0
91,0,5.2836,0,0,4.32111,0,0,0,1.63717,0,0
92,0,5.27917,0,0,4.31608,0,0,0,1.64273,0,0
93,0,5.2749,0,0,4.3112,0,0,0,1.64813,0,0
94,0,5.27078,0,0,4.30647,0,0,0,1.65337,0,0
95,0,5.2668,0,0,4.30188,0,0,0,1.65845,0,0
96,0,5.26295,0,0,4.29742,0,0,0,1.66337,0,0
97,0,5.25924,0,0,4.2931,0,0,0,1.66815,0,0
98,0,5.25566,0,0,4.28891,0,0,0,1.67279,0,0
99,0,5.2522,0,0,4.28485,0,0,0,1.67728,0,0
100,0,5.24886,0,0,4.2809,0,0,0,1.68164,0,0
101,0,5.24563,0,0,4.27708,0,0,0,1.68587,0,0
102,0,5.24252,0,0,4.27336,0,0,0,1.68997,0,0
103,0,5.23951,0,0,4.26976,0,0,0,1.69395,0,0
104,0,5.2366,0,0,4.26627,0,0,0,1.6978,0,0
105,0,5.23379,0,0,4.26288,0,0,0,1.70154,0,0
106,0,5.23108,0,0,4.2596,0,0,0,1.70516,0,0
107,0,5.22846,0,0,4.25641,0,0,0,1.70868,0,0
108,0,5.22594,0,0,4.25331,0,0,0,1.71209,0,0
109,0,5.22349,0,0,4.25031,0,0,0,1.71539,0,0
110,0,5.22113,0,0,4.2474,0,0,0,1.7186,0,0
111,0,5.21885,0,0,4.24457,0,0,0,1.7217,0,0
112,0,5.21665,0,0,4.24183,0,0,0,1.72471,0,0
113,0,5.21453,0,0,4.23917,0,0,0,1.72763,0,0
114,0,5.21247,0,0,4.2366,0,0,0,1.73046,0,0
115,0,5.21049,0,0,4.23409,0,0,0,1.73321,0,0
116,0,5.20857,0,0,4.23167,0,0,0,1.73587,0,0
117,0,5.20672,0,0,4.22931,0,0,0,1.73845,0,0
118,0,5.20493,0,0,4.22702,0,0,0,1.74095,0,0
119,0,5.2032,0,0,4.22481,0,0,0,1.74337,0,0
120,0,5.20153,0,0,4.22266,0,0,0,1.74572,0,0
121,0,5.19992,0,0,4.22057,0,0,0,1.748,0,0
122,0,5.19836,0,0,4.21855,0,0,0,1.75021,0,0
123,0,5.19685,0,0,4.21658,0,0,0,1.75235,0,0
124,0,5.19539,0,0,4.21468,0,0,0,1.75442,0,0
125,0,5.19399,0,0,4.21283,0,0,0,1.75643,0,0
126,0,5.19263,0,0,4.21104,0,0,0,1.75838,0,0
127,0,5.19131,0,0,4.2093,0,0,0,1.76027,0,0
128,0,5.19004,0,0,4.20761,0,0,0,1.7621,0,0
129,0,5.18882,0,0,4.20597,0,0,0,1.76388,0,0
130,0,5.18763,0,0,4.20438,0,0,0,1.7656,0,0
131,0,5.18649,0,0,4.20284,0,0,0,1.76727,0,0
132,0,5.18538,0,0,4.20135,0,0,0,1.76888,0,0
133,0,5.18431,0,0,4.19989,0,0,0,1.77045,0,0
134,0,5.18327,0,0,4.19849,0,0,0,1.77197,0,0
135,0,5.18227,0,0,4.19712,0,0,0,1.77344,0,0
136,0,5.18131,0,0,4.1958,0,0,0,1.77487,0,0
137,0,5.18037,0,0,4.19451,0,0,0,1.77625,0,0
138,0,5.17947,0,0,4.19327,0,0,0,1.77759,0,0
139,0,5.1786,0,0,4.19206,0,0,0,1.77889,0,0
140,0,5.17776,0,0,4.19088,0,0,0,1.78015,0,0
141,0,5.17694,0,0,4.18975,0,0,0,1.78137,0,0
142,0,5.17615,0,0,4.18864,0,0,0,1.78255,0,0
143,0,5.17539,0,0,4.18757,0,0,0,1.78369,0,0
144,0,5.17466,0,0,4.18653,0,0,0,1.7848,0,0
145,0,5.17395,0,0,4.18552,0,0,0,1.78588,0,0
146,0,5.17326,0,0,4.18455,0,0,0,1.78692,0,0
147,0,5.17259,0,0,4.1836,0,0,0,1.78793,0,0
148,0,5.17195,0,0,4.18268,0,0,0,1.78891,0,0
149,0,5.17133,0,0,4.18178,0,0,0,1.78986,0,0
150,0,5.17073,0,0,4.18092,0,0,0,1.79078,0,0
151,0,5.17015,0,0,4.18008,0,0,0,1.79168,0,0
152,0,5.16958,0,0,4.17926,0,0,0,1.79254,0,0
153,0,5.16904,0,0,4.17847,0,0,0,1.79338,0,0
154,0,5.16852,0,0,4.1777,0,0,0,1.79419,0,0
155,0,5.16801,0,0,4.17696,0,0,0,1.79498,0,0
156,0,5.16752,0,0,4.17624,0,0,0,1.79574,0,0
157,0,5.16704,0,0,4.17554,0,0,0,1.79648,0,0
158,0,5.16659,0,0,4.17486,0,0,0,1.79719,0,0
159,0,5.16614,0,0,4.1742,0,0,0,1.79789,0,0
160,0,5.16571,0,0,4.17356,0,0,0,1.79856,0,0
161,0,5.1653,0,0,4.17294,0,0,0,1.79921,0,0
162,0,5.1649,0,0,4.17234,0,0,0,1.79984,0,0
163,0,5.16451,0,0,4.17176,0,0,0,1.80046,0,0
164,0,5.16413,0,0,4.17119,0,0,0,1.80105,0,0
165,0,5.16377,0,0,4.17064,0,0,0,1.80162,0,0
166,0,5.16342,0,0,4.17011,0,0,0,1.80218,0,0
167,0,5.16308,0,0,4.16959,0,0,0,1.80272,0,0
168,0,5.16275,0,0,4.16909,0,0,0,1.80324,0,0
169,0,5.16244,0,0,4.16861,0,0,0,1.80375,0,0
170,0,5.16213,0,0,4.16813,0,0,0,1.80424,0,0
171,0,5.16183,0,0,4.16768,0,0,0,1.80472,0,0
172,0,5.16155,0,0,4.16723,0,0,0,1.80518,0,0
173,0,5.16127,0,0,4.1668,0,0,0,1.80563,0,0
174,0,5.161,0,0,4.16639,0,0,0,1.80606,0,0
175,0,5.16074,0,0,4.16598,0,0,0,1.80648,0,0
176,0,5.16049,0,0,4.16559,0,0,0,1.80689,0,0
177,0,5.16025,0,0,4.16521,0,0,0,1.80728,0,0
178,0,5.16001,0,0,4.16484,0,0,0,1.80767,0,0
179,0,5.15978,0,0,4.16448,0,0,0,1.80804,0,0
180,0,5.15956,0,0,4.16413,0,0,0,1.80839,0,0
181,0,5.15935,0,0,4.1638,0,0,0,1.80874,0,0
182,0,5.15915,0,0,4.16347,0,0,0,1.80908,0,0
183,0,5.15895,0,0,4.16315,0,0,0,1.80941,0,0
184,0,5.15876,0,0,4.16285,0,0,0,1.80972,0,0
185,0,5.15857,0,0,4.16255,0,0,0,1.81003,0,0
186,0,5.15839,0,0,4.16226,0,0,0,1.81033,0,0
187,0,5.15822,0,0,4.16198,0,0,0,1.81062,0,0
188,0,5.15805,0,0,4.16171,0,0,0,1.8109,0,0
189,0,5.15788,0,0,4.16144,0,0,0,1.81117,0,0
190,0,5.15773,0,0,4.16119,0,0,0,1.81143,0,0
191,0,5.15757,0,0,4.16094,0,0,0,1.81168,0,0
192,0,5.15743,0,0,4.1607,0,0,0,1.81193,0,0
193,0,5.15728,0,0,4.16046,0,0,0,1.81217,0,0
194,0,5.15715,0,0,4.16024,0,0,0,1.8124,0,0
195,0,5.15701,0,0,4.16002,0,0,0,1.81262,0,0
196,0,5.15688,0,0,4.1598,0,0,0,1.81284,0,0
197,0,5.15676,0,0,4.1596,0,0,0,1.81305,0,0
198,0,5.15664,0,0,4.1594,0,0,0,1.81325,0,0
199,0,5.15652,0,0,4.1592,0,0,0,1.81345,0,0
200,0,5.15641,0,0,4.15901,0,0,0,1.81364,0,0
201,0,5.1563,0,0,4.15883,0,0,0,1.81383,0,0
202,0,5.15619,0,0,4.15865,0,0,0,1.81401,0,0
203,0,5.15609,0,0,4.15848,0,0,0,1.81418,0,0
204,0,5.15599,0,0,4.15832,0,0,0,1.81435,0,0
205,0,5.15589,0,0,4.15815,0,0,0,1.81452,0,0
206,0,5.1558,0,0,4.158,0,0,0,1.81468,0,0
207,0,5.15571,0,0,4.15785,0,0,0,1.81483,0,0
208,0,5.15562,0,0,4.1577,0,0,0,1.81498,0,0
209,0,5.15554,0,0,4.15756,0,0,0,1.81512,0,0
210,0,5.15546,0,0,4.15742,0,0,0,1.81526,0,0
211,0,5.15538,0,0,4.15728,0,0,0,1.8154,0,0
212,0,5.1553,0,0,4.15715,0,0,0,1.81553,0,0
213,0,5.15523,0,0,4.15703,0,0,0,1.81566,0,0
214,0,5.15516,0,0,4.1569,0,0,0,1.81578,0,0
215,0,5.15509,0,0,4.15678,0,0,0,1.8159,0,0
216,0,5.15502,0,0,4.15667,0,0,0,1.81602,0,0
217,0,5.15495,0,0,4.15656,0,0,0,1.81613,0,0
218,0,5.15489,0,0,4.15645,0,0,0,1.81624,0,0
219,0,5.15483,0,0,4.15634,0,0,0,1.81634,0,0
220,0,5.15477,0,0,4.15624,0,0,0,1.81645,0,0
221,0,5.15472,0,0,4.15614,0,0,0,1.81654,0,0
222,0,5.15466,0,0,4.15605,0,0,0,1.81664,0,0
223,0,5.15461,0,0,4.15595,0,0,0,1.81673,0,0
224,0,5.15456,0,0,4.15586,0,0,0,1.81682,0,0
225,0,5.15451,0,0,4.15578,0,0,0,1.81691,0,0
226,0,5.15446,0,0,4.15569,0,0,0,1.817,0,0
227,0,5.15441,0,0,4.15561,0,0,0,1.81708,0,0
228,0,5.15437,0,0,4.15553,0,0,0,1.81716,0,0
229,0,5.15432,0,0,4.15545,0,0,0,1.81723,0,0
230,0,5.15428,0,0,4.15538,0,0,0,1.81731,0,0
231,0,5.15424,0,0,4.1553,0,0,0,1.81738,0,0
232,0,5.1542,0,0,4.15523,0,0,0,1.81745,0,0
233,0,5.15416,0,0,4.15517,0,0,0,1.81752,0,0
234,0,5.15412,0,0,4.1551,0,0,0,1.81759,0,0
235,0,5.15409,0,0,4.15503,0,0,0,1.81765,0,0
236,0,5.15405,0,0,4.15497,0,0,0,1.81771,0,0
237,0,5.15402,0,0,4.15491,0,0,0,1.81777,0,0
238,0,5.15399,0,0,4.15485,0,0,0,1.81783,0,0
239,0,5.15395,0,0,4.1548,0,0,0,1.81789,0,0
240,0,5.15392,0,0,4.15474,0,0,0,1.81794,0,0
241,0,5.15389,0,0,4.15469,0,0,0,1.81799,0,0
242,0,5.15387,0,0,4.15464,0,0,0,1.81805,0,0
243,0,5.15384,0,0,4.15459,0,0,0,1.81809,0,0
244,0,5.15381,0,0,4.15454,0,0,0,1.81814,0,0
245,0,5.15379,0,0,4.15449,0,0,0,1.81819,0,0
246,0,5.15376,0,0,4.15444,0,0,0,1.81823,0,0
247,0,5.15374,0,0,4.1544,0,0,0,1.81828,0,0
248,0,5.15371,0,0,4.15436,0,0,0,1.81832,0,0
249,0,5.15369,0,0,4.15432,0,0,0,1.81836,0,0
250,0,5.15367,0,0,4.15427,0,0,0,1.8184,0,0
251,0,5.15365,0,0,4.15424,0,0,0,1.81844,0,0
252,0,5.15362,0,0,4.1542,0,0,0,1.81848,0,0
253,0,5.1536,0,0,4.15416,0,0,0,1.81851,0,0
254,0,5.15359,0,0,4.15412,0,0,0,1.81855,0,0
255,0,5.15357,0,0,4.15409,0,0,0,1.81858,0,0
256,0,5.15355,0,0,4.15406,0,0,0,1.81862,0,0
257,0,5.15353,0,0,4.15402,0,0,0,1.81865,0,0
258,0,5.15351,0,0,4.15399,0,0,0,1.81868,0,0
259,0,5.1535,0,0,4.15396,0,0,0,1.81871,0,0
260,0,5.15348,0,0,4.15393,0,0,0,1.81874,0,0
261,0,5.15347,0,0,4.1539,0,0,0,1.81877,0,0
262,0,5.15345,0,0,4.15388,0,0,0,1.8188,0,0
263,0,5.15344,0,0,4.15385,0,0,0,1.81882,0,0
264,0,5.15342,0,0,4.15382,0,0,0,1.81885,0,0
265,0,5.15341,0,0,4.1538,0,0,0,1.81887,0,0
266,0,5.1534,0,0,4.15377,0,0,0,1.8189,0,0
267,0,5.15338,0,0,4.15375,0,0,0,1.81892,0,0
268,0,5.15337,0,0,4.15372,0,0,0,1.81894,0,0
269,0,5.15336,0,0,4.1537,0,0,0,1.81896,0,0
270,0,5.15335,0,0,4.15368,0,0,0,1.81899,0,0
271,0,5.15334,0,0,4.15366,0,0,0,1.81901,0,0
272,0,5.15332,0,0,4.15364,0,0,0,1.81903,0,0
273,0,5.15331,0,0,4.15362,0,0,0,1.81905,0,0
274,0,5.1533,0,0,4.1536,0,0,0,1.81906,0,0
275,0,5.15329,0,0,4.15358,0,0,0,1.81908,0,0
276,0,5.15328,0,0,4.15356,0,0,0,1.8191,0,0
277,0,5.15327,0,0,4.15355,0,0,0,1.81912,0,0
278,0,5.15327,0,0,4.15353,0,0,0,1.81913,0,0
279,0,5.15326,0,0,4.15351,0,0,0,1.81915,0,0
280,0,5.15325,0,0,4.1535,0,0,0,1.81917,0,0
281,0,5.15324,0,0,4.15348,0,0,0,1.81918,0,0
282,0,5.15323,0,0,4.15347,0,0,0,1.8192,0,0
283,0,5.15322,0,0,4.15345,0,0,0,1.81921,0,0
284,0,5.15322,0,0,4.15344,0,0,0,1.81922,0,0
285,0,5.15321,0,0,4.15342,0,0,0,1.81924,0,0
286,0,5.1532,0,0,4.15341,0,0,0,1.81925,0,0
287,0,5.1532,0,0,4.1534,0,0,0,1.81926,0,0
288,0,5.15319,0,0,4.15338,0,0,0,1.81927,0,0
289,0,5.15318,0,0,4.15337,0,0,0,1.81929,0,0
290,0,5.15318,0,0,4.15336,0,0,0,1.8193,0,0
291,0,5.15317,0,0,4.15335,0,0,0,1.81931,0,0
292,0,5.15317,0,0,4.15334,0,0,0,1.81932,0,0
293,0,5.15316,0,0,4.15333,0,0,0,1.81933,0,0
294,0,5.15316,0,0,4.15332,0,0,0,1.81934,0,0
295,0,5.15315,0,0,4.15331,0,0,0,1.81935,0,0
296,0,5.15315,0,0,4.1533,0,0,0,1.81936,0,0
297,0,5.15314,0,0,4.15329,0,0,0,1.81937,0,0
298,0,5.15314,0,0,4.15328,0,0,0,1.81938,0,0
299,0,5.15313,0,0,4.15327,0,0,0,1.81939,0,0
300,0,5.15313,0,0,4.15326,0,0,0,1.81939,0,0
301,0,5.15312,0,0,4.15325,0,0,0,1.8194,0,0
302,0,5.15312,0,0,4.15325,0,0,0,1.81941,0,0
303,0,5.15311,0,0,4.15324,0,0,0,1.81942,0,0
304,0,5.15311,0,0,4.15323,0,0,0,1.81942,0,0
305,0,5.15311,0,0,4.15322,0,0,0,1.81943,0,0
306,0,5.1531,0,0,4.15322,0,0,0,1.81944,0,0
307,0,5.1531,0,0,4.15321,0,0,0,1.81945,0,0
308,0,5.1531,0,0,4.1532,0,0,0,1.81945,0,0
309,0,5.15309,0,0,4.15319,0,0,0,1.81946,0,0
310,0,5.15309,0,0,4.15319,0,0,0,1.81946,0,0
311,0,5.15309,0,0,4.15318,0,0,0,1.81947,0,0
312,0,5.15308,0,0,4.15318,0,0,0,1.81948,0,0
313,0,5.15308,0,0,4.15317,0,0,0,1.81948,0,0
314,0,5.15308,0,0,4.15317,0,0,0,1.81949,0,0
315,0,5.15307,0,0,4.15316,0,0,0,1.81949,0,0
316,0,5.15307,0,0,4.15315,0,0,0,1.8195,0,0
317,0,5.15307,0,0,4.15315,0,0,0,1.8195,0,0
318,0,5.15307,0,0,4.15314,0,0,0,1.81951,0,0
319,0,5.15306,0,0,4.15314,0,0,0,1.81951,0,0
320,0,5.15306,0,0,4.15314,0,0,0,1.81952,0,0
321,0,5.15306,0,0,4.15313,0,0,0,1.81952,0,0
322,0,5.15306,0,0,4.15313,0,0,0,1.81952,0,0
323,0,5.15306,0,0,4.15312,0,0,0,1.81953,0,0
324,0,5.15305,0,0,4.15312,0,0,0,1.81953,0,0
325,0,5.15305,0,0,4.15311,0,0,0,1.81954,0,0
326,0,5.15305,0,0,4.15311,0,0,0,1.81954,0,0
327,0,5.15305,0,0,4.15311,0,0,0,1.81954,0,0
328,0,5.15305,0,0,4.1531,0,0,0,1.81955,0,0
329,0,5.15304,0,0,4.1531,0,0,0,1.81955,0,0
330,0,5.15304,0,0,4.1531,0,0,0,1.81955,0,0
331,0,5.15304,0,0,4.15309,0,0,0,1.81956,0,0
332,0,5.15304,0,0,4.15309,0,0,0,1.81956,0,0
333,0,5.15304,0,0,4.15309,0,0,0,1.81956,0,0
334,0,5.15304,0,0,4.15308,0,0,0,1.81957,0,0
335,0,5.15303,0,0,4.15308,0,0,0,1.81957,0,0
336,0,5.15303,0,0,4.15308,0,0,0,1.81957,0,0
337,0,5.15303,0,0,4.15308,0,0,0,1.81957,0,0
338,0,5.15303,0,0,4.15307,0,0,0,1.81958,0,0
339,0,5.15303,0,0,4.15307,0,0,0,1.81958,0,0
340,0,5.15303,0,0,4.15307,0,0,0,1.81958,0,0
341,0,5.15303,0,0,4.15307,0,0,0,1.81958,0,0
342,0,5.15303,0,0,4.15306,0,0,0,1.81959,0,0
343,0,5.15302,0,0,4.15306,0,0,0,1.81959,0,0
344,0,5.15302,0,0,4.15306,0,0,0,1.81959,0,0
345,0,5.15302,0,0,4.15306,0,0,0,1.81959,0,0
346,0,5.15302,0,0,4.15305,0,0,0,1.81959,0,0
347,0,5.15302,0,0,4.15305,0,0,0,1.8196,0,0
348,0,5.15302,0,0,4.15305,0,0,0,1.8196,0,0
349,0,5.15302,0,0,4.15305,0,0,0,1.8196,0,0
350,0,5.15302,0,0,4.15305,0,0,0,1.8196,0,0
351,0,5.15302,0,0,4.15304,0,0,0,1.8196,0,0
352,0,5.15302,0,0,4.15304,0,0,0,1.8196,0,0
353,0,5.15301,0,0,4.15304,0,0,0,1.81961,0,0
354,0,5.15301,0,0,4.15304,0,0,0,1.81961,0,0
355,0,5.15301,0,0,4.15304,0,0,0,1.81961,0,0
356,0,5.15301,0,0,4.15304,0,0,0,1.81961,0,0
357,0,5.15301,0,0,4.15304,0,0,0,1.81961,0,0
358,0,5.15301,0,0,4.15303,0,0,0,1.81961,0,0
359,0,5.15301,0,0,4.15303,0,0,0,1.81961,0,0
360,0,5.15301,0,0,4.15303,0,0,0,1.81962,0,0
361,0,5.15301,0,0,4.15303,0,0,0,1.81962,0,0
362,0,5.15301,0,0,4.15303,0,0,0,1.81962,0,0
363,0,5.15301,0,0,4.15303,0,0,0,1.81962,0,0
364,0,5.15301,0,0,4.15303,0,0,0,1.81962,0,0
365,0,5.15301,0,0,4.15303,0,0,0,1.81962,0,0
366,0,5.15301,0,0,4.15302,0,0,0,1.81962,0,0
367,0,5.15301,0,0,4.15302,0,0,0,1.81962,0,0
368,0,5.15301,0,0,4.15302,0,0,0,1.81962,0,0
369,0,5.153,0,0,4.15302,0,0,0,1.81963,0,0
370,0,5.153,0,0,4.15302,0,0,0,1.81963,0,0
371,0,5.153,0,0,4.15302,0,0,0,1.81963,0,0
372,0,5.153,0,0,4.15302,0,0,0,1.81963,0,0
373,0,5.153,0,0,4.15302,0,0,0,1.81963,0,0
374,0,5.153,0,0,4.15302,0,0,0,1.81963,0,0
375,0,5.153,0,0,4.15302,0,0,0,1.81963,0,0
376,0,5.153,0,0,4.15301,0,0,0,1.81963,0,0
377,0,5.153,0,0,4.15301,0,0,0,1.81963,0,0
378,0,5.153,0,0,4.15301,0,0,0,1.81963,0,0
379,0,5.153,0,0,4.15301,0,0,0,1.81963,0,0
380,0,5.153,0,0,4.15301,0,0,0,1.81963,0,0
381,0,5.153,0,0,4.15301,0,0,0,1.81964,0,0
382,0,5.153,0,0,4.15301,0,0,0,1.81964,0,0
383,0,5.153,0,0,4.15301,0,0,0,1.81964,0,0
384,0,5.153,0,0,4.15301,0,0,0,1.81964,0,0
385,0,5.153,0,0,4.15301,0,0,0,1.81964,0,0
386,0,5.153,0,0,4.15301,0,0,0,1.81964,0,0
387,0,5.153,0,0,4.15301,0,0,0,1.81964,0,0
388,0,5.153,0,0,4.15301,0,0,0,1.81964,0,0
389,0,5.153,0,0,4.15301,0,0,0,1.81964,0,0
390,0,5.153,0,0,4.15301,0,0,0,1.81964,0,0
391,0,5.153,0,0,4.15301,0,0,0,1.81964,0,0
392,0,5.153,0,0,4.153,0,0,0,1.81964,0,0
393,0,5.153,0,0,4.153,0,0,0,1.81964,0,0
394,0,5.153,0,0,4.153,0,0,0,1.81964,0,0
395,0,5.153,0,0,4.153,0,0,0,1.81964,0,0
396,0,5.153,0,0,4.153,0,0,0,1.81964,0,0
397,0,5.153,0,0,4.153,0,0,0,1.81964,0,0
398,0,5.153,0,0,4.153,0,0,0,1.81964,0,0
399,0,5.153,0,0,4.153,0,0,0,1.81964,0,0
400,0,5.15299,0,0,4.153,0,0,0,1.81964,0,0
401,0,5.15299,0,0,4.153,0,0,0,1.81964,0,0
402,0,5.15299,0,0,4.153,0,0,0,1.81965,0,0
403,0,5.15299,0,0,4.153,0,0,0,1.81965,0,0
404,0,5.15299,0,0,4.153,0,0,0,1.81965,0,0
405,0,5.15299,0,0,4.153,0,0,0,1.81965,0,0
406,0,5.15299,0,0,4.153,0,0,0,1.81965,0,0
407,0,5.15299,0,0,4.153,0,0,0,1.81965,0,0
408,0,5.15299,0,0,4.153,0,0,0,1.81965,0,0
409,0,5.15299,0,0,4.153,0,0,0,1.81965,0,0
410,0,5.15299,0,0,4.153,0,0,0,1.81965,0,0
411,0,5.15299,0,0,4.153,0,0,0,1.81965,0,0
412,0,5.15299,0,0,4.153,0,0,0,1.81965,0,0
413,0,5.15299,0,0,4.153,0,0,0,1.81965,0,0
414,0,5.15299,0,0,4.153,0,0,0,1.81965,0,0
415,0,5.15299,0,0,4.153,0,0,0,1.81965,0,0
416,0,5.15299,0,0,4.153,0,0,0,1.81965,0,0
417,0,5.15299,0,0,4.153,0,0,0,1.81965,0,0
418,0,5.15299,0,0,4.153,0,0,0,1.81965,0,0
419,0,5.15299,0,0,4.153,0,0,0,1.81965,0,0
420,0,5.15299,0,0,4.153,0,0,0,1.81965,0,0
421,0,5.15299,0,0,4.153,0,0,0,1.81965,0,0
422,0,5.15299,0,0,4.153,0,0,0,1.81965,0,0
423,0,5.15299,0,0,4.153,0,0,0,1.81965,0,0
