step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,49.9731,30.0054,30.0054,60.3028,59.9731,3,3,17.3382,7.33818,3,17.3382,7.33818,46.6356,36.6356,26.6356
1,42.2072,33.4463,33.4463,54.4806,52.2072,3.05025,3.05025,19.8012,9.8012,3.05025,19.8012,9.8012,39.8354,29.8354,19.8354
2,38.8493,34.7055,34.7055,51.9414,48.8493,3.1389,3.1389,20.6367,10.6367,3.1389,20.6367,10.6367,36.8726,26.8726,16.8726
3,36.8108,35.2743,35.2743,50.2834,46.8108,3.24082,3.24082,21.0061,11.0061,3.24082,21.0061,11.0061,35.0153,25.0153,15.0153
4,35.4827,35.4613,35.4613,49.0952,45.4827,3.34813,3.34813,21.1195,11.1195,3.34813,21.1195,11.1195,33.7534,23.7534,13.7534
5,34.5722,35.4309,35.4309,48.1867,44.5722,3.45743,3.45743,21.0881,11.0881,3.45743,21.0881,11.0881,32.8439,22.8439,12.8439
6,33.8782,35.3163,35.3163,47.4492,43.8782,3.56691,3.56691,20.9964,10.9964,3.56691,20.9964,10.9964,32.1293,22.1293,12.1293
7,33.3366,35.1497,35.1497,46.8349,43.3366,3.67522,3.67522,20.868,10.868,3.67522,20.868,10.868,31.5533,21.5533,11.5533
8,32.9058,34.9518,34.9518,46.3125,42.9058,3.78152,3.78152,20.7183,10.7183,3.78152,20.7183,10.7183,31.079,21.079,11.079
9,32.5571,34.7366,34.7366,45.8606,42.5571,3.88525,3.88525,20.5572,10.5572,3.88525,20.5572,10.5572,30.6812,20.6812,10.6812
10,32.2704,34.5135,34.5135,45.4643,42.2704,3.98607,3.98607,20.3915,10.3915,3.98607,20.3915,10.3915,30.3423,20.3423,10.3423
11,32.0296,34.2901,34.2901,45.1109,42.0296,4.08376,4.08376,20.2268,10.2268,4.08376,20.2268,10.2268,30.0477,20.0477,10.0477
12,31.822,34.0723,34.0723,44.7901,41.822,4.17818,4.17818,20.0681,10.0681,4.17818,20.0681,10.0681,29.7859,19.7859,9.78587
13,31.6418,33.8615,33.8615,44.4974,41.6418,4.26923,4.26923,19.9157,9.91572,4.26923,19.9157,9.91572,29.5517,19.5517,9.55165
14,31.4843,33.6583,33.6583,44.2293,41.4843,4.35689,4.35689,19.7699,9.76991,4.35689,19.7699,9.76991,29.3409,19.3409,9.34094
15,31.3459,33.4631,33.4631,43.9828,41.3459,4.44115,4.44115,19.6308,9.63075,4.44115,19.6308,9.63075,29.1504,19.1504,9.15037
16,31.2235,33.2763,33.2763,43.7553,41.2235,4.52208,4.52208,19.4982,9.4982,4.52208,19.4982,9.4982,28.9772,18.9772,8.97719
17,31.1147,33.0978,33.0978,43.5448,41.1147,4.59973,4.59973,19.3721,9.37212,4.59973,19.3721,9.37212,28.8191,18.8191,8.81912
18,31.0175,32.9276,32.9276,43.3495,41.0175,4.6742,4.6742,19.2523,9.25233,4.6742,19.2523,9.25233,28.6743,18.6743,8.67426
19,30.9301,32.7655,32.7655,43.1679,40.9301,4.74558,4.74558,19.1386,9.1386,4.74558,19.1386,9.1386,28.541,18.541,8.54102
20,30.8512,32.6113,32.6113,42.9987,40.8512,4.81397,4.81397,19.0307,9.03068,4.81397,19.0307,9.03068,28.4181,18.4181,8.41806
21,30.7796,32.4647,32.4647,42.8406,40.7796,4.87949,4.87949,18.9283,8.92831,4.87949,18.9283,8.92831,28.3042,18.3042,8.30425
22,30.7144,32.3253,32.3253,42.6927,40.7144,4.94223,4.94223,18.8312,8.83122,4.94223,18.8312,8.83122,28.1986,18.1986,8.19859
23,30.6548,32.193,32.193,42.5542,40.6548,5.00231,5.00231,18.7391,8.73914,5.00231,18.7391,8.73914,28.1003,18.1003,8.10028
24,30.6,32.0674,32.0674,42.4242,40.6,5.05983,5.05983,18.6518,8.65182,5.05983,18.6518,8.65182,28.0086,18.0086,8.00857
25,30.5495,31.9482,31.9482,42.3021,40.5495,5.1149,5.1149,18.569,8.56899,5.1149,18.569,8.56899,27.9229,17.9229,7.92285
26,30.5028,31.835,31.835,42.1872,40.5028,5.16762,5.16762,18.4904,8.49042,5.16762,18.4904,8.49042,27.8426,17.8426,7.84258
27,30.4595,31.7276,31.7276,42.079,40.4595,5.2181,5.2181,18.4159,8.41587,5.2181,18.4159,8.41587,27.7673,17.7673,7.76727
28,30.4192,31.6256,31.6256,41.977,40.4192,5.26642,5.26642,18.3451,8.34511,5.26642,18.3451,8.34511,27.6965,17.6965,7.6965
29,30.3816,31.5289,31.5289,41.8808,40.3816,5.31269,5.31269,18.2779,8.27793,5.31269,18.2779,8.27793,27.6299,17.6299,7.62992
30,30.3464,31.437,31.437,41.79,40.3464,5.35698,5.35698,18.2141,8.21413,5.35698,18.2141,8.21413,27.5672,17.5672,7.56718
31,30.3134,31.3497,31.3497,41.7042,40.3134,5.3994,5.3994,18.1535,8.15351,5.3994,18.1535,8.15351,27.508,17.508,7.50799
32,30.2824,31.2668,31.2668,41.623,40.2824,5.44002,5.44002,18.0959,8.0959,5.44002,18.0959,8.0959,27.4521,17.4521,7.45209
33,30.2532,31.1881,31.1881,41.5462,40.2532,5.47892,5.47892,18.0411,8.04112,5.47892,18.0411,8.04112,27.3992,17.3992,7.39924
34,30.2256,31.1133,31.1133,41.4735,40.2256,5.51617,5.51617,17.989,7.98902,5.51617,17.989,7.98902,27.3492,17.3492,7.34924
35,30.1996,31.0422,31.0422,41.4046,40.1996,5.55185,5.55185,17.9394,7.93945,5.55185,17.9394,7.93945,27.3019,17.3019,7.30189
36,30.1749,30.9746,30.9746,41.3394,40.1749,5.58604,5.58604,17.8923,7.89225,5.58604,17.8923,7.89225,27.257,17.257,7.25701
37,30.1516,30.9104,30.9104,41.2775,40.1516,5.61879,5.61879,17.8473,7.84731,5.61879,17.8473,7.84731,27.2144,17.2144,7.21444
