step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0,0,0,0,0,0,0,0,0,2.73273,12.2673,0,0,0,0,0,0,0,2.73273,9.53454,0,0,0,0,0,0,8.42657e-39,2.73273,0,0,0,0,0,0,0,1.68531e-38,5.46546,0,3.45201e-106,5.06982,4.46472,0,0,0,8.42657e-39,0,0,0,0,0,0,0,0,2.52797e-38,0,1.24418e-157,4.93018,0.535277,1.25338e-95,5.06982,0,0,0,0,0,0,0,4.46472,0,0,0,0,0,0,2.52797e-38,0,4.93018,0,0,0,0,0,0,0,5,5.06982
1,0,0,0,0,0,0,0,0,3.17384,11.8262,0,0,0,0,0,0,0,3.06599,8.76016,0,0,0,0,0,0,0.107849,3.06599,0,0,0,0,0,0,0,0.215697,5.91629,0,3.20604e-106,4.86736,3.89281,0,0,0,0.107849,0,0,0,0,0,0,0,0,0.323546,0,0.0830211,5.13264,0.700626,1.16573e-95,4.86736,0,0,0,0,0,0,0,3.89281,0,0,0,0,0,0,0.406567,0,5.13264,0,0,0,0,0,0,0,4.59343,4.86736
2,0,0,0,0,0,0,0,0,3.38942,11.6106,0,0,0,0,0,0,0,3.21011,8.40047,0,0,0,0,0,0,0.179311,3.21011,0,0,0,0,0,0,0,0.358621,6.0616,0,3.02453e-106,4.78207,3.61839,0,0,0,0.179311,0,0,0,0,0,0,0,0,0.537932,0,0.077455,5.21793,0.766219,1.11033e-95,4.78207,0,0,0,0,0,0,0,3.61839,0,0,0,0,0,0,0.615387,0,5.21793,0,0,0,0,0,0,0,4.38461,4.78207
3,0,0,0,0,0,0,0,0,3.53459,11.4654,0,0,0,0,0,0,0,3.29849,8.16692,0,0,0,0,0,0,0.236105,3.29849,0,0,0,0,0,0,0,0.472209,6.12477,0,2.87132e-106,4.74244,3.42448,0,0,0,0.236105,0,0,0,0,0,0,0,0,0.708314,0,0.0715485,5.25756,0.795662,1.06782e-95,4.74244,0,0,0,0,0,0,0,3.42448,0,0,0,0,0,0,0.779862,0,5.25756,0,0,0,0,0,0,0,4.22014,4.74244
4,0,0,0,0,0,0,0,0,3.63976,11.3602,0,0,0,0,0,0,0,3.35589,8.00435,0,0,0,0,0,0,0.283876,3.35589,0,0,0,0,0,0,0,0.567751,6.14403,0,2.73647e-106,4.72787,3.27648,0,0,0,0.283876,0,0,0,0,0,0,0,0,0.851627,0,0.0658756,5.27213,0.806015,1.0325e-95,4.72787,0,0,0,0,0,0,0,3.27648,0,0,0,0,0,0,0.917503,0,5.27213,0,0,0,0,0,0,0,4.0825,4.72787
5,0,0,0,0,0,0,0,0,3.72015,11.2798,0,0,0,0,0,0,0,3.39475,7.88509,0,0,0,0,0,0,0.325403,3.39475,0,0,0,0,0,0,0,0.650806,6.1387,0,2.61472e-106,4.72766,3.15743,0,0,0,0.325403,0,0,0,0,0,0,0,0,0.976209,0,0.0605608,5.27234,0.805801,1.00148e-95,4.72766,0,0,0,0,0,0,0,3.15743,0,0,0,0,0,0,1.03677,0,5.27234,0,0,0,0,0,0,0,3.96323,4.72766
6,0,0,0,0,0,0,0,0,3.78607,11.2139,0,0,0,0,0,0,0,3.42381,7.79012,0,0,0,0,0,0,0.362256,3.42381,0,0,0,0,0,0,0,0.724513,6.12311,0,2.50296e-106,4.73219,3.05793,0,0,0,0.362256,0,0,0,0,0,0,0,0,1.08677,0,0.0556471,5.26781,0.799653,9.73159e-96,4.73219,0,0,0,0,0,0,0,3.05793,0,0,0,0,0,0,1.14242,0,5.26781,0,0,0,0,0,0,0,3.85758,4.73219
7,0,0,0,0,0,0,0,0,3.84132,11.1587,0,0,0,0,0,0,0,3.44597,7.71271,0,0,0,0,0,0,0.39535,3.44597,0,0,0,0,0,0,0,0.790701,6.10124,0,2.39932e-106,4.73977,2.97295,0,0,0,0.39535,0,0,0,0,0,0,0,0,1.18605,0,0.051131,5.26023,0.789871,9.46763e-96,4.73977,0,0,0,0,0,0,0,2.97295,0,0,0,0,0,0,1.23718,0,5.26023,0,0,0,0,0,0,0,3.76282,4.73977
8,0,0,0,0,0,0,0,0,3.88847,11.1115,0,0,0,0,0,0,0,3.46314,7.64839,0,0,0,0,0,0,0.425332,3.46314,0,0,0,0,0,0,0,0.850664,6.07562,0,2.30247e-106,4.7493,2.89909,0,0,0,0.425332,0,0,0,0,0,0,0,0,1.276,0,0.0469949,5.2507,0.777924,9.21793e-96,4.7493,0,0,0,0,0,0,0,2.89909,0,0,0,0,0,0,1.32299,0,5.2507,0,0,0,0,0,0,0,3.67701,4.7493
9,0,0,0,0,0,0,0,0,3.92933,11.0707,0,0,0,0,0,0,0,3.47665,7.59403,0,0,0,0,0,0,0.45268,3.47665,0,0,0,0,0,0,0,0.90536,6.04793,0,2.21144e-106,4.76005,2.83398,0,0,0,0.45268,0,0,0,0,0,0,0,0,1.35804,0,0.0432141,5.23995,0.764766,8.97911e-96,4.76005,0,0,0,0,0,0,0,2.83398,0,0,0,0,0,0,1.40125,0,5.23995,0,0,0,0,0,0,0,3.59875,4.76005
10,0,0,0,0,0,0,0,0,3.96519,11.0348,0,0,0,0,0,0,0,3.48742,7.54739,0,0,0,0,0,0,0.477763,3.48742,0,0,0,0,0,0,0,0.955525,6.01932,0,2.12552e-106,4.77147,2.77592,0,0,0,0.477763,0,0,0,0,0,0,0,0,1.43329,0,0.0397617,5.22853,0.751026,8.74888e-96,4.77147,0,0,0,0,0,0,0,2.77592,0,0,0,0,0,0,1.47305,0,5.22853,0,0,0,0,0,0,0,3.52695,4.77147
11,0,0,0,0,0,0,0,0,3.99712,11.0029,0,0,0,0,0,0,0,3.49625,7.50662,0,0,0,0,0,0,0.50087,3.49625,0,0,0,0,0,0,0,1.00174,5.99077,0,1.95511e-06,4.7832,2.72343,0,0,0,0.50087,0,0,0,0,0,0,0,0,1.50261,0,0.036608,5.2168,0.737355,8.52566e-96,4.7832,0,0,0,0,0,0,0,2.72343,0,0,0,0,0,0,1.53922,0,5.2168,0,0,0,0,0,0,0,3.46078,4.7832
12,0,0,0,0,0,0,0,0,4.02602,10.974,0,0,0,0,0,0,0,3.50378,7.4702,0,0,0,0,0,0,0.522233,3.50378,0,0,0,0,0,0,0,1.04447,5.9631,0,8.36117e-06,4.79499,2.6752,0,0,0,0.522233,0,0,0,0,0,0,0,0,1.5667,0,0.0337238,5.20501,0.724372,8.30844e-96,4.79499,0,0,0,0,0,0,0,2.6752,0,0,0,0,0,0,1.60042,0,5.20501,0,0,0,0,0,0,0,3.39958,4.79499
13,0,0,0,0,0,0,0,0,4.05228,10.9477,0,0,0,0,0,0,0,3.51025,7.43747,0,0,0,0,0,0,0.542037,3.51025,0,0,0,0,0,0,0,1.08407,5.93642,0,1.72416e-05,4.8067,2.63075,0,0,0,0.542037,0,0,0,0,0,0,0,0,1.62611,0,0.0310854,5.1933,0.712052,8.09658e-96,4.8067,0,0,0,0,0,0,0,2.63075,0,0,0,0,0,0,1.6572,0,5.1933,0,0,0,0,0,0,0,3.3428,4.8067
14,0,0,0,0,0,0,0,0,4.07627,10.9237,0,0,0,0,0,0,0,3.51583,7.4079,0,0,0,0,0,0,0.560441,3.51583,0,0,0,0,0,0,0,1.12088,5.91078,0,2.72635e-05,4.81823,2.58964,0,0,0,0.560441,0,0,0,0,0,0,0,0,1.68132,0,0.0286711,5.18177,0.700363,7.88962e-96,4.81823,0,0,0,0,0,0,0,2.58964,0,0,0,0,0,0,1.70999,0,5.18177,0,0,0,0,0,0,0,3.29001,4.81823
15,0,0,0,0,0,0,0,0,4.09826,10.9017,0,0,0,0,0,0,0,3.52068,7.38105,0,0,0,0,0,0,0.577581,3.52068,0,0,0,0,0,0,0,1.15516,5.8862,0,3.75424e-05,4.82949,2.55152,0,0,0,0.577581,0,0,0,0,0,0,0,0,1.73274,0,0.0264606,5.17051,0.689274,7.68724e-96,4.82949,0,0,0,0,0,0,0,2.55152,0,0,0,0,0,0,1.7592,0,5.17051,0,0,0,0,0,0,0,3.2408,4.82949
16,0,0,0,0,0,0,0,0,4.1185,10.8815,0,0,0,0,0,0,0,3.52493,7.35657,0,0,0,0,0,0,0.593576,3.52493,0,0,0,0,0,0,0,1.18715,5.8627,0,4.75067e-05,4.84044,2.51608,0,0,0,0.593576,0,0,0,0,0,0,0,0,1.78073,0,0.0244356,5.15956,0.678753,7.48917e-96,4.84044,0,0,0,0,0,0,0,2.51608,0,0,0,0,0,0,1.80516,0,5.15956,0,0,0,0,0,0,0,3.19484,4.84044
17,0,0,0,0,0,0,0,0,4.13719,10.8628,0,0,0,0,0,0,0,3.52866,7.33416,0,0,0,0,0,0,0.60853,3.52866,0,0,0,0,0,0,0,1.21706,5.84026,0,5.68021e-05,4.85103,2.48307,0,0,0,0.60853,0,0,0,0,0,0,0,0,1.82559,0,0.0225792,5.14897,0.668766,7.29524e-96,4.85103,0,0,0,0,0,0,0,2.48307,0,0,0,0,0,0,1.84817,0,5.14897,0,0,0,0,0,0,0,3.15183,4.85103
18,0,0,0,0,0,0,0,0,4.15449,10.8455,0,0,0,0,0,0,0,3.53196,7.31355,0,0,0,0,0,0,0.622532,3.53196,0,0,0,0,0,0,0,1.24506,5.81885,0,6.52242e-05,4.86124,2.45224,0,0,0,0.622532,0,0,0,0,0,0,0,0,1.8676,0,0.0208762,5.13876,0.659283,7.10532e-96,4.86124,0,0,0,0,0,0,0,2.45224,0,0,0,0,0,0,1.88847,0,5.13876,0,0,0,0,0,0,0,3.11153,4.86124
19,0,0,0,0,0,0,0,0,4.17056,10.8294,0,0,0,0,0,0,0,3.53489,7.29455,0,0,0,0,0,0,0.635665,3.53489,0,0,0,0,0,0,0,1.27133,5.79846,0,7.26714e-05,4.87106,2.42342,0,0,0,0.635665,0,0,0,0,0,0,0,0,1.90699,0,0.0193128,5.12894,0.650274,6.91931e-96,4.87106,0,0,0,0,0,0,0,2.42342,0,0,0,0,0,0,1.92631,0,5.12894,0,0,0,0,0,0,0,3.07369,4.87106
20,0,0,0,0,0,0,0,0,4.18551,10.8145,0,0,0,0,0,0,0,3.53752,7.27697,0,0,0,0,0,0,0.647998,3.53752,0,0,0,0,0,0,0,1.296,5.77904,0,7.91114e-05,4.88047,2.39642,0,0,0,0.647998,0,0,0,0,0,0,0,0,1.94399,0,0.0178764,5.11953,0.641711,6.73713e-96,4.88047,0,0,0,0,0,0,0,2.39642,0,0,0,0,0,0,1.96187,0,5.11953,0,0,0,0,0,0,0,3.03813,4.88047
