step,0,1
0,0,0
1,2.5,2.5
2,4.29013,4.29013
3,5.03399,5.03399
4,5.18922,5.18922
5,5.34446,5.34446
6,5.49969,5.49969
7,5.65492,5.65492
8,5.81016,5.81016
9,5.96539,5.96539
10,6.12062,6.12062
11,8.15511,8.15511
12,8.86841,8.86841
13,9.58171,9.58171
14,9.60002,9.60002
15,9.61832,9.61832
16,9.63663,9.63663
17,9.65494,9.65494
18,9.67324,9.67324
19,9.69155,9.69155
20,9.70986,9.70986
21,9.72816,9.72816
22,9.74647,9.74647
23,9.76478,9.76478
24,9.78308,9.78308
25,9.80139,9.80139
26,9.8197,9.8197
27,9.838,9.838
28,9.85631,9.85631
29,9.87462,9.87462
30,9.89292,9.89292
31,9.91123,9.91123
32,9.92953,9.92953
33,9.94784,9.94784
34,9.96615,9.96615
35,9.98445,9.98445
36,5.00276,5.00276
37,5.15799,5.15799
38,5.31323,5.31323
39,5.46846,5.46846
40,5.62369,5.62369
41,5.77893,5.77893
42,5.93416,5.93416
43,6.08939,6.08939
44,8.12388,8.12388
45,8.83718,8.83718
46,9.55048,9.55048
47,9.56879,9.56879
48,9.58709,9.58709
49,9.6054,9.6054
50,9.62371,9.62371
51,9.64201,9.64201
52,9.66032,9.66032
53,9.67863,9.67863
54,9.69693,9.69693
55,9.71524,9.71524
56,9.73355,9.73355
57,9.75185,9.75185
58,9.77016,9.77016
59,9.78847,9.78847
60,9.80677,9.80677
61,9.82508,9.82508
62,9.84339,9.84339
63,9.86169,9.86169
64,9.88,9.88
65,9.8983,9.8983
66,9.91661,9.91661
67,9.93492,9.93492
68,9.95322,9.95322
69,9.97153,9.97153
70,9.98984,9.98984
71,5.00814,5.00814
72,5.16338,5.16338
73,5.31861,5.31861
74,5.47384,5.47384
75,5.62908,5.62908
76,5.78431,5.78431
77,5.93954,5.93954
78,6.09478,6.09478
79,8.12926,8.12926
80,8.84256,8.84256
81,9.55586,9.55586
82,9.57417,9.57417
83,9.59248,9.59248
84,9.61078,9.61078
85,9.62909,9.62909
86,9.6474,9.6474
87,9.6657,9.6657
88,9.68401,9.68401
89,9.70232,9.70232
90,9.72062,9.72062
91,9.73893,9.73893
92,9.75724,9.75724
93,9.77554,9.77554
94,9.79385,9.79385
95,9.81216,9.81216
96,9.83046,9.83046
97,9.84877,9.84877
98,9.86707,9.86707
99,9.88538,9.88538
100,9.90369,9.90369
101,9.92199,9.92199
102,9.9403,9.9403
103,9.95861,9.95861
104,9.97691,9.97691
105,9.99522,9.99522
106,5.01353,5.01353
107,5.16876,5.16876
108,5.32399,5.32399
109,5.47923,5.47923
110,5.63446,5.63446
111,5.78969,5.78969
112,5.94493,5.94493
113,6.10016,6.10016
114,8.13465,8.13465
115,8.84795,8.84795
116,9.56125,9.56125
117,9.57955,9.57955
118,9.59786,9.59786
119,9.61617,9.61617
120,9.63447,9.63447
121,9.65278,9.65278
122,9.67109,9.67109
123,9.68939,9.68939
124,9.7077,9.7077
125,9.72601,9.72601
126,9.74431,9.74431
127,9.76262,9.76262
128,9.78093,9.78093
129,9.79923,9.79923
130,9.81754,9.81754
131,9.83584,9.83584
132,9.85415,9.85415
133,9.87246,9.87246
134,9.89076,9.89076
135,9.90907,9.90907
136,9.92738,9.92738
137,9.94568,9.94568
138,9.96399,9.96399
139,9.9823,9.9823
140,5.0006,5.0006
141,5.15584,5.15584
142,5.31107,5.31107
143,5.4663,5.4663
144,5.62154,5.62154
145,5.77677,5.77677
146,5.932,5.932
147,6.08724,6.08724
148,8.12172,8.12172
149,8.83502,8.83502
150,9.54832,9.54832
151,9.56663,9.56663
152,9.58494,9.58494
153,9.60324,9.60324
154,9.62155,9.62155
155,9.63986,9.63986
156,9.65816,9.65816
157,9.67647,9.67647
158,9.69478,9.69478
159,9.71308,9.71308
160,9.73139,9.73139
161,9.7497,9.7497
162,9.768,9.768
163,9.78631,9.78631
164,9.80461,9.80461
165,9.82292,9.82292
166,9.84123,9.84123
167,9.85953,9.85953
168,9.87784,9.87784
169,9.89615,9.89615
170,9.91445,9.91445
171,9.93276,9.93276
172,9.95107,9.95107
173,9.96937,9.96937
174,9.98768,9.98768
175,5.00599,5.00599
176,5.16122,5.16122
177,5.31645,5.31645
178,5.47169,5.47169
179,5.62692,5.62692
180,5.78215,5.78215
181,5.93739,5.93739
182,6.09262,6.09262
183,8.12711,8.12711
184,8.84041,8.84041
185,9.55371,9.55371
186,9.57201,9.57201
187,9.59032,9.59032
188,9.60863,9.60863
189,9.62693,9.62693
190,9.64524,9.64524
191,9.66355,9.66355
192,9.68185,9.68185
193,9.70016,9.70016
194,9.71847,9.71847
195,9.73677,9.73677
196,9.75508,9.75508
197,9.77338,9.77338
198,9.79169,9.79169
199,9.81,9.81
200,9.8283,9.8283
201,9.84661,9.84661
202,9.86492,9.86492
203,9.88322,9.88322
204,9.90153,9.90153
205,9.91984,9.91984
206,9.93814,9.93814
207,9.95645,9.95645
208,9.97476,9.97476
209,9.99306,9.99306
210,5.01137,5.01137
211,5.1666,5.1666
212,5.32184,5.32184
213,5.47707,5.47707
214,5.6323,5.6323
215,5.78754,5.78754
216,5.94277,5.94277
217,6.098,6.098
218,8.13249,8.13249
219,8.84579,8.84579
220,9.55909,9.55909
221,9.5774,9.5774
222,9.5957,9.5957
223,9.61401,9.61401
224,9.63232,9.63232
225,9.65062,9.65062
226,9.66893,9.66893
227,9.68724,9.68724
228,9.70554,9.70554
229,9.72385,9.72385
230,9.74215,9.74215
231,9.76046,9.76046
232,9.77877,9.77877
233,9.79707,9.79707
234,9.81538,9.81538
235,9.83369,9.83369
236,9.85199,9.85199
