step,stayUtil
0,13
1,218.548
2,282.264
3,303.689
4,303.689
5,303.689
6,303.689
7,303.689
8,303.689
9,303.689
10,303.689
11,303.689
12,303.689
13,303.689
14,303.689
15,303.689
16,303.689
17,303.689
18,303.689
19,303.689
20,303.689
21,303.689
22,303.689
23,303.689
24,303.689
25,303.689
26,303.689
27,303.689
28,303.689
29,303.689
30,303.689
31,303.689
32,303.689
33,303.689
34,303.689
35,303.689
36,303.689
37,303.689
38,303.689
39,303.689
40,303.689
41,303.689
42,303.689
43,303.689
44,303.689
45,303.689
46,303.689
47,303.689
48,303.689
49,303.689
50,303.689
51,303.689
52,303.689
53,303.689
54,303.689
55,303.689
56,303.689
57,303.689
58,303.689
59,303.689
60,303.689
61,303.689
62,303.689
63,303.689
64,303.689
65,303.689
66,303.689
67,303.689
68,303.689
69,303.689
70,303.689
71,303.689
72,303.689
73,303.689
74,303.689
75,303.689
76,303.689
77,303.689
78,303.689
79,303.689
80,303.689
81,303.689
82,303.689
83,303.689
84,303.689
85,303.689
86,303.689
87,303.689
88,303.689
89,303.689
90,303.689
91,303.689
92,303.689
93,303.689
94,303.689
95,303.689
96,303.689
97,303.689
98,303.689
99,303.689
100,303.689
101,303.689
102,303.689
103,303.689
104,303.689
105,303.689
106,303.689
107,303.689
108,303.689
109,303.689
110,303.689
111,303.689
112,303.689
113,303.689
114,303.689
115,303.689
116,303.689
117,303.689
118,303.689
119,303.689
120,303.689
121,303.689
122,303.689
123,303.689
124,303.689
125,303.689
126,303.689
127,303.689
128,303.689
129,303.689
130,303.689
131,303.689
132,303.689
133,303.689
134,303.689
135,303.689
136,303.689
137,303.689
138,303.689
139,303.689
140,303.689
141,303.689
142,303.689
143,303.689
144,303.689
145,303.689
146,303.689
147,303.689
148,303.689
149,303.689
150,303.689
151,303.689
152,303.689
153,303.689
154,303.689
155,303.689
156,303.689
157,303.689
158,303.689
159,303.689
160,303.689
161,303.689
162,303.689
163,303.689
164,303.689
165,303.689
166,303.689
167,303.689
168,303.689
169,303.689
170,303.689
171,303.689
172,303.689
173,303.689
174,303.689
175,303.689
176,303.689
177,303.689
178,303.689
179,303.689
180,303.689
181,303.689
182,303.689
183,303.689
184,303.689
185,303.689
186,303.689
187,303.689
188,303.689
189,303.689
190,303.689
191,303.689
192,303.689
193,303.689
194,303.689
195,303.689
196,303.689
197,303.689
198,303.689
199,303.689
200,303.689
201,303.689
202,303.689
203,303.689
204,303.689
205,303.689
206,303.689
207,303.689
208,303.689
209,303.689
210,303.689
211,303.689
212,303.689
213,303.689
214,303.689
215,303.689
216,303.689
217,303.689
218,303.689
219,303.689
220,303.689
221,303.689
222,303.689
223,303.689
224,303.689
225,303.689
226,303.689
227,303.689
228,303.689
229,303.689
230,303.689
231,303.689
232,303.689
233,303.689
234,303.689
235,303.689
236,303.689
237,303.689
238,303.689
239,303.689
240,303.689
241,303.689
242,303.689
243,303.689
244,303.689
245,303.689
246,303.689
247,303.689
248,303.689
249,303.689
250,303.689
251,303.689
252,303.689
253,303.689
254,303.689
255,303.689
256,303.689
257,303.689
258,303.689
259,303.689
260,303.689
261,303.689
262,303.689
263,303.689
264,303.689
265,303.689
266,303.689
267,303.689
268,303.689
269,303.689
270,303.689
271,303.689
272,303.689
273,303.689
274,303.689
275,303.689
276,303.689
277,303.689
278,303.689
279,303.689
280,303.689
281,303.689
282,303.689
283,303.689
284,303.689
285,303.689
286,303.689
287,303.689
288,303.689
289,303.689
290,303.689
291,303.689
292,303.689
293,303.689
294,303.689
295,303.689
296,303.689
297,303.689
298,303.689
299,303.689
300,303.689
301,303.689
302,303.689
303,303.689
304,303.689
305,303.689
306,303.689
307,303.689
308,303.689
309,303.689
310,303.689
311,303.689
312,303.689
313,303.689
314,303.689
315,303.689
316,303.689
317,303.689
318,303.689
319,303.689
320,303.689
321,303.689
322,303.689
323,303.689
324,303.689
