step,sumCost
0,114.481
1,102.249
2,97.886
3,95.4213
4,93.7485
5,92.4747
6,91.4441
7,90.5834
8,89.8496
9,89.215
10,88.661
11,88.1741
12,87.7442
13,87.3634
14,87.025
15,86.7236
16,86.4544
17,86.2136
18,85.9978
19,85.8041
20,85.6299
21,85.4731
22,85.3318
23,85.2042
24,85.0889
25,84.9846
26,84.8901
27,84.8045
28,84.7268
29,84.6562
30,84.5921
31,84.5338
32,84.4806
33,84.4322
34,84.3881
35,84.3478
36,84.311
37,84.2774
38,84.2466
39,84.2185
40,84.1927
41,84.1691
42,84.1474
43,84.1275
44,84.1093
45,84.0925
46,84.0771
47,84.0629
48,84.0498
49,84.0378
50,84.0267
51,84.0165
52,84.007
53,83.9983
54,83.9903
55,83.9828
56,83.9759
57,83.9695
58,83.9636
59,83.9581
60,83.953
61,83.9483
62,83.9439
63,83.9398
64,83.936
65,83.9324
66,83.9291
67,83.926
68,83.9232
69,83.9205
70,83.9179
71,83.9156
72,83.9133
73,83.9113
74,83.9093
75,83.9075
76,83.9057
77,83.9041
78,83.9026
79,83.9011
80,83.8997
81,83.8984
82,83.8972
83,83.896
84,83.8949
85,83.8939
86,83.8929
87,83.8919
88,83.891
89,83.8901
90,83.8893
91,83.8885
92,83.8877
93,83.887
94,83.8863
95,83.8856
96,83.8849
97,83.8843
98,83.8837
99,83.8831
100,83.8826
101,83.882
102,83.8815
103,83.881
104,83.8805
105,83.88
106,83.8795
107,83.8791
108,83.8786
109,83.8782
110,83.8778
111,83.8774
112,83.877
113,83.8766
114,83.8762
115,83.8758
116,83.8754
117,83.8751
118,83.8747
119,83.8744
120,83.874
121,83.8737
122,83.8734
123,83.8731
124,83.8728
125,83.8725
126,83.8722
127,83.8719
128,83.8716
129,83.8713
130,83.871
131,83.8707
132,83.8705
133,83.8702
134,83.8699
135,83.8697
136,83.8694
137,83.8692
138,83.8689
139,83.8687
140,83.8685
141,83.8682
142,83.868
143,83.8678
144,83.8676
145,83.8673
146,83.8671
147,83.8669
148,83.8667
149,83.8665
150,83.8663
151,83.8661
152,83.8659
153,83.8657
154,83.8655
155,83.8653
156,83.8652
157,83.865
158,83.8648
159,83.8646
160,83.8644
161,83.8643
162,83.8641
163,83.8639
164,83.8638
165,83.8636
166,83.8634
167,83.8633
168,83.8631
169,83.863
170,83.8628
171,83.8627
172,83.8625
173,83.8624
174,83.8622
175,83.8621
176,83.8619
177,83.8618
178,83.8617
179,83.8615
180,83.8614
181,83.8613
182,83.8611
183,83.861
184,83.8609
185,83.8608
186,83.8606
187,83.8605
188,83.8604
189,83.8603
190,83.8602
191,83.86
192,83.8599
193,83.8598
194,83.8597
195,83.8596
196,83.8595
197,83.8594
198,83.8593
199,83.8592
200,83.859
201,83.8589
202,83.8588
203,83.8587
204,83.8586
205,83.8585
206,83.8584
207,83.8583
208,83.8583
209,83.8582
210,83.8581
211,83.858
212,83.8579
213,83.8578
214,83.8577
215,83.8576
216,83.8575
217,83.8574
218,83.8574
219,83.8573
220,83.8572
221,83.8571
222,83.857
223,83.857
224,83.8569
225,83.8568
226,83.8567
227,83.8566
228,83.8566
229,83.8565
230,83.8564
231,83.8563
232,83.8563
233,83.8562
234,83.8561
235,83.8561
236,83.856
237,83.8559
238,83.8559
239,83.8558
240,83.8557
241,83.8557
242,83.8556
243,83.8555
244,83.8555
245,83.8554
246,83.8554
247,83.8553
248,83.8552
249,83.8552
250,83.8551
251,83.8551
252,83.855
253,83.8549
254,83.8549
255,83.8548
256,83.8548
257,83.8547
258,83.8547
259,83.8546
260,83.8546
261,83.8545
262,83.8545
263,83.8544
264,83.8544
265,83.8543
266,83.8543
267,83.8542
268,83.8542
269,83.8541
270,83.8541
271,83.854
272,83.854
273,83.8539
274,83.8539
275,83.8538
276,83.8538
277,83.8538
278,83.8537
279,83.8537
280,83.8536
281,83.8536
282,83.8535
283,83.8535
284,83.8535
285,83.8534
286,83.8534
287,83.8533
288,83.8533
289,83.8533
290,83.8532
291,83.8532
292,83.8532
293,83.8531
294,83.8531
295,83.853
296,83.853
297,83.853
298,83.8529
299,83.8529
300,83.8529
301,83.8528
302,83.8528
303,83.8528
304,83.8527
305,83.8527
306,83.8527
307,83.8526
308,83.8526
309,83.8526
310,83.8526
311,83.8525
312,83.8525
313,83.8525
314,83.8524
315,83.8524
316,83.8524
317,83.8523
318,83.8523
319,83.8523
320,83.8523
321,83.8522
322,83.8522
323,83.8522
324,83.8522
325,83.8521
326,83.8521
327,83.8521
328,83.8521
