step,railCost
0,37.3262
1,35.9013
2,35.2312
3,34.7753
4,34.4307
5,34.1535
6,33.9205
7,33.7205
8,33.5464
9,33.393
10,33.2567
11,33.1345
12,33.0242
13,32.9242
14,32.8332
15,32.7501
16,32.674
17,32.6041
18,32.5398
19,32.4804
20,32.4255
21,32.3746
22,32.3273
23,32.2834
24,32.2424
25,32.2042
26,32.1685
27,32.1351
28,32.1038
29,32.0744
30,32.0468
31,32.0208
32,31.9964
33,31.9734
34,31.9517
35,31.9312
36,31.9119
37,31.8936
38,31.8763
39,31.8599
40,31.8444
41,31.8296
42,31.8157
43,31.8024
44,31.7899
45,31.7779
46,31.7666
47,31.7558
48,31.7455
49,31.7357
50,31.7264
51,31.7175
52,31.709
53,31.701
54,31.6933
55,31.6859
56,31.6789
57,31.6722
58,31.6658
59,31.6597
60,31.6539
61,31.6483
62,31.643
63,31.6379
64,31.6331
65,31.6284
66,31.6239
67,31.6197
68,31.6156
69,31.6117
70,31.6079
71,31.6043
72,31.6009
73,31.5976
74,31.5944
75,31.5914
76,31.5885
77,31.5857
78,31.583
79,31.5805
80,31.578
81,31.5757
82,31.5734
83,31.5712
84,31.5691
85,31.5671
86,31.5652
87,31.5634
88,31.5616
89,31.5599
90,31.5582
91,31.5567
92,31.5551
93,31.5537
94,31.5523
95,31.5509
96,31.5496
97,31.5483
98,31.5471
99,31.546
100,31.5448
101,31.5437
102,31.5427
103,31.5417
104,31.5407
105,31.5398
106,31.5389
107,31.538
108,31.5372
109,31.5364
110,31.5356
111,31.5349
112,31.5342
113,31.5335
114,31.5328
115,31.5322
116,31.5316
117,31.531
118,31.5304
119,31.5299
120,31.5294
121,31.5288
122,31.5283
123,31.5279
124,31.5274
125,31.5269
126,31.5265
127,31.526
128,31.5256
129,31.5252
130,31.5248
131,31.5243
132,31.524
133,31.5236
134,31.5232
135,31.5228
136,31.5224
137,31.5221
138,31.5217
139,31.5214
140,31.5211
141,31.5207
142,31.5204
143,31.5201
144,31.5198
145,31.5195
146,31.5192
147,31.5189
148,31.5186
149,31.5184
150,31.5181
151,31.5178
152,31.5176
153,31.5173
154,31.5171
155,31.5168
156,31.5166
157,31.5163
158,31.5161
159,31.5159
160,31.5157
161,31.5155
162,31.5153
163,31.515
164,31.5148
165,31.5146
166,31.5145
167,31.5143
168,31.5141
169,31.5139
170,31.5137
171,31.5135
172,31.5134
173,31.5132
174,31.513
175,31.5129
176,31.5127
177,31.5126
178,31.5124
179,31.5123
180,31.5121
181,31.512
182,31.5118
183,31.5117
184,31.5115
185,31.5114
186,31.5113
187,31.5112
188,31.511
189,31.5109
190,31.5108
191,31.5107
192,31.5105
193,31.5104
194,31.5103
195,31.5102
196,31.5101
197,31.51
198,31.5099
199,31.5098
200,31.5097
201,31.5096
202,31.5095
203,31.5094
204,31.5093
205,31.5092
206,31.5091
207,31.509
208,31.5089
209,31.5088
210,31.5087
211,31.5087
212,31.5086
213,31.5085
214,31.5084
215,31.5083
216,31.5083
217,31.5082
218,31.5081
219,31.508
220,31.508
221,31.5079
222,31.5078
223,31.5078
224,31.5077
225,31.5076
226,31.5075
227,31.5075
228,31.5074
229,31.5074
230,31.5073
231,31.5072
232,31.5072
233,31.5071
234,31.5071
235,31.507
236,31.5069
237,31.5069
238,31.5068
239,31.5068
240,31.5067
241,31.5067
242,31.5066
243,31.5066
244,31.5065
245,31.5065
246,31.5064
247,31.5064
248,31.5063
249,31.5063
250,31.5062
251,31.5062
252,31.5061
253,31.5061
254,31.506
255,31.506
256,31.5059
257,31.5059
258,31.5058
259,31.5058
260,31.5058
261,31.5057
262,31.5057
263,31.5056
264,31.5056
265,31.5056
266,31.5055
267,31.5055
268,31.5054
269,31.5054
270,31.5054
271,31.5053
272,31.5053
273,31.5053
274,31.5052
275,31.5052
276,31.5051
277,31.5051
278,31.5051
279,31.505
280,31.505
281,31.505
282,31.5049
283,31.5049
284,31.5049
285,31.5048
286,31.5048
287,31.5048
288,31.5048
289,31.5047
290,31.5047
291,31.5047
292,31.5046
293,31.5046
294,31.5046
295,31.5045
296,31.5045
297,31.5045
298,31.5045
299,31.5044
300,31.5044
301,31.5044
302,31.5043
303,31.5043
304,31.5043
305,31.5043
306,31.5042
307,31.5042
308,31.5042
309,31.5042
310,31.5041
311,31.5041
312,31.5041
313,31.5041
314,31.504
315,31.504
316,31.504
317,31.504
318,31.5039
319,31.5039
320,31.5039
321,31.5039
322,31.5038
323,31.5038
324,31.5038
325,31.5038
326,31.5037
327,31.5037
328,31.5037
329,31.5037
330,31.5036
331,31.5036
332,31.5036
333,31.5036
334,31.5036
335,31.5035
336,31.5035
337,31.5035
338,31.5035
339,31.5035
340,31.5034
341,31.5034
342,31.5034
343,31.5034
344,31.5034
345,31.5033
346,31.5033
347,31.5033
348,31.5033
349,31.5033
350,31.5032
351,31.5032
352,31.5032
353,31.5032
354,31.5032
355,31.5031
356,31.5031
357,31.5031
358,31.5031
359,31.5031
360,31.503
361,31.503
362,31.503
363,31.503
364,31.503
365,31.503
366,31.5029
367,31.5029
368,31.5029
369,31.5029
370,31.5029
371,31.5028
372,31.5028
373,31.5028
374,31.5028
375,31.5028
376,31.5028
377,31.5027
378,31.5027
379,31.5027
380,31.5027
381,31.5027
382,31.5027
383,31.5026
384,31.5026
385,31.5026
386,31.5026
387,31.5026
388,31.5026
389,31.5025
390,31.5025
391,31.5025
392,31.5025
393,31.5025
394,31.5025
395,31.5025
396,31.5024
397,31.5024
398,31.5024
399,31.5024
400,31.5024
401,31.5024
402,31.5024
403,31.5023
404,31.5023
405,31.5023
406,31.5023
407,31.5023
408,31.5023
409,31.5022
410,31.5022
411,31.5022
412,31.5022
413,31.5022
414,31.5022
415,31.5022
416,31.5022
417,31.5021
418,31.5021
419,31.5021
420,31.5021
421,31.5021
422,31.5021
423,31.5021
424,31.502
425,31.502
426,31.502
427,31.502
428,31.502
429,31.502
430,31.502
431,31.502
432,31.5019
433,31.5019
434,31.5019
435,31.5019
436,31.5019
437,31.5019
438,31.5019
439,31.5019
440,31.5018
441,31.5018
442,31.5018
443,31.5018
444,31.5018
445,31.5018
446,31.5018
447,31.5018
448,31.5017
449,31.5017
450,31.5017
451,31.5017
452,31.5017
453,31.5017
454,31.5017
455,31.5017
456,31.5017
457,31.5016
458,31.5016
459,31.5016
460,31.5016
461,31.5016
462,31.5016
463,31.5016
464,31.5016
465,31.5016
466,31.5015
467,31.5015
468,31.5015
469,31.5015
470,31.5015
471,31.5015
472,31.5015
473,31.5015
474,31.5015
475,31.5014
476,31.5014
477,31.5014
478,31.5014
479,31.5014
480,31.5014
481,31.5014
482,31.5014
483,31.5014
484,31.5014
485,31.5013
486,31.5013
487,31.5013
488,31.5013
489,31.5013
490,31.5013
491,31.5013
492,31.5013
493,31.5013
494,31.5013
495,31.5012
496,31.5012
497,31.5012
498,31.5012
499,31.5012
500,31.5012
