step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,5.06982,2.46509,2.46509,3.45201e-106,1.25338e-95,8.42657e-39,8.42657e-39,6.22092e-158,0.267639,8.42657e-39,6.22092e-158,0.267639,1.13635e-322,5.32016e-152,4.46472
1,4.86736,2.56632,2.56632,3.20604e-106,1.16573e-95,0.107849,0.107849,0.0415105,0.350313,0.107849,0.0415105,0.350313,7.90505e-323,4.21305e-152,3.89281
2,4.78207,2.60896,2.60896,3.02453e-106,1.11033e-95,0.179311,0.179311,0.0387275,0.38311,0.179311,0.0387275,0.38311,6.42285e-323,3.57902e-152,3.61839
3,4.74244,2.62878,2.62878,2.87132e-106,1.06782e-95,0.236105,0.236105,0.0357742,0.397831,0.236105,0.0357742,0.397831,6.42285e-323,3.12755e-152,3.42448
4,4.72787,2.63607,2.63607,2.73647e-106,1.0325e-95,0.283876,0.283876,0.0329378,0.403008,0.283876,0.0329378,0.403008,6.42285e-323,2.77926e-152,3.27648
5,4.72766,2.63617,2.63617,2.61472e-106,1.00148e-95,0.325403,0.325403,0.0302804,0.4029,0.325403,0.0302804,0.4029,6.42285e-323,2.49647e-152,3.15743
6,4.73219,2.6339,2.6339,2.50296e-106,9.73159e-96,0.362256,0.362256,0.0278235,0.399826,0.362256,0.0278235,0.399826,6.42285e-323,2.25885e-152,3.05793
7,4.73977,2.63012,2.63012,2.39932e-106,9.46763e-96,0.39535,0.39535,0.0255655,0.394936,0.39535,0.0255655,0.394936,6.42285e-323,2.05506e-152,2.97295
8,4.7493,2.62535,2.62535,2.30247e-106,9.21793e-96,0.425332,0.425332,0.0234974,0.388962,0.425332,0.0234974,0.388962,6.42285e-323,1.87755e-152,2.89909
9,4.76005,2.61998,2.61998,2.21144e-106,8.97911e-96,0.45268,0.45268,0.0216071,0.382383,0.45268,0.0216071,0.382383,6.42285e-323,1.72109e-152,2.83398
10,4.77147,2.61427,2.61427,2.12552e-106,8.74888e-96,0.477763,0.477763,0.0198808,0.375513,0.477763,0.0198808,0.375513,6.42285e-323,1.58188e-152,2.77592
11,4.7832,2.6084,2.6084,2.04413e-106,8.52566e-96,0.50087,0.50087,0.018304,0.368676,0.50087,0.018304,0.368676,6.42285e-323,1.95511e-06,2.72343
12,4.79499,2.60251,2.60251,1.96685e-106,8.30844e-96,0.522233,0.522233,0.0168619,0.362182,0.522233,0.0168619,0.362182,6.42285e-323,8.36117e-06,2.6752
13,4.8067,2.59665,2.59665,1.89335e-106,8.09658e-96,0.542037,0.542037,0.0155427,0.356017,0.542037,0.0155427,0.356017,6.42285e-323,1.72416e-05,2.63075
14,4.81823,2.59089,2.59089,1.82333e-106,7.88962e-96,0.560441,0.560441,0.0143355,0.350168,0.560441,0.0143355,0.350168,6.42285e-323,2.72635e-05,2.58964
15,4.82949,2.58525,2.58525,1.75653e-106,7.68724e-96,0.577581,0.577581,0.0132303,0.344618,0.577581,0.0132303,0.344618,6.42285e-323,3.75424e-05,2.55152
16,4.84044,2.57978,2.57978,1.69275e-106,7.48917e-96,0.593576,0.593576,0.0122178,0.339352,0.593576,0.0122178,0.339352,6.42285e-323,4.75067e-05,2.51608
17,4.85103,2.57448,2.57448,1.63177e-106,7.29524e-96,0.60853,0.60853,0.0112896,0.334355,0.60853,0.0112896,0.334355,6.42285e-323,5.68021e-05,2.48307
18,4.86124,2.56938,2.56938,1.57343e-106,7.10532e-96,0.622532,0.622532,0.0104381,0.329609,0.622532,0.0104381,0.329609,6.42285e-323,6.52242e-05,2.45224
19,4.87106,2.56447,2.56447,1.51756e-106,6.91931e-96,0.635665,0.635665,0.0096564,0.325101,0.635665,0.0096564,0.325101,6.42285e-323,7.26714e-05,2.42342
20,4.88047,2.55976,2.55976,1.46402e-106,6.73713e-96,0.647998,0.647998,0.00893821,0.320816,0.647998,0.00893821,0.320816,6.42285e-323,7.91114e-05,2.39642
21,4.88948,2.55526,2.55526,1.41268e-106,6.55873e-96,0.659596,0.659596,0.0082779,0.31674,0.659596,0.0082779,0.31674,6.42285e-323,8.45577e-05,2.37109
22,4.89809,2.55095,2.55095,1.36341e-106,6.38407e-96,0.670515,0.670515,0.00767034,0.312862,0.670515,0.00767034,0.312862,6.42285e-323,8.90528e-05,2.3473
23,4.90631,2.54684,2.54684,1.31611e-106,6.21312e-96,0.680806,0.680806,0.00711093,0.309168,0.680806,0.00711093,0.309168,6.42285e-323,9.26572e-05,2.32493
24,4.91415,2.54293,2.54293,1.27068e-106,6.04584e-96,0.690516,0.690516,0.00659547,0.305648,0.690516,0.00659547,0.305648,6.42285e-323,9.54409e-05,2.30387
25,4.92161,2.53919,2.53919,1.22702e-106,5.88221e-96,0.699686,0.699686,0.00612018,0.30229,0.699686,0.00612018,0.30229,6.42285e-323,9.74779e-05,2.28403
26,4.92871,2.53564,2.53564,1.18504e-106,5.72219e-96,0.708353,0.708353,0.00568164,0.299086,0.708353,0.00568164,0.299086,6.42285e-323,9.88431e-05,2.26531
27,4.93547,2.53226,2.53226,1.14466e-106,5.56577e-96,0.716553,0.716553,0.00527675,0.296025,0.716553,0.00527675,0.296025,6.42285e-323,9.96091e-05,2.24764
28,4.94189,2.52905,2.52905,1.10581e-106,5.41292e-96,0.724316,0.724316,0.00490268,0.2931,0.724316,0.00490268,0.2931,6.42285e-323,9.9845e-05,2.23095
29,4.948,2.526,2.526,1.06841e-106,5.26359e-96,0.731672,0.731672,0.00455687,0.290302,0.731672,0.00455687,0.290302,6.42285e-323,9.96158e-05,2.21517
30,4.95379,2.5231,2.5231,1.0324e-106,5.11776e-96,0.738646,0.738646,0.00423702,0.287623,0.738646,0.00423702,0.287623,6.42285e-323,9.89813e-05,2.20024
31,4.95929,2.52035,2.52035,9.97722e-107,4.97539e-96,0.745263,0.745263,0.003941,0.285057,0.745263,0.003941,0.285057,6.42285e-323,9.79965e-05,2.18612
32,4.96452,2.51774,2.51774,9.64308e-107,4.83644e-96,0.751544,0.751544,0.00366689,0.282598,0.751544,0.00366689,0.282598,6.42285e-323,9.67113e-05,2.17274
33,4.96948,2.51526,2.51526,9.32106e-107,4.70087e-96,0.757511,0.757511,0.00341294,0.280238,0.757511,0.00341294,0.280238,6.42285e-323,9.5171e-05,2.16007
34,4.97418,2.51291,2.51291,9.01065e-107,4.56863e-96,0.763182,0.763182,0.00317755,0.277974,0.763182,0.00317755,0.277974,6.42285e-323,9.3416e-05,2.14806
35,4.97864,2.51068,2.51068,8.71135e-107,4.43968e-96,0.768575,0.768575,0.00295925,0.275798,0.768575,0.00295925,0.275798,6.42285e-323,9.14827e-05,2.13667
36,4.98287,2.50856,2.50856,8.4227e-107,4.31398e-96,0.773705,0.773705,0.00275673,0.273707,0.773705,0.00275673,0.273707,6.42285e-323,8.94035e-05,2.12587
37,4.98688,2.50656,2.50656,8.14426e-107,4.19146e-96,0.778589,0.778589,0.00256875,0.271695,0.778589,0.00256875,0.271695,6.42285e-323,8.72071e-05,2.11562
38,4.99069,2.50466,2.50466,7.87561e-107,4.07207e-96,0.78324,0.78324,0.0023942,0.269759,0.78324,0.0023942,0.269759,6.42285e-323,8.4919e-05,2.10589
39,4.99429,2.50285,2.50285,7.61636e-107,3.95577e-96,0.78767,0.78767,0.00223206,0.267894,0.78767,0.00223206,0.267894,6.42285e-323,8.25615e-05,2.09665
40,4.99771,2.50114,2.50114,7.36614e-107,3.8425e-96,0.791893,0.791893,0.00208138,0.266097,0.791893,0.00208138,0.266097,6.42285e-323,8.01544e-05,2.08788
41,5.00095,2.49953,2.49953,7.12458e-107,3.7322e-96,0.795919,0.795919,0.0019413,0.264364,0.795919,0.0019413,0.264364,6.42285e-323,7.7715e-05,2.07955
42,5.00402,2.49799,2.49799,6.89135e-107,3.62482e-96,0.79976,0.79976,0.00181105,0.262691,0.79976,0.00181105,0.262691,6.42285e-323,7.52582e-05,2.07164
43,5.00693,2.49654,2.49654,6.66613e-107,3.52029e-96,0.803424,0.803424,0.00168987,0.261076,0.803424,0.00168987,0.261076,6.42285e-323,7.27974e-05,2.06412
44,5.00968,2.49516,2.49516,6.44861e-107,3.41857e-96,0.806922,0.806922,0.00157711,0.259516,0.806922,0.00157711,0.259516,6.42285e-323,7.03437e-05,2.05698
45,5.01229,2.49386,2.49386,6.23849e-107,3.31959e-96,0.810261,0.810261,0.00147215,0.258008,0.810261,0.00147215,0.258008,6.42285e-323,6.7907e-05,2.05019
46,5.01476,2.49262,2.49262,6.03551e-107,3.22328e-96,0.813451,0.813451,0.00137443,0.25655,0.813451,0.00137443,0.25655,6.42285e-323,6.54957e-05,2.04373
47,5.0171,2.49145,2.49145,5.83938e-107,3.12961e-96,0.816499,0.816499,0.00128341,0.255138,0.816499,0.00128341,0.255138,6.42285e-323,6.31168e-05,2.0376
48,5.01931,2.49035,2.49035,5.64986e-107,3.0385e-96,0.819411,0.819411,0.00119862,0.253771,0.819411,0.00119862,0.253771,6.42285e-323,6.07764e-05,2.03177
