step,railRevenue
0,427.491
1,362.047
2,327.704
3,310.609
4,314.005
5,290.016
6,282.654
7,276.434
8,286.08
9,266.415
10,262.313
11,258.679
12,270.441
13,252.536
14,249.901
15,247.501
16,260.309
17,243.299
18,241.451
19,239.746
20,253.17
21,236.708
22,235.349
23,234.082
24,247.898
25,231.79
26,230.749
27,229.771
28,243.849
29,227.979
30,227.157
31,226.378
32,240.64
33,224.938
34,224.271
35,223.636
36,238.03
37,222.452
38,221.9
39,221.371
40,235.866
41,220.382
42,219.92
43,219.479
44,234.056
45,218.652
46,218.264
47,217.891
48,232.534
49,217.191
50,216.861
51,216.543
52,231.237
53,215.943
54,215.659
55,215.385
56,230.121
57,214.866
58,214.62
59,214.382
60,229.151
61,213.929
62,213.713
63,213.504
64,228.302
65,213.106
66,212.915
67,212.731
68,227.553
69,212.382
70,212.217
71,212.058
72,211.905
73,226.757
74,211.615
75,211.477
76,211.344
77,226.214
78,211.089
79,210.968
80,210.849
81,225.735
82,210.623
83,210.514
84,210.408
85,225.305
86,210.204
87,210.106
88,210.01
89,224.915
90,209.823
91,209.733
92,209.644
93,224.557
94,209.472
95,209.388
96,209.306
97,224.225
98,209.145
99,209.067
100,208.989
101,223.913
102,208.838
103,208.764
104,208.69
105,223.618
106,208.546
107,208.476
108,208.406
109,223.337
110,208.269
111,208.201
112,208.134
113,223.068
114,208.002
115,207.937
116,207.872
117,222.808
118,207.745
119,207.682
120,207.619
121,222.557
122,207.496
123,207.435
124,207.374
125,222.314
126,207.255
127,207.196
128,207.137
129,222.078
130,207.02
131,206.963
132,206.906
133,221.849
134,206.792
135,206.736
136,206.681
137,221.625
138,206.57
139,206.516
140,206.461
141,221.408
142,206.354
143,206.301
144,206.248
145,221.196
146,206.144
147,206.092
148,206.04
149,220.989
150,205.939
151,205.888
152,205.838
153,220.788
154,205.739
155,205.69
156,205.641
157,220.593
158,205.545
159,205.498
160,205.45
161,220.403
162,205.357
163,205.31
164,205.265
165,220.219
166,205.174
167,205.129
168,205.084
169,220.04
170,204.997
171,204.953
172,204.91
173,219.867
174,204.825
175,204.783
176,204.741
177,219.7
178,204.658
179,204.618
180,204.577
181,219.537
182,204.498
183,204.458
184,204.419
185,219.381
186,204.343
187,204.305
188,204.267
189,219.23
190,204.193
191,204.156
192,204.12
193,219.084
194,204.048
195,204.013
196,203.978
197,218.943
198,203.909
199,203.875
200,203.842
201,218.808
