step,railCost
0,37.3781
1,35.9013
2,35.2208
3,34.7618
4,34.4158
5,34.1375
6,33.9042
7,33.7045
8,33.5309
9,33.3781
10,33.2424
11,33.1209
12,33.0114
13,32.9122
14,32.8218
15,32.7392
16,32.6637
17,32.5942
18,32.5303
19,32.4713
20,32.4167
21,32.3661
22,32.3192
23,32.2755
24,32.2347
25,32.1967
26,32.1612
27,32.128
28,32.0969
29,32.0676
30,32.0402
31,32.0144
32,31.9901
33,31.9672
34,31.9456
35,31.9253
36,31.906
37,31.8878
38,31.8706
39,31.8543
40,31.8389
41,31.8243
42,31.8104
43,31.7972
44,31.7847
45,31.7729
46,31.7616
47,31.7508
48,31.7406
49,31.7309
50,31.7216
51,31.7128
52,31.7044
53,31.6964
54,31.6887
55,31.6814
56,31.6745
57,31.6679
58,31.6615
59,31.6555
60,31.6497
61,31.6441
62,31.6389
63,31.6338
64,31.629
65,31.6243
66,31.6199
67,31.6157
68,31.6116
69,31.6078
70,31.604
71,31.6005
72,31.5971
73,31.5938
74,31.5907
75,31.5877
76,31.5848
77,31.5821
78,31.5794
79,31.5769
80,31.5744
81,31.5721
82,31.5699
83,31.5677
84,31.5657
85,31.5637
86,31.5618
87,31.56
88,31.5582
89,31.5565
90,31.5549
91,31.5534
92,31.5519
93,31.5504
94,31.549
95,31.5477
96,31.5464
97,31.5452
98,31.544
99,31.5429
100,31.5418
101,31.5408
102,31.5397
103,31.5388
104,31.5378
105,31.5369
106,31.536
107,31.5352
108,31.5343
109,31.5336
110,31.5328
111,31.5321
112,31.5314
113,31.5307
114,31.53
115,31.5294
116,31.5288
117,31.5282
118,31.5277
119,31.5271
120,31.5266
121,31.5261
122,31.5256
123,31.5252
124,31.5247
125,31.5243
126,31.5239
127,31.5234
128,31.5231
129,31.5227
130,31.5223
131,31.5219
132,31.5216
133,31.5212
134,31.5209
135,31.5206
136,31.5202
137,31.5199
138,31.5196
139,31.5193
140,31.519
141,31.5187
142,31.5184
143,31.5181
144,31.5179
145,31.5176
146,31.5173
147,31.5171
148,31.5168
149,31.5166
150,31.5163
151,31.5161
152,31.5158
153,31.5156
154,31.5154
155,31.5152
156,31.515
157,31.5147
158,31.5145
159,31.5143
160,31.5141
161,31.5139
162,31.5137
163,31.5136
164,31.5134
165,31.5132
166,31.513
167,31.5128
168,31.5127
169,31.5125
170,31.5124
171,31.5122
172,31.512
173,31.5119
174,31.5117
175,31.5116
176,31.5114
177,31.5113
178,31.5112
179,31.511
180,31.5109
181,31.5108
182,31.5106
183,31.5105
184,31.5104
185,31.5103
186,31.5101
187,31.51
188,31.5099
189,31.5098
190,31.5097
191,31.5096
192,31.5095
193,31.5094
194,31.5092
195,31.5091
196,31.509
197,31.5089
198,31.5089
199,31.5088
200,31.5087
201,31.5086
202,31.5085
203,31.5084
204,31.5083
205,31.5082
206,31.5081
207,31.5081
208,31.508
209,31.5079
210,31.5078
211,31.5077
212,31.5077
213,31.5076
214,31.5075
215,31.5074
216,31.5074
217,31.5073
218,31.5072
219,31.5072
220,31.5071
221,31.507
222,31.507
223,31.5069
224,31.5068
225,31.5068
226,31.5067
227,31.5067
228,31.5066
229,31.5065
230,31.5065
231,31.5064
232,31.5064
233,31.5063
234,31.5063
235,31.5062
236,31.5061
237,31.5061
238,31.506
239,31.506
240,31.5059
241,31.5059
242,31.5058
243,31.5058
244,31.5058
245,31.5057
246,31.5057
247,31.5056
248,31.5056
249,31.5055
250,31.5055
251,31.5054
252,31.5054
253,31.5054
254,31.5053
255,31.5053
256,31.5052
257,31.5052
258,31.5052
259,31.5051
260,31.5051
261,31.505
262,31.505
263,31.505
264,31.5049
265,31.5049
266,31.5048
267,31.5048
268,31.5048
269,31.5047
270,31.5047
271,31.5047
272,31.5046
273,31.5046
274,31.5046
275,31.5045
276,31.5045
277,31.5045
278,31.5044
279,31.5044
280,31.5044
281,31.5044
282,31.5043
283,31.5043
284,31.5043
285,31.5042
286,31.5042
287,31.5042
288,31.5041
289,31.5041
290,31.5041
291,31.5041
292,31.504
293,31.504
294,31.504
295,31.504
296,31.5039
297,31.5039
298,31.5039
299,31.5039
300,31.5038
301,31.5038
302,31.5038
303,31.5037
304,31.5037
305,31.5037
306,31.5037
307,31.5037
308,31.5036
309,31.5036
