step,railRevenue
0,412.016
1,361.971
2,341.489
3,328.483
4,319.068
5,311.691
6,305.589
7,300.413
8,295.942
9,292.024
10,288.555
11,285.455
12,282.661
13,280.124
14,277.813
15,275.7
16,273.763
17,271.982
18,270.34
19,268.822
20,267.418
21,266.114
22,264.902
23,263.773
24,262.721
25,261.737
26,260.817
27,259.955
28,259.146
29,258.387
30,257.673
31,257.001
32,256.368
33,255.772
34,255.208
35,254.676
36,254.173
37,253.697
38,253.247
39,252.82
40,252.416
41,252.032
42,251.668
43,251.322
44,250.993
45,250.681
46,250.384
47,250.102
48,249.833
49,249.577
50,249.333
51,249.1
52,248.879
53,248.668
54,248.466
55,248.274
56,248.09
57,247.915
58,247.748
59,247.588
60,247.435
61,247.289
62,247.15
63,247.017
64,246.889
65,246.767
66,246.65
67,246.539
68,246.432
69,246.329
70,246.231
71,246.138
72,246.048
73,245.962
74,245.879
75,245.8
76,245.725
77,245.652
78,245.583
79,245.516
80,245.452
81,245.391
82,245.332
83,245.275
84,245.221
85,245.169
86,245.12
87,245.072
88,245.026
89,244.982
90,244.94
91,244.899
92,244.86
93,244.823
94,244.787
95,244.752
96,244.719
97,244.687
98,244.657
99,244.627
100,244.599
101,244.572
102,244.545
103,244.52
104,244.495
105,244.472
106,244.449
107,244.427
108,244.406
109,244.386
110,244.366
111,244.347
112,244.329
113,244.312
114,244.295
115,244.279
116,244.264
117,244.249
118,244.235
119,244.221
120,244.208
121,244.195
122,244.183
123,244.171
124,244.16
125,244.149
126,244.139
127,244.129
128,244.119
129,244.11
130,244.101
131,244.092
132,244.083
133,244.074
134,244.066
135,244.058
136,244.05
137,244.042
138,244.034
139,244.027
140,244.019
141,244.012
142,244.005
143,243.998
144,243.992
145,243.985
146,243.979
147,243.973
148,243.966
149,243.96
150,243.955
151,243.949
152,243.943
153,243.938
154,243.933
155,243.927
156,243.922
157,243.917
158,243.912
159,243.908
160,243.903
161,243.899
162,243.894
163,243.89
164,243.885
165,243.881
166,243.877
167,243.873
168,243.869
169,243.866
170,243.862
171,243.858
172,243.855
173,243.851
174,243.848
175,243.845
176,243.841
177,243.838
178,243.835
179,243.832
180,243.829
181,243.826
182,243.823
183,243.82
184,243.818
185,243.815
186,243.812
187,243.81
188,243.807
189,243.805
190,243.802
191,243.8
192,243.798
193,243.796
194,243.793
195,243.791
196,243.789
197,243.787
198,243.785
199,243.783
200,243.781
201,243.779
202,243.777
203,243.776
204,243.774
205,243.772
206,243.77
207,243.769
208,243.767
209,243.765
210,243.764
211,243.762
212,243.761
213,243.759
214,243.758
215,243.756
216,243.755
217,243.754
218,243.752
219,243.751
220,243.75
221,243.748
222,243.747
223,243.746
224,243.745
225,243.744
226,243.742
227,243.741
228,243.74
229,243.739
230,243.738
231,243.737
232,243.736
233,243.735
234,243.734
235,243.733
236,243.732
237,243.731
238,243.73
239,243.729
240,243.729
241,243.728
242,243.727
243,243.726
244,243.725
245,243.724
246,243.724
247,243.723
248,243.722
249,243.721
250,243.721
251,243.72
252,243.719
253,243.718
254,243.718
255,243.717
256,243.716
257,243.716
258,243.715
259,243.714
260,243.714
261,243.713
262,243.713
263,243.712
264,243.711
265,243.711
266,243.71
267,243.71
268,243.709
269,243.709
270,243.708
271,243.708
272,243.707
273,243.707
274,243.706
275,243.706
276,243.705
277,243.705
278,243.704
279,243.704
280,243.703
281,243.703
282,243.702
283,243.702
284,243.702
285,243.701
286,243.701
287,243.7
288,243.7
289,243.699
290,243.699
291,243.699
292,243.698
293,243.698
294,243.698
295,243.697
296,243.697
297,243.696
298,243.696
299,243.696
300,243.695
301,243.695
302,243.695
303,243.694
304,243.694
305,243.694
306,243.693
307,243.693
308,243.693
309,243.692
310,243.692
311,243.692
312,243.691
313,243.691
314,243.691
315,243.691
316,243.69
317,243.69
318,243.69
319,243.689
320,243.689
321,243.689
322,243.689
323,243.688
324,243.688
325,243.688
326,243.687
327,243.687
328,243.687
329,243.687
330,243.686
331,243.686
332,243.686
333,243.686
334,243.685
335,243.685
336,243.685
337,243.685
338,243.685
339,243.684
340,243.684
341,243.684
342,243.684
343,243.683
344,243.683
345,243.683
346,243.683
347,243.682
348,243.682
349,243.682
350,243.682
351,243.682
352,243.681
353,243.681
354,243.681
355,243.681
356,243.681
357,243.68
358,243.68
359,243.68
360,243.68
361,243.68
362,243.679
363,243.679
364,243.679
365,243.679
366,243.679
367,243.678
368,243.678
369,243.678
370,243.678
371,243.678
372,243.677
373,243.677
374,243.677
375,243.677
376,243.677
377,243.677
378,243.676
379,243.676
380,243.676
381,243.676
382,243.676
383,243.676
384,243.675
385,243.675
386,243.675
387,243.675
388,243.675
389,243.675
390,243.674
391,243.674
392,243.674
393,243.674
394,243.674
395,243.674
396,243.673
397,243.673
398,243.673
399,243.673
400,243.673
401,243.673
402,243.672
403,243.672
404,243.672
405,243.672
406,243.672
407,243.672
408,243.672
409,243.671
410,243.671
411,243.671
412,243.671
413,243.671
414,243.671
415,243.671
416,243.67
417,243.67
418,243.67
419,243.67
420,243.67
421,243.67
422,243.67
423,243.669
424,243.669
425,243.669
426,243.669
427,243.669
428,243.669
429,243.669
430,243.668
431,243.668
432,243.668
433,243.668
434,243.668
435,243.668
436,243.668
437,243.668
438,243.667
439,243.667
440,243.667
441,243.667
442,243.667
443,243.667
444,243.667
445,243.667
446,243.666
447,243.666
448,243.666
449,243.666
450,243.666
451,243.666
452,243.666
453,243.666
454,243.665
455,243.665
456,243.665
457,243.665
458,243.665
459,243.665
460,243.665
461,243.665
462,243.665
463,243.664
464,243.664
465,243.664
466,243.664
467,243.664
468,243.664
469,243.664
470,243.664
471,243.663
472,243.663
473,243.663
474,243.663
475,243.663
476,243.663
477,243.663
478,243.663
479,243.663
480,243.663
481,243.662
482,243.662
483,243.662
484,243.662
485,243.662
486,243.662
487,243.662
488,243.662
489,243.662
490,243.661
491,243.661
492,243.661
493,243.661
494,243.661
495,243.661
496,243.661
497,243.661
498,243.661
499,243.661
500,243.66
