step,railCost
0,36.2499
1,33.8062
2,32.3125
3,31.4834
4,31.0078
5,30.7327
6,30.5637
7,30.4491
8,30.3599
9,30.2997
10,30.2622
11,30.2394
12,30.2263
13,30.2197
14,30.2176
15,30.2208
16,30.2285
17,30.2403
18,30.2596
19,30.284
20,30.3099
21,30.336
22,30.3617
23,30.3867
24,30.4105
25,30.4331
26,30.4543
27,30.4743
28,30.4931
29,30.5107
30,30.5328
31,30.5589
32,30.584
33,30.6131
34,30.6415
35,30.669
36,30.6955
37,30.7255
38,30.7542
39,30.7816
40,30.8115
41,30.8395
42,30.8658
43,30.8933
44,30.9185
45,30.944
46,30.9668
47,30.9869
48,31.0066
49,31.0232
50,31.0388
51,31.0514
52,31.0611
53,31.0696
54,31.0752
55,31.0784
56,31.0793
57,31.0783
58,31.0762
59,31.0722
60,31.0665
61,31.0595
62,31.0511
63,31.0417
64,31.0313
65,31.0205
66,31.0092
67,30.9971
68,30.9844
69,30.9712
70,30.9575
71,30.9434
72,30.9291
73,30.9148
74,30.9005
75,30.8862
76,30.8719
77,30.8577
78,30.8434
79,30.8292
80,30.815
81,30.8009
82,30.787
83,30.7731
84,30.7593
85,30.7457
86,30.7323
87,30.7191
88,30.706
89,30.6933
90,30.6807
91,30.6684
92,30.6564
93,30.6445
94,30.6329
95,30.6216
96,30.6104
97,30.5995
98,30.5889
99,30.5785
100,30.5682
101,30.5583
102,30.5485
103,30.539
104,30.5297
105,30.5206
106,30.5117
107,30.5031
108,30.4946
109,30.4863
110,30.4782
111,30.4703
112,30.4626
113,30.4551
114,30.4477
115,30.4405
116,30.4335
117,30.4266
118,30.4199
119,30.4133
120,30.4069
121,30.4006
122,30.3945
123,30.3885
124,30.3826
125,30.3769
126,30.3713
127,30.3658
128,30.3604
129,30.3552
130,30.35
131,30.345
132,30.3401
133,30.3353
134,30.3305
135,30.3259
136,30.3214
137,30.3169
138,30.3126
139,30.3083
140,30.3041
141,30.3001
142,30.296
143,30.2921
144,30.2882
145,30.2845
146,30.2807
147,30.2771
148,30.2735
149,30.27
150,30.2666
151,30.2632
152,30.2599
153,30.2567
154,30.2535
155,30.2503
156,30.2473
157,30.2442
158,30.2413
159,30.2384
160,30.2355
161,30.2327
162,30.2299
163,30.2272
164,30.2245
165,30.2219
166,30.2193
167,30.2168
168,30.2143
169,30.2119
170,30.2095
171,30.2071
172,30.2048
173,30.2025
174,30.2002
175,30.198
176,30.1958
177,30.1937
178,30.1916
179,30.1895
180,30.1874
181,30.1854
182,30.1834
183,30.1815
184,30.1796
185,30.1777
186,30.1758
187,30.174
188,30.1722
189,30.1704
190,30.1687
191,30.1669
192,30.1652
193,30.1636
194,30.1619
195,30.1603
196,30.1587
197,30.1571
198,30.1556
199,30.154
200,30.1525
201,30.151
202,30.1496
203,30.1481
204,30.1467
205,30.1453
206,30.1439
207,30.1425
208,30.1412
209,30.1398
210,30.1385
211,30.1372
212,30.136
213,30.1347
214,30.1335
215,30.1322
216,30.131
217,30.1298
218,30.1287
219,30.1275
220,30.1264
221,30.1252
222,30.1241
223,30.123
224,30.1219
225,30.1208
226,30.1198
227,30.1187
228,30.1177
229,30.1167
230,30.1157
231,30.1147
232,30.1137
233,30.1127
234,30.1118
235,30.1108
236,30.1099
237,30.109
238,30.1081
239,30.1072
240,30.1063
241,30.1054
242,30.1045
243,30.1037
244,30.1028
245,30.102
246,30.1011
247,30.1003
248,30.0995
249,30.0987
250,30.0979
251,30.0972
252,30.0964
253,30.0956
254,30.0949
255,30.0941
256,30.0934
257,30.0927
258,30.0919
259,30.0912
260,30.0905
261,30.0898
262,30.0891
263,30.0885
264,30.0878
265,30.0871
266,30.0865
267,30.0858
268,30.0852
269,30.0845
270,30.0839
271,30.0833
272,30.0827
273,30.082
274,30.0814
275,30.0808
276,30.0803
277,30.0797
278,30.0791
279,30.0785
280,30.078
281,30.0774
282,30.0768
283,30.0763
284,30.0757
285,30.0752
286,30.0747
287,30.0741
288,30.0736
289,30.0731
290,30.0726
291,30.0721
292,30.0716
293,30.0711
294,30.0706
295,30.0701
296,30.0696
297,30.0692
298,30.0687
299,30.0682
300,30.0678
301,30.0673
302,30.0669
303,30.0664
304,30.066
305,30.0655
306,30.0651
307,30.0647
308,30.0642
309,30.0638
310,30.0634
311,30.063
312,30.0626
313,30.0622
314,30.0618
315,30.0614
316,30.061
317,30.0606
318,30.0602
319,30.0598
320,30.0594
321,30.059
322,30.0587
323,30.0583
324,30.0579
325,30.0576
326,30.0572
327,30.0568
328,30.0565
329,30.0561
330,30.0558
331,30.0554
332,30.0551
333,30.0548
334,30.0544
335,30.0541
336,30.0538
337,30.0534
338,30.0531
339,30.0528
340,30.0525
341,30.0521
342,30.0518
343,30.0515
344,30.0512
345,30.0509
346,30.0506
347,30.0503
348,30.05
349,30.0497
350,30.0494
351,30.0491
352,30.0488
353,30.0486
354,30.0483
355,30.048
356,30.0477
357,30.0474
358,30.0472
359,30.0469
360,30.0466
361,30.0464
362,30.0461
363,30.0458
364,30.0456
365,30.0453
366,30.0451
367,30.0448
368,30.0446
369,30.0443
370,30.0441
371,30.0438
372,30.0436
373,30.0433
374,30.0431
375,30.0429
376,30.0426
377,30.0424
378,30.0422
379,30.0419
380,30.0417
381,30.0415
382,30.0412
383,30.041
384,30.0408
385,30.0406
386,30.0404
387,30.0402
388,30.0399
389,30.0397
390,30.0395
391,30.0393
392,30.0391
393,30.0389
394,30.0387
395,30.0385
396,30.0383
397,30.0381
398,30.0379
399,30.0377
400,30.0375
401,30.0373
402,30.0371
403,30.0369
404,30.0367
405,30.0365
406,30.0363
407,30.0362
408,30.036
409,30.0358
410,30.0356
411,30.0354
412,30.0352
413,30.0351
414,30.0349
415,30.0347
416,30.0345
417,30.0344
418,30.0342
419,30.034
420,30.0339
421,30.0337
422,30.0335
423,30.0334
424,30.0332
425,30.033
426,30.0329
427,30.0327
428,30.0326
429,30.0324
430,30.0322
431,30.0321
432,30.0319
433,30.0318
434,30.0316
435,30.0315
436,30.0313
437,30.0312
438,30.031
439,30.0309
440,30.0307
441,30.0306
442,30.0304
443,30.0303
444,30.0301
445,30.03
446,30.0299
447,30.0297
448,30.0296
449,30.0294
450,30.0293
451,30.0292
452,30.029
453,30.0289
454,30.0288
455,30.0286
456,30.0285
457,30.0284
458,30.0282
459,30.0281
460,30.028
461,30.0279
462,30.0277
463,30.0276
464,30.0275
465,30.0274
466,30.0272
467,30.0271
468,30.027
469,30.0269
470,30.0267
471,30.0266
472,30.0265
473,30.0264
474,30.0263
475,30.0262
476,30.026
477,30.0259
478,30.0258
479,30.0257
480,30.0256
481,30.0255
482,30.0254
483,30.0253
484,30.0251
485,30.025
486,30.0249
487,30.0248
488,30.0247
489,30.0246
490,30.0245
491,30.0244
492,30.0243
493,30.0242
494,30.0241
495,30.024
496,30.0239
497,30.0238
498,30.0237
499,30.0236
500,30.0235
