step,0,1,2
0,0.2125,0.267353,-0.479853
1,0.184062,0.236173,-0.420235
2,0.1575,0.206868,-0.364368
3,0.132812,0.179437,-0.31225
4,0.11,0.153882,-0.263882
5,0.0890625,0.130202,-0.219265
6,0.07,0.108397,-0.178397
7,0.0528125,0.0884668,-0.141279
8,0.0375,0.0704117,-0.107912
9,0.0240625,0.0542315,-0.078294
10,0.0125,0.0399264,-0.0524264
11,0.0028125,0.0274963,-0.0303088
12,0,0.0169411,-0.0169411
13,0,0.00826098,-0.00826098
14,0,0.00145584,-0.00145584
15,0,-0.0104229,0.0104229
16,0,-0.0261177,0.0261177
17,0,-0.0436876,0.0436876
18,0,-0.0631325,0.0631325
19,0,-0.0844523,0.0844523
20,0,-0.107647,0.107647
21,0.18132,0.238915,-0.420235
22,0.154757,0.20961,-0.364368
23,0.13007,0.18218,-0.31225
24,0.107257,0.156625,-0.263882
25,0.0863199,0.132945,-0.219265
26,0.0672574,0.11114,-0.178397
27,0.0500699,0.0912095,-0.141279
28,0.0347574,0.0731543,-0.107912
29,0.0213199,0.0569742,-0.078294
30,0.00975736,0.042669,-0.0524264
31,6.98593e-05,0.0302389,-0.0303088
32,-0.00336764,0.0196838,-0.0163161
33,-0.00430514,0.0110036,-0.00669848
34,-0.00524264,0.00419848,0.00104416
35,-0.00618014,-0.00698539,0.0131655
36,-0.00711764,-0.0217427,0.0288604
37,-0.00805514,-0.0383751,0.0464302
38,-0.00899264,-0.0568825,0.0658751
39,-0.00993014,-0.0772648,0.087195
40,-0.0108676,-0.0995222,0.11039
41,0.152015,0.212353,-0.364368
42,0.127327,0.184923,-0.31225
43,0.104515,0.159368,-0.263882
44,0.0835772,0.135687,-0.219265
45,0.0645147,0.113882,-0.178397
46,0.0473272,0.0939521,-0.141279
47,0.0320147,0.075897,-0.107912
48,0.0185772,0.0597168,-0.078294
49,0.00701472,0.0454117,-0.0524264
50,-0.00267278,0.0329815,-0.0303088
51,-0.00673528,0.0224264,-0.0156911
52,-0.00861028,0.0137463,-0.00513598
53,-0.0104853,0.00694113,0.00354416
54,-0.0123603,-0.00354789,0.0159082
55,-0.0142353,-0.0173677,0.031603
56,-0.0161103,-0.0330626,0.0491729
57,-0.0179853,-0.0506325,0.0686177
58,-0.0198603,-0.0700773,0.0899376
59,-0.0217353,-0.0913972,0.113132
60,0.124585,0.187665,-0.31225
61,0.101772,0.16211,-0.263882
62,0.0808346,0.13843,-0.219265
63,0.0617721,0.116625,-0.178397
64,0.0445846,0.0966948,-0.141279
65,0.0292721,0.0786396,-0.107912
66,0.0158346,0.0624595,-0.078294
67,0.00427208,0.0481543,-0.0524264
68,-0.00541542,0.0357242,-0.0303088
69,-0.0101029,0.025169,-0.0150661
70,-0.0129154,0.0164889,-0.00357348
71,-0.0157279,0.00968377,0.00604416
72,-0.0185404,-0.00011039,0.0186508
73,-0.0213529,-0.0129927,0.0343457
