step,0,1,2,3
0,4.06239,-1,9.06239,6.12478
1,4.03184,-1.50709,8.52475,6.06369
2,4.0024,-1.71714,8.28526,6.00479
3,3.97399,-1.81957,8.15442,5.94799
4,3.94659,-1.91056,8.03603,5.89318
5,3.92014,-1.91954,8.0006,5.84028
6,3.8946,-1.92843,7.96617,5.7892
7,3.86993,-1.93723,7.9327,5.73986
8,3.8461,-1.94596,7.90014,5.69219
9,3.82306,-1.9546,7.86845,5.64611
10,3.80078,-1.96317,7.83761,5.60157
11,3.77924,-1.97166,7.80758,5.55848
12,3.7584,-1.98008,7.77832,5.5168
13,3.73823,-1.98843,7.7498,5.47646
14,3.71871,-1.9967,7.722,5.43741
15,3.6998,-2.00491,7.69489,5.3996
16,3.68149,-2.01306,7.66844,5.36298
17,3.66375,-2.02113,7.64262,5.32751
18,3.64657,-2.02915,7.61742,5.29313
19,3.62991,-2.0371,7.59281,5.25981
20,3.61375,-2.04499,7.56877,5.22751
21,3.59809,-2.09654,7.50155,5.19618
22,3.5829,-2.14577,7.43713,5.1658
23,3.56816,-2.19297,7.37519,5.13633
24,3.55386,-2.23838,7.31548,5.10772
25,3.53998,-2.31294,7.22704,5.07996
26,3.52651,-2.3835,7.14301,5.05301
27,3.51342,-2.38452,7.12891,5.02685
28,3.50072,-2.38554,7.11518,5.00144
29,3.48838,-2.38656,7.10182,4.97676
30,3.47639,-2.38758,7.08881,4.95278
31,3.46474,-2.3886,7.07614,4.92948
32,3.45342,-2.38962,7.0638,4.90684
33,3.44241,-2.39064,7.05178,4.88483
34,3.43172,-2.39166,7.04006,4.86343
35,3.42132,-2.39267,7.02864,4.84263
36,3.4112,-2.39369,7.01751,4.8224
37,3.40136,-2.39471,7.00666,4.80273
38,3.39179,-2.39572,6.99607,4.78359
39,3.38248,-2.39673,6.98575,4.76497
40,3.37343,-2.39775,6.97568,4.74685
41,3.36461,-2.39876,6.96585,4.72922
42,3.35603,-2.39977,6.95626,4.71206
43,3.34768,-2.40078,6.9469,4.69536
44,3.33955,-2.40179,6.93775,4.67909
45,3.33163,-2.4028,6.92883,4.66326
46,3.32392,-2.40381,6.92011,4.64784
47,3.31641,-2.40482,6.91159,4.63283
48,3.3091,-2.40583,6.90327,4.6182
49,3.30198,-2.40683,6.89514,4.60396
50,3.29504,-2.40784,6.8872,4.59008
51,3.28828,-2.40884,6.87943,4.57655
52,3.28169,-2.40985,6.87184,4.56338
53,3.27527,-2.41085,6.86442,4.55054
54,3.26901,-2.41186,6.85716,4.53802
55,3.26291,-2.41286,6.85006,4.52583
56,3.25697,-2.41386,6.84311,4.51394
57,3.25117,-2.41486,6.83631,4.50234
58,3.24552,-2.41586,6.82966,4.49104
59,3.24001,-2.41686,6.82315,4.48002
60,3.23464,-2.41786,6.81678,4.46928
61,3.2294,-2.41886,6.81054,4.4588
62,3.22429,-2.41985,6.80443,4.44858
63,3.2193,-2.42085,6.79845,4.43861
