step,0,1,2
0,0,10,0
1,0.03,9.7775,0.1925
2,0.0588667,9.56701,0.374125
3,0.0866937,9.36757,0.545741
4,0.113565,9.17831,0.708127
5,0.139556,8.99846,0.861981
6,0.164735,8.82733,1.00793
7,0.189163,8.66429,1.14655
8,0.212895,8.50876,1.27834
9,0.235982,8.36023,1.40379
10,0.25847,8.21823,1.5233
11,0.280401,8.08232,1.63728
12,0.301813,7.95211,1.74608
13,0.322742,7.82724,1.85001
14,0.343218,7.70739,1.94939
15,0.363272,7.59224,2.04449
16,0.38293,7.48152,2.13555
17,0.402219,7.37497,2.22281
18,0.42116,7.27236,2.30648
19,0.439776,7.17345,2.38678
20,0.458087,7.07804,2.46387
21,0.476109,6.98595,2.53794
22,0.493862,6.897,2.60914
23,0.511359,6.81103,2.67761
24,0.528618,6.72787,2.74351
25,0.54565,6.64739,2.80696
26,0.562469,6.56946,2.86807
27,0.579086,6.49395,2.92697
28,0.595514,6.42073,2.98375
29,0.611762,6.34972,3.03852
30,0.627841,6.28079,3.09137
31,0.643759,6.21385,3.14239
32,0.659526,6.14881,3.19166
33,0.675149,6.0856,3.23925
34,0.690636,6.02412,3.28525
35,0.705994,5.96429,3.32971
36,0.721229,5.90606,3.37271
37,0.736349,5.84935,3.4143
38,0.75136,5.79409,3.45455
39,0.766266,5.74024,3.4935
40,0.781073,5.68772,3.53121
41,0.795787,5.63648,3.56773
42,0.810412,5.58648,3.60311
43,0.824952,5.53766,3.63738
44,0.839412,5.48998,3.6706
45,0.853796,5.4434,3.7028
46,0.868107,5.39787,3.73402
47,0.88235,5.35335,3.7643
48,0.896527,5.30981,3.79366
49,0.910642,5.2672,3.82215
50,0.924698,5.2255,3.8498
51,0.938698,5.18468,3.87663
52,0.952644,5.14469,3.90267
53,0.96654,5.10551,3.92795
54,0.980387,5.06712,3.9525
55,0.994188,5.02948,3.97633
56,1.00795,4.99257,3.99949
57,1.02166,4.95636,4.02198
58,1.03534,4.92084,4.04383
59,1.04898,4.88597,4.06505
60,1.06258,4.85174,4.08568
61,1.07615,4.81812,4.10573
62,1.08968,4.7851,4.12522
63,1.10319,4.75266,4.14416
64,1.11666,4.72077,4.16257
65,1.13011,4.68942,4.18047
66,1.14353,4.6586,4.19787
67,1.15693,4.62828,4.2148
68,1.1703,4.59845,4.23125
69,1.18364,4.5691,4.24726
70,1.19697,4.54021,4.26282
71,1.21027,4.51177,4.27796
72,1.22356,4.48376,4.29268
73,1.23682,4.45617,4.307
74,1.25007,4.429,4.32093
75,1.2633,4.40222,4.33449
76,1.27652,4.37582,4.34765
77,1.28988,4.3498,4.36031
78,1.30337,4.32414,4.37248
79,1.31699,4.29883,4.38418
80,1.33072,4.27386,4.39542
81,1.34457,4.24921,4.40622
82,1.35852,4.22488,4.4166
83,1.37257,4.20085,4.42658
84,1.38672,4.17711,4.43616
85,1.40096,4.15366,4.44537
86,1.41529,4.13048,4.45422
87,1.4297,4.10757,4.46272
88,1.44419,4.08492,4.47089
89,1.45875,4.06252,4.47873
90,1.47338,4.04036,4.48626
91,1.48808,4.01843,4.49349
92,1.50283,3.99674,4.50043
93,1.51764,3.97526,4.5071
94,1.5325,3.954,4.5135
95,1.54741,3.93295,4.51964
96,1.56237,3.9121,4.52553
97,1.57737,3.89144,4.53119
98,1.59241,3.87098,4.53661
99,1.60748,3.85071,4.54182
100,1.62258,3.83061,4.54681
101,1.63771,3.8107,4.55159
102,1.65287,3.79095,4.55618
103,1.66805,3.77137,4.56058
104,1.68325,3.75196,4.56479
105,1.69847,3.7327,4.56883
106,1.7137,3.7136,4.5727
107,1.72895,3.69466,4.5764
108,1.7442,3.67586,4.57994
109,1.75946,3.6572,4.58334
110,1.77473,3.63869,4.58658
111,1.79,3.62031,4.58969
112,1.80528,3.60207,4.59266
113,1.82055,3.58396,4.59549
114,1.83582,3.56598,4.5982
115,1.85108,3.54812,4.60079
116,1.86634,3.53039,4.60326
117,1.88159,3.51278,4.60562
118,1.89684,3.49529,4.60787
119,1.91206,3.47792,4.61001
120,1.92728,3.46066,4.61206
121,1.94248,3.44352,4.614
122,1.95767,3.42648,4.61585
123,1.97284,3.40955,4.61761
124,1.98799,3.39273,4.61928
125,2.00312,3.37601,4.62087
126,2.01823,3.35939,4.62237
127,2.03332,3.34288,4.6238
128,2.04839,3.32646,4.62515
129,2.06343,3.31014,4.62643
130,2.07844,3.29392,4.62764
131,2.09343,3.27779,4.62877
132,2.10839,3.26176,4.62985
133,2.12333,3.24581,4.63086
134,2.13823,3.22996,4.63181
135,2.15311,3.2142,4.6327
136,2.16795,3.19852,4.63353
137,2.18276,3.18293,4.63431
138,2.19754,3.16742,4.63504
139,2.21229,3.152,4.63571
140,2.227,3.13666,4.63634
141,2.24168,3.12141,4.63691
142,2.25632,3.10623,4.63745
143,2.27093,3.09114,4.63793
144,2.2855,3.07612,4.63838
145,2.30003,3.06118,4.63878
146,2.31453,3.04632,4.63915
147,2.32899,3.03154,4.63947
148,2.34341,3.01683,4.63976
149,2.35779,3.0022,4.64001
150,2.37213,2.98764,4.64023
151,2.38644,2.97315,4.64041
152,2.4007,2.95873,4.64057
153,2.41492,2.94439,4.64069
154,2.42911,2.93012,4.64078
155,2.44325,2.91591,4.64084
156,2.45735,2.90178,4.64087
157,2.4714,2.88772,4.64088
158,2.48542,2.87372,4.64086
159,2.49939,2.85979,4.64082
160,2.51332,2.84593,4.64075
161,2.52721,2.83214,4.64065
162,2.54105,2.81841,4.64054
163,2.55486,2.80474,4.6404
164,2.56861,2.79115,4.64024
165,2.58233,2.77761,4.64006
166,2.596,2.76414,4.63986
167,2.60962,2.75073,4.63964
168,2.6232,2.73739,4.63941
169,2.63674,2.72411,4.63915
170,2.65023,2.71089,4.63888
171,2.66368,2.69773,4.63859
172,2.67709,2.68463,4.63829
173,2.69044,2.67159,4.63797
174,2.70376,2.65861,4.63763
175,2.71702,2.64569,4.63728
176,2.73025,2.63284,4.63692
177,2.74342,2.62004,4.63654
178,2.75656,2.6073,4.63615
179,2.76964,2.59461,4.63575
180,2.78268,2.58199,4.63533
181,2.79568,2.56942,4.6349
182,2.80863,2.55691,4.63446
183,2.82153,2.54445,4.63401
184,2.83439,2.53206,4.63355
185,2.8472,2.51971,4.63308
186,2.85997,2.50743,4.6326
187,2.87269,2.4952,4.63211
188,2.88537,2.48302,4.63161
189,2.898,2.4709,4.6311
190,2.91058,2.45884,4.63058
191,2.92312,2.44682,4.63006
192,2.93561,2.43486,4.62952
193,2.94806,2.42296,4.62898
194,2.96046,2.41111,4.62843
195,2.97281,2.39931,4.62787
196,2.98512,2.38756,4.62731
197,2.99739,2.37587,4.62674
198,3.00961,2.36423,4.62616
199,3.02178,2.35264,4.62558
200,3.03391,2.3411,4.62499
201,3.04599,2.32962,4.62439
202,3.05802,2.31818,4.62379
203,3.07002,2.3068,4.62319
204,3.08196,2.29546,4.62257
205,3.09386,2.28418,4.62196
206,3.10572,2.27295,4.62133
207,3.11753,2.26177,4.62071
208,3.12929,2.25063,4.62008
209,3.14101,2.23955,4.61944
210,3.15269,2.22851,4.6188
211,3.16432,2.21753,4.61816
212,3.1759,2.20659,4.61751
213,3.18744,2.1957,4.61685
214,3.19894,2.18486,4.6162
215,3.21039,2.17407,4.61554
216,3.2218,2.16333,4.61488
217,3.23316,2.15263,4.61421
218,3.24448,2.14198,4.61354
219,3.25575,2.13138,4.61287
220,3.26698,2.12083,4.61219
221,3.27816,2.11032,4.61151
222,3.28931,2.09986,4.61083
223,3.3004,2.08945,4.61015
224,3.31146,2.07908,4.60946
225,3.32247,2.06876,4.60877
226,3.33343,2.05848,4.60808
227,3.34436,2.04825,4.60739
228,3.35524,2.03807,4.60669
229,3.36607,2.02793,4.606
230,3.37687,2.01784,4.6053
231,3.38762,2.00779,4.6046
232,3.39832,1.99778,4.60389
233,3.40899,1.98782,4.60319
234,3.41961,1.97791,4.60248
235,3.43019,1.96804,4.60177
236,3.44073,1.95821,4.60106
237,3.45122,1.94843,4.60035
238,3.46167,1.93869,4.59964
239,3.47208,1.92899,4.59893
240,3.48245,1.91934,4.59821
241,3.49277,1.90973,4.5975
242,3.50306,1.90016,4.59678
243,3.5133,1.89064,4.59606
244,3.5235,1.88116,4.59534
245,3.53366,1.87172,4.59462
246,3.54378,1.86232,4.5939
247,3.55385,1.85297,4.59318
248,3.56389,1.84365,4.59246
249,3.57388,1.83438,4.59174
250,3.58383,1.82516,4.59101
251,3.59374,1.81597,4.59029
252,3.60362,1.80682,4.58956
253,3.61345,1.79772,4.58884
254,3.62324,1.78865,4.58811
255,3.63299,1.77963,4.58738
256,3.64269,1.77065,4.58666
257,3.65236,1.76171,4.58593
258,3.66199,1.7528,4.5852
259,3.67158,1.74394,4.58447
260,3.68113,1.73512,4.58375
261,3.69064,1.72634,4.58302
262,3.70011,1.7176,4.58229
263,3.70954,1.7089,4.58156
264,3.71893,1.70023,4.58083
265,3.72829,1.69161,4.5801
266,3.7376,1.68303,4.57937
267,3.74687,1.67448,4.57865
268,3.75611,1.66598,4.57792
269,3.76531,1.65751,4.57719
270,3.77446,1.64908,4.57646
271,3.78358,1.64069,4.57573
272,3.79266,1.63233,4.575
273,3.80171,1.62402,4.57427
274,3.81071,1.61574,4.57354
275,3.81968,1.6075,4.57282
276,3.82861,1.5993,4.57209
277,3.8375,1.59114,4.57136
278,3.84635,1.58301,4.57063
279,3.85517,1.57492,4.56991
280,3.86395,1.56687,4.56918
281,3.87269,1.55885,4.56845
282,3.8814,1.55088,4.56773
283,3.89006,1.54293,4.567
284,3.89869,1.53503,4.56628
285,3.90729,1.52716,4.56555
286,3.91585,1.51933,4.56483
287,3.92437,1.51153,4.56411
288,3.93285,1.50377,4.56338
289,3.9413,1.49604,4.56266
290,3.94971,1.48835,4.56194
291,3.95809,1.4807,4.56122
292,3.96643,1.47308,4.56049
293,3.97473,1.4655,4.55977
294,3.983,1.45795,4.55905
295,3.99123,1.45043,4.55833
296,3.99943,1.44296,4.55762
297,4.00759,1.43551,4.5569
298,4.01572,1.4281,4.55618
299,4.02381,1.42073,4.55546
300,4.03187,1.41339,4.55475
301,4.03989,1.40608,4.55403
302,4.04788,1.39881,4.55332
303,4.05583,1.39157,4.5526
304,4.06375,1.38436,4.55189
305,4.07163,1.37719,4.55118
306,4.07948,1.37005,4.55047
307,4.0873,1.36295,4.54976
308,4.09508,1.35588,4.54905
309,4.10282,1.34884,4.54834
310,4.11054,1.34183,4.54763
311,4.11822,1.33486,4.54692
312,4.12586,1.32792,4.54622
313,4.13348,1.32101,4.54551
314,4.14106,1.31414,4.54481
315,4.1486,1.30729,4.5441
316,4.15612,1.30048,4.5434
317,4.1636,1.29371,4.5427
318,4.17105,1.28696,4.542
319,4.17846,1.28024,4.5413
320,4.18584,1.27356,4.5406
321,4.19319,1.26691,4.5399
322,4.20051,1.26029,4.5392
323,4.20779,1.2537,4.5385
324,4.21505,1.24714,4.53781
325,4.22227,1.24062,4.53711
326,4.22946,1.23412,4.53642
327,4.23661,1.22766,4.53573
328,4.24374,1.22122,4.53504
329,4.25083,1.21482,4.53435
330,4.2579,1.20844,4.53366
331,4.26493,1.2021,4.53297
332,4.27193,1.19579,4.53228
333,4.2789,1.18951,4.5316
334,4.28583,1.18325,4.53091
335,4.29274,1.17703,4.53023
336,4.29962,1.17084,4.52954
337,4.30646,1.16467,4.52886
338,4.31328,1.15854,4.52818
339,4.32006,1.15244,4.5275
340,4.32682,1.14636,4.52682
341,4.33354,1.14031,4.52615
342,4.34023,1.1343,4.52547
343,4.3469,1.12831,4.5248
344,4.35353,1.12235,4.52412
345,4.36013,1.11642,4.52345
346,4.36671,1.11051,4.52278
347,4.37325,1.10464,4.52211
348,4.37977,1.09879,4.52144
349,4.38625,1.09298,4.52077
350,4.39271,1.08719,4.5201
351,4.39914,1.08143,4.51944
352,4.40554,1.07569,4.51877
353,4.4119,1.06999,4.51811
354,4.41825,1.06431,4.51745
355,4.42456,1.05866,4.51679
356,4.43084,1.05303,4.51613
357,4.4371,1.04744,4.51547
358,4.44332,1.04187,4.51481
359,4.44952,1.03632,4.51416
360,4.45569,1.03081,4.5135
361,4.46183,1.02532,4.51285
362,4.46795,1.01986,4.51219
363,4.47403,1.01442,4.51154
364,4.48009,1.00902,4.51089
365,4.48612,1.00363,4.51025
366,4.49212,0.998278,4.5096
367,4.4981,0.992948,4.50895
368,4.50405,0.987644,4.50831
369,4.50997,0.982366,4.50766
370,4.51586,0.977114,4.50702
371,4.52173,0.971888,4.50638
372,4.52757,0.966687,4.50574
373,4.53338,0.961512,4.5051
374,4.53917,0.956362,4.50447
375,4.54493,0.951238,4.50383
376,4.55066,0.946139,4.5032
377,4.55637,0.941065,4.50257
378,4.56205,0.936016,4.50193
379,4.5677,0.930991,4.5013
380,4.57333,0.925992,4.50068
381,4.57894,0.921017,4.50005
382,4.58451,0.916067,4.49942
383,4.59006,0.911141,4.4988
384,4.59559,0.906239,4.49817
385,4.60109,0.901362,4.49755
386,4.60656,0.896509,4.49693
387,4.61201,0.89168,4.49631
388,4.61743,0.886875,4.49569
389,4.62283,0.882093,4.49508
390,4.6282,0.877336,4.49446
391,4.63355,0.872602,4.49385
392,4.63887,0.867892,4.49324
393,4.64417,0.863205,4.49262
394,4.64944,0.858541,4.49202
395,4.65469,0.853901,4.49141
396,4.65992,0.849283,4.4908
397,4.66512,0.844689,4.49019
398,4.67029,0.840118,4.48959
399,4.67544,0.83557,4.48899
400,4.68057,0.831044,4.48839
401,4.68567,0.826541,4.48779
402,4.69075,0.82206,4.48719
403,4.69581,0.817602,4.48659
404,4.70084,0.813167,4.486
405,4.70585,0.808753,4.4854
406,4.71083,0.804362,4.48481
407,4.71579,0.799992,4.48422
408,4.72073,0.795645,4.48363
409,4.72564,0.79132,4.48304
410,4.73053,0.787016,4.48245
411,4.7354,0.782734,4.48187
412,4.74024,0.778474,4.48128
413,4.74507,0.774235,4.4807
414,4.74986,0.770017,4.48012
415,4.75464,0.765821,4.47954
416,4.75939,0.761646,4.47896
417,4.76413,0.757492,4.47838
418,4.76883,0.753359,4.47781
419,4.77352,0.749247,4.47723
420,4.77818,0.745156,4.47666
421,4.78283,0.741085,4.47609
422,4.78744,0.737036,4.47552
423,4.79204,0.733006,4.47495
424,4.79662,0.728998,4.47438
425,4.80117,0.725009,4.47382
426,4.8057,0.721041,4.47326
427,4.81021,0.717093,4.47269
428,4.8147,0.713165,4.47213
429,4.81917,0.709258,4.47157
430,4.82362,0.70537,4.47102
431,4.82804,0.701502,4.47046
432,4.83244,0.697653,4.4699
433,4.83683,0.693825,4.46935
434,4.84119,0.690016,4.4688
435,4.84553,0.686226,4.46825
436,4.84985,0.682456,4.4677
437,4.85414,0.678705,4.46715
438,4.85842,0.674973,4.4666
439,4.86268,0.671261,4.46606
440,4.86692,0.667568,4.46552
441,4.87113,0.663893,4.46497
442,4.87533,0.660237,4.46443
443,4.8795,0.656601,4.4639
444,4.88366,0.652982,4.46336
445,4.88779,0.649383,4.46282
446,4.89191,0.645802,4.46229
447,4.896,0.642239,4.46176
448,4.90008,0.638695,4.46122
449,4.90414,0.635169,4.46069
450,4.90817,0.631662,4.46017
451,4.91219,0.628172,4.45964
452,4.91618,0.624701,4.45911
453,4.92016,0.621247,4.45859
454,4.92412,0.617812,4.45807
455,4.92806,0.614394,4.45755
456,4.93198,0.610993,4.45703
457,4.93588,0.607611,4.45651
458,4.93976,0.604246,4.45599
459,4.94362,0.600898,4.45548
460,4.94747,0.597568,4.45497
461,4.95129,0.594255,4.45445
462,4.9551,0.59096,4.45394
463,4.95888,0.587681,4.45343
464,4.96265,0.58442,4.45293
465,4.9664,0.581175,4.45242
466,4.97014,0.577948,4.45192
467,4.97385,0.574737,4.45141
468,4.97754,0.571543,4.45091
469,4.98122,0.568366,4.45041
470,4.98488,0.565205,4.44991
471,4.98852,0.562061,4.44942
472,4.99214,0.558934,4.44892
473,4.99575,0.555822,4.44843
474,4.99934,0.552727,4.44794
475,5.00291,0.549648,4.44744
476,5.00646,0.546586,4.44696
477,5.00999,0.543539,4.44647
478,5.01351,0.540508,4.44598
479,5.01701,0.537494,4.4455
480,5.02049,0.534495,4.44501
481,5.02396,0.531512,4.44453
482,5.02741,0.528544,4.44405
483,5.03084,0.525592,4.44357
484,5.03425,0.522656,4.44309
485,5.03765,0.519735,4.44262
486,5.04103,0.51683,4.44214
487,5.04439,0.51394,4.44167
488,5.04774,0.511065,4.4412
489,5.05107,0.508205,4.44073
490,5.05438,0.505361,4.44026
491,5.05767,0.502531,4.43979
492,5.06095,0.499717,4.43933
493,5.06422,0.496917,4.43886
494,5.06747,0.494132,4.4384
495,5.0707,0.491362,4.43794
496,5.07391,0.488607,4.43748
497,5.07711,0.485866,4.43702
498,5.08029,0.48314,4.43657
499,5.08346,0.480428,4.43611
500,5.08661,0.47773,4.43566
501,5.08975,0.475047,4.43521
502,5.09287,0.472379,4.43475
503,5.09597,0.469724,4.43431
504,5.09906,0.467083,4.43386
505,5.10213,0.464457,4.43341
506,5.10519,0.461845,4.43297
507,5.10823,0.459246,4.43252
508,5.11126,0.456661,4.43208
509,5.11427,0.454091,4.43164
510,5.11726,0.451533,4.4312
511,5.12024,0.44899,4.43077
512,5.12321,0.44646,4.43033
513,5.12616,0.443944,4.42989
514,5.1291,0.441441,4.42946
515,5.13202,0.438951,4.42903
516,5.13492,0.436475,4.4286
517,5.13782,0.434012,4.42817
518,5.14069,0.431562,4.42774
519,5.14356,0.429126,4.42732
520,5.1464,0.426702,4.42689
521,5.14924,0.424292,4.42647
522,5.15206,0.421894,4.42605
523,5.15486,0.41951,4.42563
524,5.15765,0.417138,4.42521
525,5.16043,0.414779,4.42479
526,5.16319,0.412432,4.42438
527,5.16594,0.410098,4.42397
528,5.16867,0.407777,4.42355
529,5.17139,0.405468,4.42314
530,5.1741,0.403172,4.42273
531,5.17679,0.400888,4.42232
532,5.17947,0.398617,4.42192
533,5.18213,0.396358,4.42151
534,5.18478,0.39411,4.42111
535,5.18742,0.391876,4.4207
536,5.19004,0.389653,4.4203
537,5.19265,0.387442,4.4199
538,5.19525,0.385243,4.41951
539,5.19784,0.383056,4.41911
540,5.20041,0.380881,4.41871
541,5.20296,0.378718,4.41832
542,5.20551,0.376566,4.41793
543,5.20804,0.374426,4.41753
544,5.21056,0.372298,4.41714
545,5.21306,0.370181,4.41676
546,5.21555,0.368076,4.41637
547,5.21803,0.365982,4.41598
548,5.2205,0.363899,4.4156
549,5.22295,0.361828,4.41522
550,5.2254,0.359768,4.41484
