step,railCost
0,11.0685
1,10.9341
2,10.7994
3,10.6705
4,10.5486
5,10.434
6,10.3264
7,10.2251
8,10.1284
9,10.037
10,9.95102
11,9.87019
12,9.79414
13,9.72254
14,9.6551
15,9.59079
16,9.52997
17,9.47242
18,9.41738
19,9.36517
20,9.316
21,9.26968
22,9.22603
23,9.18487
24,9.14604
25,9.1094
26,9.07481
27,9.04214
28,9.01128
29,8.9821
30,8.95417
31,8.92744
32,8.9021
33,8.87778
34,8.85469
35,8.83275
36,8.8119
37,8.79184
38,8.77275
39,8.75458
40,8.73708
41,8.72041
42,8.70452
43,8.68921
44,8.67461
45,8.66055
46,8.64714
47,8.63437
48,8.62206
49,8.61034
50,8.59904
51,8.5883
52,8.57807
53,8.56823
54,8.55887
55,8.54998
56,8.54151
57,8.53346
58,8.52571
59,8.51834
60,8.51134
61,8.50469
62,8.49836
63,8.49235
64,8.48654
65,8.48095
66,8.47564
67,8.4706
68,8.46581
69,8.46127
70,8.45694
71,8.45283
72,8.44893
73,8.44521
74,8.44167
75,8.4383
76,8.43509
77,8.43204
78,8.42907
79,8.42619
80,8.42335
81,8.4206
82,8.4179
83,8.41531
84,8.41282
85,8.41043
86,8.40809
87,8.40585
88,8.40372
89,8.40167
90,8.39972
91,8.39785
92,8.39607
93,8.39432
94,8.39261
95,8.39091
96,8.38925
97,8.38762
98,8.38605
99,8.3845
100,8.38302
101,8.38161
102,8.38025
103,8.37896
104,8.37772
105,8.37653
106,8.37536
107,8.37422
108,8.37311
109,8.37206
110,8.37107
111,8.37011
112,8.36921
113,8.36834
114,8.36752
115,8.36673
116,8.36599
117,8.36527
118,8.36459
119,8.36394
120,8.36331
121,8.36272
122,8.36215
123,8.36161
124,8.36109
125,8.36059
126,8.36012
127,8.35966
128,8.35923
129,8.35881
130,8.35841
131,8.35803
132,8.35767
133,8.35732
134,8.35698
135,8.35666
136,8.35635
137,8.35605
138,8.35577
139,8.3555
140,8.35523
141,8.35498
142,8.35474
143,8.35451
144,8.35429
145,8.35407
146,8.35387
147,8.35367
148,8.35348
149,8.3533
150,8.35312
151,8.35295
152,8.35279
153,8.35263
154,8.35248
155,8.35234
156,8.3522
157,8.35207
158,8.35194
159,8.35181
160,8.35169
161,8.35158
162,8.35147
163,8.35136
164,8.35126
165,8.35116
166,8.35106
167,8.35097
168,8.35088
169,8.35079
170,8.35071
171,8.35063
172,8.35056
173,8.35048
174,8.35041
175,8.35034
176,8.35027
177,8.35021
178,8.35015
179,8.35009
180,8.35003
181,8.34997
182,8.34992
183,8.34987
184,8.34982
185,8.34977
186,8.34972
187,8.34968
188,8.34963
189,8.34959
190,8.34955
191,8.34951
192,8.34947
193,8.34944
194,8.3494
195,8.34937
196,8.34933
197,8.3493
198,8.34927
199,8.34924
200,8.34921
201,8.34918
202,8.34915
203,8.34913
204,8.3491
205,8.34908
206,8.34906
207,8.34903
208,8.34901
209,8.34899
210,8.34897
211,8.34895
212,8.34893
213,8.34891
214,8.34889
215,8.34887
216,8.34886
217,8.34884
218,8.34883
219,8.34881
220,8.3488
221,8.34878
222,8.34877
223,8.34875
224,8.34874
225,8.34873
226,8.34872
227,8.3487
228,8.34869
229,8.34868
230,8.34867
231,8.34866
232,8.34865
233,8.34864
234,8.34863
235,8.34862
236,8.34861
237,8.34861
238,8.3486
239,8.34859
240,8.34858
241,8.34858
242,8.34857
243,8.34856
244,8.34855
245,8.34855
246,8.34854
247,8.34854
248,8.34853
249,8.34852
250,8.34852
251,8.34851
252,8.34851
253,8.3485
254,8.3485
255,8.34849
256,8.34849
257,8.34848
258,8.34848
259,8.34848
260,8.34847
261,8.34847
262,8.34846
263,8.34846
264,8.34846
265,8.34845
266,8.34845
267,8.34845
268,8.34844
269,8.34844
270,8.34844
271,8.34844
272,8.34843
273,8.34843
274,8.34843
275,8.34843
276,8.34842
277,8.34842
278,8.34842
279,8.34842
280,8.34841
281,8.34841
282,8.34841
283,8.34841
284,8.34841
285,8.34841
286,8.3484
287,8.3484
288,8.3484
289,8.3484
290,8.3484
291,8.3484
292,8.34839
293,8.34839
294,8.34839
295,8.34839
296,8.34839
297,8.34839
298,8.34839
299,8.34839
300,8.34839
301,8.34838
302,8.34838
303,8.34838
304,8.34838
305,8.34838
306,8.34838
307,8.34838
308,8.34838
309,8.34838
310,8.34838
311,8.34838
312,8.34837
313,8.34837
314,8.34837
315,8.34837
316,8.34837
317,8.34837
318,8.34837
319,8.34837
320,8.34837
321,8.34837
322,8.34837
323,8.34837
324,8.34837
325,8.34837
326,8.34837
327,8.34837
328,8.34837
329,8.34836
330,8.34836
331,8.34836
332,8.34836
333,8.34836
334,8.34836
335,8.34836
336,8.34836
337,8.34836
338,8.34836
339,8.34836
340,8.34836
341,8.34836
342,8.34836
343,8.34836
344,8.34836
345,8.34836
346,8.34836
347,8.34836
348,8.34836
349,8.34836
350,8.34836
351,8.34836
352,8.34836
353,8.34836
354,8.34836
355,8.34836
356,8.34836
357,8.34836
358,8.34836
359,8.34836
360,8.34836
361,8.34836
362,8.34836
363,8.34836
364,8.34836
365,8.34836
366,8.34836
367,8.34836
368,8.34836
369,8.34836
370,8.34836
371,8.34836
372,8.34836
373,8.34836
374,8.34836
375,8.34836
376,8.34835
377,8.34835
378,8.34835
379,8.34835
380,8.34835
381,8.34835
382,8.34835
383,8.34835
384,8.34835
385,8.34835
386,8.34835
387,8.34835
388,8.34835
389,8.34835
390,8.34835
391,8.34835
392,8.34835
393,8.34835
394,8.34835
395,8.34835
396,8.34835
397,8.34835
398,8.34835
399,8.34835
400,8.34835
401,8.34835
402,8.34835
403,8.34835
404,8.34835
405,8.34835
406,8.34835
407,8.34835
408,8.34835
409,8.34835
410,8.34835
411,8.34835
412,8.34835
413,8.34835
414,8.34835
415,8.34835
416,8.34835
417,8.34835
418,8.34835
419,8.34835
420,8.34835
421,8.34835
422,8.34835
423,8.34835
424,8.34835
425,8.34835
426,8.34835
427,8.34835
428,8.34835
429,8.34835
430,8.34835
431,8.34835
432,8.34835
433,8.34835
434,8.34835
435,8.34835
436,8.34835
437,8.34835
438,8.34835
439,8.34835
440,8.34835
441,8.34835
442,8.34835
443,8.34835
444,8.34835
445,8.34835
446,8.34835
447,8.34835
448,8.34835
449,8.34835
450,8.34835
451,8.34835
452,8.34835
453,8.34835
454,8.34835
455,8.34835
456,8.34835
457,8.34835
458,8.34835
459,8.34835
460,8.34835
461,8.34835
462,8.34835
463,8.34835
464,8.34835
465,8.34835
466,8.34835
467,8.34835
468,8.34835
469,8.34835
470,8.34835
471,8.34835
472,8.34835
473,8.34835
474,8.34835
475,8.34835
476,8.34835
477,8.34835
478,8.34835
479,8.34835
480,8.34835
481,8.34835
482,8.34835
483,8.34835
484,8.34835
485,8.34835
486,8.34835
487,8.34835
488,8.34835
489,8.34835
490,8.34835
491,8.34835
492,8.34835
493,8.34835
494,8.34835
495,8.34835
496,8.34835
497,8.34835
498,8.34835
499,8.34835
500,8.34835
501,8.34835
502,8.34835
503,8.34835
504,8.34835
505,8.34835
506,8.34835
507,8.34835
508,8.34835
509,8.34835
510,8.34835
511,8.34835
512,8.34835
513,8.34835
514,8.34835
515,8.34835
516,8.34835
517,8.34835
518,8.34835
519,8.34835
520,8.34835
521,8.34835
522,8.34835
523,8.34835
524,8.34835
525,8.34835
526,8.34835
527,8.34835
528,8.34835
529,8.34835
530,8.34835
531,8.34835
532,8.34835
533,8.34835
534,8.34835
535,8.34835
536,8.34835
537,8.34835
538,8.34835
539,8.34835
540,8.34835
541,8.34835
542,8.34835
543,8.34835
544,8.34835
545,8.34835
546,8.34835
547,8.34835
548,8.34835
549,8.34835
550,8.34835
551,8.34835
552,8.34835
553,8.34835
554,8.34835
555,8.34835
556,8.34835
557,8.34835
558,8.34835
559,8.34835
560,8.34835
561,8.34835
562,8.34835
563,8.34835
564,8.34835
565,8.34835
566,8.34835
567,8.34835
568,8.34835
569,8.34835
570,8.34835
571,8.34835
572,8.34835
573,8.34835
574,8.34835
575,8.34835
576,8.34835
577,8.34835
578,8.34835
579,8.34835
580,8.34835
581,8.34835
582,8.34835
583,8.34835
584,8.34835
585,8.34835
586,8.34835
587,8.34835
588,8.34835
589,8.34835
590,8.34835
591,8.34835
592,8.34835
593,8.34835
594,8.34835
595,8.34835
596,8.34835
597,8.34835
598,8.34835
599,8.34835
600,8.34835
601,8.34835
602,8.34835
603,8.34835
604,8.34835
605,8.34835
606,8.34835
607,8.34835
608,8.34835
609,8.34835
610,8.34835
611,8.34835
612,8.34835
613,8.34835
614,8.34835
615,8.34835
616,8.34835
617,8.34835
618,8.34835
619,8.34835
620,8.34835
621,8.34835
622,8.34835
623,8.34835
624,8.34835
625,8.34835
626,8.34835
627,8.34835
628,8.34835
629,8.34835
630,8.34835
631,8.34835
632,8.34835
633,8.34835
634,8.34835
635,8.34835
636,8.34835
637,8.34835
638,8.34835
639,8.34835
640,8.34835
641,8.34835
642,8.34835
643,8.34835
644,8.34835
645,8.34835
646,8.34835
647,8.34835
648,8.34835
649,8.34835
650,8.34835
651,8.34835
652,8.34835
653,8.34835
654,8.34835
655,8.34835
656,8.34835
657,8.34835
658,8.34835
659,8.34835
660,8.34835
661,8.34835
662,8.34835
663,8.34835
664,8.34835
665,8.34835
666,8.34835
667,8.34835
668,8.34835
669,8.34835
670,8.34835
671,8.34835
672,8.34835
673,8.34835
674,8.34835
675,8.34835
676,8.34835
677,8.34835
678,8.34835
679,8.34835
680,8.34835
681,8.34835
682,8.34835
683,8.34835
684,8.34835
685,8.34835
686,8.34835
687,8.34835
688,8.34835
689,8.34835
690,8.34835
691,8.34835
692,8.34835
693,8.34835
694,8.34835
695,8.34835
696,8.34835
697,8.34835
698,8.34835
699,8.34835
700,8.34835
701,8.34835
702,8.34835
703,8.34835
704,8.34835
705,8.34835
706,8.34835
707,8.34835
708,8.34835
709,8.34835
710,8.34835
711,8.34835
712,8.34835
713,8.34835
714,8.34835
715,8.34835
716,8.34835
717,8.34835
718,8.34835
719,8.34835
720,8.34835
721,8.34835
722,8.34835
723,8.34835
724,8.34835
725,8.34835
726,8.34835
727,8.34835
728,8.34835
729,8.34835
730,8.34835
731,8.34835
732,8.34835
733,8.34835
734,8.34835
735,8.34835
736,8.34835
737,8.34835
738,8.34835
739,8.34835
740,8.34835
741,8.34835
742,8.34835
743,8.34835
744,8.34835
745,8.34835
746,8.34835
747,8.34835
748,8.34835
749,8.34835
750,8.34835
751,8.34835
752,8.34835
753,8.34835
754,8.34835
755,8.34835
756,8.34835
757,8.34835
758,8.34835
759,8.34835
760,8.34835
761,8.34835
762,8.34835
763,8.34835
764,8.34835
765,8.34835
766,8.34835
767,8.34835
768,8.34835
769,8.34835
770,8.34835
771,8.34835
772,8.34835
773,8.34835
774,8.34835
775,8.34835
776,8.34835
777,8.34835
778,8.34835
779,8.34835
780,8.34835
781,8.34835
782,8.34835
783,8.34835
784,8.34835
785,8.34835
786,8.34835
787,8.34835
788,8.34835
789,8.34835
790,8.34835
791,8.34835
792,8.34835
793,8.34835
794,8.34835
795,8.34835
796,8.34835
797,8.34835
798,8.34835
799,8.34835
800,8.34835
801,8.34835
802,8.34835
803,8.34835
804,8.34835
805,8.34835
806,8.34835
807,8.34835
808,8.34835
809,8.34835
810,8.34835
811,8.34835
812,8.34835
813,8.34835
814,8.34835
815,8.34835
816,8.34835
817,8.34835
818,8.34835
819,8.34835
820,8.34835
821,8.34835
822,8.34835
823,8.34835
824,8.34835
825,8.34835
826,8.34835
827,8.34835
828,8.34835
829,8.34835
830,8.34835
831,8.34835
832,8.34835
833,8.34835
834,8.34835
835,8.34835
836,8.34835
837,8.34835
838,8.34835
839,8.34835
840,8.34835
841,8.34835
842,8.34835
843,8.34835
844,8.34835
845,8.34835
846,8.34835
847,8.34835
848,8.34835
849,8.34835
850,8.34835
851,8.34835
852,8.34835
853,8.34835
854,8.34835
855,8.34835
856,8.34835
857,8.34835
858,8.34835
859,8.34835
860,8.34835
861,8.34835
862,8.34835
863,8.34835
864,8.34835
865,8.34835
866,8.34835
867,8.34835
868,8.34835
869,8.34835
870,8.34835
871,8.34835
872,8.34835
873,8.34835
874,8.34835
875,8.34835
876,8.34835
877,8.34835
878,8.34835
879,8.34835
880,8.34835
881,8.34835
882,8.34835
883,8.34835
884,8.34835
885,8.34835
886,8.34835
887,8.34835
888,8.34835
889,8.34835
890,8.34835
891,8.34835
892,8.34835
893,8.34835
894,8.34835
895,8.34835
896,8.34835
897,8.34835
898,8.34835
899,8.34835
900,8.34835
901,8.34835
902,8.34835
903,8.34835
904,8.34835
905,8.34835
906,8.34835
907,8.34835
908,8.34835
909,8.34835
910,8.34835
911,8.34835
912,8.34835
913,8.34835
914,8.34835
915,8.34835
916,8.34835
917,8.34835
918,8.34835
919,8.34835
920,8.34835
921,8.34835
922,8.34835
923,8.34835
924,8.34835
925,8.34835
926,8.34835
927,8.34835
928,8.34835
929,8.34835
930,8.34835
931,8.34835
932,8.34835
933,8.34835
934,8.34835
935,8.34835
936,8.34835
937,8.34835
938,8.34835
939,8.34835
940,8.34835
941,8.34835
942,8.34835
943,8.34835
944,8.34835
945,8.34835
946,8.34835
947,8.34835
948,8.34835
949,8.34835
950,8.34835
951,8.34835
952,8.34835
953,8.34835
954,8.34835
955,8.34835
956,8.34835
957,8.34835
958,8.34835
959,8.34835
960,8.34835
961,8.34835
962,8.34835
963,8.34835
964,8.34835
965,8.34835
966,8.34835
967,8.34835
968,8.34835
969,8.34835
970,8.34835
971,8.34835
972,8.34835
973,8.34835
974,8.34835
975,8.34835
976,8.34835
977,8.34835
978,8.34835
979,8.34835
980,8.34835
981,8.34835
982,8.34835
983,8.34835
984,8.34835
985,8.34835
986,8.34835
987,8.34835
988,8.34835
989,8.34835
990,8.34835
991,8.34835
992,8.34835
993,8.34835
994,8.34835
995,8.34835
996,8.34835
997,8.34835
998,8.34835
999,8.34835
1000,8.34835
