step,0,1,2,3,4,5,6,7,8,9,10
256,10,4.01308,5.98692,4.01308,3.60297,2.38394,4.01308,3.60297,2.38394,7.61606,2.38394
257,10,4.01308,5.98692,4.01308,3.60296,2.38396,4.01308,3.60296,2.38396,7.61604,2.38396
258,10,4.01307,5.98693,4.01307,3.60295,2.38398,4.01307,3.60295,2.38398,7.61602,2.38398
259,10,4.01306,5.98694,4.01306,3.60293,2.384,4.01306,3.60293,2.384,7.616,2.384
260,10,4.01306,5.98694,4.01306,3.60292,2.38402,4.01306,3.60292,2.38402,7.61598,2.38402
261,10,4.01305,5.98695,4.01305,3.60291,2.38404,4.01305,3.60291,2.38404,7.61596,2.38404
262,10,4.01305,5.98695,4.01305,3.6029,2.38406,4.01305,3.6029,2.38406,7.61594,2.38406
263,10,4.01304,5.98696,4.01304,3.60288,2.38408,4.01304,3.60288,2.38408,7.61592,2.38408
264,10,4.01303,5.98697,4.01303,3.60287,2.38409,4.01303,3.60287,2.38409,7.61591,2.38409
265,10,4.01303,5.98697,4.01303,3.60286,2.38411,4.01303,3.60286,2.38411,7.61589,2.38411
266,10,4.01302,5.98698,4.01302,3.60285,2.38412,4.01302,3.60285,2.38412,7.61588,2.38412
267,10,4.01302,5.98698,4.01302,3.60284,2.38414,4.01302,3.60284,2.38414,7.61586,2.38414
268,10,4.01301,5.98699,4.01301,3.60283,2.38416,4.01301,3.60283,2.38416,7.61584,2.38416
269,10,4.01301,5.98699,4.01301,3.60282,2.38417,4.01301,3.60282,2.38417,7.61583,2.38417
270,10,4.013,5.987,4.013,3.60281,2.38418,4.013,3.60281,2.38418,7.61582,2.38418
271,10,4.013,5.987,4.013,3.6028,2.3842,4.013,3.6028,2.3842,7.6158,2.3842
272,10,4.013,5.987,4.013,3.60279,2.38421,4.013,3.60279,2.38421,7.61579,2.38421
273,10,4.01299,5.98701,4.01299,3.60279,2.38422,4.01299,3.60279,2.38422,7.61578,2.38422
274,10,4.01299,5.98701,4.01299,3.60278,2.38424,4.01299,3.60278,2.38424,7.61576,2.38424
275,10,4.01298,5.98702,4.01298,3.60277,2.38425,4.01298,3.60277,2.38425,7.61575,2.38425
276,10,4.01298,5.98702,4.01298,3.60276,2.38426,4.01298,3.60276,2.38426,7.61574,2.38426
277,10,4.01298,5.98702,4.01298,3.60275,2.38427,4.01298,3.60275,2.38427,7.61573,2.38427
278,10,4.01297,5.98703,4.01297,3.60275,2.38428,4.01297,3.60275,2.38428,7.61572,2.38428
279,10,4.01297,5.98703,4.01297,3.60274,2.38429,4.01297,3.60274,2.38429,7.61571,2.38429
280,10,4.01297,5.98703,4.01297,3.60273,2.3843,4.01297,3.60273,2.3843,7.6157,2.3843
281,10,4.01296,5.98704,4.01296,3.60272,2.38431,4.01296,3.60272,2.38431,7.61569,2.38431
282,10,4.01296,5.98704,4.01296,3.60272,2.38432,4.01296,3.60272,2.38432,7.61568,2.38432
283,10,4.01296,5.98704,4.01296,3.60271,2.38433,4.01296,3.60271,2.38433,7.61567,2.38433
284,10,4.01295,5.98705,4.01295,3.60271,2.38434,4.01295,3.60271,2.38434,7.61566,2.38434
285,10,4.01295,5.98705,4.01295,3.6027,2.38435,4.01295,3.6027,2.38435,7.61565,2.38435
286,10,4.01295,5.98705,4.01295,3.60269,2.38436,4.01295,3.60269,2.38436,7.61564,2.38436
287,10,4.01295,5.98705,4.01295,3.60269,2.38436,4.01295,3.60269,2.38436,7.61564,2.38436
288,10,4.01294,5.98706,4.01294,3.60268,2.38437,4.01294,3.60268,2.38437,7.61563,2.38437
289,10,4.01294,5.98706,4.01294,3.60268,2.38438,4.01294,3.60268,2.38438,7.61562,2.38438
290,10,4.01294,5.98706,4.01294,3.60267,2.38439,4.01294,3.60267,2.38439,7.61561,2.38439
291,10,4.01294,5.98706,4.01294,3.60267,2.3844,4.01294,3.60267,2.3844,7.6156,2.3844
292,10,4.01293,5.98707,4.01293,3.60266,2.3844,4.01293,3.60266,2.3844,7.6156,2.3844
293,10,4.01293,5.98707,4.01293,3.60266,2.38441,4.01293,3.60266,2.38441,7.61559,2.38441
294,10,4.01293,5.98707,4.01293,3.60265,2.38442,4.01293,3.60265,2.38442,7.61558,2.38442
295,10,4.01293,5.98707,4.01293,3.60265,2.38442,4.01293,3.60265,2.38442,7.61558,2.38442
296,10,4.01293,5.98707,4.01293,3.60265,2.38443,4.01293,3.60265,2.38443,7.61557,2.38443
297,10,4.01292,5.98708,4.01292,3.60264,2.38443,4.01292,3.60264,2.38443,7.61557,2.38443
298,10,4.01292,5.98708,4.01292,3.60264,2.38444,4.01292,3.60264,2.38444,7.61556,2.38444
299,10,4.01292,5.98708,4.01292,3.60263,2.38445,4.01292,3.60263,2.38445,7.61555,2.38445
300,10,4.01292,5.98708,4.01292,3.60263,2.38445,4.01292,3.60263,2.38445,7.61555,2.38445
301,10,4.01292,5.98708,4.01292,3.60263,2.38446,4.01292,3.60263,2.38446,7.61554,2.38446
302,10,4.01292,5.98708,4.01292,3.60262,2.38446,4.01292,3.60262,2.38446,7.61554,2.38446
303,10,4.01291,5.98709,4.01291,3.60262,2.38447,4.01291,3.60262,2.38447,7.61553,2.38447
304,10,4.01291,5.98709,4.01291,3.60262,2.38447,4.01291,3.60262,2.38447,7.61553,2.38447
305,10,4.01291,5.98709,4.01291,3.60261,2.38448,4.01291,3.60261,2.38448,7.61552,2.38448
306,10,4.01291,5.98709,4.01291,3.60261,2.38448,4.01291,3.60261,2.38448,7.61552,2.38448
307,10,4.01291,5.98709,4.01291,3.60261,2.38448,4.01291,3.60261,2.38448,7.61552,2.38448
308,10,4.01291,5.98709,4.01291,3.6026,2.38449,4.01291,3.6026,2.38449,7.61551,2.38449
309,10,4.01291,5.98709,4.01291,3.6026,2.38449,4.01291,3.6026,2.38449,7.61551,2.38449
310,10,4.0129,5.9871,4.0129,3.6026,2.3845,4.0129,3.6026,2.3845,7.6155,2.3845
311,10,4.0129,5.9871,4.0129,3.6026,2.3845,4.0129,3.6026,2.3845,7.6155,2.3845
312,10,4.0129,5.9871,4.0129,3.60259,2.3845,4.0129,3.60259,2.3845,7.6155,2.3845
313,10,4.0129,5.9871,4.0129,3.60259,2.38451,4.0129,3.60259,2.38451,7.61549,2.38451
314,10,4.0129,5.9871,4.0129,3.60259,2.38451,4.0129,3.60259,2.38451,7.61549,2.38451
315,10,4.0129,5.9871,4.0129,3.60259,2.38452,4.0129,3.60259,2.38452,7.61548,2.38452
316,10,4.0129,5.9871,4.0129,3.60258,2.38452,4.0129,3.60258,2.38452,7.61548,2.38452
317,10,4.0129,5.9871,4.0129,3.60258,2.38452,4.0129,3.60258,2.38452,7.61548,2.38452
318,10,4.0129,5.9871,4.0129,3.60258,2.38452,4.0129,3.60258,2.38452,7.61548,2.38452
319,10,4.01289,5.98711,4.01289,3.60258,2.38453,4.01289,3.60258,2.38453,7.61547,2.38453
320,10,4.01289,5.98711,4.01289,3.60258,2.38453,4.01289,3.60258,2.38453,7.61547,2.38453
321,10,4.01289,5.98711,4.01289,3.60257,2.38453,4.01289,3.60257,2.38453,7.61547,2.38453
322,10,4.01289,5.98711,4.01289,3.60257,2.38454,4.01289,3.60257,2.38454,7.61546,2.38454
323,10,4.01289,5.98711,4.01289,3.60257,2.38454,4.01289,3.60257,2.38454,7.61546,2.38454
324,10,4.01289,5.98711,4.01289,3.60257,2.38454,4.01289,3.60257,2.38454,7.61546,2.38454
325,10,4.01289,5.98711,4.01289,3.60257,2.38454,4.01289,3.60257,2.38454,7.61546,2.38454
326,10,4.01289,5.98711,4.01289,3.60256,2.38455,4.01289,3.60256,2.38455,7.61545,2.38455
327,10,4.01289,5.98711,4.01289,3.60256,2.38455,4.01289,3.60256,2.38455,7.61545,2.38455
328,10,4.01289,5.98711,4.01289,3.60256,2.38455,4.01289,3.60256,2.38455,7.61545,2.38455
329,10,4.01289,5.98711,4.01289,3.60256,2.38455,4.01289,3.60256,2.38455,7.61545,2.38455
330,10,4.01289,5.98711,4.01289,3.60256,2.38456,4.01289,3.60256,2.38456,7.61544,2.38456
331,10,4.01289,5.98711,4.01289,3.60256,2.38456,4.01289,3.60256,2.38456,7.61544,2.38456
332,10,4.01289,5.98711,4.01289,3.60256,2.38456,4.01289,3.60256,2.38456,7.61544,2.38456
333,10,4.01288,5.98712,4.01288,3.60255,2.38456,4.01288,3.60255,2.38456,7.61544,2.38456
334,10,4.01288,5.98712,4.01288,3.60255,2.38456,4.01288,3.60255,2.38456,7.61544,2.38456
335,10,4.01288,5.98712,4.01288,3.60255,2.38457,4.01288,3.60255,2.38457,7.61543,2.38457
336,10,4.01288,5.98712,4.01288,3.60255,2.38457,4.01288,3.60255,2.38457,7.61543,2.38457
337,10,4.01288,5.98712,4.01288,3.60255,2.38457,4.01288,3.60255,2.38457,7.61543,2.38457
338,10,4.01288,5.98712,4.01288,3.60255,2.38457,4.01288,3.60255,2.38457,7.61543,2.38457
339,10,4.01288,5.98712,4.01288,3.60255,2.38457,4.01288,3.60255,2.38457,7.61543,2.38457
340,10,4.01288,5.98712,4.01288,3.60255,2.38457,4.01288,3.60255,2.38457,7.61543,2.38457
341,10,4.01288,5.98712,4.01288,3.60254,2.38457,4.01288,3.60254,2.38457,7.61543,2.38457
342,10,4.01288,5.98712,4.01288,3.60254,2.38458,4.01288,3.60254,2.38458,7.61542,2.38458
343,10,4.01288,5.98712,4.01288,3.60254,2.38458,4.01288,3.60254,2.38458,7.61542,2.38458
344,10,4.01288,5.98712,4.01288,3.60254,2.38458,4.01288,3.60254,2.38458,7.61542,2.38458
345,10,4.01288,5.98712,4.01288,3.60254,2.38458,4.01288,3.60254,2.38458,7.61542,2.38458
346,10,4.01288,5.98712,4.01288,3.60254,2.38458,4.01288,3.60254,2.38458,7.61542,2.38458
347,10,4.01288,5.98712,4.01288,3.60254,2.38458,4.01288,3.60254,2.38458,7.61542,2.38458
348,10,4.01288,5.98712,4.01288,3.60254,2.38458,4.01288,3.60254,2.38458,7.61542,2.38458
349,10,4.01288,5.98712,4.01288,3.60254,2.38459,4.01288,3.60254,2.38459,7.61541,2.38459
350,10,4.01288,5.98712,4.01288,3.60254,2.38459,4.01288,3.60254,2.38459,7.61541,2.38459
351,10,4.01288,5.98712,4.01288,3.60254,2.38459,4.01288,3.60254,2.38459,7.61541,2.38459
352,10,4.01288,5.98712,4.01288,3.60254,2.38459,4.01288,3.60254,2.38459,7.61541,2.38459
353,10,4.01288,5.98712,4.01288,3.60253,2.38459,4.01288,3.60253,2.38459,7.61541,2.38459
354,10,4.01288,5.98712,4.01288,3.60253,2.38459,4.01288,3.60253,2.38459,7.61541,2.38459
355,10,4.01288,5.98712,4.01288,3.60253,2.38459,4.01288,3.60253,2.38459,7.61541,2.38459
356,10,4.01287,5.98713,4.01287,3.60253,2.38459,4.01287,3.60253,2.38459,7.61541,2.38459
357,10,4.01287,5.98713,4.01287,3.60253,2.38459,4.01287,3.60253,2.38459,7.61541,2.38459
358,10,4.01287,5.98713,4.01287,3.60253,2.38459,4.01287,3.60253,2.38459,7.61541,2.38459
359,10,4.01287,5.98713,4.01287,3.60253,2.3846,4.01287,3.60253,2.3846,7.6154,2.3846
360,10,4.01287,5.98713,4.01287,3.60253,2.3846,4.01287,3.60253,2.3846,7.6154,2.3846
361,10,4.01287,5.98713,4.01287,3.60253,2.3846,4.01287,3.60253,2.3846,7.6154,2.3846
362,10,4.01287,5.98713,4.01287,3.60253,2.3846,4.01287,3.60253,2.3846,7.6154,2.3846
363,10,4.01287,5.98713,4.01287,3.60253,2.3846,4.01287,3.60253,2.3846,7.6154,2.3846
364,10,4.01287,5.98713,4.01287,3.60253,2.3846,4.01287,3.60253,2.3846,7.6154,2.3846
365,10,4.01287,5.98713,4.01287,3.60253,2.3846,4.01287,3.60253,2.3846,7.6154,2.3846
366,10,4.01287,5.98713,4.01287,3.60253,2.3846,4.01287,3.60253,2.3846,7.6154,2.3846
367,10,4.01287,5.98713,4.01287,3.60253,2.3846,4.01287,3.60253,2.3846,7.6154,2.3846
368,10,4.01287,5.98713,4.01287,3.60253,2.3846,4.01287,3.60253,2.3846,7.6154,2.3846
369,10,4.01287,5.98713,4.01287,3.60253,2.3846,4.01287,3.60253,2.3846,7.6154,2.3846
370,10,4.01287,5.98713,4.01287,3.60253,2.3846,4.01287,3.60253,2.3846,7.6154,2.3846
371,10,4.01287,5.98713,4.01287,3.60252,2.3846,4.01287,3.60252,2.3846,7.6154,2.3846
372,10,4.01287,5.98713,4.01287,3.60252,2.3846,4.01287,3.60252,2.3846,7.6154,2.3846
373,10,4.01287,5.98713,4.01287,3.60252,2.38461,4.01287,3.60252,2.38461,7.61539,2.38461
374,10,4.01287,5.98713,4.01287,3.60252,2.38461,4.01287,3.60252,2.38461,7.61539,2.38461
375,10,4.01287,5.98713,4.01287,3.60252,2.38461,4.01287,3.60252,2.38461,7.61539,2.38461
376,10,4.01287,5.98713,4.01287,3.60252,2.38461,4.01287,3.60252,2.38461,7.61539,2.38461
377,10,4.01287,5.98713,4.01287,3.60252,2.38461,4.01287,3.60252,2.38461,7.61539,2.38461
378,10,4.01287,5.98713,4.01287,3.60252,2.38461,4.01287,3.60252,2.38461,7.61539,2.38461
379,10,4.01287,5.98713,4.01287,3.60252,2.38461,4.01287,3.60252,2.38461,7.61539,2.38461
380,10,4.01287,5.98713,4.01287,3.60252,2.38461,4.01287,3.60252,2.38461,7.61539,2.38461
381,10,4.01287,5.98713,4.01287,3.60252,2.38461,4.01287,3.60252,2.38461,7.61539,2.38461
382,10,4.01287,5.98713,4.01287,3.60252,2.38461,4.01287,3.60252,2.38461,7.61539,2.38461
383,10,4.01287,5.98713,4.01287,3.60252,2.38461,4.01287,3.60252,2.38461,7.61539,2.38461
384,10,4.01287,5.98713,4.01287,3.60252,2.38461,4.01287,3.60252,2.38461,7.61539,2.38461
385,10,4.01287,5.98713,4.01287,3.60252,2.38461,4.01287,3.60252,2.38461,7.61539,2.38461
386,10,4.01287,5.98713,4.01287,3.60252,2.38461,4.01287,3.60252,2.38461,7.61539,2.38461
387,10,4.01287,5.98713,4.01287,3.60252,2.38461,4.01287,3.60252,2.38461,7.61539,2.38461
388,10,4.01287,5.98713,4.01287,3.60252,2.38461,4.01287,3.60252,2.38461,7.61539,2.38461
389,10,4.01287,5.98713,4.01287,3.60252,2.38461,4.01287,3.60252,2.38461,7.61539,2.38461
390,10,4.01287,5.98713,4.01287,3.60252,2.38461,4.01287,3.60252,2.38461,7.61539,2.38461
391,10,4.01287,5.98713,4.01287,3.60252,2.38461,4.01287,3.60252,2.38461,7.61539,2.38461
392,10,4.01287,5.98713,4.01287,3.60252,2.38461,4.01287,3.60252,2.38461,7.61539,2.38461
393,10,4.01287,5.98713,4.01287,3.60252,2.38461,4.01287,3.60252,2.38461,7.61539,2.38461
394,10,4.01287,5.98713,4.01287,3.60252,2.38461,4.01287,3.60252,2.38461,7.61539,2.38461
395,10,4.01287,5.98713,4.01287,3.60252,2.38461,4.01287,3.60252,2.38461,7.61539,2.38461
396,10,4.01287,5.98713,4.01287,3.60252,2.38461,4.01287,3.60252,2.38461,7.61539,2.38461
397,10,4.01287,5.98713,4.01287,3.60252,2.38461,4.01287,3.60252,2.38461,7.61539,2.38461
398,10,4.01287,5.98713,4.01287,3.60252,2.38461,4.01287,3.60252,2.38461,7.61539,2.38461
399,10,4.01287,5.98713,4.01287,3.60252,2.38461,4.01287,3.60252,2.38461,7.61539,2.38461
400,10,4.01287,5.98713,4.01287,3.60252,2.38462,4.01287,3.60252,2.38462,7.61538,2.38462
401,10,4.01287,5.98713,4.01287,3.60252,2.38462,4.01287,3.60252,2.38462,7.61538,2.38462
402,10,4.01287,5.98713,4.01287,3.60252,2.38462,4.01287,3.60252,2.38462,7.61538,2.38462
403,10,4.01287,5.98713,4.01287,3.60252,2.38462,4.01287,3.60252,2.38462,7.61538,2.38462
404,10,4.01287,5.98713,4.01287,3.60252,2.38462,4.01287,3.60252,2.38462,7.61538,2.38462
405,10,4.01287,5.98713,4.01287,3.60252,2.38462,4.01287,3.60252,2.38462,7.61538,2.38462
406,10,4.01287,5.98713,4.01287,3.60252,2.38462,4.01287,3.60252,2.38462,7.61538,2.38462
407,10,4.01287,5.98713,4.01287,3.60252,2.38462,4.01287,3.60252,2.38462,7.61538,2.38462
408,10,4.01287,5.98713,4.01287,3.60252,2.38462,4.01287,3.60252,2.38462,7.61538,2.38462
409,10,4.01287,5.98713,4.01287,3.60252,2.38462,4.01287,3.60252,2.38462,7.61538,2.38462
410,10,4.01287,5.98713,4.01287,3.60252,2.38462,4.01287,3.60252,2.38462,7.61538,2.38462
411,10,4.01287,5.98713,4.01287,3.60252,2.38462,4.01287,3.60252,2.38462,7.61538,2.38462
412,10,4.01287,5.98713,4.01287,3.60252,2.38462,4.01287,3.60252,2.38462,7.61538,2.38462
413,10,4.01287,5.98713,4.01287,3.60252,2.38462,4.01287,3.60252,2.38462,7.61538,2.38462
414,10,4.01287,5.98713,4.01287,3.60252,2.38462,4.01287,3.60252,2.38462,7.61538,2.38462
415,10,4.01287,5.98713,4.01287,3.60252,2.38462,4.01287,3.60252,2.38462,7.61538,2.38462
416,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
417,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
418,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
419,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
420,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
421,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
422,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
423,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
424,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
425,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
426,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
427,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
428,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
429,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
430,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
431,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
432,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
433,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
434,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
435,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
436,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
437,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
438,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
439,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
440,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
441,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
442,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
443,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
444,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
445,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
446,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
447,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
448,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
449,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
450,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
451,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
452,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
453,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
454,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
455,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
456,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
457,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
458,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
459,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
460,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
461,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
462,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
463,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
464,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
465,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
466,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
467,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
468,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
469,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
470,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
471,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
472,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
473,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
474,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
475,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
476,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
477,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
478,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
479,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
480,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
481,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
482,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
483,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
484,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
485,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
486,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
487,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
488,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
489,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
490,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
491,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
492,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
493,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
494,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
495,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
496,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
497,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
498,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
499,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
500,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
501,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
502,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
503,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
504,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
505,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
506,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
507,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
508,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
509,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
510,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
511,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
512,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
513,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
514,10,4.01287,5.98713,4.01287,3.60251,2.38462,4.01287,3.60251,2.38462,7.61538,2.38462
