step,0,1,2
0,0,10,0
1,0.495,9.06,0.445
2,0.866705,8.36612,0.767179
3,1.16108,7.82609,1.01283
4,1.40274,7.3905,1.20675
5,1.60635,7.02991,1.36374
6,1.78129,6.72543,1.49327
7,1.93394,6.46429,1.60176
8,2.0688,6.23747,1.69373
9,2.18915,6.03838,1.77247
10,2.29745,5.86209,1.84046
11,2.39562,5.70481,1.89957
12,2.48514,5.56358,1.95129
13,2.56719,5.43604,1.99677
14,2.64274,5.3203,2.03696
15,2.71258,5.2148,2.07261
16,2.77737,5.11826,2.10436
17,2.83766,5.02961,2.13272
18,2.89392,4.94795,2.15814
19,2.94653,4.87251,2.18096
20,2.99586,4.80263,2.20151
21,3.04219,4.73775,2.22006
22,3.08578,4.67739,2.23682
23,3.12687,4.62112,2.25201
24,3.16566,4.56856,2.26578
25,3.20232,4.5194,2.27829
26,3.23701,4.47332,2.28966
27,3.26989,4.43009,2.30002
28,3.30106,4.38947,2.30946
29,3.33066,4.35126,2.31808
30,3.35879,4.31526,2.32595
31,3.38554,4.28133,2.33313
32,3.411,4.24929,2.3397
33,3.43526,4.21903,2.34572
34,3.45837,4.19041,2.35122
35,3.48041,4.16333,2.35625
36,3.50145,4.13768,2.36087
37,3.52154,4.11337,2.36509
38,3.54073,4.09032,2.36896
39,3.55907,4.06843,2.3725
40,3.5766,4.04765,2.37575
41,3.59338,4.0279,2.37872
42,3.60944,4.00913,2.38144
43,3.62481,3.99127,2.38392
44,3.63953,3.97427,2.3862
45,3.65363,3.95809,2.38828
46,3.66715,3.94268,2.39017
47,3.68011,3.92799,2.3919
48,3.69254,3.91398,2.39348
49,3.70446,3.90063,2.39491
50,3.71589,3.88789,2.39622
51,3.72687,3.87573,2.3974
52,3.73741,3.86412,2.39847
53,3.74752,3.85304,2.39944
54,3.75724,3.84246,2.40031
55,3.76657,3.83234,2.40109
56,3.77554,3.82267,2.40179
57,3.78416,3.81343,2.40241
58,3.79244,3.8046,2.40296
59,3.8004,3.79615,2.40345
60,3.80805,3.78807,2.40388
61,3.81541,3.78034,2.40425
62,3.82249,3.77294,2.40457
63,3.8293,3.76586,2.40484
64,3.83585,3.75908,2.40507
65,3.84216,3.75259,2.40525
66,3.84822,3.74638,2.4054
67,3.85406,3.74042,2.40551
68,3.85968,3.73473,2.40559
69,3.86509,3.72927,2.40564
70,3.8703,3.72403,2.40567
71,3.87531,3.71902,2.40566
72,3.88014,3.71422,2.40564
73,3.88479,3.70962,2.40559
74,3.88927,3.70521,2.40552
75,3.89359,3.70098,2.40544
76,3.89774,3.69692,2.40533
77,3.90175,3.69304,2.40521
78,3.90561,3.68931,2.40508
79,3.90933,3.68574,2.40493
80,3.91291,3.68232,2.40477
81,3.91636,3.67903,2.40461
82,3.91969,3.67588,2.40443
83,3.9229,3.67286,2.40424
84,3.92599,3.66996,2.40404
85,3.92898,3.66718,2.40384
86,3.93185,3.66452,2.40363
87,3.93462,3.66196,2.40342
88,3.9373,3.65951,2.4032
89,3.93988,3.65715,2.40297
90,3.94236,3.6549,2.40274
91,3.94476,3.65273,2.40251
92,3.94707,3.65065,2.40228
93,3.9493,3.64866,2.40204
94,3.95145,3.64675,2.4018
95,3.95353,3.64491,2.40156
96,3.95553,3.64315,2.40131
97,3.95747,3.64146,2.40107
98,3.95933,3.63984,2.40083
99,3.96113,3.63829,2.40058
100,3.96287,3.6368,2.40034
101,3.96454,3.63536,2.40009
102,3.96616,3.63399,2.39985
103,3.96772,3.63267,2.39961
104,3.96923,3.63141,2.39937
105,3.97068,3.6302,2.39912
106,3.97208,3.62903,2.39889
107,3.97344,3.62792,2.39865
108,3.97475,3.62684,2.39841
109,3.97601,3.62582,2.39817
110,3.97723,3.62483,2.39794
111,3.97841,3.62388,2.39771
112,3.97954,3.62298,2.39748
113,3.98064,3.62211,2.39725
114,3.9817,3.62127,2.39703
115,3.98272,3.62047,2.39681
116,3.98371,3.6197,2.39659
117,3.98467,3.61896,2.39637
118,3.98559,3.61826,2.39615
119,3.98648,3.61758,2.39594
120,3.98734,3.61693,2.39573
121,3.98817,3.61631,2.39552
122,3.98897,3.61571,2.39532
123,3.98975,3.61513,2.39512
124,3.9905,3.61458,2.39492
125,3.99122,3.61406,2.39472
126,3.99192,3.61355,2.39453
127,3.9926,3.61307,2.39434
128,3.99325,3.6126,2.39415
129,3.99388,3.61215,2.39396
130,3.99449,3.61173,2.39378
131,3.99508,3.61132,2.3936
132,3.99565,3.61092,2.39342
133,3.9962,3.61055,2.39325
134,3.99674,3.61019,2.39308
135,3.99725,3.60984,2.39291
136,3.99775,3.60951,2.39274
137,3.99823,3.60919,2.39258
138,3.99869,3.60889,2.39242
139,3.99914,3.6086,2.39226
140,3.99958,3.60832,2.3921
141,4,3.60805,2.39195
142,4.0004,3.60779,2.3918
143,4.0008,3.60755,2.39165
144,4.00118,3.60731,2.39151
145,4.00154,3.60709,2.39137
146,4.0019,3.60687,2.39123
147,4.00224,3.60667,2.39109
148,4.00258,3.60647,2.39096
149,4.0029,3.60628,2.39082
150,4.00321,3.6061,2.3907
151,4.00351,3.60592,2.39057
152,4.0038,3.60575,2.39045
153,4.00408,3.60559,2.39033
154,4.00435,3.60544,2.39021
155,4.00462,3.60529,2.39009
156,4.00487,3.60515,2.38998
157,4.00512,3.60501,2.38987
158,4.00536,3.60488,2.38976
159,4.00559,3.60475,2.38966
160,4.00581,3.60463,2.38955
161,4.00603,3.60452,2.38945
162,4.00624,3.60441,2.38935
163,4.00644,3.6043,2.38926
164,4.00664,3.6042,2.38916
165,4.00683,3.60411,2.38907
166,4.00701,3.60401,2.38898
167,4.00719,3.60393,2.38889
