step,0,1,2
0,12.3527,9.35272,3
1,12.0003,9.29896,3.00316
2,11.6747,9.23895,3.012
3,11.3728,9.17399,3.02592
4,11.0923,9.10518,3.04438
5,10.8308,9.03345,3.06685
6,10.5866,8.95958,3.0929
7,10.3581,8.88425,3.1221
8,10.1437,8.808,3.15407
9,9.94238,8.73131,3.18846
10,9.7529,8.65457,3.22496
11,9.57432,8.5781,3.26328
12,9.40579,8.50219,3.30315
13,9.24652,8.42705,3.34434
14,9.09584,8.35288,3.38661
15,8.95312,8.27983,3.42978
16,8.81779,8.20801,3.47366
17,8.68936,8.13754,3.51808
18,8.56736,8.06848,3.56289
19,8.45137,8.0009,3.60796
20,8.341,7.93483,3.65316
21,8.23592,7.87031,3.69838
22,8.13579,7.80736,3.74353
23,8.04032,7.74598,3.7885
24,7.94923,7.68618,3.83323
25,7.86229,7.62795,3.87763
26,7.77925,7.57128,3.92165
27,7.69989,7.51615,3.96522
28,7.62402,7.46256,4.0083
29,7.55146,7.41046,4.05084
30,7.48202,7.35984,4.09281
31,7.41555,7.31067,4.13416
32,7.35189,7.26292,4.17487
33,7.2909,7.21656,4.21492
34,7.23245,7.17156,4.25429
35,7.17642,7.12789,4.29295
36,7.12269,7.08551,4.33089
37,7.07115,7.04439,4.36811
38,7.02169,7.00451,4.40459
39,6.97422,6.96582,4.44033
40,6.92865,6.92829,4.47532
41,6.88489,6.8919,4.50957
42,6.84284,6.85662,4.54307
43,6.80244,6.82242,4.57582
44,6.7636,6.78926,4.60783
45,6.72627,6.75712,4.6391
46,6.69037,6.72596,4.66964
47,6.65585,6.69576,4.69945
48,6.62264,6.66649,4.72854
49,6.59069,6.63811,4.75692
50,6.55996,6.61061,4.7846
51,6.53038,6.58394,4.81159
52,6.50191,6.5581,4.8379
53,6.47451,6.53304,4.86353
54,6.44813,6.50876,4.88851
55,6.42273,6.48522,4.91284
56,6.39827,6.46239,4.93653
57,6.37472,6.44027,4.95959
58,6.35203,6.41883,4.98204
59,6.33017,6.39804,5.00389
60,6.30912,6.37788,5.02515
61,6.28884,6.35834,5.04583
62,6.26929,6.3394,5.06595
63,6.25045,6.32103,5.08552
64,6.2323,6.30322,5.10455
65,6.2148,6.28596,5.12305
66,6.19794,6.26922,5.14103
67,6.18168,6.25299,5.15851
68,6.166,6.23726,5.1755
69,6.15089,6.222,5.19201
70,6.13632,6.2072,5.20806
71,6.12227,6.19286,5.22364
72,6.10871,6.17895,5.23878
73,6.09565,6.16546,5.25349
74,6.08304,6.15238,5.26778
75,6.07088,6.13969,5.28165
76,6.05915,6.12739,5.29512
77,6.04784,6.11546,5.30821
78,6.03693,6.10389,5.32091
79,6.0264,6.09267,5.33324
80,6.01624,6.08178,5.34521
81,6.00643,6.07123,5.35683
82,5.99697,6.06099,5.36811
83,5.98785,6.05106,5.37906
84,5.97904,6.04143,5.38969
85,5.97054,6.03209,5.4
86,5.96233,6.02304,5.41001
87,5.95441,6.01425,5.41972
88,5.94677,6.00573,5.42914
89,5.93939,5.99746,5.43828
90,5.93227,5.98944,5.44715
91,5.9254,5.98166,5.45575
92,5.91876,5.97412,5.4641
93,5.91235,5.9668,5.4722
94,5.90617,5.9597,5.48005
95,5.9002,5.95281,5.48767
96,5.89443,5.94613,5.49506
97,5.88886,5.93965,5.50223
98,5.88349,5.93337,5.50918
99,5.8783,5.92727,5.51592
100,5.87329,5.92135,5.52246
101,5.86845,5.91561,5.52881
102,5.86377,5.91005,5.53495
103,5.85926,5.90465,5.54092
104,5.8549,5.89941,5.5467
105,5.85069,5.89432,5.55231
106,5.84662,5.88939,5.55775
107,5.8427,5.88461,5.56302
108,5.8389,5.87997,5.56813
109,5.83524,5.87547,5.57309
110,5.8317,5.8711,5.57789
111,5.82828,5.86686,5.58255
112,5.82498,5.86275,5.58707
113,5.82179,5.85876,5.59145
114,5.81871,5.85489,5.5957
115,5.81573,5.85114,5.59981
116,5.81286,5.8475,5.6038
117,5.81008,5.84396,5.60767
118,5.80739,5.84054,5.61142
119,5.8048,5.83721,5.61506
120,5.80229,5.83399,5.61858
121,5.79987,5.83086,5.622
122,5.79753,5.82782,5.62531
123,5.79527,5.82487,5.62852
124,5.79309,5.82202,5.63163
125,5.79098,5.81924,5.63465
126,5.78894,5.81655,5.63757
127,5.78697,5.81394,5.64041
128,5.78507,5.81141,5.64315
129,5.78323,5.80896,5.64582
130,5.78145,5.80657,5.6484
131,5.77973,5.80426,5.6509
132,5.77807,5.80202,5.65332
133,5.77646,5.79984,5.65567
134,5.77491,5.79773,5.65795
135,5.77341,5.79568,5.66016
136,5.77196,5.7937,5.6623
137,5.77056,5.79177,5.66437
138,5.76921,5.7899,5.66638
139,5.7679,5.78809,5.66833
140,5.76664,5.78633,5.67022
141,5.76541,5.78462,5.67205
142,5.76423,5.78296,5.67382
143,5.76309,5.78136,5.67554
144,5.76199,5.7798,5.67721
145,5.76092,5.77828,5.67882
146,5.75989,5.77682,5.68039
147,5.75889,5.77539,5.6819
148,5.75792,5.77401,5.68337
149,5.75699,5.77268,5.6848
150,5.75609,5.77138,5.68618
151,5.75522,5.77012,5.68751
152,5.75438,5.76889,5.68881
153,5.75356,5.76771,5.69007
154,5.75278,5.76656,5.69128
155,5.75201,5.76544,5.69246
156,5.75128,5.76436,5.69361
157,5.75057,5.76331,5.69472
158,5.74988,5.76229,5.69579
159,5.74921,5.7613,5.69683
160,5.74857,5.76034,5.69784
161,5.74795,5.75941,5.69882
162,5.74735,5.75851,5.69977
163,5.74676,5.75763,5.70068
164,5.7462,5.75679,5.70157
165,5.74566,5.75596,5.70244
166,5.74513,5.75516,5.70327
167,5.74462,5.75439,5.70408
168,5.74413,5.75364,5.70487
169,5.74365,5.75291,5.70563
170,5.74319,5.7522,5.70636
171,5.74275,5.75152,5.70708
172,5.74232,5.75085,5.70777
173,5.7419,5.75021,5.70844
174,5.7415,5.74958,5.70909
175,5.74111,5.74897,5.70972
176,5.74073,5.74838,5.71033
177,5.74037,5.74781,5.71092
178,5.74002,5.74726,5.7115
179,5.73968,5.74672,5.71205
180,5.73935,5.7462,5.71259
181,5.73903,5.7457,5.71311
182,5.73872,5.74521,5.71362
183,5.73842,5.74473,5.71411
184,5.73813,5.74427,5.71459
185,5.73785,5.74382,5.71505
186,5.73758,5.74339,5.71549
187,5.73732,5.74297,5.71592
188,5.73707,5.74256,5.71634
189,5.73683,5.74216,5.71675
190,5.73659,5.74178,5.71714
191,5.73636,5.74141,5.71752
192,5.73614,5.74105,5.71789
193,5.73592,5.74069,5.71825
194,5.73572,5.74036,5.7186
195,5.73552,5.74003,5.71893
196,5.73532,5.73971,5.71926
197,5.73514,5.7394,5.71958
198,5.73495,5.7391,5.71988
199,5.73478,5.7388,5.72018
200,5.73461,5.73852,5.72047
201,5.73444,5.73825,5.72074
202,5.73429,5.73798,5.72101
203,5.73413,5.73772,5.72128
204,5.73398,5.73747,5.72153
205,5.73384,5.73723,5.72177
206,5.7337,5.737,5.72201
207,5.73356,5.73677,5.72224
208,5.73343,5.73655,5.72247
209,5.73331,5.73633,5.72268
210,5.73318,5.73612,5.72289
211,5.73307,5.73592,5.7231
212,5.73295,5.73573,5.72329
213,5.73284,5.73554,5.72349
214,5.73273,5.73535,5.72367
215,5.73263,5.73518,5.72385
216,5.73253,5.735,5.72402
217,5.73243,5.73483,5.72419
218,5.73234,5.73467,5.72436
219,5.73225,5.73451,5.72451
220,5.73216,5.73436,5.72467
221,5.73207,5.73421,5.72482
222,5.73199,5.73407,5.72496
223,5.73191,5.73393,5.7251
224,5.73183,5.73379,5.72524
225,5.73176,5.73366,5.72537
226,5.73169,5.73354,5.72549
227,5.73162,5.73341,5.72562
228,5.73155,5.73329,5.72574
