step,railRevenue
0,82.082
1,79.9238
2,77.9057
3,76.0141
4,74.2376
5,72.5664
6,70.992
7,69.507
8,68.1049
9,66.7798
10,65.5265
11,64.3403
12,63.2169
13,62.1523
14,61.1431
15,60.1858
16,59.2775
17,58.4151
18,57.5962
19,56.8183
20,56.079
21,55.3762
22,54.7078
23,54.0721
24,53.4672
25,52.8915
26,52.3433
27,51.8213
28,51.324
29,50.8501
30,50.3985
31,49.9679
32,49.5572
33,49.1655
34,48.7918
35,48.435
36,48.0945
37,47.7692
38,47.4586
39,47.1618
40,46.8782
41,46.6071
42,46.3479
43,46.0999
44,45.8627
45,45.6358
46,45.4186
47,45.2106
48,45.0115
49,44.8207
50,44.638
51,44.4629
52,44.2951
53,44.1342
54,43.98
55,43.832
56,43.6901
57,43.5539
58,43.4232
59,43.2978
60,43.1773
61,43.0616
62,42.9505
63,42.8438
64,42.7413
65,42.6427
66,42.548
67,42.4569
68,42.3693
69,42.2851
70,42.2041
71,42.1262
72,42.0512
73,41.979
74,41.9095
75,41.8427
76,41.7783
77,41.7163
78,41.6565
79,41.599
80,41.5436
81,41.4902
82,41.4387
83,41.3892
84,41.3413
85,41.2953
86,41.2508
87,41.208
88,41.1667
89,41.1268
90,41.0884
91,41.0513
92,41.0155
93,40.981
94,40.9477
95,40.9155
96,40.8845
97,40.8545
98,40.8256
99,40.7977
100,40.7707
101,40.7447
102,40.7195
103,40.6952
104,40.6718
105,40.6491
106,40.6272
107,40.6061
108,40.5856
109,40.5659
110,40.5468
111,40.5284
112,40.5106
113,40.4933
114,40.4767
115,40.4606
116,40.445
117,40.43
118,40.4154
119,40.4014
120,40.3878
121,40.3746
122,40.3619
123,40.3496
124,40.3378
125,40.3263
126,40.3151
127,40.3044
128,40.294
129,40.2839
130,40.2742
131,40.2647
132,40.2556
133,40.2468
134,40.2383
135,40.23
136,40.222
137,40.2143
138,40.2068
139,40.1996
140,40.1926
141,40.1858
142,40.1792
143,40.1729
144,40.1668
145,40.1608
146,40.155
147,40.1495
148,40.1441
149,40.1389
150,40.1338
151,40.1289
152,40.1242
153,40.1196
154,40.1152
155,40.1109
156,40.1067
157,40.1027
158,40.0988
159,40.095
160,40.0913
161,40.0878
162,40.0844
163,40.0811
164,40.0778
165,40.0747
166,40.0717
167,40.0688
168,40.066
169,40.0632
170,40.0606
171,40.058
172,40.0555
173,40.0531
174,40.0508
175,40.0485
176,40.0464
177,40.0442
178,40.0422
179,40.0402
180,40.0383
181,40.0364
182,40.0346
183,40.0329
184,40.0312
185,40.0295
186,40.0279
187,40.0264
188,40.0249
189,40.0235
190,40.0221
191,40.0207
192,40.0194
193,40.0181
194,40.0169
195,40.0157
196,40.0146
197,40.0134
198,40.0124
199,40.0113
200,40.0103
201,40.0093
202,40.0084
203,40.0074
204,40.0065
205,40.0057
206,40.0048
207,40.004
208,40.0032
209,40.0025
210,40.0017
211,40.001
212,40.0003
213,39.9996
214,39.999
215,39.9983
216,39.9977
217,39.9971
218,39.9966
219,39.996
220,39.9955
221,39.995
222,39.9944
223,39.994
224,39.9935
225,39.993
226,39.9926
227,39.9921
228,39.9917
229,39.9913
230,39.9909
231,39.9905
232,39.9902
233,39.9898
234,39.9895
235,39.9891
236,39.9888
237,39.9885
238,39.9882
239,39.9879
240,39.9876
241,39.9873
242,39.9871
243,39.9868
244,39.9865
245,39.9863
246,39.9861
247,39.9858
248,39.9856
249,39.9854
250,39.9852
251,39.985
252,39.9848
253,39.9846
254,39.9844
255,39.9842
256,39.9841
257,39.9839
258,39.9837
259,39.9836
260,39.9834
261,39.9833
262,39.9831
263,39.983
264,39.9829
265,39.9827
266,39.9826
267,39.9825
268,39.9824
269,39.9822
270,39.9821
271,39.982
272,39.9819
273,39.9818
274,39.9817
275,39.9816
276,39.9815
277,39.9814
278,39.9814
279,39.9813
280,39.9812
281,39.9811
282,39.981
283,39.981
284,39.9809
285,39.9808
286,39.9808
287,39.9807
288,39.9806
289,39.9806
290,39.9805
291,39.9804
292,39.9804
293,39.9803
294,39.9803
295,39.9802
296,39.9802
297,39.9801
298,39.9801
299,39.98
300,39.98
301,39.98
302,39.9799
303,39.9799
304,39.9798
305,39.9798
306,39.9798
307,39.9797
308,39.9797
309,39.9797
310,39.9796
311,39.9796
312,39.9796
313,39.9795
314,39.9795
315,39.9795
316,39.9795
317,39.9794
318,39.9794
319,39.9794
320,39.9794
321,39.9793
322,39.9793
323,39.9793
324,39.9793
325,39.9793
326,39.9792
327,39.9792
328,39.9792
329,39.9792
330,39.9792
331,39.9792
332,39.9791
333,39.9791
334,39.9791
335,39.9791
336,39.9791
337,39.9791
338,39.9791
339,39.979
340,39.979
341,39.979
342,39.979
343,39.979
344,39.979
345,39.979
346,39.979
347,39.979
348,39.9789
349,39.9789
350,39.9789
351,39.9789
352,39.9789
353,39.9789
354,39.9789
355,39.9789
356,39.9789
357,39.9789
358,39.9789
359,39.9789
360,39.9788
361,39.9788
362,39.9788
363,39.9788
364,39.9788
365,39.9788
366,39.9788
367,39.9788
368,39.9788
369,39.9788
370,39.9788
371,39.9788
372,39.9788
373,39.9788
374,39.9788
375,39.9788
376,39.9788
377,39.9788
378,39.9788
379,39.9788
380,39.9787
381,39.9787
382,39.9787
383,39.9787
384,39.9787
385,39.9787
386,39.9787
387,39.9787
388,39.9787
389,39.9787
390,39.9787
391,39.9787
392,39.9787
393,39.9787
394,39.9787
395,39.9787
396,39.9787
397,39.9787
398,39.9787
399,39.9787
400,39.9787
401,39.9787
402,39.9787
403,39.9787
404,39.9787
405,39.9787
406,39.9787
407,39.9787
408,39.9787
409,39.9787
410,39.9787
411,39.9787
412,39.9787
413,39.9787
414,39.9787
415,39.9787
416,39.9787
417,39.9787
418,39.9787
419,39.9787
420,39.9787
421,39.9787
422,39.9787
423,39.9787
424,39.9787
425,39.9787
426,39.9787
427,39.9787
428,39.9787
429,39.9787
430,39.9787
431,39.9787
432,39.9787
433,39.9787
434,39.9787
435,39.9787
436,39.9787
437,39.9787
438,39.9787
439,39.9787
440,39.9787
441,39.9787
442,39.9787
443,39.9787
444,39.9787
445,39.9787
